ACSSF,2012m1,co,000,0018,0000087,,,,,,,,,,,,,,,,,,,,,,,,,,980,661,544,205,320,96,251,189,181,107,254,2308,2506,980,,,,1233,1475,1460,280,1908,1939,433,980,661,544,205,425,298
ACSSF,2012m1,co,000,0018,0000088,2106,1919,965,779,755,189,1551,1575,224,2216,1393,1057,953,189,1813,1813,189,2608,2686,2633,186,476,873,862,183,,,,,,,,,,,,2788,3120,1748,,,,2106,2536,2365,1265,2608,2538,562,1748,1368,946,678,433,500
ACSSF,2012m1,co,000,0018,0000089,1840,1414,1171,883,375,663,818,819,76,1227,1305,1242,596,920,891,891,189,1936,1935,1892,189,221,687,687,189,,,,,,,,,,,,3277,3362,1112,,,,1840,1534,1678,1074,1936,1896,221,1112,958,581,72,406,374
ACSSF,2012m1,co,000,0018,0000090,3279,1435,1134,1131,46,189,1058,1058,189,2373,1913,1796,375,189,1397,1397,189,2848,2776,2683,351,415,1584,1585,52,1418,907,1118,142,550,597,26,372,109,135,371,5155,5039,1418,,,,3279,2696,2606,377,2848,2752,519,1418,907,1118,142,977,426
ACSSF,2012m1,co,000,0018,0000091,3291,2274,627,421,304,443,2291,2243,637,1725,1666,1076,130,1316,729,729,189,3089,2329,2210,219,768,1899,1929,258,2284,1600,1430,359,221,516,479,334,295,364,666,7037,6980,2284,,,,3291,2845,2452,1776,3089,2996,833,2284,1600,1430,359,806,890
ACSSF,2012m1,co,000,0018,0000092,,,,,,,,,,,,,,,,,,,,,,,,,,1841,1539,887,370,173,373,288,125,40,244,443,6382,5817,1841,,,,2874,2162,1793,1282,2010,1970,582,1841,1539,887,370,518,525
ACSSF,2012m1,co,000,0018,0000093,3579,1712,834,701,442,189,1416,1367,390,1440,883,596,189,852,1108,1108,189,2858,2811,2547,429,822,1416,1416,189,1866,1593,1178,540,632,332,226,160,205,189,692,7335,7194,1866,,,,3579,2132,1942,864,2858,2682,886,1866,1593,1178,540,788,810
ACSSF,2012m1,co,000,0018,0000094,3496,2291,1559,693,1255,240,2120,1963,858,2047,1771,1569,658,189,1304,1029,732,2026,1773,1718,571,369,1002,861,460,2900,2662,1026,301,574,347,229,347,156,273,583,7434,7148,2900,,,,3496,2966,2793,1673,2026,1825,778,2900,2662,1026,301,800,663
ACSSF,2012m1,co,000,0018,0000095,3967,1440,1206,1206,189,189,549,549,189,2418,2408,2292,294,189,329,326,54,3448,2975,2863,486,842,1344,1285,381,2185,1385,1892,735,659,558,328,375,1522,320,395,8079,7540,2185,,,,3967,2721,2631,298,3448,3236,1085,2185,1385,1892,735,1058,1562
ACSSF,2012m1,co,000,0018,0000096,3644,1395,1187,1187,189,189,437,437,189,2649,2594,2487,322,189,359,354,54,3041,2565,2524,531,993,1163,1073,437,1876,1468,1332,784,679,537,234,321,369,344,324,7080,6738,1876,,,,3644,2920,2827,325,3041,2895,1268,1876,1468,1332,784,1016,699
ACSSF,2012m1,co,000,0018,0000097,4265,2798,2166,821,1934,717,2187,1729,1638,3156,2428,1512,2149,638,2017,1930,1325,3102,2374,1968,1179,822,1873,1549,882,4941,4197,3169,874,1527,1085,964,903,735,353,513,6909,6133,4941,,,,4265,3888,3049,3447,3102,2521,1635,4941,4197,3169,874,2804,921
ACSSF,2012m1,co,000,0018,0000098,2527,1245,560,286,504,151,1124,869,678,1663,1182,639,1143,262,1634,798,1503,2463,2253,2373,1294,822,1091,989,715,2008,2027,1639,366,674,660,878,316,666,452,547,3851,4010,2008,,,,2527,2085,1427,1804,2463,2559,1550,2008,2027,1639,366,1221,968
ACSSF,2012m1,co,000,0018,0000099,,,,,,,,,,,,,,,,,,,,,,,,,,2716,2428,857,415,355,327,319,35,189,122,384,3658,4417,2716,,,,2808,1633,1093,1259,2720,2795,1407,2716,2428,857,415,559,376
ACSSF,2012m1,co,000,0018,0000100,3615,2222,1836,461,1742,303,1403,1240,658,2645,1438,904,1166,517,2023,1871,878,3323,3196,2821,1517,1637,1975,1864,610,4384,3243,2681,1371,1190,1259,1414,938,497,276,761,6795,6941,4384,,,,3615,3479,2678,2507,3323,3040,1958,4384,3243,2681,1371,2279,910
ACSSF,2012m1,co,000,0018,0000101,4018,2973,1330,549,1134,455,3044,2556,1466,2488,1707,1431,264,901,1693,1819,708,2614,2637,2642,287,618,1487,1491,125,2700,2938,1269,444,314,569,372,175,183,349,751,8103,8089,2700,,,,4018,3205,3322,1928,2614,2600,707,2700,2938,1269,444,763,904
ACSSF,2012m1,co,000,0018,0000102,1783,5006,3208,1540,3211,1144,4213,3505,2198,4436,3090,1753,2030,1835,3323,3060,1451,4178,3804,3166,1983,1828,2457,2464,919,6899,6702,3372,1378,1190,2001,1354,846,893,877,1042,0,6899,6899,,,,1783,4531,4299,4556,4178,3641,2645,6899,6702,3372,1378,2756,1527
ACSSF,2012m1,co,000,0018,0000103,1140,1374,610,261,366,438,1402,1402,189,1555,1439,1154,534,494,926,926,189,2281,2937,2953,1127,1376,1658,1648,83,2468,2191,1486,727,468,588,562,590,503,298,538,917,2515,2468,,,,1140,2131,1915,856,2281,2329,1703,2468,2191,1486,727,1162,854
ACSSF,2012m1,co,000,0018,0000104,3164,734,608,581,162,189,554,554,189,602,473,473,189,189,357,357,189,3160,2878,2602,382,897,1687,1687,189,1361,839,1094,535,579,342,323,174,199,189,555,6144,5999,1361,,,,3164,943,885,162,3160,2969,886,1361,839,1094,535,810,609
ACSSF,2012m1,co,000,0018,0000105,2762,1457,769,702,137,295,1233,886,912,1562,1363,1228,599,453,1023,1015,199,2137,2235,2135,485,582,848,830,119,2113,1778,1028,376,460,433,141,136,243,140,517,4451,4343,2113,,,,2762,2083,1785,1129,2137,2038,725,2113,1778,1028,376,688,592
ACSSF,2012m1,co,000,0018,0000106,1921,1987,957,781,755,189,1619,1634,224,2393,1596,1404,953,189,1813,1813,189,2743,2786,2756,186,476,918,905,183,,,,,,,,,,,,1144,1850,1796,,,,1921,2639,2510,1265,2743,2689,562,1796,1409,955,678,428,508
ACSSF,2012m1,co,000,0018,0000107,2856,2164,1224,820,423,926,1952,1866,910,2419,2250,1637,1698,1103,1265,1238,248,2052,1987,1833,537,848,790,790,189,2637,2232,1110,297,533,585,365,169,184,224,268,4553,4564,2637,,,,2856,2749,2678,2336,2052,2018,941,2637,2232,1110,297,974,344
ACSSF,2012m1,co,000,0018,0000108,3339,1989,820,303,769,189,1861,1765,784,1834,1663,661,627,1299,912,906,269,2286,1212,1110,571,337,1881,1865,237,3154,2931,1100,171,538,438,136,316,63,256,493,6857,6548,3154,,,,3339,2587,2115,1785,2286,2208,668,3154,2931,1100,171,899,533
ACSSF,2012m1,co,000,0018,0000109,2248,2861,1537,1289,553,625,2518,2479,494,2826,1990,1728,1247,593,2639,2604,731,3859,4041,4179,1216,1856,2187,2159,465,3079,2970,1907,566,887,631,819,521,449,558,827,1411,3404,3079,,,,2248,3779,4175,1940,3859,4095,2119,3079,2970,1907,566,1468,1043
ACSSF,2012m1,co,000,0018,0000110,,,,,,,,,,,,,,,,,,,,,,,,,,1201,687,887,289,361,219,300,180,383,232,305,3034,2967,1201,,,,2295,1363,1133,853,2158,2155,637,1201,687,887,289,557,533
ACSSF,2012m1,co,000,0018,0000111,2962,2365,1866,1290,1474,189,1538,1256,824,1876,1863,1171,1150,670,717,530,479,3196,3073,2836,744,812,1827,1768,543,2928,2495,1611,192,910,585,710,348,213,207,372,4718,5436,2928,,,,2962,2419,1894,1830,3196,3163,1086,2928,2495,1611,192,1520,477
ACSSF,2012m1,co,000,0018,0000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3974,3890,1225,,,,2793,2190,2129,828,2777,2700,586,1225,968,730,90,379,667
ACSSF,2012m1,co,000,0018,0000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921,1271,1108,,,,1379,2188,2281,535,2027,1998,368,1108,925,627,228,484,347
ACSSF,2012m1,co,000,0018,0000114,3800,2760,1997,887,1737,885,1679,1507,1143,3096,2886,1486,1597,1809,1672,1256,1099,3729,3218,2763,1179,1306,1814,1824,327,3510,2834,1951,444,1145,926,887,422,241,272,693,6637,6731,3510,,,,3800,3411,2450,2671,3729,3322,1694,3510,2834,1951,444,1652,802
ACSSF,2012m1,co,000,0018,0000115,2835,1660,1200,1058,532,191,1179,1061,567,1790,1456,534,1390,214,1401,1259,670,1602,1273,1127,365,315,904,886,152,2255,1805,1025,522,543,315,408,166,494,210,146,5316,4464,2255,,,,2835,2487,2021,1710,1602,1480,457,2255,1805,1025,522,774,557
