ACSSF,2012e1,co,000,0163,0000103,626
ACSSF,2012e1,co,000,0163,0000104,
ACSSF,2012e1,co,000,0163,0000105,7785
ACSSF,2012e1,co,000,0163,0000106,3663
ACSSF,2012e1,co,000,0163,0000107,4628
ACSSF,2012e1,co,000,0163,0000108,2443
ACSSF,2012e1,co,000,0163,0000109,8819
ACSSF,2012e1,co,000,0163,0000110,836
ACSSF,2012e1,co,000,0163,0000111,693
ACSSF,2012e1,co,000,0163,0000112,660
ACSSF,2012e1,co,000,0163,0000113,3779
ACSSF,2012e1,co,000,0163,0000114,624
ACSSF,2012e1,co,000,0163,0000115,411
