ACSSF,2012m1,co,000,0023,0000011,1839,1008,1139,1904,2117,1436,1888,2298,1864,1105,1323,1778,1567,1518,1458,920,5109,1311,2157,1692,1758,1597,2100,1970,1837,1155,1402,1815,1579,1586,1453,1075,4072,741,1598,694,1058,911,1139,1182,709,568,726,610,367,298,165,362,2904,569,863,635,897,772,636,537,452,299,543,533,329,129,79,211,2207,490,651,653,860,745,469,283,375,428,206,401,290,248,202,281,668,189,133,126,608,189,28,189,45,35,65,189,65,169,101,35,1839,1008,1139,2373,2435,1772,1507,1287,1220,920,5109,1311,2157,2077,2935,1845,1719,1696,1382,1075,4072,741,1598,1302,1512,1435,911,697,330,362,2904,569,863,1102,1140,737,607,626,162,211,2207,490,651,1008,803,490,475,479,418,281,668,189,133,615,28,45,75,65,190,35
ACSSF,2012m1,co,000,0023,0000012,1151,1404,1321,2293,2608,2161,2726,3154,2814,1333,1719,2384,2153,1631,1872,893,6535,1683,2385,2156,2349,2226,2956,2666,2770,1559,2027,2378,2204,1721,1870,1085,5328,1128,1879,845,1563,1458,1293,1502,975,809,1043,680,579,329,262,513,3546,593,939,695,1336,1112,853,891,539,560,603,675,440,206,256,392,3368,645,1001,716,1119,955,842,623,608,687,626,481,330,253,202,443,891,38,203,126,772,189,64,189,216,80,65,189,83,169,101,114,1151,1404,1321,2928,3833,2810,1998,1440,1143,893,6535,1683,2385,2770,4118,3268,2560,2094,1395,1085,5328,1128,1879,1822,1918,1922,1294,913,425,513,3546,593,939,1536,1495,1081,779,842,319,392,3368,645,1001,1283,1224,834,917,554,422,443,891,38,203,785,64,216,104,83,190,114
ACSSF,2012m1,co,000,0023,0000013,1208,1295,835,263,645,594,605,2632,2525,638,526,1665,1666,1246,1222,281,6149,1646,2666,869,2296,1596,1368,2470,2356,954,968,1690,1618,1220,1217,548,5068,1277,2016,633,1614,1105,1061,934,889,931,590,390,590,186,124,427,4283,811,1631,562,1248,1292,1069,997,740,616,565,794,380,151,114,241,2651,763,1200,309,553,868,447,501,359,157,191,181,189,189,71,152,1189,101,553,395,629,156,217,168,182,189,171,86,189,56,189,189,1208,1295,835,665,789,769,725,391,429,281,6149,1646,2666,2206,2119,1621,1213,1164,460,548,5068,1277,2016,1619,1510,1352,1138,717,219,427,4283,811,1631,1348,1664,1155,898,763,189,241,2651,763,1200,660,1054,591,250,294,71,152,1189,101,553,804,263,245,171,86,56,189
ACSSF,2012m1,co,000,0023,0000014,1132,1161,612,430,438,442,414,2371,2426,348,173,2184,2235,1425,1373,654,7631,1748,2872,937,1814,1990,1900,2360,2399,1145,1167,2100,2225,1451,1428,813,5775,1270,2033,692,1433,1734,1165,1114,1104,861,671,677,458,323,403,461,4411,1068,2058,253,1310,1411,988,1134,801,501,740,570,344,436,390,375,3366,545,1004,601,928,1194,927,601,1042,452,615,363,606,300,151,351,1057,146,666,89,309,341,254,223,93,92,390,168,131,114,236,189,1132,1161,612,362,431,370,343,169,675,654,7631,1748,2872,2177,2385,2704,1785,1115,1022,813,5775,1270,2033,1724,1984,1504,1224,811,535,461,4411,1068,2058,1352,1609,1409,845,718,699,375,3366,545,1004,1168,1517,1152,776,788,335,351,1057,146,666,326,436,270,399,211,254,189
ACSSF,2012m1,co,000,0023,0000015,758,734,266,1059,1102,495,296,1940,1880,538,444,1180,1202,1126,1065,541,6023,1290,2228,1250,1899,1266,1275,2070,1924,916,810,1367,1285,1093,1030,627,5368,843,2045,743,1641,1180,647,973,658,547,604,350,263,307,409,106,2880,576,572,771,982,626,759,644,542,248,543,379,37,84,96,141,2623,287,461,1079,974,1029,677,192,290,304,302,245,730,189,109,213,1097,166,249,341,196,432,226,153,150,188,85,332,91,189,121,189,758,734,266,555,535,555,396,539,369,541,6023,1290,2228,2208,1763,1497,1273,1166,611,627,5368,843,2045,1735,1377,1162,1027,447,499,106,2880,576,572,1205,1047,1026,603,378,128,141,2623,287,461,1697,1258,340,450,803,109,213,1097,166,249,388,480,225,245,364,121,189
ACSSF,2012m1,co,000,0023,0000016,1488,1484,148,719,889,544,314,3297,3226,864,450,1793,1789,1177,1146,371,9023,1904,2787,1110,2292,2352,2334,3026,2906,1462,1600,1938,1762,1283,1111,899,6127,1314,1721,530,1646,1849,1611,1275,987,1150,1111,959,821,575,189,478,5231,956,1847,668,1302,1679,1314,1494,857,939,1172,684,448,242,431,482,4355,792,561,855,1106,2072,1104,620,617,453,277,533,367,451,93,457,1428,175,649,142,209,465,505,622,268,237,189,126,125,48,71,118,1488,1484,148,568,579,714,729,228,359,371,9023,1904,2787,2587,3595,2399,2267,1637,902,899,6127,1314,1721,1723,2627,1748,1536,1248,596,478,5231,956,1847,1549,2095,1684,1595,851,478,482,4355,792,561,1577,2449,897,590,660,462,457,1428,175,649,247,834,650,237,243,85,118
ACSSF,2012m1,co,000,0023,0000017,857,892,244,716,862,781,346,2041,2072,715,790,1659,1554,936,967,352,4227,1378,1586,721,1153,1069,913,2114,1984,840,1116,1780,1537,1020,978,416,3434,668,1425,344,677,790,577,1064,615,561,534,202,228,162,115,66,2440,591,842,445,570,600,554,424,745,471,581,299,279,139,240,219,2444,429,789,304,409,488,634,464,506,197,406,487,452,265,235,262,1033,57,426,357,50,145,216,220,46,189,123,189,189,67,189,189,857,892,244,847,857,569,598,626,463,352,4227,1378,1586,1458,1493,1638,1218,1051,662,416,3434,668,1425,805,996,1282,810,331,223,66,2440,591,842,822,765,888,852,482,288,219,2444,429,789,545,870,799,479,723,382,262,1033,57,426,358,269,225,123,189,67,189
ACSSF,2012m1,co,000,0023,0000018,1605,1543,518,804,881,505,404,2685,2768,387,391,2114,2061,1617,1671,478,10015,2046,3821,1417,2643,2100,1807,2691,2757,1567,1855,2300,2145,1620,1630,874,6478,1794,2892,557,1841,1744,1407,1335,1287,1410,1000,864,632,496,546,461,2822,658,1070,573,1407,776,500,560,398,672,628,171,332,145,366,304,5768,1538,2196,884,978,1309,1581,906,1020,529,1044,614,586,395,189,445,2867,454,1099,268,551,930,1137,630,235,397,89,67,175,109,101,189,1605,1543,518,471,613,438,530,387,606,478,10015,2046,3821,3061,2936,2632,2502,1611,1137,874,6478,1794,2892,2131,2192,1921,1750,1122,775,461,2822,658,1070,1571,931,645,953,386,394,304,5768,1538,2196,1435,1966,1672,1177,1046,395,445,2867,454,1099,609,1612,709,410,174,208,189
ACSSF,2012m1,co,000,0023,0000019,969,1104,519,364,511,389,552,2182,2120,615,633,2384,2421,1295,1334,442,6326,1478,2096,904,1496,1830,1750,2089,2508,1489,1197,2366,2345,1458,1345,691,4118,1088,1619,486,1179,1573,1315,837,560,747,692,434,453,302,249,545,3816,803,1101,727,1010,912,949,916,922,623,529,427,404,578,204,316,2863,890,638,249,856,760,666,598,441,660,584,318,275,299,134,283,1100,189,442,84,153,292,405,78,364,213,168,71,218,189,113,87,969,1104,519,428,605,677,591,268,411,442,6326,1478,2096,1877,2533,2092,1855,954,869,691,4118,1088,1619,1277,1861,965,999,708,405,545,3816,803,1101,1236,1490,1450,917,611,625,316,2863,890,638,958,1043,767,812,492,314,283,1100,189,442,213,494,371,297,229,113,87
ACSSF,2012m1,co,000,0023,0000020,654,722,233,625,780,496,389,1581,1631,523,497,1589,1521,1151,1123,366,4680,907,1645,1214,2057,1093,960,1598,1724,1033,858,1701,1566,1081,1136,564,4648,663,1677,516,2187,967,881,1245,652,870,481,707,442,212,81,242,2174,329,445,1003,1478,677,344,307,174,196,160,211,224,181,189,227,2735,319,589,729,548,1084,564,696,396,595,709,482,232,263,99,326,785,212,72,207,374,235,190,107,87,62,189,189,189,189,189,189,654,722,233,610,594,556,638,403,385,366,4680,907,1645,2304,1478,1600,1443,1188,539,564,4648,663,1677,2224,1286,1320,1015,959,244,242,2174,329,445,1793,794,348,280,303,181,227,2735,319,589,947,1279,775,981,499,313,326,785,212,72,418,308,176,62,189,189,189
ACSSF,2012m1,co,000,0023,0000021,636,653,336,613,655,738,684,1458,1232,687,661,1053,1011,1000,871,260,4696,750,1945,715,1061,1326,1078,1120,1433,799,732,1083,982,924,860,324,3138,480,1265,279,867,830,798,293,730,264,284,326,159,330,676,219,1316,76,53,571,609,295,550,134,201,211,189,33,189,47,184,106,3625,309,1319,203,194,193,738,1239,448,117,244,280,463,189,72,189,635,189,383,195,189,189,189,212,121,189,189,189,66,189,189,189,636,653,336,854,1214,909,766,455,434,260,4696,750,1945,1218,1961,1510,1064,760,867,324,3138,480,1265,953,1231,813,406,360,716,219,1316,76,53,886,693,284,211,33,190,106,3625,309,1319,236,790,1621,325,544,72,189,635,189,383,195,189,246,189,66,189,189
ACSSF,2012m1,co,000,0023,0000022,608,633,174,269,371,295,320,1061,1134,232,353,932,998,619,614,230,3624,784,1753,499,988,1088,775,1062,1184,677,629,954,980,584,631,341,3352,548,1733,191,916,1168,710,521,597,648,524,413,225,244,189,150,888,523,237,305,382,331,96,65,189,186,277,102,79,111,75,237,1128,191,424,154,270,272,166,183,147,256,178,461,146,189,28,39,181,189,189,189,189,106,189,189,189,123,189,189,189,189,34,46,608,633,174,447,395,335,397,334,141,230,3624,784,1753,1130,1315,841,1012,704,370,341,3352,548,1733,1007,1292,740,916,456,296,150,888,523,237,544,340,65,344,160,179,237,1128,191,424,316,322,228,312,472,28,39,181,189,189,189,106,189,123,189,34,46
ACSSF,2012m1,co,000,0023,0000023,720,858,526,266,428,479,488,1654,1634,291,323,1205,1268,993,1036,184,5038,1192,1915,704,1315,1217,947,1613,1489,948,831,1244,1245,977,1016,440,3524,1052,1393,617,1284,951,553,580,499,695,442,494,340,199,129,281,3231,404,1046,814,644,672,391,390,441,470,573,345,343,21,60,251,2879,270,1383,301,373,414,401,904,559,278,465,41,124,90,151,68,410,189,102,189,83,189,189,189,112,148,189,172,189,121,189,107,720,858,526,447,569,362,388,277,233,184,5038,1192,1915,1452,1548,1457,1206,855,443,440,3524,1052,1393,1365,1135,729,793,607,252,281,3231,404,1046,1053,836,766,758,497,81,251,2879,270,1383,499,675,1066,535,129,179,68,410,189,102,83,189,112,148,172,121,107
ACSSF,2012m1,co,000,0023,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176,840,1798,1643,1838,1528,1730,2090,1407,1017,2904,759,1872,1447,1642,1518,1682,2035,1329,1007,2069,259,857,511,868,403,486,429,287,286,1898,237,699,485,531,685,469,194,95,155,1354,384,301,438,335,220,492,294,288,135,263,189,189,23,135,82,160,199,189,57
ACSSF,2012m1,co,000,0023,0000025,975,1982,3167,1058,1684,2545,1936,2191,2416,1712,1939,1899,1863,1400,1281,1367,6381,1819,3771,977,1501,1776,1965,2035,2239,1730,1712,1555,1813,1354,1227,1339,4787,1017,1752,638,1296,1479,889,842,1035,753,524,606,406,205,352,356,3974,992,1937,269,1091,1131,569,761,648,441,556,340,253,366,174,304,2671,619,1126,486,636,964,741,489,537,203,506,263,480,155,151,153,1112,145,766,189,267,225,85,174,161,189,408,168,107,189,236,189,975,1982,3167,2049,3162,2968,2566,2167,1862,1367,6381,1819,3771,1717,2699,2931,2355,1994,1862,1339,4787,1017,1752,1541,1829,1427,971,706,406,356,3974,992,1937,1136,1244,1111,702,491,399,304,2671,619,1126,954,1340,689,568,556,209,153,1112,145,766,267,247,232,408,199,236,189
ACSSF,2012m1,co,000,0023,0000026,472,633,1484,1216,1805,937,993,1162,1167,975,1080,943,893,577,572,701,3104,638,1474,430,1729,937,1112,1133,1171,917,1003,945,697,561,455,726,2409,155,671,750,1494,762,576,548,443,339,150,69,234,254,385,72,1233,44,247,760,668,353,668,60,76,189,313,340,37,189,24,101,2231,267,211,1091,829,993,276,132,127,182,189,189,619,189,109,122,776,76,209,319,178,178,192,153,150,188,85,115,189,189,189,189,472,633,1484,2075,1412,1389,1655,1288,820,701,3104,638,1474,1765,1565,1432,1505,1253,759,726,2409,155,671,1596,983,625,409,249,468,72,1233,44,247,957,768,96,313,340,24,101,2231,267,211,1569,1041,184,182,619,109,122,776,76,209,356,266,225,245,115,189,189
ACSSF,2012m1,co,000,0023,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537,863,1922,1121,1783,1659,1864,1531,1156,1148,2598,784,1956,1090,1321,1602,1856,1511,1187,1037,2198,366,981,366,783,544,355,324,128,314,1235,207,310,223,621,540,263,56,71,164,1149,130,581,263,467,322,215,338,87,136,194,189,76,89,65,189,189,110,71,189
ACSSF,2012m1,co,000,0023,0000028,1302,2236,2935,1184,1883,1967,1685,2479,2236,1900,1824,1960,1952,1657,1652,1246,8685,1754,3475,1225,2459,2059,1796,2346,2192,1888,2090,2043,1875,1576,1581,1297,6168,1442,2300,511,1768,1469,1340,1244,1233,1106,915,705,630,442,543,464,2492,605,651,559,1437,736,346,381,73,664,606,160,322,145,338,304,4552,1319,1796,933,825,1038,1213,710,713,296,913,264,398,395,189,445,2057,388,813,233,287,655,1063,303,199,384,89,67,175,109,101,189,1302,2236,2935,2078,2670,2762,2871,2192,1895,1246,8685,1754,3475,2892,2843,2889,2957,2323,1943,1297,6168,1442,2300,1998,1991,1847,1490,963,733,464,2492,605,651,1564,788,387,947,371,369,304,4552,1319,1796,1342,1635,1224,919,482,395,445,2057,388,813,346,1233,398,397,174,208,189
ACSSF,2012m1,co,000,0023,0000029,1488,1484,148,719,889,544,314,3297,3226,864,450,1793,1789,1177,1146,371,9023,1904,2787,1110,2292,2352,2334,3026,2906,1462,1600,1938,1762,1283,1111,899,6127,1314,1721,530,1646,1849,1611,1275,987,1150,1111,959,821,575,189,478,5231,956,1847,668,1302,1679,1314,1494,857,939,1172,684,448,242,431,482,4355,792,561,855,1106,2072,1104,620,617,453,277,533,367,451,93,457,1428,175,649,142,209,465,505,622,268,237,189,126,125,48,71,118,1488,1484,148,568,579,714,729,228,359,371,9023,1904,2787,2587,3595,2399,2267,1637,902,899,6127,1314,1721,1723,2627,1748,1536,1248,596,478,5231,956,1847,1549,2095,1684,1595,851,478,482,4355,792,561,1577,2449,897,590,660,462,457,1428,175,649,247,834,650,237,243,85,118
ACSSF,2012m1,co,000,0023,0000030,665,997,1856,1015,1538,1352,1308,1457,1248,1149,1347,1091,996,867,657,907,3640,1020,1813,625,1839,1249,1244,1223,1156,1098,1360,1126,1036,871,652,892,2984,474,747,421,2113,925,635,435,284,828,324,380,261,116,81,148,1779,189,280,990,1281,585,229,105,174,83,61,101,84,59,189,97,2305,181,434,729,460,786,474,658,281,293,631,212,84,80,80,253,494,189,32,207,296,235,117,73,42,62,189,189,189,189,189,189,665,997,1856,1806,1714,1576,1742,1565,1199,907,3640,1020,1813,1867,1729,1446,1800,1667,1197,892,2984,474,747,2103,1058,471,885,538,169,148,1779,189,280,1680,673,200,104,132,59,97,2305,181,434,873,955,694,700,250,141,253,494,189,32,347,277,83,62,189,189,189
ACSSF,2012m1,co,000,0023,0000031,496,1148,1742,885,1501,1093,1178,1392,1158,991,1086,999,836,779,700,733,3057,1082,1832,621,1253,828,1287,1250,927,967,1030,953,803,766,684,758,2426,444,1144,441,1134,741,400,485,393,356,321,271,218,140,129,237,1459,42,364,834,613,234,141,93,124,66,335,329,96,189,60,243,1560,235,560,285,364,305,253,406,494,193,135,189,189,90,97,68,107,189,37,189,189,189,189,189,35,100,189,189,189,189,189,189,496,1148,1742,1678,1486,1484,1521,1356,1014,733,3057,1082,1832,1411,1449,1491,1516,1296,1037,758,2426,444,1144,1254,886,621,477,372,215,237,1459,42,364,1074,275,156,340,345,60,243,1560,235,560,480,460,635,223,189,130,68,107,189,37,189,189,35,100,189,189,189
ACSSF,2012m1,co,000,0023,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4613,1044,2042,1117,1397,1809,1749,1301,987,540,5407,1019,2208,1064,1328,1914,1716,1329,1006,527,1894,100,1050,262,718,341,576,232,123,66,1626,534,617,229,776,529,177,326,104,154,1663,325,506,467,445,412,434,393,286,75,284,57,127,189,166,46,123,189,189,189
ACSSF,2012m1,co,000,0023,0000033,640,1193,2019,840,1835,1539,1376,1812,1553,1585,1387,1552,1707,1105,719,1202,4199,1062,2075,752,1414,1328,1437,1532,1635,1551,1452,1489,1579,1042,698,1163,2763,982,655,256,1120,1132,426,608,411,258,307,266,239,107,189,397,2559,714,666,221,949,624,551,517,500,307,324,334,206,552,39,62,1556,396,394,96,534,516,511,372,141,189,146,100,105,75,110,227,955,189,380,189,189,189,405,189,345,189,189,189,189,189,189,189,640,1193,2019,2020,2072,1901,2104,1816,1403,1202,4199,1062,2075,1699,1921,1796,2175,1671,1311,1163,2763,982,655,1131,1126,699,403,384,107,397,2559,714,666,1012,982,860,464,395,572,62,1556,396,394,552,718,391,146,147,135,227,955,189,380,189,405,345,189,189,189,189
ACSSF,2012m1,co,000,0023,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599,1070,1357,1655,1509,1471,1782,1252,1070,853,3416,1061,1790,1524,1486,1363,1666,1252,1047,836,3183,704,1326,926,1055,490,474,306,118,76,1449,183,322,883,495,338,382,25,93,79,1029,51,425,248,567,110,69,163,189,138,265,189,142,102,189,189,189,157,121,189
ACSSF,2012m1,co,000,0023,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,811,1688,1567,1497,1463,1647,1614,1029,953,2495,737,1730,1263,1291,1344,1404,1558,1028,896,2143,249,762,1015,345,909,376,454,124,172,968,303,189,637,141,285,79,71,129,82,1432,245,332,198,737,94,650,387,148,159,185,189,62,189,125,189,189,189,189,189
ACSSF,2012m1,co,000,0023,0000036,593,822,975,431,810,832,606,997,1270,700,742,950,963,780,694,629,3565,834,1600,453,898,950,821,1020,1276,706,694,997,914,739,653,655,3216,442,1657,143,806,1182,659,399,520,568,297,388,212,239,122,133,859,527,228,305,346,331,96,11,189,186,188,73,47,189,29,225,1107,191,392,170,270,7,129,158,147,256,135,446,146,189,28,39,144,189,189,189,189,189,189,189,189,123,189,189,189,189,34,46,593,822,975,909,971,977,1102,913,788,629,3565,834,1600,1003,1275,1234,1142,1076,792,655,3216,442,1657,840,1300,672,772,420,265,133,859,527,228,519,340,11,278,86,29,225,1107,191,392,325,130,222,289,460,28,39,144,189,189,189,189,189,123,189,34,46
ACSSF,2012m1,co,000,0023,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747,1269,2174,1847,2099,1878,1623,1497,975,727,4519,1268,2211,1635,1790,1881,1716,1508,987,695,3852,704,1829,1280,983,831,789,527,162,189,2215,77,985,340,825,448,232,465,131,284,1376,320,820,232,534,216,55,189,189,189,348,189,140,314,189,189,189,189,189,189
