ACSSF,2012e1,co,000,0028,0000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112029,97465,14168,4224,4111,113,9944,3670,6274,3832,2442,190,414,686,1152,396,0,0,396,,,,,,,,,,,,,,,,,,,,,,,,,,,112029,97465,14168,4224,9944,3670,6274,3832,2442,396,0,396,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119595,90617,28019,5612,5612,0,22407,6347,16060,11340,4720,1013,844,663,2200,959,0,0,959,,,,,,,,,,,,,,,,,,,,,,,,,,,119595,90617,28019,5612,22407,6347,16060,11340,4720,959,0,959,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134882,113568,20752,6804,6804,0,13948,5715,8233,4757,3476,259,851,989,1377,562,224,0,338,,,,,,,,,,,,,,,,,,,,,,,,,,,134882,113568,20752,6804,13948,5715,8233,4757,3476,562,224,338,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106658,85880,20038,2794,2794,0,17244,3522,13722,10312,3410,80,1133,1015,1182,740,0,0,740,,,,,,,,,,,,,,,,,,,,,,,,,,,106658,85880,20038,2794,17244,3522,13722,10312,3410,740,0,740,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123789,105731,17587,3213,3213,0,14374,2925,11449,5606,5843,525,1412,1688,2218,471,0,0,471,,,,,,,,,,,,,,,,,,,,,,,,,,,123789,105731,17587,3213,14374,2925,11449,5606,5843,471,0,471,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104914,91630,12610,3238,3238,0,9372,2237,7135,4494,2641,331,572,1020,718,674,0,0,674,,,,,,,,,,,,,,,,,,,,,,,,,,,104914,91630,12610,3238,9372,2237,7135,4494,2641,674,0,674,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114087,96602,16868,3331,3331,0,13537,2614,10923,5009,5914,540,2043,864,2467,617,0,0,617,,,,,,,,,,,,,,,,,,,,,,,,,,,114087,96602,16868,3331,13537,2614,10923,5009,5914,617,0,617,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103129,89575,13171,1287,1287,0,11884,3401,8483,5122,3361,215,840,1119,1187,383,0,169,214,,,,,,,,,,,,,,,,,,,,,,,,,,,103129,89575,13171,1287,11884,3401,8483,5122,3361,383,0,383,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000087,,,,,,,,,,,,57733,45925,11681,2576,1192,1384,1414,685,729,7691,127,,,,,,,,,109486,85951,23349,6181,6181,0,17168,5837,11331,4916,6415,462,1417,1948,2588,186,0,0,186,,,,,,,,,,,,,,,,,,57733,45925,11681,2576,1192,1384,1414,7691,127,109486,85951,23349,6181,17168,5837,11331,4916,6415,186,0,186,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127737,105348,21822,7540,7540,0,14282,4797,9485,3497,5988,75,359,1159,4395,567,322,0,245,,,,,,,,,,,,,,,,,,,,,,,,,,,127737,105348,21822,7540,14282,4797,9485,3497,5988,567,322,245,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000089,,,,,,,,,,,,40370,32835,7421,1759,1165,594,271,109,162,5391,114,,,,,,,,,98978,83748,14793,3444,3444,0,11349,5001,6348,4643,1705,78,443,518,666,437,0,0,437,,,,,,,,,,,,,,,,,,40370,32835,7421,1759,1165,594,271,5391,114,98978,83748,14793,3444,11349,5001,6348,4643,1705,437,0,437,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117871,91643,22993,2330,2330,0,20663,6719,13944,2234,11710,355,1205,8305,1845,3235,0,0,3235,,,,,,,,,,,,,,,,,,,,,,,,,,,117871,91643,22993,2330,20663,6719,13944,2234,11710,3235,0,3235,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122478,91532,29345,13824,13824,0,15521,2771,12750,4244,8506,1235,1551,4397,1323,1601,0,0,1601,,,,,,,,,,,,,,,,,,,,,,,,,,,122478,91532,29345,13824,15521,2771,12750,4244,8506,1601,0,1601,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96403,71262,24690,13623,13623,0,11067,1872,9195,3565,5630,435,720,1669,2806,451,0,0,451,,,,,,,,,,,,,,,,,,,,,,,,,,,96403,71262,24690,13623,11067,1872,9195,3565,5630,451,0,451,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104881,82396,20171,7843,7843,0,12328,3650,8678,2415,6263,270,1568,2527,1898,2314,0,0,2314,,,,,,,,,,,,,,,,,,,,,,,,,,,104881,82396,20171,7843,12328,3650,8678,2415,6263,2314,0,2314,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109002,81685,24625,14010,14010,0,10615,6025,4590,1063,3527,130,505,1453,1439,2692,276,0,2416,,,,,,,,,,,,,,,,,,,,,,,,,,,109002,81685,24625,14010,10615,6025,4590,1063,3527,2692,276,2416,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108952,92529,15445,5424,5424,0,10021,2278,7743,1495,6248,578,1786,2306,1578,978,0,0,978,,,,,,,,,,,,,,,,,,,,,,,,,,,108952,92529,15445,5424,10021,2278,7743,1495,6248,978,0,978,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101126,82548,17997,7509,7509,0,10488,1621,8867,1211,7656,204,1758,3745,1949,581,0,0,581,,,,,,,,,,,,,,,,,,,,,,,,,,,101126,82548,17997,7509,10488,1621,8867,1211,7656,581,0,581,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213446,160331,51349,24965,21301,3664,26384,3321,23063,13049,10014,101,1881,4096,3936,1766,0,169,1597,,,,,,,,,,,,,,,,,,,,,,,,,,,213446,160331,51349,24965,26384,3321,23063,13049,10014,1766,0,1766,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217110,159312,54741,22237,22237,0,32504,5805,26699,14440,12259,2129,2850,2895,4385,3057,0,168,2889,,,,,,,,,,,,,,,,,,,,,,,,,,,217110,159312,54741,22237,32504,5805,26699,14440,12259,3057,0,3057,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75059,65480,9183,1983,7200,2854,4346,3218,1128,396,0,396,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281918,231196,48413,10102,9336,766,38311,11230,27081,15881,11200,962,2410,2744,5084,2309,0,0,2309,,,,,,,,,,,,,,,,,,,,,,,,,,,281918,231196,48413,10102,38311,11230,27081,15881,11200,2309,0,2309,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230088,172120,55738,29126,29126,0,26612,6380,20232,6192,14040,594,3031,5463,4952,2230,0,0,2230,,,,,,,,,,,,,,,,,,,,,,,,,,,230088,172120,55738,29126,26612,6380,20232,6192,14040,2230,0,2230,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624608,480648,139240,64434,64434,0,74806,0,74806,47408,27398,4584,8092,6980,7742,4720,0,0,4720,,,,,,,,,,,,,,,,,,,,,,,,,,,624608,480648,139240,64434,74806,0,74806,47408,27398,4720,0,4720,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296556,254612,40471,9387,9387,0,31084,6737,24347,12688,11659,1359,2390,3201,4709,1473,0,0,1473,,,,,,,,,,,,,,,,,,,,,,,,,,,296556,254612,40471,9387,31084,6737,24347,12688,11659,1473,0,1473,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71825,60127,9784,3275,3275,0,6509,2219,4290,1819,2471,170,473,709,1119,1914,0,0,1914,,,,,,,,,,,,,,,,,,,,,,,,,,,71825,60127,9784,3275,6509,2219,4290,1819,2471,1914,0,1914,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190224,140943,47526,20628,20628,0,26898,7911,18987,9891,9096,911,2003,3549,2633,1755,70,0,1685,,,,,,,,,,,,,,,,,,,,,,,,,,,190224,140943,47526,20628,26898,7911,18987,9891,9096,1755,70,1685,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142958,119341,22980,7540,7540,0,15440,5804,9636,3648,5988,75,359,1159,4395,637,322,0,315,,,,,,,,,,,,,,,,,,,,,,,,,,,142958,119341,22980,7540,15440,5804,9636,3648,5988,637,322,315,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121531,89412,31938,11502,11502,0,20436,7230,13206,7970,5236,273,288,1868,2807,181,0,0,181,,,,,,,,,,,,,,,,,,,,,,,,,,,121531,89412,31938,11502,20436,7230,13206,7970,5236,181,0,181,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71099,48157,20783,12006,12006,0,8777,2892,5885,1735,4150,929,739,883,1599,2159,276,0,1883,,,,,,,,,,,,,,,,,,,,,,,,,,,71099,48157,20783,12006,8777,2892,5885,1735,4150,2159,276,1883,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544765,459564,82632,19181,18937,244,63451,20345,43106,26251,16855,2854,2505,4687,6809,2569,224,0,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,544765,459564,82632,19181,63451,20345,43106,26251,16855,2569,224,2345,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93073,75802,16700,3024,3024,0,13676,4499,9177,6048,3129,137,1468,284,1240,571,0,0,571,,,,,,,,,,,,,,,,,,,,,,,,,,,93073,75802,16700,3024,13676,4499,9177,6048,3129,571,0,571,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155063,133304,21235,8490,8490,0,12745,4078,8667,4967,3700,475,667,1274,1284,524,0,0,524,,,,,,,,,,,,,,,,,,,,,,,,,,,155063,133304,21235,8490,12745,4078,8667,4967,3700,524,0,524,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105658,91347,14202,4944,4944,0,9258,3843,5415,1605,3810,751,818,530,1711,109,0,0,109,,,,,,,,,,,,,,,,,,,,,,,,,,,105658,91347,14202,4944,9258,3843,5415,1605,3810,109,0,109,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107999,87045,20838,13725,13725,0,7113,1728,5385,2711,2674,315,537,891,931,116,0,0,116,,,,,,,,,,,,,,,,,,,,,,,,,,,107999,87045,20838,13725,7113,1728,5385,2711,2674,116,0,116,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223183,183433,38588,8727,7795,932,29861,10621,19240,13725,5515,987,1674,1520,1334,1162,252,50,860,,,,,,,,,,,,,,,,,,,,,,,,,,,223183,183433,38588,8727,29861,10621,19240,13725,5515,1162,252,910,,,,,,,,,
ACSSF,2012e1,co,000,0028,0000115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68816,55550,13233,2014,1175,839,11219,4104,7115,6148,967,92,54,179,642,33,0,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,68816,55550,13233,2014,11219,4104,7115,6148,967,33,0,33,,,,,,,,,
