ACSSF,2012e1,co,000,0062,0000066,16947,5961,244,814,358,337,247,584,172,533,443,318,413,417,0,398,579,104,10986,123774,33822,4642,13939,6837,8404,89952,,,,,,,,,,,,,,,11374,4522,531,2178,426,1387,6852,,,,,,,,,,,,,,,3955,1492,253,719,193,327,2463,112284,29571,4245,11456,5918,7952,82713,16947,5961,1058,2992,1228,683,10986
ACSSF,2012e1,co,000,0062,0000067,27256,9616,151,550,769,1103,1121,663,783,233,399,446,272,452,406,191,1931,146,17640,101005,25436,3202,11254,4350,6630,75569,,,,,,,,,,,,,,,6220,1183,197,326,205,455,5037,,,,,,,,3457,869,0,471,286,112,2588,4169,1858,286,744,511,317,2311,79395,17528,2608,6631,3381,4908,61867,27256,9616,701,5517,1321,2077,17640
ACSSF,2012e1,co,000,0062,0000068,45761,17536,1120,393,1115,1359,612,1333,1220,886,1437,714,1416,1101,1315,834,2454,227,28225,116699,35447,3474,15194,8256,8523,81252,,,,,,,,,,,,,,,6742,2557,298,1358,320,581,4185,,,,,,,,6078,1763,99,969,324,371,4315,3686,1465,397,648,245,175,2221,79170,20658,2362,7832,4169,6295,58512,45761,17536,1513,8676,4666,2681,28225
ACSSF,2012e1,co,000,0062,0000069,72104,24287,1702,836,1683,1674,1730,1186,1674,2072,871,1951,464,1761,1689,1262,3678,54,47817,125532,32824,3887,16006,6428,6503,92708,2857,1484,264,854,30,336,1373,,,,,,,,3027,1005,45,76,297,587,2022,,,,,,,,9179,3312,543,2041,500,228,5867,6352,2643,143,849,561,1090,3709,67095,14131,2035,5889,2215,3992,52964,72104,24287,2538,12841,5176,3732,47817
ACSSF,2012e1,co,000,0062,0000070,14082,6900,473,597,527,298,589,130,175,371,672,442,277,546,482,328,993,0,7182,74296,22638,2189,9971,5369,5109,51658,10081,3758,305,1717,778,958,6323,,,,,,,,8177,2819,363,977,339,1140,5358,,,,,,,,,,,,,,,6766,4295,1055,1958,735,547,2471,67149,19219,1728,8553,4398,4540,47930,14082,6900,1070,3204,1633,993,7182
ACSSF,2012e1,co,000,0062,0000071,27161,9738,860,678,956,1298,647,441,322,738,446,534,448,442,87,866,908,67,17423,75626,17869,2265,7664,3471,4469,57757,20995,6788,611,2213,1661,2303,14207,,,,,,,,3957,1150,0,332,491,327,2807,,,,,,,,4827,1648,218,1014,260,156,3179,5946,2357,238,968,620,531,3589,56874,10920,1002,3876,2171,3871,45954,27161,9738,1538,5382,1843,975,17423
ACSSF,2012e1,co,000,0062,0000072,45180,15118,913,948,1167,1424,1344,768,699,694,810,938,654,748,1247,1342,1300,122,30062,69984,17455,1711,7866,3298,4580,52529,21669,6988,210,3367,1467,1944,14681,,,,,,,,5497,1794,0,685,713,396,3703,,,,,,,,10306,3538,513,1581,1189,255,6768,6350,2773,556,1136,843,238,3577,40741,7793,671,2606,969,3547,32948,45180,15118,1861,7844,3991,1422,30062
ACSSF,2012e1,co,000,0062,0000073,,,,,,,,,,,,,,,,,,,,97986,25796,3317,9620,7495,5364,72190,,,,,,,,,,,,,,,4954,1146,180,445,221,300,3808,,,,,,,,2465,813,138,227,90,358,1652,2028,1000,42,418,316,224,1028,93751,24534,3237,9109,6997,5191,69217,6426,2323,122,905,708,588,4103
ACSSF,2012e1,co,000,0062,0000074,53410,21295,1309,938,1947,1041,878,1259,1131,1963,1627,1305,820,979,1005,1628,3191,274,32115,103195,29669,3887,12670,4719,8393,73526,36240,9733,898,4079,2176,2580,26507,,,,,,,,4712,1184,169,619,0,396,3528,,,,,,,,6407,3039,0,2401,557,81,3368,4589,2119,756,777,384,202,2470,58958,12487,1950,4381,1050,5106,46471,53410,21295,2247,11151,4432,3465,32115
ACSSF,2012e1,co,000,0062,0000075,36843,10813,535,678,1009,208,616,210,505,523,333,500,652,1052,452,1303,1903,334,26030,77432,17937,1960,4249,3398,8330,59495,6163,2867,540,1060,749,518,3296,,,,,,,,,,,,,,,,,,,,,,7284,1500,0,580,427,493,5784,2899,661,39,198,125,299,2238,51460,9779,882,1530,528,6839,41681,36843,10813,1213,3904,3459,2237,26030
ACSSF,2012e1,co,000,0062,0000076,,,,,,,,,,,,,,,,,,,,94541,18400,2470,3961,1559,10410,76141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2965,1308,245,224,139,700,1657,89037,17193,2231,3781,1502,9679,71844,8174,1651,294,180,112,1065,6523
ACSSF,2012e1,co,000,0062,0000077,,,,,,,,,,,,,,,,,,,,111167,21614,2643,7380,2044,9547,89553,21091,7096,795,3056,1129,2116,13995,,,,,,,,11201,2966,387,1202,681,696,8235,,,,,,,,6869,2149,175,658,367,949,4720,5502,2742,500,752,137,1353,2760,99314,18530,2015,5954,1979,8582,80784,21809,7252,1345,2618,548,2741,14557
ACSSF,2012e1,co,000,0062,0000078,72850,24738,1942,2306,1523,2124,1732,1726,1261,1145,1384,2390,1419,1652,1068,1294,1772,0,48112,91990,24136,3959,10878,5236,4063,67854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15157,4943,1058,2935,703,247,10214,4847,2641,532,1636,439,34,2206,38299,6487,1220,1639,1048,2580,31812,72850,24738,4248,13285,5433,1772,48112
ACSSF,2012e1,co,000,0062,0000079,16908,5161,239,296,310,515,458,323,88,327,149,1045,159,166,91,331,664,0,11747,98162,21191,2607,8621,4322,5641,76971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2637,1561,262,816,286,197,1076,88536,18391,2265,7181,3736,5209,70145,16908,5161,535,3215,747,664,11747
ACSSF,2012e1,co,000,0062,0000080,27047,9139,401,369,853,601,312,589,453,365,502,529,831,275,331,915,1712,101,17908,104997,25908,2618,8245,5252,9793,79089,,,,,,,,1909,829,0,431,220,178,1080,3231,1477,98,143,203,1033,1754,,,,,,,,,,,,,,,3456,1551,21,741,348,441,1905,81741,18271,1935,4850,3090,8396,63470,27047,9139,770,4204,2352,1813,17908
ACSSF,2012e1,co,000,0062,0000081,23620,7988,533,424,988,464,439,316,724,216,409,507,364,447,185,664,1308,0,15632,118404,29724,2934,11750,6273,8767,88680,2275,1003,0,395,244,364,1272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3294,1181,283,410,150,338,2113,98751,22641,2195,7863,4797,7786,76110,23620,7988,957,4063,1660,1308,15632
ACSSF,2012e1,co,000,0062,0000082,14659,5111,492,409,413,88,490,481,395,281,378,229,237,138,115,341,565,59,9548,92893,20499,3155,8451,3606,5287,72394,2325,1264,150,557,408,149,1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950,1902,321,402,514,665,2048,82455,16675,2388,6407,3058,4822,65780,14659,5111,901,2755,831,624,9548
ACSSF,2012e1,co,000,0062,0000083,,,,,,,,,,,,,,,,,,,,111001,34533,4565,13859,8206,7903,76468,2253,1044,0,680,5,359,1209,,,,,,,,4802,1672,39,522,432,679,3130,,,,,,,,,,,,,,,,,,,,,,104071,32202,4054,12410,7925,7813,71869,8752,2837,511,1577,394,355,5915
ACSSF,2012e1,co,000,0062,0000084,,,,,,,,,,,,,,,,,,,,90780,27193,3722,13087,6451,3933,63587,,,,,,,,,,,,,,,5459,1900,408,893,302,297,3559,,,,,,,,,,,,,,,,,,,,,,82761,23242,2764,11849,5279,3350,59519,9564,4129,958,1344,1172,655,5435
ACSSF,2012e1,co,000,0062,0000085,,,,,,,,,,,,,,,,,,,,104438,32860,3442,15704,7348,6366,71578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2764,2098,274,994,686,144,666,98831,30909,3351,15218,6621,5719,67922,7324,2645,267,863,727,788,4679
ACSSF,2012e1,co,000,0062,0000086,22755,8852,623,434,893,670,454,382,538,761,510,1109,512,408,201,330,1027,0,13903,78501,21289,3221,9731,3887,4450,57212,6398,2673,772,1498,173,230,3725,,,,,,,,5047,1560,177,904,223,256,3487,,,,,,,,5499,2206,189,1489,392,136,3293,3036,1810,32,795,375,608,1226,63578,16600,2763,7021,3059,3757,46978,22755,8852,1057,5317,1451,1027,13903
ACSSF,2012e1,co,000,0062,0000087,,,,,,,,,,,,,,,,,,,,94309,23052,3765,7505,4079,7703,71257,,,,,,,,6706,3451,363,786,586,1716,3255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85837,19885,3371,6467,3267,6780,65952,12034,4437,442,1445,1091,1459,7597
ACSSF,2012e1,co,000,0062,0000088,18461,6425,494,328,331,501,428,407,323,406,580,244,69,440,471,208,1158,37,12036,115169,26053,2045,12071,5363,6574,89116,920,541,0,278,165,98,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3948,1420,305,490,417,208,2528,101722,20964,1634,9371,4391,5568,80758,18461,6425,822,3220,1188,1195,12036
ACSSF,2012e1,co,000,0062,0000089,,,,,,,,,,,,,,,,,,,,90650,19750,3257,8475,5423,2595,70900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80787,16500,2304,6642,5117,2437,64287,12976,4159,1026,2445,471,217,8817
ACSSF,2012e1,co,000,0062,0000090,10918,4666,511,345,247,619,296,139,294,494,32,121,86,0,223,156,1006,97,6252,99107,32267,3533,13287,4599,10848,66840,7839,3796,465,1011,687,1633,4043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3344,1530,236,770,184,340,1814,90690,29196,2950,11818,4279,10149,61494,10918,4666,856,2242,465,1103,6252
ACSSF,2012e1,co,000,0062,0000091,,,,,,,,,,,,,,,,,,,,101277,24843,3763,8294,4754,8032,76434,6451,2514,355,1374,474,311,3937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5134,2882,408,1315,327,832,2252,88460,20361,3106,6928,3832,6495,68099,16664,5498,863,1732,1004,1899,11166
ACSSF,2012e1,co,000,0062,0000092,,,,,,,,,,,,,,,,,,,,80475,18783,1018,5852,2998,8915,61692,4373,1473,197,872,169,235,2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4058,1583,0,391,480,712,2475,72889,16232,860,4528,2409,8435,56657,11751,3521,213,1762,857,689,8230
ACSSF,2012e1,co,000,0062,0000093,13507,5617,262,338,292,417,602,637,668,119,304,327,33,30,153,269,1054,112,7890,84789,28324,3880,11530,4335,8579,56465,5192,1703,120,752,284,547,3489,,,,,,,,3285,736,0,282,106,348,2549,,,,,,,,,,,,,,,5435,2870,286,1373,859,352,2565,75409,24275,3384,9062,4036,7793,51134,13507,5617,600,3366,485,1166,7890
ACSSF,2012e1,co,000,0062,0000094,33810,12452,451,1023,668,907,775,1073,783,317,1062,566,802,790,394,819,1553,469,21358,72519,20448,3175,7706,3737,5830,52071,12870,3482,285,972,1043,1182,9388,,,,,,,,2480,955,0,363,29,563,1525,,,,,,,,10954,3550,155,1461,1245,689,7404,6437,3850,429,2358,617,446,2587,52055,12678,2076,3818,2318,4466,39377,33810,12452,1474,6151,2805,2022,21358
ACSSF,2012e1,co,000,0062,0000095,8965,4615,595,168,138,109,424,213,232,171,208,510,281,99,295,318,667,187,4350,93300,28424,3135,11871,7209,6209,64876,2281,1253,79,581,268,325,1028,,,,,,,,4470,2155,244,1012,428,471,2315,,,,,,,,,,,,,,,4851,2587,256,722,631,978,2264,85784,24391,2405,10118,6358,5510,61393,8965,4615,763,2005,993,854,4350
ACSSF,2012e1,co,000,0062,0000096,,,,,,,,,,,,,,,,,,,,84756,27802,2680,10444,5616,9062,56954,2853,1422,41,488,268,625,1431,,,,,,,,5068,1958,127,855,394,582,3110,,,,,,,,,,,,,,,4455,2674,376,799,607,892,1781,78553,25074,2550,9258,5008,8258,53479,7945,3462,351,1488,608,1015,4483
ACSSF,2012e1,co,000,0062,0000097,73141,26902,1826,1995,2283,3005,2050,1283,1148,1640,1280,2473,1196,1009,1354,1915,2365,80,46239,128287,32028,3601,13934,6711,7782,96259,39994,13350,1393,5830,2729,3398,26644,,,,,,,,7837,2431,138,718,929,646,5406,,,,,,,,16149,5897,920,3620,1035,322,10252,11603,5388,773,2196,1225,1194,6215,80423,15107,1475,4672,2867,6093,65316,73141,26902,3821,15162,5474,2445,46239
ACSSF,2012e1,co,000,0062,0000098,18851,8884,474,1154,430,329,205,669,372,280,232,88,464,566,40,252,2592,737,9967,189591,63888,5372,16042,7047,35427,125703,,,,,,,,,,,,,,,11239,4370,410,1914,218,1828,6869,,,,,,,,5619,1792,621,642,289,240,3827,5379,2846,40,761,389,1656,2533,177826,57770,4365,14244,6212,32949,120056,18851,8884,1628,2605,1322,3329,9967
ACSSF,2012e1,co,000,0062,0000099,24162,7367,386,426,674,517,654,271,289,390,240,478,131,758,771,55,1327,0,16795,62018,15065,2176,7005,3702,2182,46953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42845,9867,1668,4333,2188,1678,32978,24162,7367,812,3513,1715,1327,16795
ACSSF,2012e1,co,000,0062,0000100,34717,14105,1080,777,889,685,1083,320,522,964,1012,477,613,1162,731,971,2300,519,20612,206059,57967,6819,22899,13023,15226,148092,25473,9344,505,4411,1705,2723,16129,,,,,,,,21589,6769,885,2756,1134,1994,14820,,,,,,,,8197,2795,138,744,965,948,5402,11086,6191,1095,2719,1602,775,4895,185870,50337,5590,19709,11286,13752,135533,34717,14105,1857,5952,3477,2819,20612
ACSSF,2012e1,co,000,0062,0000101,36462,12675,546,889,698,856,724,1121,1285,486,694,630,182,958,429,1149,1879,149,23787,186481,47582,5216,17891,7072,17403,138899,11697,3791,385,1755,966,685,7906,,,,,,,,4281,698,0,203,96,399,3583,,,,,,,,11028,2763,225,1159,953,426,8265,9315,4211,320,1559,1369,963,5104,164095,39175,4061,13467,5621,16026,124920,36462,12675,1435,6494,2718,2028,23787
ACSSF,2012e1,co,000,0062,0000102,187380,63941,4622,4295,4687,3915,3664,3613,2956,3631,3410,4746,3013,3835,2711,4396,9445,1002,123439,458798,107555,14508,38007,16367,38673,351243,61564,18369,2268,6873,3824,5404,43195,5853,1953,96,969,262,626,3900,20600,4791,169,1906,545,2171,15809,,,,,,,,37119,11530,1233,6539,2025,1733,25589,20612,9385,2053,3587,1224,2521,11227,322045,61528,8298,16575,5518,31137,260517,187380,63941,8917,30622,13955,10447,123439
ACSSF,2012e1,co,000,0062,0000103,22925,9111,744,992,468,357,281,827,0,760,409,526,831,639,282,314,1020,661,13814,262709,82105,10439,37224,18933,15509,180604,3688,1381,91,736,151,403,2307,,,,,,,,11752,4051,472,1540,773,1266,7701,,,,,,,,,,,,,,,5882,3343,382,2033,744,184,2539,244392,74333,8879,34207,16980,14267,170059,22925,9111,1736,3628,2066,1681,13814
ACSSF,2012e1,co,000,0062,0000104,,,,,,,,,,,,,,,,,,,,59736,21757,3487,7607,4040,6623,37979,3000,1016,120,431,0,465,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3687,1739,79,1046,161,453,1948,52473,17801,2391,5926,3836,5648,34672,8856,4814,1096,2209,329,1180,4042
ACSSF,2012e1,co,000,0062,0000105,21767,8576,726,242,348,318,481,203,554,142,450,511,321,343,482,184,2921,350,13191,167734,57954,4892,13926,6597,32539,109780,2699,1189,229,592,41,327,1510,,,,,,,,4449,2294,94,375,59,1766,2155,,,,,,,,,,,,,,,6663,3458,168,1203,616,1471,3205,151929,51615,4055,11751,5612,30197,100314,21767,8576,968,3007,1330,3271,13191
ACSSF,2012e1,co,000,0062,0000106,19026,6575,494,328,366,501,434,407,323,406,580,244,69,440,471,317,1158,37,12451,129424,29672,2260,13671,6560,7181,99752,920,541,0,278,165,98,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4243,1420,305,490,417,208,2823,115742,24468,1849,10965,5479,6175,91274,19026,6575,822,3261,1297,1195,12451
ACSSF,2012e1,co,000,0062,0000107,42339,15984,1010,554,1142,1451,1301,1392,967,775,648,356,1049,1312,650,1228,2149,0,26355,89172,29210,2020,10009,5133,12048,59962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19169,6733,852,4279,1454,148,12436,3662,2414,454,682,314,964,1248,68503,21287,1617,6566,2620,10484,47216,42339,15984,1564,8032,4239,2149,26355
ACSSF,2012e1,co,000,0062,0000108,23114,7438,46,331,583,329,669,500,434,154,635,381,671,207,88,578,1403,429,15676,45897,13038,2063,4393,1981,4601,32859,9161,2164,138,434,669,923,6997,,,,,,,,,,,,,,,,,,,,,,6385,1968,0,733,541,694,4417,4760,2819,258,1515,231,815,1941,31348,8091,1772,1795,1092,3432,23257,23114,7438,377,3685,1544,1832,15676
ACSSF,2012e1,co,000,0062,0000109,78010,25519,1321,1262,2297,1702,1281,1505,1416,1244,1203,2081,1611,1159,742,2317,4021,357,52491,484832,118132,13459,46251,25485,32937,366700,6391,2758,249,1081,625,803,3633,4841,1742,13,1122,429,178,3099,13332,3454,381,1048,560,1465,9878,,,,,,,,9220,2549,173,1710,295,371,6671,13879,6183,1069,2523,1243,1348,7696,423415,98085,11598,36504,20413,29570,325330,78010,25519,2583,12729,5829,4378,52491
ACSSF,2012e1,co,000,0062,0000110,,,,,,,,,,,,,,,,,,,,84298,19656,3043,7765,4566,4282,64642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333,398,0,165,102,131,935,1974,779,42,294,161,282,1195,77044,17294,2461,6556,4238,4039,59750,9306,3368,682,1806,500,380,5938
ACSSF,2012e1,co,000,0062,0000111,28880,10559,719,917,707,441,531,1036,750,699,595,573,754,589,399,1010,839,0,18321,134405,36014,4611,15361,7998,8044,98391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5948,2046,106,1056,810,74,3902,2925,1585,186,944,276,179,1340,113470,28694,3119,11912,6268,7395,84776,28880,10559,1636,5332,2752,839,18321
ACSSF,2012e1,co,000,0062,0000112,,,,,,,,,,,,,,,,,,,,94114,21740,3119,9462,5222,3937,72374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3208,1648,145,737,273,493,1560,90166,19795,2910,8104,4844,3937,70371,9619,4217,354,2513,1143,207,5402
ACSSF,2012e1,co,000,0062,0000113,54126,17139,944,1151,815,1022,1278,809,828,1205,954,1286,811,887,842,1336,2695,276,36987,79280,20471,2227,7253,4245,6746,58809,2618,719,143,222,130,224,1899,2047,807,0,330,308,169,1240,,,,,,,,,,,,,,,15438,4856,736,2204,1263,653,10582,5812,1958,181,1173,274,330,3854,46096,10317,1000,2495,1995,4827,35779,54126,17139,2095,8197,3876,2971,36987
ACSSF,2012e1,co,000,0062,0000114,58025,21646,1112,762,897,1549,1572,1483,1077,1262,2056,1670,1291,1026,1420,718,3697,54,36379,188807,54237,6298,24337,10444,13158,134570,,,,,,,,,,,,,,,11751,4437,423,1730,529,1755,7314,,,,,,,,5402,1199,0,829,370,0,4203,6997,3606,666,1461,781,698,3391,139851,35784,4706,14404,6695,9979,104067,58025,21646,1874,11566,4455,3751,36379
ACSSF,2012e1,co,000,0062,0000115,30492,10647,754,265,663,1368,705,827,756,365,214,520,398,633,709,256,2068,146,19845,52550,12788,1611,5458,2152,3567,39762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7621,2799,170,1278,586,765,4822,1981,615,0,431,0,184,1366,31239,5400,762,1652,742,2244,25839,30492,10647,1019,5418,1996,2214,19845
