ACSSF,2012m1,co,000,0062,0000011,1465,1412,553,541,550,500,442,620,525,505,652,447,499,489,498,857,990,462,1776,3679,2885,1348,1259,1648,1870,3693,1458,735,70,365,347,379,1011,1150,737,217,671,184,161,919,838,332,11,187,183,115,733,,,,,,,,3080,1358,350,859,749,605,2230,1330,859,271,504,296,391,885,2123,2092,1132,950,1264,1483,2667,1465,1412,736,970,1087,1087,1776
ACSSF,2012m1,co,000,0062,0000012,1043,2178,815,861,719,638,655,766,657,588,832,646,687,556,626,1022,1178,699,1876,4272,3755,1781,2418,1908,2502,4394,2053,837,150,396,351,491,1693,1653,1242,281,701,268,823,1254,980,449,11,187,322,115,825,,,,,,,,3577,1753,359,1115,836,874,2697,2108,1333,530,589,394,636,1412,1891,2434,1413,1419,1676,2136,2830,1043,2178,1082,1547,1383,1270,1876
ACSSF,2012m1,co,000,0062,0000013,1120,1916,710,810,1082,1220,1038,1045,880,1034,849,955,867,701,896,913,1382,329,1927,5886,3708,1462,2780,1716,2326,5206,1432,1429,576,720,307,527,863,1532,423,189,198,318,122,1521,942,814,279,393,456,663,849,,,,,,,,5194,2335,542,1605,575,589,3370,3025,1823,501,809,608,904,1897,994,2222,1122,1188,840,1771,2252,1120,1916,1066,1331,1397,1449,1927
ACSSF,2012m1,co,000,0062,0000014,691,1408,784,814,894,817,936,563,622,760,757,721,595,611,586,697,1000,460,1350,5245,3861,1399,2275,1376,2474,3841,2035,1720,468,1048,649,1238,1866,1375,594,92,498,275,163,1213,1117,1282,592,669,454,697,941,,,,,,,,4483,1882,405,1180,722,672,3070,4093,2641,902,1717,732,862,2207,1149,2518,1086,1018,985,2216,2704,691,1408,1072,1084,877,1119,1350
ACSSF,2012m1,co,000,0062,0000015,593,1292,442,989,491,408,446,553,478,355,388,366,472,498,254,546,937,493,1095,3013,3177,1303,1193,1207,2601,3148,716,617,189,393,24,446,385,,,,,,,,1101,1354,336,630,200,916,983,,,,,,,,2804,1299,855,789,348,271,1777,1325,1065,112,889,409,665,687,574,2475,913,838,982,2419,2546,593,1292,1180,950,776,1163,1095
ACSSF,2012m1,co,000,0062,0000016,1154,1979,1111,1228,1078,1078,1129,1044,808,1371,931,1230,901,912,923,1168,1544,574,2045,6594,5111,2160,2833,1920,3135,5139,1923,1679,778,923,558,1046,1802,1495,927,159,645,348,398,845,2080,957,271,861,618,582,1613,,,,,,,,5773,2981,837,2521,701,768,3851,3234,2310,941,1197,662,1236,1723,1287,3087,1365,872,527,2917,2979,1154,1979,1840,1765,1575,1569,2045
ACSSF,2012m1,co,000,0062,0000017,337,799,377,526,272,303,227,557,189,457,379,320,450,229,225,205,559,403,844,1773,1992,1255,1341,1219,1662,2260,547,678,123,428,173,338,350,,,,,,,,1022,873,297,434,421,428,730,,,,,,,,,,,,,,,1414,1031,297,760,433,200,832,877,1661,1083,1194,1087,1525,1673,337,799,579,605,469,670,844
ACSSF,2012m1,co,000,0062,0000018,898,1615,824,829,605,647,844,738,840,604,571,611,617,703,557,955,1426,424,1909,4580,4564,2454,2680,1669,3768,4478,3335,2194,763,1098,1020,1054,2123,,,,,,,,1277,1041,235,480,301,624,1023,,,,,,,,3857,1760,266,841,929,940,2741,3944,2427,565,1487,824,1045,2314,1368,3335,2176,1826,1283,3355,3295,898,1615,1122,1070,861,1488,1909
ACSSF,2012m1,co,000,0062,0000019,754,1218,551,550,730,782,604,689,558,453,406,860,590,496,392,753,1153,259,1393,3181,3351,1808,1834,1604,2971,4082,814,608,207,312,320,359,613,1041,469,26,432,182,180,838,1222,804,250,442,316,482,873,,,,,,,,2717,1116,126,993,285,311,1801,1921,1378,537,770,541,574,1154,880,2800,1542,1297,1212,2581,2788,754,1218,870,766,906,1206,1393
ACSSF,2012m1,co,000,0062,0000020,497,981,379,270,338,399,366,443,384,328,441,348,256,294,365,466,815,352,967,2751,3208,1341,1541,1094,3258,3623,680,533,241,353,226,248,559,,,,,,,,684,632,105,283,92,527,565,,,,,,,,2546,1012,247,799,522,279,1827,1913,1382,188,874,516,779,1336,1295,2927,1244,1320,1026,3012,3006,497,981,427,450,533,894,967
ACSSF,2012m1,co,000,0062,0000021,460,542,480,166,293,347,444,293,403,343,347,362,112,318,286,263,538,62,700,2090,2026,753,1031,636,1458,2202,264,193,189,149,154,95,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116,655,305,420,319,212,837,694,1552,629,828,598,1353,1747,460,542,470,337,243,537,700
ACSSF,2012m1,co,000,0062,0000022,470,1040,462,598,460,531,488,392,441,719,552,680,341,390,408,558,848,374,1060,3705,2132,892,1490,765,1146,2867,353,351,117,161,189,222,284,730,502,156,171,249,205,405,,,,,,,,,,,,,,,3277,1641,573,1181,617,504,2128,1715,1032,179,840,308,279,1167,482,1030,591,706,454,886,1002,470,1040,763,767,439,980,1060
ACSSF,2012m1,co,000,0062,0000023,650,1122,504,495,645,648,610,633,472,710,432,391,625,492,399,551,959,189,1116,4140,3226,1188,1380,1336,1559,2890,635,497,222,276,396,267,350,,,,,,,,456,416,263,197,170,310,438,,,,,,,,3965,1906,453,1403,767,292,2567,1473,1023,372,493,389,499,789,912,1890,957,790,640,1431,1843,650,1122,649,682,887,959,1116
ACSSF,2012m1,co,000,0062,0000024,2878,1249,284,249,250,425,406,358,82,213,156,601,149,192,151,315,499,189,1925,2796,2169,1017,1461,1121,1055,2933,,,,,,,,,,,,,,,956,358,106,132,221,121,688,,,,,,,,,,,,,,,812,666,286,482,244,205,428,3277,2076,986,1397,996,1006,3075,2878,1249,360,958,490,499,1925
ACSSF,2012m1,co,000,0062,0000025,4495,2936,823,766,828,919,774,527,583,644,615,724,583,532,671,801,951,157,3279,6338,4577,1339,2370,1847,2067,4295,3485,2431,761,1243,727,1239,2374,,,,,,,,2297,1235,240,765,556,578,1466,,,,,,,,4126,1958,459,1359,661,438,2805,3359,2078,673,1259,722,561,2232,5107,3041,975,1466,1191,1927,4328,4495,2936,1116,1958,1422,948,3279
ACSSF,2012m1,co,000,0062,0000026,,,,,,,,,,,,,,,,,,,,2244,2805,929,1134,676,2364,2524,,,,,,,,,,,,,,,1167,818,189,257,91,716,703,,,,,,,,,,,,,,,793,683,189,343,158,637,431,2667,2568,540,1037,605,2193,2627,2344,1804,926,611,371,956,955
ACSSF,2012m1,co,000,0062,0000027,1923,1101,149,417,110,206,71,129,117,256,209,169,110,290,91,94,340,331,1287,2874,2083,525,1279,1142,1060,2425,1122,587,184,297,31,307,710,,,,,,,,1394,606,160,264,161,381,1035,,,,,,,,,,,,,,,1215,941,427,365,288,320,427,2921,2081,547,1273,1118,1046,2428,1923,1101,448,506,381,479,1287
ACSSF,2012m1,co,000,0062,0000028,3056,2330,518,747,508,571,716,660,801,411,572,583,551,603,495,879,1458,363,2441,5615,5190,2214,2900,1728,3511,5101,3794,2077,399,1086,908,824,2400,,,,,,,,1367,851,148,412,293,571,1221,,,,,,,,3844,1611,224,776,930,916,2839,2714,1768,347,1149,615,967,1818,4722,4335,1953,2407,1438,3086,4159,3056,2330,919,1478,940,1439,2441
ACSSF,2012m1,co,000,0062,0000029,1154,1979,1111,1228,1078,1078,1129,1044,808,1371,931,1230,901,912,923,1168,1544,574,2045,6594,5111,2160,2833,1920,3135,5139,1923,1679,778,923,558,1046,1802,1495,927,159,645,348,398,845,2080,957,271,861,618,582,1613,,,,,,,,5773,2981,837,2521,701,768,3851,3234,2310,941,1197,662,1236,1723,1287,3087,1365,872,527,2917,2979,1154,1979,1840,1765,1575,1569,2045
ACSSF,2012m1,co,000,0062,0000030,2391,1428,289,202,195,162,336,104,260,50,352,306,167,136,246,61,732,230,1624,2135,3134,976,1510,821,2839,3169,,,,,,,,,,,,,,,867,646,105,273,92,433,547,,,,,,,,,,,,,,,1531,1024,140,580,271,579,1118,2577,2890,869,1356,747,2648,3269,2391,1428,381,858,334,742,1624
ACSSF,2012m1,co,000,0062,0000031,3132,1781,297,339,434,399,440,512,452,376,359,264,333,469,288,328,721,189,2140,3324,1881,315,1171,811,1322,2770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3305,1722,345,1348,552,292,2003,823,695,253,350,235,444,421,3396,1818,268,1095,722,1287,2822,3132,1781,447,1332,648,721,2140
ACSSF,2012m1,co,000,0062,0000032,,,,,,,,,,,,,,,,,,,,4525,2553,872,1581,1265,1098,3042,,,,,,,,,,,,,,,1524,724,228,353,412,380,1104,,,,,,,,,,,,,,,,,,,,,,4288,2415,762,1448,1221,1048,2807,1992,1231,432,843,309,327,1216
ACSSF,2012m1,co,000,0062,0000033,3291,1896,392,416,573,400,259,374,419,249,269,241,558,399,298,675,920,189,2060,2604,2718,844,1626,1683,2251,3605,,,,,,,,1003,531,189,400,211,131,699,1199,436,131,169,252,307,1015,,,,,,,,,,,,,,,1168,935,258,585,231,318,699,4058,2395,519,1176,1040,1800,3908,3291,1896,739,1342,1026,920,2060
ACSSF,2012m1,co,000,0062,0000034,2723,1844,398,365,480,317,356,424,339,350,336,359,342,357,189,543,545,189,1685,3218,2175,718,1211,1114,1226,2582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1805,880,134,666,314,125,1127,,,,,,,,3384,1823,453,1062,787,1088,2780,2723,1844,542,1146,838,545,1685
ACSSF,2012m1,co,000,0062,0000035,,,,,,,,,,,,,,,,,,,,2511,1996,603,1319,1060,737,2616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2719,1999,547,1300,1031,737,2686,2457,1273,246,942,635,236,1497
ACSSF,2012m1,co,000,0062,0000036,1755,1202,438,598,444,536,483,337,422,658,519,679,297,393,376,468,832,236,1576,3541,1798,825,1283,823,1028,2868,507,327,119,159,150,188,405,673,484,189,226,249,160,380,,,,,,,,,,,,,,,3168,1514,560,1087,618,504,2172,1505,996,172,818,248,260,1040,1683,1094,544,576,534,785,1504,1755,1202,751,921,524,892,1576
ACSSF,2012m1,co,000,0062,0000037,3925,2169,297,312,602,532,437,679,717,344,652,212,578,508,718,385,619,243,2652,2902,2621,920,2295,1619,1622,2987,,,,,,,,,,,,,,,1674,848,245,496,313,487,1047,,,,,,,,,,,,,,,1125,639,182,349,236,148,821,4328,2548,825,1770,1014,1424,3190,3925,2169,478,1787,1194,695,2652
ACSSF,2012m1,co,000,0062,0000038,3318,1623,341,300,302,446,432,441,314,170,230,498,206,277,259,272,497,275,2392,3073,1886,840,1451,883,1095,2779,,,,,,,,,,,,,,,1779,635,178,374,223,321,1427,,,,,,,,1806,509,189,476,189,66,1397,1468,622,215,313,288,219,1266,3472,1910,649,1284,717,1085,2764,3318,1623,515,1053,594,534,2392
ACSSF,2012m1,co,000,0062,0000039,,,,,,,,,,,,,,,,,,,,2244,2805,929,1134,676,2364,2524,,,,,,,,,,,,,,,1167,818,189,257,91,716,703,,,,,,,,,,,,,,,793,683,189,343,158,637,431,2667,2568,540,1037,605,2193,2627,2344,1804,926,611,371,956,955
ACSSF,2012m1,co,000,0062,0000040,3056,2330,518,747,508,571,716,660,801,411,572,583,551,603,495,879,1458,363,2441,5615,5190,2214,2900,1728,3511,5101,3794,2077,399,1086,908,824,2400,,,,,,,,1367,851,148,412,293,571,1221,,,,,,,,3844,1611,224,776,930,916,2839,2714,1768,347,1149,615,967,1818,4722,4335,1953,2407,1438,3086,4159,3056,2330,919,1478,940,1439,2441
ACSSF,2012m1,co,000,0062,0000041,4495,2936,823,766,828,919,774,527,583,644,615,724,583,532,671,801,951,157,3279,6338,4577,1339,2370,1847,2067,4295,3485,2431,761,1243,727,1239,2374,,,,,,,,2297,1235,240,765,556,578,1466,,,,,,,,4126,1958,459,1359,661,438,2805,3359,2078,673,1259,722,561,2232,5107,3041,975,1466,1191,1927,4328,4495,2936,1116,1958,1422,948,3279
ACSSF,2012m1,co,000,0062,0000042,1154,1979,1111,1228,1078,1078,1129,1044,808,1371,931,1230,901,912,923,1168,1544,574,2045,6594,5111,2160,2833,1920,3135,5139,1923,1679,778,923,558,1046,1802,1495,927,159,645,348,398,845,2080,957,271,861,618,582,1613,,,,,,,,5773,2981,837,2521,701,768,3851,3234,2310,941,1197,662,1236,1723,1287,3087,1365,872,527,2917,2979,1154,1979,1840,1765,1575,1569,2045
ACSSF,2012m1,co,000,0062,0000043,2391,1428,289,202,195,162,336,104,260,50,352,306,167,136,246,61,732,230,1624,2135,3134,976,1510,821,2839,3169,,,,,,,,,,,,,,,867,646,105,273,92,433,547,,,,,,,,,,,,,,,1531,1024,140,580,271,579,1118,2577,2890,869,1356,747,2648,3269,2391,1428,381,858,334,742,1624
ACSSF,2012m1,co,000,0062,0000044,,,,,,,,,,,,,,,,,,,,2511,1996,603,1319,1060,737,2616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2719,1999,547,1300,1031,737,2686,2457,1273,246,942,635,236,1497
ACSSF,2012m1,co,000,0062,0000045,3132,1781,297,339,434,399,440,512,452,376,359,264,333,469,288,328,721,189,2140,3324,1881,315,1171,811,1322,2770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3305,1722,345,1348,552,292,2003,823,695,253,350,235,444,421,3396,1818,268,1095,722,1287,2822,3132,1781,447,1332,648,721,2140
ACSSF,2012m1,co,000,0062,0000046,1755,1202,438,598,444,536,483,337,422,658,519,679,297,393,376,468,832,236,1576,3541,1798,825,1283,823,1028,2868,507,327,119,159,150,188,405,673,484,189,226,249,160,380,,,,,,,,,,,,,,,3168,1514,560,1087,618,504,2172,1505,996,172,818,248,260,1040,1683,1094,544,576,534,785,1504,1755,1202,751,921,524,892,1576
ACSSF,2012m1,co,000,0062,0000047,2972,2473,1119,1232,1082,1079,1079,1035,799,1379,958,1255,897,921,961,1209,1639,574,2854,8275,5565,2419,3444,2264,3280,6652,2203,1832,753,1028,647,1089,1952,1461,927,159,645,348,398,855,2463,992,308,890,618,608,1945,,,,,,,,5718,2877,839,2529,696,819,3926,3651,2539,1021,1273,726,1358,1952,5087,3922,1596,2084,1141,3114,4789,2972,2473,1858,1902,1686,1647,2854
ACSSF,2012m1,co,000,0062,0000048,4256,2701,758,1087,556,503,524,673,477,543,527,511,772,675,555,593,1292,613,2810,6709,4798,2357,2618,2108,4113,6486,959,750,256,392,254,611,712,726,297,189,121,151,224,617,2505,1559,355,972,319,952,1569,,,,,,,,3839,1822,882,1068,754,617,2432,2544,2164,408,1259,879,1171,1535,5835,4481,2011,2348,1863,3726,5985,4256,2701,1452,1297,1241,1522,2810
ACSSF,2012m1,co,000,0062,0000049,2397,2095,981,1113,869,813,796,791,747,859,943,927,627,624,709,996,1518,678,2270,6701,4672,1878,2830,1894,2881,6040,1499,827,117,295,401,490,956,1724,1266,353,732,441,745,1214,1110,492,189,248,323,201,869,,,,,,,,4985,2459,810,1649,990,736,3371,2200,1257,374,952,533,513,1688,3654,3488,1485,1690,1530,2500,3831,2397,2095,1328,1685,1264,1719,2270
ACSSF,2012m1,co,000,0062,0000050,3842,2854,776,847,969,807,738,1060,729,1040,786,672,873,746,542,896,1327,582,2586,6535,4104,1948,2847,2178,2230,5335,1525,1146,284,612,442,584,1045,1019,484,90,146,232,361,856,2693,1739,453,845,200,735,1449,,,,,,,,4793,2213,470,1580,816,456,3190,2350,1741,563,1094,629,568,1160,5890,3024,1480,2299,1796,1949,5284,3842,2854,1168,1751,1523,1499,2586
ACSSF,2012m1,co,000,0062,0000051,1166,1631,832,803,626,681,849,738,872,606,576,614,619,703,570,1018,1535,424,2186,4972,4447,2353,2626,1780,3663,4869,3529,2223,775,1160,1022,1054,2231,1161,663,100,343,126,518,945,1348,1041,235,480,301,624,1059,,,,,,,,3982,1772,267,841,929,1052,2805,4009,2450,565,1498,873,1052,2377,2253,3399,2133,1869,1506,3284,3619,1166,1631,1098,1137,929,1578,2186
ACSSF,2012m1,co,000,0062,0000052,5943,3112,1043,970,1076,1064,1125,610,682,836,879,784,689,705,831,878,1252,473,4601,8350,5780,1764,3155,2394,2788,5925,2604,2306,763,1210,678,1366,2022,1408,620,92,499,248,227,1251,2214,1481,546,763,629,871,1951,,,,,,,,5190,2251,565,1516,719,639,3608,3970,2609,969,1640,778,816,2376,7476,4515,1392,2222,1760,2335,5591,5943,3112,1487,1992,1374,1349,4601
ACSSF,2012m1,co,000,0062,0000053,4729,2886,909,876,1298,1166,940,1261,1113,960,905,1266,1056,697,806,1205,1910,376,3644,7879,4452,2167,3091,2481,3250,6936,1627,978,207,715,216,554,1072,2062,619,26,489,388,180,1907,1928,1083,343,591,480,838,1519,,,,,,,,5548,2197,429,1544,577,680,3831,2904,2022,561,1007,678,1003,1956,6110,3650,1704,2139,1565,2841,5354,4729,2886,1335,2357,1514,1959,3644
ACSSF,2012m1,co,000,0062,0000054,1021,1014,333,205,322,225,151,273,202,212,366,223,383,201,196,495,351,47,1372,2288,1375,674,1006,800,620,2149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732,594,369,284,203,81,505,1699,984,555,617,616,624,1573,1021,1014,429,689,591,364,1372
ACSSF,2012m1,co,000,0062,0000055,,,,,,,,,,,,,,,,,,,,4512,2803,1120,1829,1196,1331,3402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197,1023,134,723,381,493,732,4074,2760,1057,1764,1180,1331,3166,2451,1208,252,897,624,236,1528
ACSSF,2012m1,co,000,0062,0000056,2445,1481,342,202,282,271,336,160,384,167,375,348,225,239,295,173,807,280,1684,4371,3544,857,1918,920,2921,4166,778,548,241,353,75,242,515,,,,,,,,850,642,105,273,92,463,573,,,,,,,,,,,,,,,1491,887,140,562,340,601,1114,3899,3271,810,1730,820,2674,3857,2445,1481,416,924,402,822,1684
ACSSF,2012m1,co,000,0062,0000057,1018,1074,356,311,393,304,341,357,399,230,363,348,122,300,350,512,788,189,868,3242,2354,615,1172,875,1372,2245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448,1209,282,729,494,511,1495,564,385,133,169,143,295,378,1960,1552,511,736,679,1094,1979,1018,1074,308,511,654,788,868
ACSSF,2012m1,co,000,0062,0000058,2955,1706,481,494,576,636,600,575,458,584,409,327,561,578,364,568,933,189,2184,6084,3486,1147,1950,1483,1482,4085,,,,,,,,,,,,,,,675,400,253,154,189,306,402,,,,,,,,3875,1907,453,1415,717,292,2383,1156,918,360,424,368,474,545,3840,2367,956,1483,735,1347,3077,2955,1706,619,1017,1238,933,2184
ACSSF,2012m1,co,000,0062,0000059,1675,1299,409,234,341,256,367,417,393,183,305,345,505,297,343,185,799,597,1628,3100,2098,672,1244,900,1460,2976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748,978,70,546,558,442,1447,,,,,,,,2061,1560,659,834,836,1138,2121,1675,1299,471,682,647,1074,1628
ACSSF,2012m1,co,000,0062,0000060,1679,1004,194,180,339,294,275,112,115,68,113,307,63,61,158,280,433,199,1376,3390,2141,601,1484,790,968,2607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933,731,61,343,400,53,564,3148,1770,525,1170,711,935,2394,1679,1004,208,727,368,456,1376
ACSSF,2012m1,co,000,0062,0000061,778,1079,450,598,456,531,488,392,441,717,552,680,341,392,407,558,824,374,1154,4117,2181,825,1480,816,1131,3083,360,351,117,161,189,222,289,815,562,156,226,249,205,412,,,,,,,,,,,,,,,3277,1641,573,1181,617,504,2128,1696,1037,175,844,298,279,1158,1728,1299,534,783,566,885,1357,778,1079,759,782,459,963,1154
ACSSF,2012m1,co,000,0062,0000062,1871,1257,401,281,320,272,267,412,328,439,276,274,239,294,181,379,740,430,1729,3136,1849,566,914,666,1415,2568,464,326,189,194,144,175,268,,,,,,,,,,,,,,,,,,,,,,1281,714,194,319,290,292,1014,820,509,111,241,236,240,541,2147,1232,415,491,514,949,1694,1871,1257,442,671,563,917,1729
ACSSF,2012m1,co,000,0062,0000063,,,,,,,,,,,,,,,,,,,,4642,2845,698,1733,1173,1002,3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4660,2758,698,1753,1109,959,3658,1187,887,239,281,417,360,554
ACSSF,2012m1,co,000,0062,0000064,3323,1947,408,380,492,320,375,429,338,360,388,390,398,420,336,572,547,189,2080,5367,2984,1199,1986,1460,1379,3792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2240,942,134,686,345,125,1570,1206,877,158,639,478,193,468,5860,2770,1067,1757,1074,1198,4228,3323,1947,580,1188,966,547,2080
ACSSF,2012m1,co,000,0062,0000065,,,,,,,,,,,,,,,,,,,,3614,2989,975,1216,706,2520,3289,,,,,,,,,,,,,,,1127,769,44,218,91,716,728,,,,,,,,,,,,,,,867,692,189,280,190,656,521,3906,2930,638,1148,661,2344,3292,2382,1696,926,601,370,1141,1075
ACSSF,2012m1,co,000,0062,0000066,2446,1297,227,906,274,233,235,355,231,336,253,233,358,421,189,288,364,130,1730,4136,2190,987,1692,1097,1234,3284,,,,,,,,,,,,,,,2633,1350,370,951,296,619,1600,,,,,,,,,,,,,,,1266,668,269,461,186,250,888,4122,2303,927,1646,858,1232,3172,2446,1297,929,757,669,405,1730
ACSSF,2012m1,co,000,0062,0000067,4345,2015,137,481,507,618,617,421,527,240,328,378,238,263,298,249,917,235,2898,5551,2970,1022,1857,1154,1386,3798,,,,,,,,,,,,,,,2154,755,177,349,278,307,1638,,,,,,,,1630,625,189,354,241,184,1210,1362,807,204,452,285,214,974,5044,2562,840,1288,1050,1062,3468,4345,2015,496,1420,559,913,2898
ACSSF,2012m1,co,000,0062,0000068,5606,3023,435,289,534,699,412,679,677,534,731,466,774,516,748,411,749,272,3442,6532,3580,923,2490,1705,1662,4727,,,,,,,,,,,,,,,1653,823,245,507,292,488,1048,,,,,,,,2583,1050,118,802,272,452,1972,1323,747,302,362,298,175,976,4784,2748,830,1798,967,1413,3553,5606,3023,486,2206,1249,839,3442
ACSSF,2012m1,co,000,0062,0000069,6046,2901,651,403,721,554,672,559,645,847,522,734,336,589,538,818,1167,89,3893,6051,3186,1009,2427,1575,1330,4827,1399,1051,268,697,43,254,542,,,,,,,,1175,562,75,101,250,365,804,,,,,,,,3030,1478,449,1009,312,213,1734,2453,1418,169,537,363,851,1495,4677,2250,718,1395,771,1041,3740,6046,2901,791,1943,1200,1162,3893
ACSSF,2012m1,co,000,0062,0000070,3249,1830,339,490,421,257,528,158,201,232,542,294,280,412,315,219,468,189,1984,4344,2450,585,1376,1110,1035,3089,2430,1324,233,809,465,474,1638,,,,,,,,1901,892,226,397,266,465,1294,,,,,,,,,,,,,,,2374,1724,722,1201,403,355,831,3763,1883,504,1330,864,939,2805,3249,1830,726,1088,733,468,1984
ACSSF,2012m1,co,000,0062,0000071,4390,2118,477,391,530,628,424,305,308,496,320,340,332,373,111,516,446,111,2893,5072,2992,757,1681,1071,1126,3599,3346,1853,441,796,578,951,2091,,,,,,,,1375,561,189,262,361,287,951,,,,,,,,1988,883,230,697,204,204,1392,1691,1004,173,598,340,419,1149,4031,2055,500,1000,800,1036,3294,4390,2118,636,1557,729,456,2893
