ACSSF,2012e1,co,000,0055,0000094,40692,26853,9813,6821,5064,3161,1157,837,13839,11014,2526,116,94,89,0,0,,,,40692,26853,9813,6821,5064,5155,13839,11014,2526,116,94,89
ACSSF,2012e1,co,000,0055,0000095,37365,30215,12723,6204,6357,2708,1500,723,7150,6345,653,152,0,0,0,0,,,,37365,30215,12723,6204,6357,4931,7150,6345,653,152,0,0
ACSSF,2012e1,co,000,0055,0000096,33774,26093,10282,5734,6002,2612,875,588,7681,6505,805,371,0,0,0,0,,,,33774,26093,10282,5734,6002,4075,7681,6505,805,371,0,0
ACSSF,2012e1,co,000,0055,0000097,75952,49870,17994,12318,9247,5247,2348,2716,26082,22069,3223,611,179,0,0,0,,,,75952,49870,17994,12318,9247,10311,26082,22069,3223,611,179,0
ACSSF,2012e1,co,000,0055,0000098,88980,50177,23383,11671,10768,3068,929,358,38803,25492,8712,2908,1118,540,0,33,,,,88980,50177,23383,11671,10768,4355,38803,25492,8712,2908,1118,573
ACSSF,2012e1,co,000,0055,0000099,24105,19376,7084,4487,4221,2730,425,429,4729,4028,676,25,0,0,0,0,,,,24105,19376,7084,4487,4221,3584,4729,4028,676,25,0,0
ACSSF,2012e1,co,000,0055,0000100,108257,72660,29868,16756,16263,6053,2284,1436,35597,29839,4866,661,231,0,0,0,,,,108257,72660,29868,16756,16263,9773,35597,29839,4866,661,231,0
ACSSF,2012e1,co,000,0055,0000101,96227,56478,26144,12910,10950,3697,1587,1190,39749,34193,4306,605,596,49,0,0,,,,96227,56478,26144,12910,10950,6474,39749,34193,4306,605,596,49
ACSSF,2012e1,co,000,0055,0000102,270439,129337,57067,31078,22034,10307,4482,4369,141102,107837,27760,4502,955,0,48,0,,,,270439,129337,57067,31078,22034,19158,141102,107837,27760,4502,955,48
ACSSF,2012e1,co,000,0055,0000103,105532,81627,32823,16018,20624,8153,3102,907,23905,19170,4062,573,0,28,72,0,,,,105532,81627,32823,16018,20624,12162,23905,19170,4062,573,0,100
