ACSSF,2011e1,co,000,0176,0000039,97271,4110,93161,97271,90983,9700,81283,6288,97271,90983,5848,85135,6288,96007,507,95500
ACSSF,2011e1,co,000,0176,0000040,218256,12450,205806,218256,209228,28513,180715,9028,218256,209228,19848,189380,9028,217070,2263,214807
ACSSF,2011e1,co,000,0176,0000041,118351,6138,112213,118351,113121,11518,101603,5230,118351,113121,8528,104593,5230,118152,1065,117087
ACSSF,2011e1,co,000,0176,0000042,457494,23961,433533,457494,439711,62541,377170,17783,457494,439711,43803,395908,17783,454118,4426,449692
ACSSF,2011e1,co,000,0176,0000043,85100,8215,76885,85100,80589,11898,68691,4511,85100,80589,9630,70959,4511,83602,1625,81977
ACSSF,2011e1,co,000,0176,0000044,31789,3969,27820,31789,29716,5910,23806,2073,31789,29716,4887,24829,2073,31574,181,31393
ACSSF,2011e1,co,000,0176,0000045,44832,5036,39796,44832,43417,9219,34198,1415,44832,43417,8148,35269,1415,44468,328,44140
ACSSF,2011e1,co,000,0176,0000046,51991,2518,49473,51991,50805,6428,44377,1186,51991,50805,3986,46819,1186,51630,364,51266
ACSSF,2011e1,co,000,0176,0000047,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000048,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000049,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000050,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000051,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000052,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000053,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000054,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000055,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000056,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000057,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000058,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000059,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000060,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000061,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000062,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000063,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000064,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000065,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000066,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000067,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000068,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000069,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000070,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000071,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000072,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000073,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000074,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000075,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000076,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000077,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000078,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000079,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000080,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000081,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000082,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000083,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000084,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000085,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000086,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000087,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000088,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000089,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000090,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000091,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000092,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000093,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000094,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000095,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000096,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000097,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000098,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000099,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000100,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000101,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000102,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000103,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000104,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000105,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000106,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000107,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000108,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000109,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000110,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0176,0000111,,,,,,,,,,,,,,,,
