ACSSF,2011e1,co,000,0079,0000011,103826,16392,8741,4984,573,1639,2772,3757,7651,1905,1458,536,363,559,447,5746,5083,1325,968,2790,663,3039,2338,1207,155,232,820,1131,701,240,240,240,0,0,0,461,397,76,0,321,64,7247,5651,2918,473,821,1624,2733,1596,617,244,71,126,47,373,979,576,142,100,334,403,77148,66597,23190,4098,3570,15522,43407,10551,4109,2910,1032,253,1625,1199,6442,3161,196,56,2909,3281,103826,11124,5501,2494,2088,716,203,5623,1275,295,702,29,249,4348,799,2840,659,50,92702,77826,49874,21129,6555,268,14876,5596,2034,3350,212,0,9280,4753,4134,393,0,390383,58181,40617,20451,20166,5673,14493,17564,332202,276844,230982,45862,17063,28799,55358,103826,16392,8741,7651,1905,5746,3039,2338,701,240,461,7247,5651,1596,617,979,77148,66597,10551,4109,6442,103826,11124,5501,2494,3007,5623,1275,295,980,4348,799,3549,92702,77826,49874,27952,14876,5596,2034,3562,9280,4753,4527
ACSSF,2011e1,co,000,0079,0000012,172376,26719,13814,8797,1067,2255,5475,5017,12905,3684,2347,635,504,1208,1337,9221,8033,1832,2587,3614,1188,5839,4573,2300,251,800,1249,2273,1266,362,302,302,0,0,60,904,840,76,71,693,64,12686,9864,5298,1420,1041,2837,4566,2822,997,537,178,219,140,460,1825,969,202,100,667,856,127132,111044,38009,7688,5521,24800,73035,16088,5920,4079,1519,253,2307,1841,10168,5001,265,148,4588,5167,172376,18315,8862,3552,3889,1183,238,9453,2142,551,1186,156,249,7311,1309,4214,1553,235,154061,130433,83373,36590,9872,598,23628,8821,3823,4746,252,0,14807,7675,6551,581,0,651920,97620,69412,35880,33532,8351,25181,28208,554300,457388,387102,70286,26291,43995,96912,172376,26719,13814,12905,3684,9221,5839,4573,1266,362,904,12686,9864,2822,997,1825,127132,111044,16088,5920,10168,172376,18315,8862,3552,5310,9453,2142,551,1591,7311,1309,6002,154061,130433,83373,47060,23628,8821,3823,4998,14807,7675,7132
ACSSF,2011e1,co,000,0079,0000013,106186,17244,7654,6540,1075,2838,2627,1114,9590,2304,1814,320,836,658,490,7286,6000,1722,1777,2501,1286,3761,2867,1747,46,992,709,1120,894,303,203,0,155,48,100,591,488,58,32,398,103,6188,3874,2594,204,1099,1291,1280,2314,550,516,118,68,330,34,1764,1355,216,304,835,409,78993,60610,28976,7050,5433,16493,31634,18383,6446,3891,755,540,2596,2555,11937,6191,1401,360,4430,5746,106186,12146,5181,986,2129,1633,433,6965,1276,677,457,142,0,5689,1311,2575,1803,0,94040,69824,37827,24336,7209,452,24216,8327,4039,3715,573,0,15889,8904,6742,119,124,447377,73941,60991,29014,31977,6287,25690,12950,373436,326929,241721,85208,28847,56361,46507,106186,17244,7654,9590,2304,7286,3761,2867,894,303,591,6188,3874,2314,550,1764,78993,60610,18383,6446,11937,106186,12146,5181,986,4195,6965,1276,677,599,5689,1311,4378,94040,69824,37827,31997,24216,8327,4039,4288,15889,8904,6985
ACSSF,2011e1,co,000,0079,0000014,146656,20187,8746,6598,1619,2996,1983,2148,11441,2544,2121,795,219,1107,423,8897,7132,1598,1832,3702,1765,4052,2295,1623,76,607,940,672,1757,441,285,50,0,235,156,1316,936,89,137,710,380,7528,4427,3429,338,860,2231,998,3101,1061,981,342,54,585,80,2040,1509,614,64,831,531,114889,91301,41568,8929,6959,25680,49733,23588,8380,5000,1517,440,3043,3380,15208,9190,1886,946,6358,6018,146656,13678,5804,1606,2923,814,461,7874,1247,304,724,158,61,6627,1926,3209,1074,418,132978,100965,54240,36952,8990,783,32013,11179,5033,5939,207,0,20834,10317,10089,428,0,580673,70175,55756,26034,29722,5807,23915,14419,510498,431686,328324,103362,35512,67850,78812,146656,20187,8746,11441,2544,8897,4052,2295,1757,441,1316,7528,4427,3101,1061,2040,114889,91301,23588,8380,15208,146656,13678,5804,1606,4198,7874,1247,304,943,6627,1926,4701,132978,100965,54240,46725,32013,11179,5033,6146,20834,10317,10517
ACSSF,2011e1,co,000,0079,0000015,71937,6110,2439,1543,152,464,927,896,3671,1375,1057,0,433,624,318,2296,2075,189,769,1117,221,2031,976,888,190,301,397,88,1055,305,305,82,0,223,0,750,623,248,0,375,127,2233,1363,1319,165,267,887,44,870,0,0,0,0,0,0,870,513,39,0,474,357,61563,53189,22983,4567,3052,15364,30206,8374,3316,1858,265,109,1484,1458,5058,3045,674,156,2215,2013,71937,4700,1375,606,254,515,0,3325,1324,525,704,95,0,2001,159,1289,319,234,67237,56592,32071,20737,3423,361,10645,3672,1590,2082,0,0,6973,3155,3439,379,0,290726,40925,18193,5625,12568,4727,7841,22732,249801,201764,171584,30180,9191,20989,48037,71937,6110,2439,3671,1375,2296,2031,976,1055,305,750,2233,1363,870,0,870,61563,53189,8374,3316,5058,71937,4700,1375,606,769,3325,1324,525,799,2001,159,1842,67237,56592,32071,24521,10645,3672,1590,2082,6973,3155,3818
ACSSF,2011e1,co,000,0079,0000016,125763,24532,11397,7739,1275,3725,2739,3658,13135,2258,1572,180,247,1145,686,10877,9633,2136,2544,4953,1244,4671,2359,1520,74,402,1044,839,2312,614,420,63,111,246,194,1698,1217,62,136,1019,481,9309,5523,3556,455,1986,1115,1967,3786,1020,655,270,30,355,365,2766,1971,332,694,945,795,87251,69750,28041,8466,4640,14935,41709,17501,5714,3083,1155,433,1495,2631,11787,5855,1378,810,3667,5932,125763,16833,6479,2132,2423,1458,466,10354,1477,603,794,80,0,8877,1529,4562,2671,115,108930,82550,47246,27943,6976,385,26380,8129,3944,3970,215,0,18251,9087,8221,943,0,607662,111979,69073,29218,39855,5375,34480,42906,495683,349710,266770,82940,23661,59279,145973,125763,24532,11397,13135,2258,10877,4671,2359,2312,614,1698,9309,5523,3786,1020,2766,87251,69750,17501,5714,11787,125763,16833,6479,2132,4347,10354,1477,603,874,8877,1529,7348,108930,82550,47246,35304,26380,8129,3944,4185,18251,9087,9164
ACSSF,2011e1,co,000,0079,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291349,14605,10319,3002,7317,1377,5940,4286,276744,244443,213987,30456,7595,22861,32301,77538,3902,1483,2419,370,2049,1499,1068,431,54,377,1204,830,374,298,76,70933,61732,9201,2460,6741,77538,2752,847,444,403,1905,370,140,230,1535,104,1431,74786,64266,31177,33089,10520,2812,921,1891,7708,3035,4673
ACSSF,2011e1,co,000,0079,0000018,161630,20432,7940,5378,386,2514,2478,2562,12492,1409,923,380,263,280,486,11083,9639,2344,3024,4271,1444,5308,3673,2630,629,1236,765,1043,1635,272,155,0,0,155,117,1363,1173,0,378,795,190,9377,6000,4018,1387,1177,1454,1982,3377,1015,778,555,0,223,237,2362,1888,40,404,1444,474,126513,108899,46128,7655,8050,30423,62771,17614,6558,4198,623,731,2844,2360,11056,6588,1171,608,4809,4468,161630,15536,5481,1897,2000,983,601,10055,1157,444,713,0,0,8898,1359,5299,2004,236,146094,121031,68598,41075,10472,886,25063,8097,3638,3465,994,0,16966,6819,9228,919,0,617974,80722,60012,22837,37175,4552,32623,20710,537252,460605,380213,80392,27202,53190,76647,161630,20432,7940,12492,1409,11083,5308,3673,1635,272,1363,9377,6000,3377,1015,2362,126513,108899,17614,6558,11056,161630,15536,5481,1897,3584,10055,1157,444,713,8898,1359,7539,146094,121031,68598,52433,25063,8097,3638,4459,16966,6819,10147
ACSSF,2011e1,co,000,0079,0000019,141706,12139,4639,2885,228,1347,1310,1754,7500,1615,1344,151,97,1096,271,5885,5075,729,682,3664,810,2680,996,434,46,0,388,562,1684,665,355,162,0,193,310,1019,754,80,276,398,265,4427,2684,1697,256,665,776,987,1743,437,359,0,0,359,78,1306,575,70,0,505,731,122460,99471,39738,7529,5538,26671,59733,22989,8806,4708,1182,297,3229,4098,14183,6938,1159,671,5108,7245,141706,8465,3277,1487,1167,623,0,5188,966,79,613,274,0,4222,885,2776,561,0,133241,104513,62867,36381,4988,277,28728,10557,4817,5457,283,0,18171,9867,7211,1093,0,530546,46822,32577,12829,19748,4540,15208,14245,483724,401275,317537,83738,30099,53639,82449,141706,12139,4639,7500,1615,5885,2680,996,1684,665,1019,4427,2684,1743,437,1306,122460,99471,22989,8806,14183,141706,8465,3277,1487,1790,5188,966,79,887,4222,885,3337,133241,104513,62867,41646,28728,10557,4817,5740,18171,9867,8304
ACSSF,2011e1,co,000,0079,0000020,76987,8409,3899,2451,503,840,1108,1448,4510,1181,920,130,166,624,261,3329,2718,916,500,1302,611,1891,1073,511,404,54,53,562,818,42,22,0,22,0,20,776,381,106,168,107,395,4373,3508,1907,362,1175,370,1601,865,334,137,63,0,74,197,531,290,0,75,215,241,62314,54361,22264,4447,4031,13786,32097,7953,3033,2224,619,45,1560,809,4920,2816,504,190,2122,2104,76987,5246,2100,731,960,302,107,3146,901,205,631,65,0,2245,736,1212,297,0,71741,60741,35832,19459,5191,259,11000,3689,1120,2531,38,0,7311,3370,3664,277,0,298383,42457,20100,9032,11068,3464,7604,22357,255926,210774,180937,29837,9628,20209,45152,76987,8409,3899,4510,1181,3329,1891,1073,818,42,776,4373,3508,865,334,531,62314,54361,7953,3033,4920,76987,5246,2100,731,1369,3146,901,205,696,2245,736,1509,71741,60741,35832,24909,11000,3689,1120,2569,7311,3370,3941
ACSSF,2011e1,co,000,0079,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143883,16209,9752,3307,6445,1581,4864,6457,127674,108682,92682,16000,7703,8297,18992,39374,4769,2469,2300,493,1807,1542,1070,472,171,301,2733,1420,1313,525,788,30330,26773,3557,1674,1883,39374,2982,1113,668,445,1869,359,39,320,1510,197,1313,36392,30619,18177,12442,5773,2504,1474,1030,3269,2097,1172
ACSSF,2011e1,co,000,0079,0000022,38926,7592,3014,2158,410,649,1099,856,4578,831,688,144,177,367,143,3747,3119,560,1370,1189,628,1413,611,388,116,0,272,223,802,0,0,0,0,0,0,802,412,44,0,368,390,2319,1861,952,19,578,355,909,458,152,104,0,52,52,48,306,151,0,30,121,155,27602,22994,8428,1437,1319,5672,14566,4608,1499,839,223,20,596,660,3109,1734,203,109,1422,1375,38926,5147,1683,631,621,431,0,3464,628,92,467,69,0,2836,722,926,903,285,33779,26797,17024,7149,2455,169,6982,1854,909,750,195,0,5128,2776,1950,402,0,155509,28920,21064,7176,13888,2126,11762,7856,126589,104407,81199,23208,6670,16538,22182,38926,7592,3014,4578,831,3747,1413,611,802,0,802,2319,1861,458,152,306,27602,22994,4608,1499,3109,38926,5147,1683,631,1052,3464,628,92,536,2836,722,2114,33779,26797,17024,9773,6982,1854,909,945,5128,2776,2352
ACSSF,2011e1,co,000,0079,0000023,62317,10026,5342,3645,545,2379,721,1697,4684,1422,1389,178,669,542,33,3262,3015,768,966,1281,247,2291,2169,1545,148,546,851,624,122,91,91,54,0,37,0,31,0,0,0,0,31,3218,2082,1220,318,611,291,862,1136,579,572,0,275,297,7,557,234,73,0,161,323,46782,40473,16905,3237,2813,10855,23568,6309,2748,1781,1108,0,673,967,3561,2064,356,146,1562,1497,62317,6151,2545,482,1075,733,255,3606,1164,563,255,346,0,2442,223,1561,658,0,56166,47521,28165,11624,6502,1230,8645,3676,1337,2102,237,0,4969,2685,1783,501,0,251958,37086,25991,12092,13899,4999,8900,11095,214872,186891,156814,30077,11728,18349,27981,62317,10026,5342,4684,1422,3262,2291,2169,122,91,31,3218,2082,1136,579,557,46782,40473,6309,2748,3561,62317,6151,2545,482,2063,3606,1164,563,601,2442,223,2219,56166,47521,28165,19356,8645,3676,1337,2339,4969,2685,2284
ACSSF,2011e1,co,000,0079,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106183,11322,8523,2355,6168,1443,4725,2799,94861,82023,62995,19028,8345,10683,12838,29443,2382,793,1589,371,1218,621,228,393,44,349,902,577,325,141,184,25538,20223,5315,2649,2666,29443,2124,663,394,269,1461,352,0,352,1109,164,945,27319,21158,14103,7055,6161,2853,1334,1519,3308,1651,1657
ACSSF,2011e1,co,000,0079,0000025,77794,13773,6162,4904,1257,2567,1080,1258,7611,1821,1443,411,361,671,378,5790,4692,1096,1889,1707,1098,3511,1781,1408,76,671,661,373,1730,587,440,50,155,235,147,1143,797,147,169,481,346,6270,3443,2816,99,1038,1679,627,2827,1183,1103,342,0,761,80,1644,1235,581,93,561,409,54240,40314,17652,4684,3849,9119,22662,13926,4823,2291,820,289,1182,2532,9103,5238,1400,611,3227,3865,77794,9487,4092,1043,1924,948,177,5395,1129,306,462,300,61,4266,1291,1769,1018,188,68307,47608,25402,16631,4939,636,20699,7285,4014,3081,190,0,13414,7354,5677,383,0,329588,52893,44877,20503,24374,6442,17932,8016,276695,235279,163268,72011,25447,46564,41416,77794,13773,6162,7611,1821,5790,3511,1781,1730,587,1143,6270,3443,2827,1183,1644,54240,40314,13926,4823,9103,77794,9487,4092,1043,3049,5395,1129,306,823,4266,1291,2975,68307,47608,25402,22206,20699,7285,4014,3271,13414,7354,6060
ACSSF,2011e1,co,000,0079,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91042,22601,5047,904,4143,671,3472,17554,68441,45317,38267,7050,1971,5079,23124,17726,1535,385,1150,200,950,344,215,129,82,47,256,256,0,0,0,15591,13375,2216,694,1522,17726,1344,293,127,166,1051,200,124,76,851,31,820,16382,13938,8561,5377,2444,776,417,359,1668,695,973
ACSSF,2011e1,co,000,0079,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101894,6667,4874,2520,2354,267,2087,1793,95227,84490,69671,14819,4541,10278,10737,28204,2166,1040,1126,196,930,245,121,124,42,82,362,292,70,0,70,25431,21091,4340,1377,2963,28204,1409,658,295,363,751,52,52,0,699,478,221,26795,21886,12569,9317,4909,1563,733,830,3346,1096,2250
ACSSF,2011e1,co,000,0079,0000028,105804,15112,6248,4217,247,2149,1821,2031,8864,1259,923,380,263,280,336,7605,6581,2030,2060,2491,1024,4242,3003,2376,629,1096,651,627,1239,272,155,0,0,155,117,967,777,0,378,399,190,6032,3668,2300,566,649,1085,1368,2364,847,650,555,0,95,197,1517,1058,40,165,853,459,80418,68258,27494,5460,5288,16746,40764,12160,4708,2714,623,492,1599,1994,7452,4188,818,303,3067,3264,105804,11867,4333,1360,1598,833,542,7534,1007,294,713,0,0,6527,1088,3908,1295,236,93937,76844,44541,24973,6824,506,17093,6079,2969,2671,439,0,11014,5112,5233,669,0,419066,64395,46925,18476,28449,4100,24349,17470,354671,291534,236673,54861,19444,35417,63137,105804,15112,6248,8864,1259,7605,4242,3003,1239,272,967,6032,3668,2364,847,1517,80418,68258,12160,4708,7452,105804,11867,4333,1360,2973,7534,1007,294,713,6527,1088,5439,93937,76844,44541,32303,17093,6079,2969,3110,11014,5112,5902
ACSSF,2011e1,co,000,0079,0000029,125763,24532,11397,7739,1275,3725,2739,3658,13135,2258,1572,180,247,1145,686,10877,9633,2136,2544,4953,1244,4671,2359,1520,74,402,1044,839,2312,614,420,63,111,246,194,1698,1217,62,136,1019,481,9309,5523,3556,455,1986,1115,1967,3786,1020,655,270,30,355,365,2766,1971,332,694,945,795,87251,69750,28041,8466,4640,14935,41709,17501,5714,3083,1155,433,1495,2631,11787,5855,1378,810,3667,5932,125763,16833,6479,2132,2423,1458,466,10354,1477,603,794,80,0,8877,1529,4562,2671,115,108930,82550,47246,27943,6976,385,26380,8129,3944,3970,215,0,18251,9087,8221,943,0,607662,111979,69073,29218,39855,5375,34480,42906,495683,349710,266770,82940,23661,59279,145973,125763,24532,11397,13135,2258,10877,4671,2359,2312,614,1698,9309,5523,3786,1020,2766,87251,69750,17501,5714,11787,125763,16833,6479,2132,4347,10354,1477,603,874,8877,1529,7348,108930,82550,47246,35304,26380,8129,3944,4185,18251,9087,9164
ACSSF,2011e1,co,000,0079,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140598,26322,8588,3293,5295,1283,4012,17734,114276,88509,73245,15264,4140,11124,25767,31998,3560,1345,2215,474,1741,1088,537,551,22,529,1643,909,734,267,467,25707,22209,3498,1243,2255,31998,2434,825,253,572,1609,418,127,291,1191,619,572,29564,24175,12671,11504,5389,1588,495,1093,3801,1786,2015
ACSSF,2011e1,co,000,0079,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89965,21548,13909,6297,7612,2963,4649,7639,68417,55892,44797,11095,3969,7126,12525,20538,4889,2230,2659,741,1918,770,700,70,54,16,1321,902,419,116,303,13558,11714,1844,908,936,20538,3178,1343,94,1249,1835,583,336,247,1252,55,1197,17360,14203,9340,4863,3157,1236,808,428,1921,814,1107
