ACSSF,2011m1,co,000,0103,0000039,2064,3242,12271,1163,3909,9464,1082,1960,4857,11796,1049,4337,9309,1520,305,.,.,.,849,.,849,.,.,.,.,.,.,.,,,,,,,,.,.,.,.,.,.,.,1862,.,.,.,2741,.,5646,1564,10500,47493,2149,9722,50467,1687,2366,4003,11440,1058,4751,8580,1409,6210,42589,98075,933,6371,4170,8435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0103,0000040,1759,2053,2944,1279,929,1402,1360,973,2774,2711,1212,1187,2487,1353,4306,8007,6767,5082,7428,15164,5282,1904,9517,8495,1693,3134,11451,2222,4635,22246,9761,8122,2746,13775,5761,,,,,,,,1289,2066,7226,7763,1251,7729,10208,5649,13258,18312,1886,7855,5872,9307,1202,2479,2137,1346,1198,3639,1294,3344,5961,2622,4660,4218,2854,3195,3126,1915,1661,201,1661,370,662,1101,1086,1158,526,1995,1128,1751,1635,816,425,693,78,160,1621,1379,201,1379,201,679,750,1085,452,242,1446,1490,1410,945,904,410,356,201,201
ACSSF,2011m1,co,000,0103,0000041,1196,2171,1755,971,1491,3056,1026,1939,2138,5258,1384,1700,4059,1558,4736,5156,3657,2953,4675,8617,1914,12333,79912,42436,2177,21390,732,2067,7329,18183,13282,10244,6011,10023,3099,,,,,,,,4198,2962,4528,7716,9181,2196,3433,7702,12153,26454,28509,21845,2679,2055,2092,2677,2167,2396,2419,3492,1871,1956,3270,1863,2213,3567,1759,2144,2814,2020,1953,201,1953,284,701,1054,1124,798,478,1913,1178,1908,1429,1274,506,946,145,201,1828,1803,201,1803,283,1032,1295,1092,455,82,2095,1665,1974,1468,838,702,587,727,43
ACSSF,2011m1,co,000,0103,0000042,719,2188,3057,1539,1332,1521,676,1450,3697,1682,2417,1818,2701,886,3262,4983,7173,3508,4069,9085,4520,7283,4754,12254,9396,10572,37089,3953,5768,5833,29573,4050,6593,4740,8412,,,,,,,,3373,3114,3203,1855,2431,5559,1513,6384,14493,8128,2073,8595,6867,6313,1057,2192,3543,2896,1982,2839,2136,1716,1467,1226,1704,2475,2278,1001,832,633,2450,201,2450,1045,1040,1290,1948,938,581,2546,1786,2574,1783,1225,1018,742,362,135,695,2272,201,2272,548,1538,1307,1577,682,613,2371,2074,2134,1931,998,564,644,236,186
ACSSF,2011m1,co,000,0103,0000043,2083,5618,2857,828,2676,2521,1258,3339,5271,2884,877,3034,2520,1193,,,,,,,,2085,6535,.,8144,1547,1527,.,12159,22356,70972,5615,14462,14268,15716,.,.,.,.,.,.,.,7565,7335,21148,22318,15832,35063,14656,5696,6504,12361,15813,9156,30668,6131,3971,4392,4821,930,3111,1819,1241,2503,4908,17595,10317,2931,2251,7707,2058,1401,1034,201,1034,201,436,429,572,374,303,923,383,682,431,452,180,153,201,201,1125,712,201,712,201,538,316,218,297,95,967,908,546,408,258,115,285,201,52
ACSSF,2011m1,co,000,0103,0000044,3252,5674,7288,2180,2394,4538,1323,3790,5496,15551,2135,2301,8957,1652,30009,13715,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,.,.,.,.,.,.,.,9882,4741,7333,1780,23970,31615,.,6347,6654,3680,.,35760,53853,.,3834,5282,15488,2613,2333,10163,1752,3892,1157,1086,1911,18416,13820,15848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0103,0000045,3675,6215,4466,1957,3584,2243,1381,4421,6430,4762,2645,3736,2306,1778,36638,35722,2324,.,.,.,.,,,,,,,,24412,10663,10663,.,2840,.,.,.,.,.,.,.,.,.,8328,3522,37504,10351,16831,23575,51237,,,,,,,,6071,8958,10391,2773,5242,4165,1545,4846,7285,5970,4790,9118,6746,6295,2700,1828,1282,201,1282,238,597,561,861,399,683,1770,1124,1400,566,958,422,924,180,201,1387,1354,201,1354,262,766,684,1015,604,74,1473,1369,860,585,224,576,149,201,201
ACSSF,2011m1,co,000,0103,0000046,1319,4089,2021,1260,1808,2145,1516,2650,3605,4965,1307,1511,2245,1833,15068,5849,54591,678,22347,49882,22824,5987,9113,13747,14364,11112,46736,3785,,,,,,,,.,.,.,.,.,.,.,2803,14708,3439,2922,2763,8243,7639,17274,18300,22940,2688,25794,10328,.,2412,4006,8210,1075,1582,5506,1461,1944,4106,3359,4054,3524,3116,2142,1657,906,1041,201,1041,145,595,451,779,445,397,1113,1103,1126,780,597,395,356,115,201,989,1196,201,1196,101,748,901,445,449,127,1199,986,980,870,459,396,155,240,201
ACSSF,2011m1,co,000,0103,0000047,680,1905,2430,2148,1366,1331,653,1612,3057,1349,2848,1262,2980,849,3015,5043,6329,2977,3294,7780,4308,6957,5901,12254,3158,9833,37089,3266,5015,5527,26043,4050,6814,4016,8412,,,,,,,,3059,2931,3277,1964,2034,4834,1386,6577,11156,7979,1692,6716,6939,5568,1078,3007,3331,2323,1840,2341,2151,1646,1462,1222,1777,1838,2174,940,2014,1130,2483,201,2483,1045,1095,1326,1993,939,578,2666,1817,2662,1793,1342,1083,741,362,135,1372,2285,201,2285,552,1565,1298,1526,698,613,2603,2188,2429,2035,1113,598,642,236,186
ACSSF,2011m1,co,000,0103,0000048,1379,1288,1628,710,928,2163,767,1665,1040,3254,962,1186,2634,797,21103,13327,23851,6122,11794,34352,1415,6762,9369,16452,11818,22876,5344,241,5036,8537,9224,12667,4088,5248,2713,,,,,,,,3543,6371,16407,2754,5579,9089,6132,7703,17858,8170,2582,9043,12622,3254,992,2331,3735,1401,2610,1995,867,2659,2810,4497,888,2544,1929,1485,4851,3152,3138,201,3138,640,1164,1451,1407,1534,879,2643,2035,2016,1243,1377,969,947,217,123,2931,2240,201,2240,1101,1055,1158,1145,880,271,3036,2292,2428,1792,1184,841,624,201,126
