ACSSF,2011e1,co,000,0178,0000072,22619,18010,5524,12486,4609,833,3776,22619,6357,16262,2905,0,2905,42973,1953,41020,42973,1565,41408,42973,7982,34991,40068,937,39131,42973,991,41982,42973,365,42608,109974,12012,97962,109974,11493,98481,109974,11220,98754,109974,7713,102261,109974,9543,100431,109974,7519,102455,109974,9916,100058,109974,10074,99900,109974,10340,99634
ACSSF,2011e1,co,000,0178,0000073,18849,15376,4434,10942,3473,698,2775,18849,5132,13717,4466,0,4466,44472,1474,42998,44472,1577,42895,44472,6592,37880,40006,699,39307,44472,698,43774,44472,399,44073,113650,7522,106128,113650,7083,106567,113650,6959,106691,113650,5157,108493,113650,5017,108633,113650,3950,109700,113650,5992,107658,113650,5798,107852,113650,6479,107171
ACSSF,2011e1,co,000,0178,0000074,34919,25976,10121,15855,8943,2798,6145,34919,12919,22000,1916,0,1916,48327,1914,46413,48327,831,47496,48327,3635,44692,46411,1671,44740,48327,1063,47264,48327,688,47639,116953,10456,106497,116953,10326,106627,116953,10216,106737,116953,6992,109961,116953,8351,108602,116953,5951,111002,116953,9275,107678,116953,9859,107094,116953,9786,107167
ACSSF,2011e1,co,000,0178,0000075,32603,27679,10782,16897,4924,1441,3483,32603,12223,20380,4754,217,4537,61348,3119,58229,61348,2785,58563,61348,14571,46777,56594,916,55678,61348,2155,59193,61348,766,60582,155109,9720,145389,155109,9149,145960,155109,8582,146527,155109,6438,148671,155109,7193,147916,155109,5030,150079,155109,7280,147829,155109,7185,147924,155109,7399,147710
ACSSF,2011e1,co,000,0178,0000076,20677,16580,5801,10779,4097,760,3337,20677,6561,14116,3957,0,3957,51325,1894,49431,51325,2736,48589,51325,9829,41496,47368,1266,46102,51325,734,50591,51325,471,50854,98506,6903,91603,98506,6536,91970,98506,6558,91948,98506,4592,93914,98506,5093,93413,98506,4108,94398,98506,5178,93328,98506,6230,92276,98506,5963,92543
ACSSF,2011e1,co,000,0178,0000077,23893,18355,6119,12236,5538,2014,3524,23893,8133,15760,4024,0,4024,59834,2451,57383,59834,2596,57238,59834,8762,51072,55810,1626,54184,59834,1532,58302,59834,554,59280,107368,8396,98972,107368,7838,99530,107368,8108,99260,107368,5692,101676,107368,5831,101537,107368,5595,101773,107368,7245,100123,107368,7338,100030,107368,7099,100269
ACSSF,2011e1,co,000,0178,0000078,33251,24021,9621,14400,9230,2228,7002,33251,11849,21402,6273,170,6103,83395,2939,80456,83395,3726,79669,83395,13035,70360,77122,1612,75510,83395,859,82536,83395,884,82511,151551,15096,136455,151551,13987,137564,151551,13836,137715,151551,9865,141686,151551,11158,140393,151551,6841,144710,151551,12247,139304,151551,12184,139367,151551,12508,139043
ACSSF,2011e1,co,000,0178,0000079,23244,17161,5421,11740,6083,2129,3954,23244,7550,15694,3047,0,3047,45494,1515,43979,45494,644,44850,45494,9121,36373,42447,1218,41229,45494,905,44589,45494,426,45068,125061,8936,116125,125061,8588,116473,125061,6948,118113,125061,6628,118433,125061,5534,119527,125061,3923,121138,125061,5730,119331,125061,6134,118927,125061,5970,119091
ACSSF,2011e1,co,000,0178,0000080,32768,25148,8816,16332,7620,2284,5336,32768,11100,21668,1139,0,1139,45617,1674,43943,45617,363,45254,45617,5111,40506,44478,1318,43160,45617,1140,44477,45617,827,44790,113189,13063,100126,113189,12450,100739,113189,12723,100466,113189,9394,103795,113189,11042,102147,113189,8967,104222,113189,11504,101685,113189,11906,101283,113189,11740,101449
ACSSF,2011e1,co,000,0178,0000081,19736,13513,5353,8160,6223,1527,4696,19736,6880,12856,3703,0,3703,43856,1231,42625,43856,566,43290,43856,8708,35148,40153,1331,38822,43856,922,42934,43856,502,43354,90674,10367,80307,90674,10124,80550,90674,10113,80561,90674,7156,83518,90674,7962,82712,90674,5995,84679,90674,9227,81447,90674,9754,80920,90674,9714,80960
ACSSF,2011e1,co,000,0178,0000082,40214,30156,9754,20402,10058,2640,7418,40214,12394,27820,1048,0,1048,59128,1138,57990,59128,383,58745,59128,5514,53614,58080,710,57370,59128,522,58606,59128,163,58965,141623,12796,128827,141623,12505,129118,141623,11774,129849,141623,6926,134697,141623,8923,132700,141623,5766,135857,141623,9677,131946,141623,11034,130589,141623,10597,131026
ACSSF,2011e1,co,000,0178,0000083,27958,20731,6981,13750,7227,2225,5002,27958,9206,18752,2963,0,2963,48382,1134,47248,48382,861,47521,48382,6297,42085,45419,842,44577,48382,805,47577,48382,490,47892,103149,7745,95404,103149,7442,95707,103149,7517,95632,103149,4718,98431,103149,5277,97872,103149,3101,100048,103149,6397,96752,103149,6931,96218,103149,6677,96472
ACSSF,2011e1,co,000,0178,0000084,41935,35641,12277,23364,6294,1668,4626,41935,13945,27990,1571,0,1571,54941,1501,53440,54941,333,54608,54941,1344,53597,53370,755,52615,54941,632,54309,54941,391,54550,148310,9977,138333,148310,9817,138493,148310,8955,139355,148310,7028,141282,148310,7421,140889,148310,5355,142955,148310,8680,139630,148310,8425,139885,148310,8601,139709
ACSSF,2011e1,co,000,0178,0000085,51517,45573,11523,34050,5944,1194,4750,51517,12717,38800,2595,64,2531,67493,1178,66315,67493,1528,65965,67493,3178,64315,64898,966,63932,67493,914,66579,67493,383,67110,180031,11616,168415,180031,11243,168788,180031,10715,169316,180031,7778,172253,180031,9113,170918,180031,6656,173375,180031,10116,169915,180031,10063,169968,180031,9865,170166
ACSSF,2011e1,co,000,0178,0000086,38864,32711,8510,24201,6153,2035,4118,38864,10545,28319,5528,178,5350,55463,2188,53275,55463,237,55226,55463,2630,52833,49935,1292,48643,55463,2076,53387,55463,947,54516,144056,10654,133402,144056,10281,133775,144056,9702,134354,144056,7605,136451,144056,7748,136308,144056,6039,138017,144056,9210,134846,144056,6935,137121,144056,8249,135807
ACSSF,2011e1,co,000,0178,0000087,25032,18306,6034,12272,6726,2251,4475,25032,8285,16747,3165,110,3055,47806,1610,46196,47806,998,46808,47806,7563,40243,44641,2473,42168,47806,895,46911,47806,186,47620,95971,14380,81591,95971,13904,82067,95971,14342,81629,95971,10758,85213,95971,11282,84689,95971,8040,87931,95971,12680,83291,95971,12020,83951,95971,13545,82426
ACSSF,2011e1,co,000,0178,0000088,23393,14501,5316,9185,8892,2501,6391,23393,7817,15576,2813,151,2662,47588,1617,45971,47588,1966,45622,47588,9062,38526,44775,1263,43512,47588,865,46723,47588,255,47333,101519,13257,88262,101519,12268,89251,101519,12362,89157,101519,9255,92264,101519,9468,92051,101519,6838,94681,101519,10963,90556,101519,9374,92145,101519,11088,90431
ACSSF,2011e1,co,000,0178,0000089,39322,34158,10704,23454,5164,1210,3954,39322,11914,27408,1949,0,1949,60023,1297,58726,60023,716,59307,60023,4078,55945,58074,1118,56956,60023,807,59216,60023,312,59711,162756,14028,148728,162756,13540,149216,162756,13643,149113,162756,9747,153009,162756,12009,150747,162756,8844,153912,162756,12104,150652,162756,10225,152531,162756,12453,150303
ACSSF,2011e1,co,000,0178,0000090,22213,16499,6019,10480,5714,1397,4317,22213,7416,14797,3385,0,3385,43689,2073,41616,43689,1786,41903,43689,8771,34918,40304,1336,38968,43689,1089,42600,43689,205,43484,104059,11744,92315,104059,11611,92448,104059,11559,92500,104059,8853,95206,104059,10293,93766,104059,8384,95675,104059,9892,94167,104059,9106,94953,104059,10635,93424
ACSSF,2011e1,co,000,0178,0000091,31952,21586,8278,13308,10366,2171,8195,31952,10449,21503,16455,308,16147,59160,3049,56111,59160,299,58861,59160,8482,50678,42705,1613,41092,59160,3018,56142,59160,1239,57921,97701,10997,86704,97701,10645,87056,97701,10520,87181,97701,8051,89650,97701,8089,89612,97701,5956,91745,97701,9913,87788,97701,9560,88141,97701,9476,88225
ACSSF,2011e1,co,000,0178,0000092,24964,20252,6059,14193,4712,1357,3355,24964,7416,17548,851,0,851,35062,860,34202,35062,191,34871,35062,1876,33186,34211,1165,33046,35062,600,34462,35062,264,34798,94381,6413,87968,94381,5947,88434,94381,6081,88300,94381,3725,90656,94381,5016,89365,94381,3391,90990,94381,5141,89240,94381,4307,90074,94381,5573,88808
ACSSF,2011e1,co,000,0178,0000093,36116,29029,8183,20846,7087,1477,5610,36116,9660,26456,6634,0,6634,77088,3097,73991,77088,2219,74869,77088,13401,63687,70454,1406,69048,77088,1239,75849,77088,607,76481,211753,19727,192026,211753,18152,193601,211753,18453,193300,211753,13627,198126,211753,15054,196699,211753,13093,198660,211753,16912,194841,211753,15651,196102,211753,16225,195528
ACSSF,2011e1,co,000,0178,0000094,55278,40862,13162,27700,14416,4128,10288,55278,17290,37988,7140,0,7140,94182,1670,92512,94182,1526,92656,94182,5228,88954,87042,1301,85741,94182,720,93462,94182,734,93448,213974,15475,198499,213974,15040,198934,213974,14489,199485,213974,9433,204541,213974,11378,202596,213974,8417,205557,213974,13727,200247,213974,13234,200740,213974,13784,200190
ACSSF,2011e1,co,000,0178,0000095,22753,19639,6596,13043,3114,303,2811,22753,6899,15854,1756,0,1756,27539,739,26800,27539,506,27033,27539,2542,24997,25783,609,25174,27539,513,27026,27539,253,27286,74988,7413,67575,74988,7244,67744,74988,7132,67856,74988,5683,69305,74988,5865,69123,74988,4697,70291,74988,5870,69118,74988,6783,68205,74988,6635,68353
ACSSF,2011e1,co,000,0178,0000096,70734,58660,17649,41011,12074,2363,9711,70734,20012,50722,6799,0,6799,112802,3896,108906,112802,3342,109460,112802,11787,101015,106003,2121,103882,112802,1327,111475,112802,837,111965,269782,22909,246873,269782,22491,247291,269782,22001,247781,269782,17716,252066,269782,18398,251384,269782,15653,254129,269782,19852,249930,269782,20482,249300,269782,21221,248561
ACSSF,2011e1,co,000,0178,0000097,53724,38198,13247,24951,15526,4272,11254,53724,17519,36205,7729,151,7578,103265,3659,99606,103265,3279,99986,103265,18313,84952,95536,3005,92531,103265,2016,101249,103265,471,102794,222223,27126,195097,222223,25581,196642,222223,25921,196302,222223,19788,202435,222223,20098,202125,222223,14879,207344,222223,22914,199309,222223,20751,201472,222223,23357,198866
ACSSF,2011e1,co,000,0178,0000098,130009,101224,36334,64890,28785,8504,20281,130009,44838,85171,20163,387,19776,286787,11443,275344,286787,11850,274937,286787,52217,234570,266624,6421,260203,286787,6155,280632,286787,3101,283686,613504,47186,566318,613504,44257,569247,613504,42515,570989,613504,31522,581982,613504,33270,580234,613504,24293,589211,613504,36223,577281,613504,37619,575885,613504,37507,575997
ACSSF,2011e1,co,000,0178,0000099,81663,71534,20440,51094,10129,2468,7661,81663,22908,58755,4118,64,4054,109107,2259,106848,109107,1861,107246,109107,4238,104869,104989,1626,103363,109107,1286,107821,109107,733,108374,293119,19738,273381,293119,19124,273995,293119,18538,274581,293119,13679,279440,293119,15661,277458,293119,11543,281576,293119,17583,275536,293119,17035,276084,293119,16971,276148
ACSSF,2011e1,co,000,0178,0000100,20384,18572,4620,13952,1812,924,888,20384,5544,14840,1051,0,1051,28092,634,27458,28092,194,27898,28092,913,27179,27041,570,26471,28092,630,27462,28092,235,27857,79670,6813,72857,79670,6684,72986,79670,6735,72935,79670,5009,74661,79670,5771,73899,79670,4682,74988,79670,6139,73531,79670,5039,74631,79670,5766,73904
ACSSF,2011e1,co,000,0178,0000101,45019,34530,12202,22328,10489,3361,7128,45019,15563,29456,5527,0,5527,78691,2510,76181,78691,1120,77571,78691,4771,73920,73164,1597,71567,78691,1763,76928,78691,488,78203,183372,24342,159030,183372,23967,159405,183372,23248,160124,183372,19794,163578,183372,20845,162527,183372,17659,165713,183372,22231,161141,183372,21591,161781,183372,21651,161721
ACSSF,2011e1,co,000,0178,0000102,41799,28926,11479,17447,12873,4258,8615,41799,15737,26062,2912,103,2809,61503,2701,58802,61503,1833,59670,61503,7520,53983,58591,1874,56717,61503,2133,59370,61503,867,60636,143167,17386,125781,143167,16391,126776,143167,16715,126452,143167,11703,131464,143167,12705,130462,143167,9656,133511,143167,15092,128075,143167,15287,127880,143167,14436,128731
ACSSF,2011e1,co,000,0178,0000103,22193,15638,5134,10504,6555,1287,5268,22193,6421,15772,4161,44,4117,45401,1602,43799,45401,491,44910,45401,8871,36530,41240,1569,39671,45401,951,44450,45401,494,44907,117274,14535,102739,117274,14111,103163,117274,14300,102974,117274,11490,105784,117274,12364,104910,117274,10536,106738,117274,12445,104829,117274,13593,103681,117274,13457,103817
ACSSF,2011e1,co,000,0178,0000104,12406,9598,3492,6106,2808,664,2144,12406,4156,8250,1302,0,1302,28299,1133,27166,28299,1319,26980,28299,6074,22225,26997,985,26012,28299,675,27624,28299,133,28166,70388,7832,62556,70388,7740,62648,70388,7764,62624,70388,6343,64045,70388,6813,63575,70388,5838,64550,70388,6952,63436,70388,6658,63730,70388,7345,63043
ACSSF,2011e1,co,000,0178,0000105,151928,115839,39102,76737,36089,9469,26620,151928,48571,103357,12348,0,12348,231395,7415,223980,231395,2179,229216,231395,25059,206336,219047,4448,214599,231395,4997,226398,231395,2219,229176,536390,50434,485956,536390,48744,487646,536390,47482,488908,536390,31899,504491,536390,37142,499248,536390,27446,508944,536390,42544,493846,536390,44657,491733,536390,44065,492325
ACSSF,2011e1,co,000,0178,0000106,29270,21232,7686,13546,8038,2349,5689,29270,10035,19235,2313,0,2313,42059,1039,41020,42059,181,41878,42059,3443,38616,39746,885,38861,42059,785,41274,42059,410,41649,96925,8144,88781,96925,7923,89002,96925,7947,88978,96925,4798,92127,96925,5883,91042,96925,3483,93442,96925,6771,90154,96925,7310,89615,96925,7404,89521
ACSSF,2011e1,co,000,0178,0000107,42347,32958,12477,20481,9389,2824,6565,42347,15301,27046,3233,0,3233,60678,1572,59106,60678,394,60284,60678,3799,56879,57445,1211,56234,60678,821,59857,60678,277,60401,152360,12660,139700,152360,12415,139945,152360,11926,140434,152360,9188,143172,152360,10528,141832,152360,8131,144229,152360,11274,141086,152360,11352,141008,152360,11250,141110
ACSSF,2011e1,co,000,0178,0000108,30033,21477,7260,14217,8556,3131,5425,30033,10391,19642,2068,0,2068,45437,593,44844,45437,783,44654,45437,3229,42208,43369,407,42962,45437,354,45083,45437,74,45363,108907,17864,91043,108907,17585,91322,108907,16609,92298,108907,14009,94898,108907,15175,93732,108907,11503,97404,108907,15486,93421,108907,15663,93244,108907,15653,93254
ACSSF,2011e1,co,000,0178,0000109,25710,15989,5978,10011,9721,2972,6749,25710,8950,16760,4703,92,4611,49200,940,48260,49200,789,48411,49200,8543,40657,44497,1061,43436,49200,670,48530,49200,136,49064,105833,13485,92348,105833,12683,93150,105833,12744,93089,105833,9113,96720,105833,10837,94996,105833,7064,98769,105833,10832,95001,105833,11573,94260,105833,11288,94545
ACSSF,2011e1,co,000,0178,0000110,48920,39682,12669,27013,9238,2666,6572,48920,15335,33585,5649,232,5417,79670,2088,77582,79670,1798,77872,79670,8607,71063,74021,2215,71806,79670,1640,78030,79670,1134,78536,210065,14263,195802,210065,13533,196532,210065,13297,196768,210065,10613,199452,210065,11561,198504,210065,9648,200417,210065,11551,198514,210065,12512,197553,210065,12301,197764
ACSSF,2011e1,co,000,0178,0000111,13653,9046,3193,5853,4607,1663,2944,13653,4856,8797,2227,0,2227,28032,525,27507,28032,665,27367,28032,5142,22890,25805,1004,24801,28032,225,27807,28032,73,27959,71492,6010,65482,71492,5685,65807,71492,5703,65789,71492,3985,67507,71492,4512,66980,71492,3557,67935,71492,4654,66838,71492,5206,66286,71492,4939,66553
