ACSSF,2011m1,co,000,0062,0000049,1860,2696,1143,823,663,903,721,847,971,951,942,745,928,697,774,1130,1621,457,2509,5329,4714,1676,2703,1992,3362,4849,958,898,183,472,207,644,783,2603,1630,572,865,498,500,1607,894,589,50,317,304,255,575,,,,,,,,4141,2553,543,1495,1083,887,2860,2477,1754,737,1247,752,536,1699,1951,3787,1479,1630,1677,3117,3803,1860,2696,1279,1472,1356,1759,2509
ACSSF,2011m1,co,000,0062,0000050,4106,3134,996,1035,1208,892,1174,884,1339,1112,915,951,928,964,1079,928,2040,190,3331,8385,6271,2356,4593,2656,4440,6642,,,,,,,,1915,1037,237,597,443,379,1123,1787,951,457,480,604,561,1243,,,,,,,,4442,1902,528,1129,595,812,3136,2221,1668,490,1244,634,678,1633,6412,4647,1840,3680,2108,3898,5966,4106,3134,1587,2115,1118,2071,3331
ACSSF,2011m1,co,000,0062,0000051,1677,2201,875,987,890,1186,1046,1182,701,940,667,718,767,880,628,853,1864,622,2439,5913,4924,2063,3082,2251,3353,4796,2590,2135,401,1257,731,1209,1729,1500,517,155,370,344,181,1333,1627,1114,521,736,391,506,951,,,,,,,,4803,2407,697,1486,1018,685,3060,3807,2653,1068,1736,999,974,1920,3250,3856,1958,1861,1618,3132,4057,1677,2201,1261,1545,1123,1949,2439
ACSSF,2011m1,co,000,0062,0000052,4397,2876,1362,670,860,710,775,624,526,643,611,776,794,784,580,505,1041,370,3251,9447,5760,3078,3960,2474,2773,7431,4241,2363,488,1248,734,1115,2599,,,,,,,,3257,1851,570,1102,766,958,2343,,,,,,,,2910,948,209,457,489,496,2382,3391,2394,996,1614,775,651,1684,8396,5104,2621,3694,2335,2704,6618,4397,2876,1622,1680,1006,1062,3251
ACSSF,2011m1,co,000,0062,0000053,7954,4955,925,1233,970,1035,1253,1351,1009,1250,1122,1051,1242,997,925,881,1794,372,5273,12400,7075,2106,4366,2917,3398,9800,4862,3061,514,1301,991,2054,3056,2202,1522,214,1172,307,352,1046,3383,1714,361,1223,748,1022,2646,,,,,,,,6545,3199,582,1586,1180,708,3875,3428,2026,661,1235,595,775,2334,9731,4896,1418,3123,1954,2937,8340,7954,4955,1712,3050,1864,1886,5273
ACSSF,2011m1,co,000,0062,0000054,1336,1304,559,452,206,493,268,280,273,267,382,358,394,206,529,719,703,268,1396,3936,2198,884,1067,1241,1648,3680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3222,1740,715,883,763,1360,3256,1336,1304,713,517,869,780,1396
ACSSF,2011m1,co,000,0062,0000055,2504,1355,322,401,415,362,375,319,374,753,274,234,201,406,304,110,457,112,1778,4714,2767,927,1879,1087,2171,4222,,,,,,,,,,,,,,,1355,593,219,193,509,201,882,,,,,,,,2554,1050,218,573,308,464,1804,1429,684,123,389,392,67,1147,4223,2720,855,1476,1084,2170,4006,2504,1355,490,1146,337,476,1778
ACSSF,2011m1,co,000,0062,0000056,629,854,476,106,242,303,278,408,676,335,340,314,293,266,150,547,703,201,810,2967,2218,802,1484,940,1345,2331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2327,1158,93,748,506,446,2031,1327,1202,405,750,499,366,581,1039,1710,897,1032,891,1249,1590,629,854,516,708,606,703,810
ACSSF,2011m1,co,000,0062,0000057,2833,1604,386,231,239,338,118,201,324,346,89,110,322,232,357,221,908,207,1825,3961,3671,770,1407,1380,3179,3721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323,899,348,347,238,671,797,3987,3457,711,1192,1359,3073,3769,2833,1604,452,745,462,988,1825
ACSSF,2011m1,co,000,0062,0000058,845,1966,652,832,963,748,967,660,1121,629,820,759,786,688,1031,666,1809,78,1885,3195,3745,1663,3163,1742,2772,3475,,,,,,,,,,,,,,,571,249,113,145,104,197,569,,,,,,,,2628,1226,220,900,410,539,1755,1110,682,150,535,264,159,793,676,2869,1207,2550,1534,2284,2808,845,1966,1171,1183,726,1811,1885
ACSSF,2011m1,co,000,0062,0000059,1858,1053,451,225,471,219,206,520,497,249,294,299,194,330,209,301,423,34,1387,2859,1838,641,1217,917,1176,2393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321,710,167,556,172,76,721,1072,894,264,519,198,152,510,1976,1563,543,826,732,1026,1881,1858,1053,465,652,442,421,1387
ACSSF,2011m1,co,000,0062,0000060,1554,1294,532,249,168,395,310,294,359,363,288,377,174,284,226,378,722,162,1086,3120,1954,780,1016,724,911,2107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707,1071,407,451,163,493,1043,808,359,100,292,176,100,694,2294,1186,455,764,592,706,1844,1554,1294,609,533,390,735,1086
ACSSF,2011m1,co,000,0062,0000061,746,1224,526,606,503,407,462,556,697,764,575,294,525,459,364,707,924,291,1251,3976,2566,864,1411,872,1314,2700,,,,,,,,1995,1374,529,654,228,369,1016,362,263,201,104,74,179,227,,,,,,,,3249,1705,211,1003,818,430,2023,1547,1046,283,802,303,368,972,1420,1505,587,864,515,1221,1569,746,1224,819,586,600,983,1251
ACSSF,2011m1,co,000,0062,0000062,985,947,509,240,245,570,428,373,486,408,354,391,390,254,141,117,431,195,1002,3109,1898,888,1560,960,1177,2868,,,,,,,,889,525,159,333,299,162,715,,,,,,,,,,,,,,,,,,,,,,1120,577,229,319,274,190,858,2088,1383,718,798,935,1094,2106,985,947,554,1013,456,459,1002
ACSSF,2011m1,co,000,0062,0000063,1012,1111,410,301,448,529,414,530,497,159,247,377,205,545,415,505,687,31,1321,4556,2555,706,2263,1724,1430,4114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2788,2196,563,1746,1807,1377,2801,1012,1111,490,384,692,688,1321
ACSSF,2011m1,co,000,0062,0000064,,,,,,,,,,,,,,,,,,,,5091,2762,707,1598,1302,1268,4232,,,,,,,,,,,,,,,1003,491,45,467,201,152,857,,,,,,,,,,,,,,,1375,449,29,273,212,147,1234,4679,2559,676,1577,1254,1209,3840,1959,1171,280,634,386,465,1417
ACSSF,2011m1,co,000,0062,0000065,1992,1019,412,537,480,454,629,455,494,488,180,365,394,484,393,462,556,201,1373,3565,2269,977,1558,1165,1307,2959,,,,,,,,,,,,,,,1548,864,378,377,282,410,888,,,,,,,,,,,,,,,1067,928,426,709,603,98,709,3283,2050,684,1367,826,1122,2750,1992,1019,768,847,617,596,1373
ACSSF,2011m1,co,000,0062,0000066,,,,,,,,,,,,,,,,,,,,2724,2644,830,817,887,2440,2950,,,,,,,,,,,,,,,967,585,69,260,201,546,700,,,,,,,,,,,,,,,866,652,165,201,201,619,665,2472,2575,799,792,768,2443,3041,1546,940,401,543,416,695,1061
ACSSF,2011m1,co,000,0062,0000067,,,,,,,,,,,,,,,,,,,,4600,3058,950,1625,1236,1950,3625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719,1090,626,568,368,226,970,4458,2871,847,1587,903,1856,3593,2275,1517,565,907,887,499,1289
ACSSF,2011m1,co,000,0062,0000068,5374,1897,350,145,201,257,587,483,444,544,258,290,378,496,260,166,627,138,4078,5278,2718,1154,1517,1035,1596,4149,,,,,,,,,,,,,,,2256,952,365,420,302,618,1765,,,,,,,,,,,,,,,2201,1104,237,706,557,251,1348,5854,2741,1084,1413,891,1584,4206,5374,1897,333,1283,661,656,4078
ACSSF,2011m1,co,000,0062,0000069,5755,3220,535,627,677,757,578,569,625,410,799,425,476,639,383,554,1287,176,4141,5045,3542,1157,2532,1440,1850,4557,,,,,,,,,,,,,,,1977,838,444,476,181,399,1468,,,,,,,,2114,887,250,777,329,186,1593,1241,696,243,380,211,228,896,5475,2735,950,1739,968,1362,4451,5755,3220,861,1988,1327,1230,4141
ACSSF,2011m1,co,000,0062,0000070,6518,3542,415,893,782,883,861,1014,798,820,795,676,977,528,615,489,1008,17,4193,7619,4324,1248,2548,1824,1580,5245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5114,2454,383,1313,682,550,2961,1375,698,230,542,111,159,1086,5638,2443,751,1323,1151,1321,4482,6518,3542,976,2377,1264,1008,4193
ACSSF,2011m1,co,000,0062,0000071,4634,2442,1129,469,543,423,501,429,370,509,361,565,304,492,439,343,1010,122,3292,9033,4638,1537,3218,1589,1663,6805,4187,1900,258,982,782,839,2849,,,,,,,,2700,1033,576,710,523,451,2056,,,,,,,,,,,,,,,2601,1520,750,1076,343,364,1669,7968,4226,1012,2855,1398,1423,5922,4634,2442,1320,1421,725,1019,3292
