ACSSF,2011e1,co,000,0103,0000031,26129,27424,39419,10616,25315,35008,6770,27134,29249,39525,10318,25884,35041,6888,6887,28415,30127,2499,.,.,.,,,,,,,,17230,36631,36631,.,16042,.,.,.,.,.,.,.,.,.,21320,19295,65017,12232,27183,26884,30303,,,,,,,,27171,28410,46054,7903,26324,36777,6926,25921,27509,32133,17394,25414,33028,6718,24477,12595,5305,0,5305,146,662,1011,2219,449,818,7290,3289,4001,1098,1492,513,791,107,0,11882,4132,0,4132,162,827,846,1678,578,41,7750,5450,2300,1328,315,532,125,0,0
ACSSF,2011e1,co,000,0103,0000032,55222,68554,80044,19608,37026,60653,10725,51760,67416,80121,18504,35455,60121,10738,98006,97899,97899,.,.,.,.,64534,64386,64386,.,72736,72736,.,82167,92772,108860,90244,81093,81602,.,.,.,.,.,.,.,.,60359,82948,82948,.,37485,37485,.,30777,30690,31254,.,100117,.,.,55207,69102,82236,18926,36414,60235,11288,35910,38143,50938,17231,32174,60938,5305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0103,0000033,35019,38913,50423,11606,28643,41251,10732,35146,38931,50259,11678,28669,41569,10985,19599,38417,50227,28497,16446,16446,.,,,,,,,,42282,65978,88193,20061,40522,42037,10352,.,.,.,.,.,.,.,32306,35107,40341,9174,32269,38074,.,,,,,,,,36786,41885,51553,12162,30156,42732,10765,27149,29158,36289,9596,25434,37398,11381,20608,9876,4719,0,4719,31,363,941,2036,843,505,5157,1567,3590,1855,711,437,420,128,39,10732,4251,0,4251,242,248,1192,1900,490,179,6481,3916,2565,1082,1075,217,151,40,0
ACSSF,2011e1,co,000,0103,0000034,29347,40239,52785,15582,21679,39536,12054,29468,40477,52962,14961,21977,43776,12261,112565,113575,113575,.,.,.,.,,,,,,,,,,,,,,,.,.,.,.,.,.,.,28518,24216,35419,11485,29804,20106,112879,,,,,,,,36125,46631,61674,15806,26310,45345,12144,20694,24075,30844,11015,18155,21389,15429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0103,0000035,27141,34561,45725,11727,21696,33435,11605,29122,37794,47859,12054,22433,35213,11730,11977,28538,.,2499,.,.,.,.,.,.,.,.,.,.,,,,,,,,.,.,.,.,.,.,.,20491,21560,22131,5765,15483,14623,.,17124,17474,20944,.,13684,40145,2499,29567,38059,49901,12113,22217,36927,11851,20792,20878,21783,6418,17136,26889,15079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0103,0000036,21670,26348,36305,8825,20071,30038,7302,22472,27871,37299,8110,20880,31005,7522,12164,11627,43173,11127,23838,22972,24814,21602,32528,35669,16684,7838,31266,5828,,,,,,,,.,.,.,.,.,.,.,17987,20900,31239,11736,16315,19043,10639,14810,9189,31464,6568,28059,29427,2499,25958,30074,43385,8651,21312,35792,6404,20120,21833,32219,8498,18268,25803,8881,38698,18992,7135,0,7135,170,1312,1025,2806,983,839,11857,6861,4996,2635,1389,502,376,94,0,19706,6487,0,6487,83,1918,2252,1173,913,148,13219,7786,5433,3040,1402,695,136,160,0
ACSSF,2011e1,co,000,0103,0000037,36516,41756,50951,13685,30878,42839,14867,37342,42902,51394,15986,31025,45423,14549,,,,,,,,37031,31651,40213,23079,38585,40062,.,32627,29646,34163,15141,35938,42091,16250,.,.,.,.,.,.,.,22627,23631,40667,11623,21880,39152,14577,36051,41448,50805,10331,26503,40017,9672,39989,44941,52437,16091,31775,46167,15850,31584,35571,41931,11718,24330,39543,12490,21517,11526,6637,0,6637,57,598,925,2302,2227,528,4889,2054,2835,1109,1139,81,506,0,0,9991,3095,0,3095,0,449,133,1827,541,145,6896,3728,3168,1334,722,579,533,0,0
ACSSF,2011e1,co,000,0103,0000038,32670,41102,51297,13977,28717,39472,11101,34725,43222,51913,15453,29543,39675,11159,33308,32876,51250,2499,35504,42744,10784,,,,,,,,22028,24190,50319,2499,21451,35253,11467,.,.,.,.,.,.,.,22293,21245,21968,13882,30888,32173,2499,,,,,,,,39974,46626,56574,15922,31908,43613,11527,24543,21907,31776,13969,26624,29864,7465,17957,9406,4534,0,4534,96,1082,1035,1130,775,416,4872,2229,2643,729,1111,495,163,43,102,8551,3602,0,3602,216,368,1252,1439,206,121,4949,2807,2142,1167,505,308,79,0,83
ACSSF,2011e1,co,000,0103,0000039,20924,23315,71993,7468,17299,47574,7176,21673,24230,75085,7232,18499,51069,7362,3641,.,.,.,3582,.,3582,.,.,.,.,.,.,.,,,,,,,,.,.,.,.,.,.,.,14125,.,.,.,14678,.,15692,8698,9095,81330,8401,7553,24707,3428,21714,23949,75159,7242,18093,53540,7328,16547,20083,28812,3741,15537,21176,11451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0103,0000040,29018,35211,47906,10872,21807,35930,9379,30980,37822,49893,11695,22038,37208,9407,21207,23108,36999,10162,20026,35736,7064,11326,10691,11962,2635,12563,11813,15098,26799,35878,51407,15563,23398,29255,10373,,,,,,,,16173,16054,27955,7512,16311,25377,6308,25099,25692,50046,3227,23972,28562,13453,31749,40125,50824,11912,22066,39369,9764,22413,25371,31959,7134,19660,30996,5329,46663,23739,11178,0,11178,376,1248,2954,3424,1875,1301,12561,4630,7931,4443,1967,530,814,45,132,22924,7214,0,7214,0,1474,1763,2766,917,294,15710,9450,6260,3766,1590,425,479,0,0
ACSSF,2011e1,co,000,0103,0000041,26597,28949,41158,11898,24527,37279,11117,28282,30758,45021,12233,26011,38998,12263,21846,24524,34819,9114,19640,32498,10797,20713,46447,75549,7160,20393,21274,3189,29438,29085,41186,16127,29620,37236,13450,,,,,,,,20848,23140,27343,13297,12956,23466,7033,35459,36023,52121,12222,33924,38985,5461,31955,35668,48936,12248,29328,42139,12880,21081,21911,31571,12256,20625,24501,9073,62623,31776,13340,0,13340,314,2071,3490,4536,2232,697,18436,5409,13027,4844,5194,1282,1588,119,0,30847,9755,0,9755,237,1620,4214,2785,833,66,21092,10556,10536,5698,2137,1368,817,490,26
ACSSF,2011e1,co,000,0103,0000042,31789,34308,48283,12361,29903,42055,11074,35500,38156,51924,12515,32149,44804,11516,23592,24195,41974,10525,23296,38788,7460,27249,32071,35192,13957,25035,31923,11394,28555,30521,50740,10866,26064,31279,18702,,,,,,,,20241,24696,31370,16632,14858,26272,9196,20392,17474,31802,7457,20761,40625,12031,40940,45681,58718,15277,36926,48056,12470,21697,23820,31895,11651,18040,29296,8569,135669,69673,28961,0,28961,1517,3605,6715,11754,3710,1660,40712,19047,21665,9417,6324,3433,2004,342,145,65996,20754,0,20754,961,4321,5516,6943,1947,1066,45242,26229,19013,11065,4980,1234,1275,269,190
ACSSF,2011e1,co,000,0103,0000043,22205,30700,50805,6751,17158,40089,6554,23553,35243,51323,6601,17298,40035,6418,,,,,,,,12927,13750,.,11538,12927,13429,2499,24408,14698,73629,9672,26050,48786,11777,2499,.,.,.,2499,.,2499,19524,20330,21641,5833,16367,43338,14133,15313,15989,22092,7474,11350,45343,4610,23804,35652,52623,6398,16913,40858,6411,20115,23089,31926,12282,17178,21273,5123,11538,5327,2983,0,2983,0,684,618,803,462,416,2344,771,1573,666,551,206,150,0,0,6211,2203,0,2203,0,884,591,321,295,112,4008,2034,1974,1084,463,108,286,0,33
ACSSF,2011e1,co,000,0103,0000044,27141,34561,45725,11727,21696,33435,11605,29122,37794,47859,12054,22433,35213,11730,11977,28538,.,2499,.,.,.,.,.,.,.,.,.,.,,,,,,,,.,.,.,.,.,.,.,20491,21560,22131,5765,15483,14623,.,17124,17474,20944,.,13684,40145,2499,29567,38059,49901,12113,22217,36927,11851,20792,20878,21783,6418,17136,26889,15079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2011e1,co,000,0103,0000045,26129,27424,39419,10616,25315,35008,6770,27134,29249,39525,10318,25884,35041,6888,6887,28415,30127,2499,.,.,.,,,,,,,,17230,36631,36631,.,16042,.,.,.,.,.,.,.,.,.,21320,19295,65017,12232,27183,26884,30303,,,,,,,,27171,28410,46054,7903,26324,36777,6926,25921,27509,32133,17394,25414,33028,6718,24477,12595,5305,0,5305,146,662,1011,2219,449,818,7290,3289,4001,1098,1492,513,791,107,0,11882,4132,0,4132,162,827,846,1678,578,41,7750,5450,2300,1328,315,532,125,0,0
ACSSF,2011e1,co,000,0103,0000046,21670,26348,36305,8825,20071,30038,7302,22472,27871,37299,8110,20880,31005,7522,12164,11627,43173,11127,23838,22972,24814,21602,32528,35669,16684,7838,31266,5828,,,,,,,,.,.,.,.,.,.,.,17987,20900,31239,11736,16315,19043,10639,14810,9189,31464,6568,28059,29427,2499,25958,30074,43385,8651,21312,35792,6404,20120,21833,32219,8498,18268,25803,8881,38698,18992,7135,0,7135,170,1312,1025,2806,983,839,11857,6861,4996,2635,1389,502,376,94,0,19706,6487,0,6487,83,1918,2252,1173,913,148,13219,7786,5433,3040,1402,695,136,160,0
