ACSSF,2011m1,co,000,0173,0000032,3165,3207,779,701,701,201,348,2035,2047,2032,466,518,2257,2334,2326,311,712,3187,3208,3219,591,460,1467,252,252,252,252,201,575,575,495,571,201,711,646,579,650,217,1066,1066,1031,1068,201,5269,5472,5257,5434,2411,2454,2040,1216,1025,995,420,626,1598,1594,1535,323,535,5269,5354,5285,5266,5065,5154,2389,1666,232,232,232,201,201,4977,2143,1795,1708,1702,257,480,691,562,562,201,398,3973,3512,2729,2677,687,1655,954,736,683,302,486,2537,1567,1358,1307,1332,541,400,928,912,912,178,101,1407,1285,1285,427,564,5263,2810,1491,298,1501,1536,208,1509,482,474,217,2065,984,683,721,1275,201,1275,333,333,201,5899,3365,977,3011,2737,461,2688,1287,1287,201,5863,2670,832,2714,3996,654,3939,1109,1082,264
ACSSF,2011m1,co,000,0173,0000033,2592,2287,1877,1099,702,845,1501,2376,2036,1970,828,1388,2243,2045,1888,916,1552,2513,2443,2416,581,880,1958,667,667,523,663,201,1207,1207,894,1181,201,1040,1040,1001,1030,201,1063,1063,947,1055,201,1332,2238,3896,4502,3014,3115,2428,956,873,831,470,441,2073,709,697,164,1995,1332,3287,4533,4539,4123,4443,3308,3039,88,201,201,201,88,4915,3294,3038,2067,1647,1343,2017,747,667,395,567,339,3670,3452,2902,2196,2012,1263,704,214,214,201,684,3028,2273,2322,2007,1824,1410,1165,1014,990,990,336,406,1648,1380,1358,431,761,1481,4348,2313,1872,972,2442,1193,2068,865,862,101,2958,1082,710,804,2011,596,1816,843,843,201,4609,1995,889,1747,3050,1028,2876,1089,1099,129,4642,1712,342,1716,3441,489,3350,1265,1221,280
ACSSF,2011m1,co,000,0173,0000034,2106,1825,1512,947,694,812,1304,1469,1145,1126,484,1114,1777,1696,1663,525,629,2208,2103,2065,354,945,1288,557,557,468,557,201,704,704,533,704,201,812,797,659,797,111,595,595,548,595,201,382,2308,2572,3260,2195,1724,2340,1284,1092,1069,182,769,2173,1629,1567,501,2155,382,1994,4171,4101,3876,3876,1676,2372,791,787,295,733,282,4059,3069,2827,1813,1290,1397,1892,586,487,400,275,269,3401,3321,3036,2838,1057,804,360,201,201,201,360,1948,1395,1429,1354,1218,795,444,618,559,544,149,267,1091,768,752,230,453,403,3590,1831,1615,1042,2236,847,1971,468,468,201,3228,1298,519,1149,2059,157,2085,582,572,111,3745,1806,710,1707,2322,667,2140,982,982,201,4152,1502,427,1404,3126,659,2996,874,874,201
ACSSF,2011m1,co,000,0173,0000035,2171,1924,793,453,396,269,693,1476,1231,1131,780,1147,1850,1695,1602,897,1537,1873,1880,1900,234,532,1388,446,446,366,446,201,757,757,618,757,201,656,656,582,656,201,627,627,578,615,201,277,1690,2791,3293,2753,1850,1619,666,792,715,341,582,1518,391,391,93,1490,277,2347,3943,3945,4453,3937,2468,2856,59,59,201,59,201,3140,2214,2193,1975,1324,1466,708,169,169,116,164,201,2667,2466,1936,1460,1083,936,535,264,240,141,331,2347,1648,1606,1395,1264,990,785,1038,884,873,197,506,1194,973,966,252,605,370,3319,1778,1707,359,1933,1275,1551,450,450,201,3146,1440,676,1287,1881,617,1881,567,567,201,3169,1399,428,1367,2221,542,2209,852,852,201,3188,1256,201,1256,2314,367,2238,930,912,119
ACSSF,2011m1,co,000,0173,0000036,2307,2005,1246,1094,784,944,683,1472,1321,1262,919,752,1713,1729,1538,1037,1006,1563,1543,1499,481,522,1304,717,717,515,717,201,680,680,499,667,201,847,847,648,847,201,814,814,709,814,201,1828,2261,2595,2920,2992,2105,1177,692,629,461,442,353,952,596,560,289,720,1828,3241,4383,4392,4319,3501,3018,1232,212,184,67,129,77,3952,2091,1733,1441,1131,924,647,548,504,349,292,226,3715,3543,3165,1513,2639,1191,573,384,245,300,331,2687,1679,1515,1349,1211,1034,642,1017,896,864,523,514,1546,1301,1173,689,662,1922,2938,1734,1617,684,2044,1607,1682,674,667,94,2534,1130,680,931,1515,818,1281,789,789,201,3121,1617,769,1279,2119,1191,2184,1181,1181,201,2694,862,100,869,2259,496,2204,742,742,201
ACSSF,2011m1,co,000,0173,0000037,2437,2083,1453,1351,1215,726,815,2148,1898,1862,635,1084,2589,2365,2313,785,1131,2101,2075,2090,402,365,1375,672,656,569,631,43,817,817,682,815,201,618,618,505,605,201,598,598,362,588,201,461,2490,3339,4077,2919,2395,2450,952,898,935,542,256,2293,1310,1195,513,1619,461,2063,4942,4683,4695,5228,2295,2519,553,378,362,96,362,4824,3161,2794,2354,1975,1284,1489,555,465,465,201,312,4089,3467,3364,2675,2017,1187,969,561,561,111,755,2073,1698,1683,1576,1480,676,627,616,561,519,175,191,838,623,618,189,531,651,4277,2302,1484,1579,2278,787,2068,1122,1113,25,3819,2062,737,1905,2002,894,1625,507,507,201,5828,3191,668,3148,3563,783,3437,1018,984,140,4711,2375,435,2284,3340,746,3305,791,771,142
ACSSF,2011m1,co,000,0173,0000038,2206,2119,1425,962,603,764,1102,2039,1899,1910,597,973,2179,1949,2002,669,1001,2493,2392,2293,691,593,1362,673,666,314,641,69,892,892,549,889,201,742,742,715,775,201,746,746,621,745,51,365,2746,3195,3717,2972,1579,2686,1239,1174,988,787,357,2169,1158,1088,556,1840,365,2833,4264,4177,4033,3860,2497,1558,422,357,166,318,205,4205,2094,1846,1558,1536,325,616,474,472,470,51,103,4331,4039,3720,3022,1974,1254,898,515,498,119,776,2785,1942,1768,1713,1512,1096,689,874,811,792,203,409,1389,1095,1151,433,917,378,3357,1696,1493,765,2202,1244,1849,478,479,71,3180,1266,878,1027,2030,771,1606,578,578,201,4077,1971,632,1797,2772,632,2628,914,925,85,4311,1443,333,1428,3212,689,3188,974,988,163
ACSSF,2011m1,co,000,0173,0000039,2107,1996,560,198,173,136,549,823,565,344,396,696,1323,1210,1171,440,507,2167,2374,2355,427,991,1175,134,134,68,134,201,369,369,340,369,201,464,464,287,461,201,987,987,871,924,201,925,1760,2138,2743,1914,1815,1592,818,790,775,458,274,1498,1023,1009,190,983,925,3466,3531,3504,3671,3535,1244,1401,388,388,226,388,201,2632,1289,1125,984,861,429,331,306,306,306,201,201,2297,2119,1687,1419,1109,1026,556,400,377,145,360,3447,1812,1676,1579,1448,764,498,1500,1498,1398,553,733,2931,2894,2901,679,812,1310,2714,1059,925,602,2594,1036,2565,443,432,115,1508,532,106,521,1125,445,1087,186,186,201,2093,903,156,871,1615,425,1686,541,530,101,3547,1346,144,1360,2837,461,2829,1016,951,317
ACSSF,2011m1,co,000,0173,0000040,4082,3540,2267,1316,757,1029,1947,3743,3141,3071,1732,2369,4012,3913,3608,1774,2019,4243,4207,3968,1492,1470,2054,972,972,738,975,201,1452,1463,1370,1464,171,1370,1369,1244,1322,80,1679,1684,1517,1705,68,1895,4498,6078,7893,6609,5932,4049,2888,2898,2566,1872,589,2687,1366,1206,844,2375,1895,6316,8773,8734,8354,8207,5280,3938,940,650,326,533,552,9163,6537,3791,3173,2394,2317,2463,4035,1838,418,1800,2332,7091,6606,5641,4388,3922,3199,1179,936,854,455,905,6124,3631,3306,2950,2806,1883,1627,2212,1566,1495,515,1517,3598,2875,2907,814,1362,2842,7615,4336,3985,2898,4389,2550,3851,1338,1326,241,6602,3255,1924,2259,4011,2045,3453,1017,1017,201,9488,4761,1599,4236,5492,2011,5244,2104,2057,200,8815,3354,1140,3393,5726,1742,5617,2199,2204,470
ACSSF,2011m1,co,000,0173,0000041,3700,3853,2765,2051,1418,1176,2282,3751,3188,2915,1221,2264,3713,3235,3065,1282,2352,3798,3216,3309,769,1735,2214,1077,992,777,934,407,1230,1230,822,1224,201,1370,1350,1209,1328,74,1329,1324,1199,1332,80,1583,4988,6133,5924,5247,5054,4744,2722,2297,2223,1146,1343,4554,3322,2684,2047,3566,1583,4521,9864,9765,8598,8121,5080,4933,1363,1274,527,1002,378,9947,5855,5113,3365,3149,1864,3414,1535,929,790,473,1017,9086,8772,7093,5966,3585,3445,1150,880,608,546,580,4752,3568,3104,2758,2558,1449,1390,1524,1224,1092,525,695,2118,1401,1291,571,1192,1759,7623,3597,3086,3390,4973,2409,4379,1267,1161,548,6572,3175,2593,2256,4044,1361,3585,599,597,80,8170,3662,1909,3475,5002,1345,4671,1583,1500,439,6521,2410,476,2267,5282,896,5200,1725,1749,114
ACSSF,2011m1,co,000,0173,0000042,1281,1268,3386,3163,2447,2128,2636,4284,3395,2688,2175,3084,4594,3756,3346,2316,2288,4886,4960,4708,1993,2205,547,2029,2043,933,2013,273,1887,1875,1658,1852,103,1445,1445,1245,1403,201,1828,1804,1483,1733,177,1234,6643,6893,7451,6827,5937,6428,3319,3065,2998,2360,1311,5499,4000,2442,3335,4843,1234,6902,12338,12221,11510,9424,7698,5538,788,555,436,384,660,10005,4860,4393,3397,2700,2211,2103,973,736,672,334,678,9719,9226,7684,4203,6661,3468,1345,1102,978,486,746,7027,3964,3868,3727,3477,2205,2038,2444,2162,2202,956,1544,5012,4112,3818,1432,2440,1925,10687,4837,4501,3041,6847,4006,5807,1781,1778,456,9083,4310,3721,2185,5231,2323,4841,1418,1417,379,9669,3958,2354,3418,6712,2884,6537,2065,2052,284,8026,3000,1128,2903,5910,1436,5920,2009,2060,623
ACSSF,2011m1,co,000,0173,0000043,3170,2965,1060,777,672,457,784,1385,1201,1089,646,689,2371,1860,1991,754,1254,3322,3280,3311,660,560,1662,355,354,178,344,40,895,895,831,892,201,820,820,612,808,201,1013,1013,900,1007,201,1217,2258,3203,4384,3303,2346,1848,1092,1047,987,403,255,1499,1370,1358,639,933,1217,3668,4702,4689,4697,4854,2512,1683,353,157,133,87,316,4371,1687,1372,1314,1230,456,315,483,479,475,36,130,4232,4058,3830,2992,2609,885,374,374,348,127,201,3561,1890,1830,1598,1600,963,707,1423,1404,1390,248,634,3293,3302,3267,465,922,1633,4534,1885,1698,938,3160,1288,2810,721,718,40,3768,2089,638,2009,2285,648,2133,587,587,201,4984,2110,1042,1992,3374,761,3029,1110,1107,55,5416,1942,232,1930,4039,618,3975,1031,1003,191
ACSSF,2011m1,co,000,0173,0000044,2171,1924,793,453,396,269,693,1476,1231,1131,780,1147,1850,1695,1602,897,1537,1873,1880,1900,234,532,1388,446,446,366,446,201,757,757,618,757,201,656,656,582,656,201,627,627,578,615,201,277,1690,2791,3293,2753,1850,1619,666,792,715,341,582,1518,391,391,93,1490,277,2347,3943,3945,4453,3937,2468,2856,59,59,201,59,201,3140,2214,2193,1975,1324,1466,708,169,169,116,164,201,2667,2466,1936,1460,1083,936,535,264,240,141,331,2347,1648,1606,1395,1264,990,785,1038,884,873,197,506,1194,973,966,252,605,370,3319,1778,1707,359,1933,1275,1551,450,450,201,3146,1440,676,1287,1881,617,1881,567,567,201,3169,1399,428,1367,2221,542,2209,852,852,201,3188,1256,201,1256,2314,367,2238,930,912,119
ACSSF,2011m1,co,000,0173,0000045,2699,2363,1798,1369,1160,854,1198,2275,2099,1779,1139,1240,3685,2880,2640,935,1591,1845,1766,1691,385,535,1388,797,754,213,787,238,965,965,777,962,201,832,832,673,800,201,1014,1014,1009,995,201,1559,3308,3628,4141,3693,2201,2832,1643,1661,1392,524,494,2706,2199,1093,1851,1507,1559,3819,4949,4841,4819,4721,3750,2064,392,371,329,371,145,4623,3225,2728,2434,1257,1558,1009,664,167,73,154,645,4110,3813,3430,2248,2231,936,615,313,272,149,504,3927,2064,1896,1653,1321,1230,782,1282,621,507,274,1121,2781,2749,2681,513,765,1758,4862,3057,2901,1431,2513,1546,2123,807,795,79,3023,1176,739,825,1894,380,1802,933,915,236,4562,1983,317,1965,3237,535,3114,791,728,238,3631,971,158,964,3027,287,2977,1300,1304,130
ACSSF,2011m1,co,000,0173,0000046,2307,2005,1246,1094,784,944,683,1472,1321,1262,919,752,1713,1729,1538,1037,1006,1563,1543,1499,481,522,1304,717,717,515,717,201,680,680,499,667,201,847,847,648,847,201,814,814,709,814,201,1828,2261,2595,2920,2992,2105,1177,692,629,461,442,353,952,596,560,289,720,1828,3241,4383,4392,4319,3501,3018,1232,212,184,67,129,77,3952,2091,1733,1441,1131,924,647,548,504,349,292,226,3715,3543,3165,1513,2639,1191,573,384,245,300,331,2687,1679,1515,1349,1211,1034,642,1017,896,864,523,514,1546,1301,1173,689,662,1922,2938,1734,1617,684,2044,1607,1682,674,667,94,2534,1130,680,931,1515,818,1281,789,789,201,3121,1617,769,1279,2119,1191,2184,1181,1181,201,2694,862,100,869,2259,496,2204,742,742,201
ACSSF,2011m1,co,000,0173,0000047,3059,2811,3754,3268,2564,2227,2734,4615,3737,2908,2257,3128,4964,4221,3898,2431,2416,5664,5645,5367,2129,2316,1507,2118,2135,1005,2104,273,1932,1915,1746,1890,151,1576,1576,1317,1539,201,1853,1827,1549,1763,177,4098,6915,7820,8812,7138,6266,6965,3347,3170,3061,2469,1419,5782,3984,2617,3402,5314,4098,8563,12987,12934,12206,10465,7504,5942,784,555,436,384,657,10322,5586,5140,3898,2928,2304,2552,1036,788,672,438,706,9851,9308,7936,4593,7135,3520,1438,1082,1003,572,840,7463,4492,4321,4093,3924,2358,2292,2577,2244,2313,964,1675,5006,3977,3654,1524,2677,4186,11685,5460,5111,3282,7399,4338,5890,1845,1849,479,8996,4345,3701,2308,5203,2303,4864,1543,1525,379,10016,3960,2352,3338,7121,2861,7025,2116,2105,304,8712,3296,1121,3226,6378,1529,6390,2046,2091,673
ACSSF,2011m1,co,000,0173,0000048,6299,6415,3146,2350,2151,1372,2484,5232,4331,3611,2496,3071,5516,5179,5200,1793,2881,6762,7038,6925,1186,2736,2497,1082,1045,903,936,304,1949,1949,1715,1917,201,1694,1694,1535,1650,201,2184,2182,1981,2244,51,7830,8690,8636,9905,8347,5621,5529,3164,2963,2780,1392,1102,4902,3308,3113,1374,4472,7830,9166,13065,12626,12612,12461,6629,5873,1672,1266,1004,698,684,11910,5844,5073,3954,3799,1786,2106,1151,824,890,491,788,10046,9315,8124,5800,5911,3661,1729,827,799,188,1438,5903,4665,4433,4372,3912,2260,1876,2917,2508,2372,902,1496,3795,3712,3669,996,1737,7922,11585,5876,5104,3264,7281,3641,6131,1592,1621,455,8841,3934,1640,3760,5412,1714,4889,1373,1209,291,11831,5540,1687,5150,7621,1336,7392,2492,2483,431,13680,5200,663,5062,10015,1720,9778,2372,2314,553
ACSSF,2011m1,co,000,0173,0000049,2965,3008,2837,2281,1814,1751,2385,4874,3815,3163,2057,2994,4565,4694,4363,2383,2751,4529,4380,4424,978,1779,1167,1292,1301,970,1292,58,2087,2089,1931,1932,15,1872,1872,1786,1913,46,2516,2501,2024,2457,120,3361,4403,6607,8022,6837,5741,3203,1917,1835,1668,702,849,2768,1373,1287,794,2285,3361,6801,11071,11140,10629,10236,6203,5561,1398,1258,221,1257,773,9587,6462,5797,5072,3297,3034,2003,1431,1407,832,1001,365,8065,7107,5555,4040,4009,2904,1751,1308,897,1030,1092,6435,4126,3663,3182,2926,2571,1846,2380,2017,1837,1038,1267,3839,3351,3001,1744,1781,3791,8925,4073,3206,2654,6070,2969,4728,1753,1636,675,7952,3996,2463,2929,4651,1825,4374,1954,1910,327,9455,4312,1871,4055,5708,1941,5717,2331,2272,335,8808,3671,522,3586,5945,1520,6117,2236,2168,422
ACSSF,2011m1,co,000,0173,0000050,4661,4681,4074,2955,2546,1736,2798,6018,5158,4483,2102,2745,6053,5222,4980,2085,3062,5957,5831,5758,1649,1686,2034,1286,1311,980,1381,321,2478,2476,2199,2456,131,2322,2305,2115,2359,111,2115,2115,1985,2137,201,6555,8781,9218,11546,7980,5865,4996,2402,2311,2055,1007,1326,4878,3485,3060,2222,3627,6555,10680,12291,12398,12341,12178,6998,6458,1572,1445,1100,1032,786,8605,7166,6224,5271,3451,3550,2855,1643,1364,1309,493,764,8217,7846,7457,5083,5083,2060,1288,994,863,403,759,7564,3660,3578,3414,3335,2493,1602,2823,2089,1958,656,1547,5309,5051,4712,1098,1744,6712,10065,5818,5708,2856,5496,3032,4938,1819,1775,256,11498,6359,2187,5751,5898,1490,5925,1700,1717,262,12652,4865,1805,4388,8301,1799,7940,3157,3108,751,11778,5836,803,5755,7873,1634,7522,2934,2794,592
ACSSF,2011m1,co,000,0173,0000051,3748,3211,2538,1624,1261,1094,2165,4969,4356,4129,2188,3310,5177,4885,4981,2331,2597,5046,5091,4995,1678,1919,1356,1359,1359,942,1390,201,1692,1697,1880,1648,171,1623,1619,1583,1560,80,1989,1996,1877,2026,68,4310,5959,7367,9289,8046,6876,4332,2984,2940,2695,1949,597,2897,1627,1508,861,2733,4310,7550,10977,11020,10231,10278,6547,4726,1204,1182,593,982,633,9464,8358,5909,5024,4265,2642,2739,4161,2028,948,1812,2379,8059,7558,6733,5723,4875,3557,1367,1168,1065,486,989,6743,4078,3722,3167,2905,2316,1851,2402,1837,1644,739,1712,4028,3103,2992,1304,2040,5028,8979,4897,4634,3375,5389,2944,4718,1440,1478,312,8539,4364,2639,3143,4605,2234,3903,1637,1637,201,12919,5803,2147,5475,8012,2680,7421,2520,2508,248,10945,4348,1234,4399,6801,2056,6728,2618,2574,763
ACSSF,2011m1,co,000,0173,0000052,6036,5831,2318,1765,1616,973,1244,5161,4097,4049,1436,2770,6754,6194,6288,2313,2951,7480,7074,7152,1356,2643,2323,1274,1194,1058,1135,406,1880,1839,1564,1802,291,1892,1828,1916,1726,432,2146,2146,1929,2192,201,9425,9989,10255,11217,6433,6002,5075,4029,3589,3489,1227,1647,3763,3152,2922,1261,2476,9425,11016,14778,14544,14055,14383,5162,5490,1632,1540,1000,1046,541,11094,5749,5212,4931,4691,1360,1868,1467,1128,1096,276,666,9403,8520,7558,6160,3705,2482,2181,1931,1643,1206,822,6667,4123,3476,3062,3165,2119,1659,2271,1868,1864,521,1323,3416,2610,2569,867,1828,9259,8859,5528,3132,4641,4497,2070,3810,1754,1504,703,6107,2806,1356,2376,3638,1009,3657,1106,1101,69,13233,5889,1760,5820,8073,1984,7682,2411,2455,286,12619,5958,1791,5702,8334,1915,8115,2792,2805,724
ACSSF,2011m1,co,000,0173,0000053,6770,6279,4161,2506,1922,1579,3412,5786,5459,5017,1973,3647,5746,5886,5303,2170,3435,5079,4813,4693,1300,2839,2702,1792,1707,1213,1673,511,1812,1812,1538,1831,201,1600,1601,1602,1603,63,1965,1953,1852,1898,80,10238,10696,12774,13279,8167,8697,6545,3252,2238,2070,1314,1725,5760,3663,3076,2505,5102,10238,11889,13905,13753,12996,12894,7869,7076,718,408,295,227,541,11988,8731,7650,4904,4362,3216,5183,2153,1574,1393,769,1263,10014,9459,7926,5944,6422,3969,1704,934,736,549,1403,7206,4683,4462,4108,3584,2273,1998,2123,1810,1752,838,918,3768,2815,2538,1386,1823,10370,11682,5608,4160,3630,6848,3341,6383,1497,1506,191,9366,5044,3985,3115,5487,1750,4780,1170,1132,230,12726,5703,2681,5355,7589,1985,6964,2342,2275,475,11162,4044,719,3911,7778,1221,7496,2448,2282,677
ACSSF,2011m1,co,000,0173,0000054,2680,2257,1313,715,711,153,1279,2638,1880,1501,685,1431,2309,2086,2073,864,1002,2716,2627,2620,342,866,1493,486,486,292,486,201,924,924,708,847,201,962,962,905,941,201,1339,1339,1097,1324,201,3895,4384,4154,4469,2676,2974,1712,1203,1184,1140,372,283,1592,934,902,243,1660,3895,4241,5887,5882,4921,4868,2141,3248,399,46,46,201,380,3902,2424,1961,1551,1035,1200,641,832,809,268,626,184,3428,3370,2242,2180,846,2416,393,310,169,271,244,3661,2103,1975,1935,1720,1515,832,905,799,799,101,431,2790,2312,2275,320,945,3737,3450,1576,1005,1627,2375,621,2341,865,689,648,2629,1350,1033,1041,1736,558,1651,692,692,201,5310,2111,469,2101,3352,605,3285,1444,1439,49,4406,1492,244,1466,3148,793,3189,1400,1319,232
ACSSF,2011m1,co,000,0173,0000055,3288,3210,1407,994,544,801,1007,2196,1739,1735,1127,1484,3156,3008,2854,1066,1624,3425,3396,3458,739,1009,1822,561,561,454,561,201,1078,1076,921,1069,131,1212,1212,1002,1219,201,1514,1514,1129,1578,201,4353,4074,4529,5546,4436,2410,1957,1033,1028,921,502,778,1776,1032,715,727,1554,4353,4124,6364,6399,6764,6568,3754,3056,839,896,809,157,462,5153,2905,2796,2495,1674,1654,780,312,312,253,153,201,4600,4394,3882,2052,3179,1289,577,315,285,161,360,3407,2284,2307,2135,2042,1261,1079,1478,1173,1179,218,996,1943,1776,1581,640,724,4346,5646,2733,2628,647,3096,1926,2270,663,660,131,4292,1967,960,1606,2523,771,2373,888,888,201,5257,2195,1202,1917,3551,750,3450,1456,1315,605,6130,2618,326,2615,4068,836,3957,2041,1950,485
ACSSF,2011m1,co,000,0173,0000056,1118,1112,1245,1047,1011,858,822,2633,2337,2064,1053,1580,2482,2455,2278,1424,1308,2464,2411,2323,797,785,475,797,797,694,797,201,999,999,919,999,201,983,990,1006,990,46,964,944,870,937,120,1308,1977,3836,5038,3865,3185,1427,1002,830,819,319,530,1069,602,498,508,887,1308,3045,4937,4901,5279,5524,2800,2883,511,350,220,200,454,4590,3340,3021,2522,1740,1512,1624,504,504,239,447,201,3745,3238,2997,1969,2362,714,833,486,429,222,669,2966,2015,1882,1727,1543,1612,859,1117,966,834,515,622,1421,1284,1037,820,751,1478,4165,2158,1987,1210,2545,1768,1882,786,769,96,4166,2149,1118,1599,2375,917,2277,1028,1026,120,5180,2184,990,1985,3224,860,3097,1191,1079,271,5637,2497,200,2449,3660,708,3728,1093,1091,67
ACSSF,2011m1,co,000,0173,0000057,3493,3233,886,777,672,457,454,1387,1211,1096,646,661,2224,1704,1795,739,1254,3094,3117,3137,459,548,1567,351,349,133,339,40,857,857,793,854,201,668,668,601,654,201,987,987,883,979,201,4101,4425,4940,4834,2793,2358,1662,963,896,818,403,255,1387,1370,1358,639,692,4101,4683,4545,4515,4623,4843,2259,1609,353,157,133,87,316,4054,1655,1348,1289,1230,371,315,483,479,475,36,130,3779,3592,3300,2893,1383,885,374,374,348,127,201,3533,1796,1771,1582,1591,944,701,1416,1382,1371,248,634,3393,3380,3335,465,922,4320,4144,1410,1006,811,3234,1150,2884,529,525,40,3734,2101,638,1994,2255,648,2092,587,587,201,4851,1959,783,1729,3382,761,2987,1069,1067,55,5088,1678,232,1664,3842,390,3728,1001,980,186
ACSSF,2011m1,co,000,0173,0000058,1624,1615,2954,2435,2172,1098,1721,3862,3530,3088,1465,1978,4201,3739,3656,1246,2070,3399,3116,2984,1249,1105,600,750,767,415,841,261,1313,1313,1213,1306,201,1093,1093,1092,1070,201,1100,1100,1068,1049,201,2309,3756,5037,7258,6816,3726,3298,1801,1829,1624,675,651,3035,2344,1357,1966,1866,2309,5041,8824,8750,8552,8726,5872,3361,1039,823,729,693,507,7336,5630,4667,4097,2867,2544,1506,1345,1032,1027,258,704,5663,5269,4749,3438,3288,1214,851,637,626,149,515,4928,2516,2442,2293,2037,1472,1350,1689,929,823,413,1297,3351,3253,3186,526,1081,2543,7946,4549,4483,2834,4028,2468,3341,1089,1077,157,8741,5071,1733,4646,4188,859,4037,1161,1154,236,8539,3880,797,3821,5620,860,5561,1252,1245,256,7666,4420,559,4378,4419,921,4283,1309,1333,263
ACSSF,2011m1,co,000,0173,0000059,1853,2040,1452,892,790,519,1209,1589,1462,1307,754,1037,1758,1893,1773,714,808,1419,1307,1283,349,682,1123,701,689,547,690,116,929,977,736,981,255,822,822,662,862,201,492,492,434,483,201,2548,2617,3196,2877,2238,2270,2356,728,732,691,372,107,2182,1193,1175,449,1930,2548,3071,3688,3652,4073,3358,2363,2577,306,222,187,192,188,2967,2122,2038,1641,1394,811,1140,589,358,283,261,338,2110,1896,1621,1216,1297,628,527,329,179,292,408,2128,1470,1351,1209,1154,823,560,738,638,607,356,322,1150,866,725,472,649,2556,4288,2108,1393,1339,2410,923,2284,830,783,274,3303,1641,466,1593,1874,630,1837,741,741,201,3954,1798,530,1756,2653,746,2596,1095,1082,170,3001,905,167,885,2356,493,2351,1026,998,142
ACSSF,2011m1,co,000,0173,0000060,2104,2006,964,773,609,528,835,1424,1174,987,723,1015,1375,1352,1258,839,507,1301,1091,1021,427,495,961,680,675,400,675,58,722,722,501,723,201,602,602,564,628,201,544,544,509,550,201,3099,3023,3099,3038,2638,2029,964,509,506,471,255,110,894,692,560,429,645,3099,3405,3650,3619,3336,2991,2292,1486,91,91,201,91,201,2623,1899,1608,1188,768,1181,674,602,590,144,563,121,2255,2195,1750,1095,1534,854,272,187,139,95,225,1643,1199,1178,1106,858,868,426,522,465,364,311,290,1067,793,723,289,519,3180,2922,1567,1450,784,1763,1375,1319,823,821,40,2686,1319,819,1018,1476,719,1211,744,737,58,2817,1350,725,1150,1749,661,1570,831,851,109,2594,816,106,801,1924,343,1794,760,754,41
ACSSF,2011m1,co,000,0173,0000061,1781,1614,1436,1308,852,1197,774,1653,1509,1389,1033,888,1976,2178,1847,1264,1168,1944,1928,1892,512,615,635,759,759,657,759,201,971,971,734,956,201,817,817,762,774,201,937,937,868,937,201,2078,2460,3023,3693,3478,2591,1216,725,649,480,467,353,990,626,595,288,723,2078,3716,5877,5884,5811,4781,3721,1751,234,184,67,129,111,5091,2659,2336,2084,1826,1013,662,591,545,360,309,230,5010,4347,3940,2617,2635,1288,1158,1061,528,908,331,2875,1774,1660,1546,1431,1146,698,1092,950,926,569,569,1649,1376,1254,737,679,2156,3852,2076,1767,1558,2439,1706,1807,791,784,95,3147,1665,975,1377,1692,957,1561,903,897,131,4321,2010,872,1681,2872,1320,2741,1200,1210,82,3814,1444,168,1483,2784,592,2685,950,992,242
ACSSF,2011m1,co,000,0173,0000062,2124,1822,1674,809,604,606,1661,2138,1805,1712,690,1237,2190,2202,1895,979,1593,2272,2212,2187,649,783,1065,668,668,528,661,201,1271,1272,1051,1251,15,1107,1107,993,1090,201,1395,1395,970,1332,201,2628,2852,4309,4628,2938,3196,1486,636,547,534,196,356,1502,606,522,358,1264,2628,3890,4990,4953,5045,4972,2654,3248,1163,1165,53,1170,194,3579,2580,2332,1994,1374,1313,771,567,389,145,341,317,2736,2528,2058,1455,1335,977,551,466,454,161,338,3268,2297,2264,1909,1585,1425,1277,1199,1017,1007,348,614,1846,1504,1058,886,999,2623,4626,1895,1523,1368,3064,1392,2682,901,895,44,3557,1627,1008,1268,2176,570,2089,816,819,272,4575,2002,969,1871,2782,834,2650,1454,1451,135,3634,1404,361,1344,2628,791,2584,1529,1550,241
ACSSF,2011m1,co,000,0173,0000063,2346,2459,1606,1476,1453,251,1403,2446,2024,1754,943,1454,3128,2885,2862,399,1585,2916,3148,3111,592,1814,837,487,487,231,487,201,620,620,554,592,201,1032,1032,771,1025,201,1016,1016,1041,1009,201,2964,3816,4718,4405,3422,2813,2511,1482,1139,1008,422,684,1991,2639,2575,594,2836,2964,4250,6133,6131,6061,5897,2205,3940,1058,830,643,580,411,4356,2605,2208,2153,2103,328,217,743,723,723,144,95,3684,3646,3155,1833,2555,2505,757,301,301,201,661,3211,2551,2347,2156,2019,926,1109,1396,1042,969,549,863,2052,2000,1961,690,1276,3014,4987,2614,2519,2266,3288,1091,3257,563,465,169,4289,1590,782,1563,2903,197,2906,650,650,201,5327,2241,773,1886,3858,441,3859,1007,1002,49,6313,2363,254,2346,5033,540,5011,1198,1177,254
