ACSSF,2011e1,co,000,0001,0000094,3450,1445
ACSSF,2011e1,co,000,0001,0000095,681,240
ACSSF,2011e1,co,000,0001,0000096,3549,1432
ACSSF,2011e1,co,000,0001,0000097,3582,1595
ACSSF,2011e1,co,000,0001,0000098,8503,3986
ACSSF,2011e1,co,000,0001,0000099,3251,1254
ACSSF,2011e1,co,000,0001,0000100,648,224
ACSSF,2011e1,co,000,0001,0000101,2689,1104
ACSSF,2011e1,co,000,0001,0000102,1919,813
ACSSF,2011e1,co,000,0001,0000103,1351,528
ACSSF,2011e1,co,000,0001,0000104,984,341
ACSSF,2011e1,co,000,0001,0000105,9084,3870
ACSSF,2011e1,co,000,0001,0000106,1818,782
ACSSF,2011e1,co,000,0001,0000107,1970,794
ACSSF,2011e1,co,000,0001,0000108,1203,505
ACSSF,2011e1,co,000,0001,0000109,1960,866
ACSSF,2011e1,co,000,0001,0000110,2315,916
ACSSF,2011e1,co,000,0001,0000111,1023,430
