ACSSF,2011m1,co,000,0176,0000049,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000050,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000051,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000052,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000053,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000054,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000055,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000056,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000057,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000058,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000059,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000060,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000061,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000062,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000063,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000064,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000065,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000066,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000067,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000068,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000069,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000070,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000071,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000072,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000073,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000074,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000075,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000076,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000077,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000078,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000079,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000080,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000081,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000082,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000083,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000084,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000085,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000086,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000087,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000088,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000089,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000090,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000091,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000092,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000093,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000094,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000095,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000096,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000097,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000098,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000099,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000100,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000101,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000102,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000103,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000104,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000105,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000106,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000107,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000108,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000109,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000110,,,,,,,,,,,,,,,,
ACSSF,2011m1,co,000,0176,0000111,,,,,,,,,,,,,,,,
