ACSSF,2011e1,co,000,0055,0000017,104243,77538,31915,16767,18780,7487,1480,1109,26705,19464,6209,475,473,84,0,0,,,,104243,77538,31915,16767,18780,10076,26705,19464,6209,475,473,84
ACSSF,2011e1,co,000,0055,0000018,237729,161630,71356,33396,33620,14463,5343,3452,76099,62256,11092,2159,368,180,44,0,,,,237729,161630,71356,33396,33620,23258,76099,62256,11092,2159,368,224
ACSSF,2011e1,co,000,0055,0000019,217829,141706,66356,32889,29044,9215,3092,1110,76123,60678,13983,1109,241,112,0,0,,,,217829,141706,66356,32889,29044,13417,76123,60678,13983,1109,241,112
ACSSF,2011e1,co,000,0055,0000020,121911,76987,37218,17406,13473,5741,2577,572,44924,31213,9689,3295,727,0,0,0,,,,121911,76987,37218,17406,13473,8890,44924,31213,9689,3295,727,0
ACSSF,2011e1,co,000,0055,0000021,59770,39374,18798,8949,5850,4339,830,608,20396,16231,3602,386,177,0,0,0,,,,59770,39374,18798,8949,5850,5777,20396,16231,3602,386,177,0
ACSSF,2011e1,co,000,0055,0000022,62181,38926,17911,8357,6158,3461,2080,959,23255,18127,4746,264,118,0,0,0,,,,62181,38926,17911,8357,6158,6500,23255,18127,4746,264,118,0
ACSSF,2011e1,co,000,0055,0000023,90453,62317,25848,12483,9706,8052,3953,2275,28136,22243,3969,895,1029,0,0,0,,,,90453,62317,25848,12483,9706,14280,28136,22243,3969,895,1029,0
ACSSF,2011e1,co,000,0055,0000024,42197,29443,14116,6671,5499,2206,548,403,12754,10652,1823,248,31,0,0,0,,,,42197,29443,14116,6671,5499,3157,12754,10652,1823,248,31,0
ACSSF,2011e1,co,000,0055,0000025,118405,77794,28268,18564,15465,8634,3716,3147,40611,33993,6114,394,0,70,0,40,,,,118405,77794,28268,18564,15465,15497,40611,33993,6114,394,0,110
ACSSF,2011e1,co,000,0055,0000026,40117,17726,8486,4963,2914,1219,115,29,22391,12279,6503,2226,964,419,0,0,,,,40117,17726,8486,4963,2914,1363,22391,12279,6503,2226,964,419
ACSSF,2011e1,co,000,0055,0000027,38270,28204,12803,5747,5951,2550,932,221,10066,8662,1035,248,121,0,0,0,,,,38270,28204,12803,5747,5951,3703,10066,8662,1035,248,121,0
ACSSF,2011e1,co,000,0055,0000028,167859,105804,48530,20303,21651,8947,4046,2327,62055,50288,9089,2159,339,180,0,0,,,,167859,105804,48530,20303,21651,15320,62055,50288,9089,2159,339,180
ACSSF,2011e1,co,000,0055,0000029,266624,125763,58883,25794,20565,11765,5264,3492,140861,108816,28090,3211,396,77,271,0,,,,266624,125763,58883,25794,20565,20521,140861,108816,28090,3211,396,348
ACSSF,2011e1,co,000,0055,0000030,58111,31998,13624,8985,5986,2144,968,291,26113,16105,6602,2721,685,0,0,0,,,,58111,31998,13624,8985,5986,3403,26113,16105,6602,2721,685,0
ACSSF,2011e1,co,000,0055,0000031,34298,20538,8382,4418,3256,2417,1297,768,13760,10480,2323,31,926,0,0,0,,,,34298,20538,8382,4418,3256,4482,13760,10480,2323,31,926,0
ACSSF,2011e1,co,000,0055,0000032,37002,28224,9509,6249,8098,3206,924,238,8778,6627,1933,0,218,0,0,0,,,,37002,28224,9509,6249,8098,4368,8778,6627,1933,0,218,0
ACSSF,2011e1,co,000,0055,0000033,62311,35295,17450,8110,7003,1878,477,377,27016,22258,4108,398,210,42,0,0,,,,62311,35295,17450,8110,7003,2732,27016,22258,4108,398,210,42
ACSSF,2011e1,co,000,0055,0000034,33399,23530,9729,4920,5038,2793,721,329,9869,8261,1445,0,163,0,0,0,,,,33399,23530,9729,4920,5038,3843,9869,8261,1445,0,163,0
ACSSF,2011e1,co,000,0055,0000035,28527,18758,9232,4043,3104,1615,672,92,9769,7793,1612,322,42,0,0,0,,,,28527,18758,9232,4043,3104,2379,9769,7793,1612,322,42,0
ACSSF,2011e1,co,000,0055,0000036,43601,24938,11440,5427,4370,2349,973,379,18663,14982,3533,30,118,0,0,0,,,,43601,24938,11440,5427,4370,3701,18663,14982,3533,30,118,0
ACSSF,2011e1,co,000,0055,0000037,39696,30237,8971,8668,6799,2665,2096,1038,9459,7881,1402,148,28,0,0,0,,,,39696,30237,8971,8668,6799,5799,9459,7881,1402,148,28,0
ACSSF,2011e1,co,000,0055,0000038,41986,27172,11323,7553,4993,2078,1123,102,14814,11362,2920,425,107,0,0,0,,,,41986,27172,11323,7553,4993,3303,14814,11362,2920,425,107,0
ACSSF,2011e1,co,000,0055,0000039,40117,17726,8486,4963,2914,1219,115,29,22391,12279,6503,2226,964,419,0,0,,,,40117,17726,8486,4963,2914,1363,22391,12279,6503,2226,964,419
ACSSF,2011e1,co,000,0055,0000040,167859,105804,48530,20303,21651,8947,4046,2327,62055,50288,9089,2159,339,180,0,0,,,,167859,105804,48530,20303,21651,15320,62055,50288,9089,2159,339,180
ACSSF,2011e1,co,000,0055,0000041,118405,77794,28268,18564,15465,8634,3716,3147,40611,33993,6114,394,0,70,0,40,,,,118405,77794,28268,18564,15465,15497,40611,33993,6114,394,0,110
ACSSF,2011e1,co,000,0055,0000042,266624,125763,58883,25794,20565,11765,5264,3492,140861,108816,28090,3211,396,77,271,0,,,,266624,125763,58883,25794,20565,20521,140861,108816,28090,3211,396,348
ACSSF,2011e1,co,000,0055,0000043,58111,31998,13624,8985,5986,2144,968,291,26113,16105,6602,2721,685,0,0,0,,,,58111,31998,13624,8985,5986,3403,26113,16105,6602,2721,685,0
ACSSF,2011e1,co,000,0055,0000044,28527,18758,9232,4043,3104,1615,672,92,9769,7793,1612,322,42,0,0,0,,,,28527,18758,9232,4043,3104,2379,9769,7793,1612,322,42,0
ACSSF,2011e1,co,000,0055,0000045,34298,20538,8382,4418,3256,2417,1297,768,13760,10480,2323,31,926,0,0,0,,,,34298,20538,8382,4418,3256,4482,13760,10480,2323,31,926,0
ACSSF,2011e1,co,000,0055,0000046,43601,24938,11440,5427,4370,2349,973,379,18663,14982,3533,30,118,0,0,0,,,,43601,24938,11440,5427,4370,3701,18663,14982,3533,30,118,0
ACSSF,2011e1,co,000,0055,0000047,294135,138855,64969,28610,22845,12880,5815,3736,155280,120502,30378,3607,445,77,271,0,,,,294135,138855,64969,28610,22845,22431,155280,120502,30378,3607,445,348
ACSSF,2011e1,co,000,0055,0000048,276919,179340,73557,45100,37448,14084,6064,3087,97579,72287,19378,4187,1308,419,0,0,,,,276919,179340,73557,45100,37448,23235,97579,72287,19378,4187,1308,419
ACSSF,2011e1,co,000,0055,0000049,283501,180070,88331,37854,29169,15978,5360,3378,103431,84360,16227,1885,515,330,114,0,,,,283501,180070,88331,37854,29169,24716,103431,84360,16227,1885,515,444
ACSSF,2011e1,co,000,0055,0000050,279135,184823,84922,38455,31873,17144,8738,3691,94312,72056,16226,4069,1919,14,28,0,,,,279135,184823,84922,38455,31873,29573,94312,72056,16226,4069,1919,42
ACSSF,2011e1,co,000,0055,0000051,276919,187408,86890,37911,37451,15613,6008,3535,89511,73679,12442,2275,499,572,44,0,,,,276919,187408,86890,37911,37451,25156,89511,73679,12442,2275,499,616
ACSSF,2011e1,co,000,0055,0000052,302396,220023,94140,48242,49014,18721,6538,3368,82373,67285,13393,907,594,127,0,67,,,,302396,220023,94140,48242,49014,28627,82373,67285,13393,907,594,194
ACSSF,2011e1,co,000,0055,0000053,262383,165952,69176,39146,32485,14692,5707,4746,96431,78794,15235,1615,462,139,0,186,,,,262383,165952,69176,39146,32485,25145,96431,78794,15235,1615,462,325
ACSSF,2011e1,co,000,0055,0000054,46371,30687,15933,6587,4778,2171,912,306,15684,13500,1573,454,0,157,0,0,,,,46371,30687,15933,6587,4778,3389,15684,13500,1573,454,0,157
ACSSF,2011e1,co,000,0055,0000055,60825,43599,21769,8152,7302,3996,2019,361,17226,13437,2923,824,42,0,0,0,,,,60825,43599,21769,8152,7302,6376,17226,13437,2923,824,42,0
ACSSF,2011e1,co,000,0055,0000056,58591,38608,18337,8713,5820,4300,830,608,19983,15818,3602,386,177,0,0,0,,,,58591,38608,18337,8713,5820,5738,19983,15818,3602,386,177,0
ACSSF,2011e1,co,000,0055,0000057,54289,29459,13002,8358,5585,1745,558,211,24830,15072,6602,2471,685,0,0,0,,,,54289,29459,13002,8358,5585,2514,24830,15072,6602,2471,685,0
ACSSF,2011e1,co,000,0055,0000058,90453,62317,25848,12483,9706,8052,3953,2275,28136,22243,3969,895,1029,0,0,0,,,,90453,62317,25848,12483,9706,14280,28136,22243,3969,895,1029,0
ACSSF,2011e1,co,000,0055,0000059,50983,35593,17251,6219,6273,3086,1973,791,15390,13163,2035,83,0,14,28,67,,,,50983,35593,17251,6219,6273,5850,15390,13163,2035,83,0,109
ACSSF,2011e1,co,000,0055,0000060,37346,24010,12052,5052,3501,2315,562,528,13336,11729,1558,36,13,0,0,0,,,,37346,24010,12052,5052,3501,3405,13336,11729,1558,36,13,0
ACSSF,2011e1,co,000,0055,0000061,59490,36836,16475,8069,6061,3214,2058,959,22654,17674,4598,264,118,0,0,0,,,,59490,36836,16475,8069,6061,6231,22654,17674,4598,264,118,0
ACSSF,2011e1,co,000,0055,0000062,72340,45941,24305,8881,8038,2817,923,977,26399,21838,3613,573,136,125,114,0,,,,72340,45941,24305,8881,8038,4717,26399,21838,3613,573,136,239
ACSSF,2011e1,co,000,0055,0000063,54143,32265,14855,6499,7226,2441,540,704,21878,16933,3972,768,157,48,0,0,,,,54143,32265,14855,6499,7226,3685,21878,16933,3972,768,157,48
ACSSF,2011e1,co,000,0055,0000064,45835,29856,15401,6031,6235,1603,539,47,15979,12398,3264,290,0,27,0,0,,,,45835,29856,15401,6031,6235,2189,15979,12398,3264,290,0,27
ACSSF,2011e1,co,000,0055,0000065,52579,36806,15411,8090,7978,3696,1204,427,15773,13342,2170,63,198,0,0,0,,,,52579,36806,15411,8090,7978,5327,15773,13342,2170,63,198,0
ACSSF,2011e1,co,000,0055,0000066,45700,21009,9962,5917,3715,1271,115,29,24691,14184,6825,2267,996,419,0,0,,,,45700,21009,9962,5917,3715,1415,24691,14184,6825,2267,996,419
ACSSF,2011e1,co,000,0055,0000067,46905,32640,13270,7042,8630,2522,789,387,14265,11312,2656,241,56,0,0,0,,,,46905,32640,13270,7042,8630,3698,14265,11312,2656,241,56,0
ACSSF,2011e1,co,000,0055,0000068,44565,27861,11345,7879,5064,1534,1717,322,16704,13406,2831,360,107,0,0,0,,,,44565,27861,11345,7879,5064,3573,16704,13406,2831,360,107,0
ACSSF,2011e1,co,000,0055,0000069,47749,36284,12553,9962,7542,2945,2041,1241,11465,9729,1591,117,28,0,0,0,,,,47749,36284,12553,9962,7542,6227,11465,9729,1591,117,28,0
ACSSF,2011e1,co,000,0055,0000070,50553,35376,12264,8486,6867,4198,1748,1813,15177,12748,1773,289,221,0,0,146,,,,50553,35376,12264,8486,6867,7759,15177,12748,1773,289,221,146
ACSSF,2011e1,co,000,0055,0000071,64013,50089,17201,13503,11232,4214,2326,1613,13924,11673,2120,79,52,0,0,0,,,,64013,50089,17201,13503,11232,8153,13924,11673,2120,79,52,0
ACSSF,2011e1,co,000,0055,0000072,40068,26838,10286,6366,4693,3143,1199,1151,13230,11895,1335,0,0,0,0,0,,,,40068,26838,10286,6366,4693,5493,13230,11895,1335,0,0,0
ACSSF,2011e1,co,000,0055,0000073,40006,23905,8816,4409,4976,3213,1376,1115,16101,13064,2533,394,0,70,0,40,,,,40006,23905,8816,4409,4976,5704,16101,13064,2533,394,0,110
ACSSF,2011e1,co,000,0055,0000074,46411,31274,14250,6034,6857,2769,1164,200,15137,12890,2009,169,69,0,0,0,,,,46411,31274,14250,6034,6857,4133,15137,12890,2009,169,69,0
ACSSF,2011e1,co,000,0055,0000075,56594,32921,12415,6074,6074,5048,2162,1148,23673,18197,4813,663,0,0,0,0,,,,56594,32921,12415,6074,6074,8358,23673,18197,4813,663,0,0
ACSSF,2011e1,co,000,0055,0000076,47368,18095,9612,3499,3350,608,642,384,29273,21335,7308,208,252,0,170,0,,,,47368,18095,9612,3499,3350,1634,29273,21335,7308,208,252,170
ACSSF,2011e1,co,000,0055,0000077,55810,17325,9967,3482,2790,867,44,175,38485,28022,8785,1505,144,29,0,0,,,,55810,17325,9967,3482,2790,1086,38485,28022,8785,1505,144,29
ACSSF,2011e1,co,000,0055,0000078,77122,34238,18952,8160,4251,1641,672,562,42884,37080,5109,695,0,0,0,0,,,,77122,34238,18952,8160,4251,2875,42884,37080,5109,695,0,0
ACSSF,2011e1,co,000,0055,0000079,42447,28374,10235,6075,5006,4091,1744,1223,14073,11017,2630,277,0,48,101,0,,,,42447,28374,10235,6075,5006,7058,14073,11017,2630,277,0,149
ACSSF,2011e1,co,000,0055,0000080,44478,30765,14429,7325,5537,2437,634,403,13713,11242,2133,307,31,0,0,0,,,,44478,30765,14429,7325,5537,3474,13713,11242,2133,307,31,0
ACSSF,2011e1,co,000,0055,0000081,40153,21708,10695,5235,3906,1284,501,87,18445,14424,3534,267,178,42,0,0,,,,40153,21708,10695,5235,3906,1872,18445,14424,3534,267,178,42
ACSSF,2011e1,co,000,0055,0000082,58080,37562,17072,9049,8380,2051,522,488,20518,16478,3553,412,32,43,0,0,,,,58080,37562,17072,9049,8380,3061,20518,16478,3553,412,32,43
ACSSF,2011e1,co,000,0055,0000083,45419,26268,12981,5706,4481,1740,998,362,19151,16361,2367,374,49,0,0,0,,,,45419,26268,12981,5706,4481,3100,19151,16361,2367,374,49,0
ACSSF,2011e1,co,000,0055,0000084,53370,40143,15871,10007,9085,3659,1283,238,13227,10427,2516,284,0,0,0,0,,,,53370,40143,15871,10007,9085,5180,13227,10427,2516,284,0,0
ACSSF,2011e1,co,000,0055,0000085,64898,47885,20544,9595,11568,4717,590,871,17013,11818,4447,191,473,84,0,0,,,,64898,47885,20544,9595,11568,6178,17013,11818,4447,191,473,84
ACSSF,2011e1,co,000,0055,0000086,49935,42494,16487,8960,9844,5113,1262,828,7441,6650,747,0,0,0,44,0,,,,49935,42494,16487,8960,9844,7203,7441,6650,747,0,0,44
ACSSF,2011e1,co,000,0055,0000087,44641,25388,14286,4912,4194,1265,634,97,19253,15890,2775,523,0,65,0,0,,,,44641,25388,14286,4912,4194,1996,19253,15890,2775,523,0,65
ACSSF,2011e1,co,000,0055,0000088,44775,24941,13471,4786,4332,1365,318,669,19834,16226,2984,305,283,36,0,0,,,,44775,24941,13471,4786,4332,2352,19834,16226,2984,305,283,36
ACSSF,2011e1,co,000,0055,0000089,58074,42751,16096,9314,10388,3632,2068,1253,15323,12126,2065,1132,0,0,0,0,,,,58074,42751,16096,9314,10388,6953,15323,12126,2065,1132,0,0
ACSSF,2011e1,co,000,0055,0000090,40304,26056,11016,5424,4862,3088,1061,605,14248,11364,2521,199,85,79,0,0,,,,40304,26056,11016,5424,4862,4754,14248,11364,2521,199,85,79
ACSSF,2011e1,co,000,0055,0000091,42705,28304,17270,4983,4158,1261,549,83,14401,12258,1440,180,131,392,0,0,,,,42705,28304,17270,4983,4158,1893,14401,12258,1440,180,131,392
ACSSF,2011e1,co,000,0055,0000092,34211,26491,10565,5160,6731,2583,1071,381,7720,6405,1115,200,0,0,0,0,,,,34211,26491,10565,5160,6731,4035,7720,6405,1115,200,0,0
ACSSF,2011e1,co,000,0055,0000093,70454,48031,15598,11839,9169,6520,2590,2315,22423,18383,3536,394,0,70,0,40,,,,70454,48031,15598,11839,9169,11425,22423,18383,3536,394,0,110
ACSSF,2011e1,co,000,0055,0000094,87042,48213,21621,11897,10870,2537,986,302,38829,25519,9231,2573,1087,419,0,0,,,,87042,48213,21621,11897,10870,3825,38829,25519,9231,2573,1087,419
ACSSF,2011e1,co,000,0055,0000095,25783,19046,6742,4947,4138,1553,998,668,6737,5938,720,79,0,0,0,0,,,,25783,19046,6742,4947,4138,3219,6737,5938,720,79,0,0
ACSSF,2011e1,co,000,0055,0000096,106003,70174,28288,16915,15806,5377,2543,1245,35829,30952,4490,335,52,0,0,0,,,,106003,70174,28288,16915,15806,9165,35829,30952,4490,335,52,0
ACSSF,2011e1,co,000,0055,0000097,95536,55204,27357,11639,9403,4054,1562,1189,40332,33188,5921,839,283,101,0,0,,,,95536,55204,27357,11639,9403,6805,40332,33188,5921,839,283,101
ACSSF,2011e1,co,000,0055,0000098,266624,125763,58883,25794,20565,11765,5264,3492,140861,108816,28090,3211,396,77,271,0,,,,266624,125763,58883,25794,20565,20521,140861,108816,28090,3211,396,348
ACSSF,2011e1,co,000,0055,0000099,104989,78040,32281,16767,18916,7487,1480,1109,26949,19537,6380,475,473,84,0,0,,,,104989,78040,32281,16767,18916,10076,26949,19537,6380,475,473,84
ACSSF,2011e1,co,000,0055,0000100,27041,21718,8209,4882,5263,1824,680,860,5323,3805,826,692,0,0,0,0,,,,27041,21718,8209,4882,5263,3364,5323,3805,826,692,0,0
ACSSF,2011e1,co,000,0055,0000101,73164,43588,20304,11175,8025,2243,1532,309,29576,18492,7426,2973,685,0,0,0,,,,73164,43588,20304,11175,8025,4084,29576,18492,7426,2973,685,0
ACSSF,2011e1,co,000,0055,0000102,58591,38608,18337,8713,5820,4300,830,608,19983,15818,3602,386,177,0,0,0,,,,58591,38608,18337,8713,5820,5738,19983,15818,3602,386,177,0
ACSSF,2011e1,co,000,0055,0000103,41240,25743,9949,5717,3697,3123,2234,1023,15497,11646,2624,198,1029,0,0,0,,,,41240,25743,9949,5717,3697,6380,15497,11646,2624,198,1029,0
ACSSF,2011e1,co,000,0055,0000104,26997,16980,7225,3003,2965,2569,886,332,10017,7774,1680,428,56,79,0,0,,,,26997,16980,7225,3003,2965,3787,10017,7774,1680,428,56,79
ACSSF,2011e1,co,000,0055,0000105,219047,142237,66777,32961,29082,9215,3092,1110,76810,60940,14408,1109,241,112,0,0,,,,219047,142237,66777,32961,29082,13417,76810,60940,14408,1109,241,112
ACSSF,2011e1,co,000,0055,0000106,39746,26253,12498,5592,4632,2227,1106,198,13493,12275,977,172,69,0,0,0,,,,39746,26253,12498,5592,4632,3531,13493,12275,977,172,69,0
ACSSF,2011e1,co,000,0055,0000107,57445,41763,17021,9302,8394,5596,997,453,15682,13052,2200,267,163,0,0,0,,,,57445,41763,17021,9302,8394,7046,15682,13052,2200,267,163,0
ACSSF,2011e1,co,000,0055,0000108,43369,30264,14942,5695,4929,3390,1045,263,13105,10642,2099,322,42,0,0,0,,,,43369,30264,14942,5695,4929,4698,13105,10642,2099,322,42,0
ACSSF,2011e1,co,000,0055,0000109,44497,25382,11537,5555,4416,2499,996,379,19115,15284,3683,30,118,0,0,0,,,,44497,25382,11537,5555,4416,3874,19115,15284,3683,30,118,0
ACSSF,2011e1,co,000,0055,0000110,74021,53229,19479,13657,11434,4800,2627,1232,20792,18119,2591,82,0,0,0,0,,,,74021,53229,19479,13657,11434,8659,20792,18119,2591,82,0,0
ACSSF,2011e1,co,000,0055,0000111,25805,16205,6285,4287,2743,1880,557,453,9600,7338,1437,595,230,0,0,0,,,,25805,16205,6285,4287,2743,2890,9600,7338,1437,595,230,0
