ACSSF,2011m1,co,000,0170,0000031,2993,2863,1771,1761,319,1752,255,125,250,1653,1659,471,1700,356,378,84,2410,1798,1774,598,1783,442,442,201,1867,1863,633,1703,140,110,75,2231,1447,1243,853,949,733,707,238,1712,1540,903,1415,917,910,27,1860,4165,3780,1732,3539,1585,4742,4326,3453,2998,1780,3932,3000,2781,1062,1649,3614,3006,2777,1126,1401,4421,3805,3765,948,1431,2993,2863,2844,494,2955,459,409,271,2410,2379,788,2317,478,461,75,2231,2052,1318,1731,1308,1272,239
ACSSF,2011m1,co,000,0170,0000032,3294,3095,2156,2125,405,2066,284,212,198,2077,2080,201,2080,164,119,108,2071,1415,1347,306,1341,452,452,201,1521,1581,275,1565,421,421,201,2030,1031,683,160,675,761,747,143,1307,1212,376,1138,741,730,103,5269,2533,2508,2346,600,519,2911,2100,1792,1268,1565,4021,3751,3711,1106,1308,4477,4472,4473,753,302,5921,5723,5720,1816,1660,3294,3095,3102,405,3072,321,236,214,2071,2112,445,2080,593,593,201,2030,1462,413,1429,1349,1314,210
ACSSF,2011m1,co,000,0170,0000033,2627,2892,2153,2166,610,2080,335,278,228,1644,1631,342,1593,299,259,106,2418,1800,1674,492,1595,448,450,59,1848,1862,687,1754,425,425,201,2739,1575,1373,601,1231,872,878,109,2033,1464,885,1283,1377,1375,116,1372,3818,2910,1964,2389,2391,4433,3767,2967,2650,2068,3830,3519,3337,1900,1375,3752,3651,3387,1224,1717,4191,3655,3496,851,1617,2627,2892,2905,696,2891,431,376,224,2418,2395,901,2302,659,657,59,2739,2036,1050,1907,1800,1807,159
ACSSF,2011m1,co,000,0170,0000034,2042,2123,1634,1637,309,1532,156,156,201,1292,1270,168,1272,340,340,201,2273,1356,1358,553,1292,224,224,201,1773,1723,218,1735,474,474,201,1677,1102,939,594,869,580,569,111,1459,1345,869,1076,897,897,201,422,3065,2072,940,1858,1784,3756,2626,2260,1557,2456,3206,2762,2701,986,1515,2952,2731,2541,630,668,4418,4052,3828,1194,1036,2042,2123,2123,353,2023,379,379,201,2273,2223,615,2227,498,498,201,1677,1539,1124,1377,1209,1198,111
ACSSF,2011m1,co,000,0170,0000035,1508,1850,1330,1332,362,1336,119,201,119,1563,1562,564,1525,180,180,201,2285,1458,1419,634,1325,391,391,201,1556,1553,477,1473,320,320,201,2159,1160,887,507,650,633,633,201,1541,1386,691,1305,779,779,201,258,2919,2367,816,2337,1193,3434,3008,2753,2068,1403,3485,2441,2330,1070,2560,2829,2718,2639,676,433,3045,3065,3043,500,570,1508,1850,1871,671,1860,282,180,119,2285,2292,874,2214,512,512,201,2159,1741,851,1603,1230,1230,201
ACSSF,2011m1,co,000,0170,0000036,2545,2413,1617,1606,558,1619,265,265,201,1601,1594,449,1599,198,198,201,1931,1349,1304,739,1261,401,401,201,1311,1302,832,1173,473,473,201,2253,1349,1243,978,929,626,626,201,1424,1303,974,776,799,814,94,1936,2769,2794,1457,2675,1276,3962,3592,2558,3050,1395,3281,3121,2779,1253,1006,2756,2594,2392,1112,509,2384,2338,2321,554,257,2545,2413,2370,738,2400,315,315,201,1931,1844,1223,1773,575,575,201,2253,2092,1675,1341,1205,1210,94
ACSSF,2011m1,co,000,0170,0000037,2780,2628,1835,1844,548,1833,340,315,94,1948,1927,496,1894,161,161,201,2546,1621,1550,391,1522,249,249,201,1593,1581,710,1456,149,149,201,2163,1301,1158,481,1139,647,637,113,1805,1525,993,1222,808,780,133,462,3476,2609,2023,1764,1643,3928,3524,2809,2267,1417,5005,4607,4477,1430,1800,3873,3397,3169,1117,1188,5783,5539,5501,1049,1010,2780,2628,2584,765,2535,406,386,94,2546,2476,827,2279,301,301,201,2163,1765,1023,1511,1227,1201,174
ACSSF,2011m1,co,000,0170,0000038,2309,2906,2026,2076,450,2046,269,228,148,1984,1939,260,1926,154,122,99,2374,1718,1684,556,1596,306,302,86,1688,1620,397,1614,344,344,201,2142,1369,1152,877,817,590,590,201,1418,1086,714,973,987,987,51,368,3009,2366,1289,2132,1459,3757,2998,2725,1746,1272,4356,3772,3473,1571,1847,2798,2663,2500,1152,713,4384,4359,4327,923,401,2309,2906,2952,467,3025,296,230,171,2374,2286,588,2252,481,485,86,2142,1648,1076,1192,1256,1259,51
ACSSF,2011m1,co,000,0170,0000039,1832,2360,1639,1597,226,1564,349,263,251,1583,1596,360,1551,138,201,138,2518,1653,1655,572,1679,237,237,201,1933,1924,226,1897,299,290,85,2287,1594,1470,936,1187,535,513,153,1516,1299,464,1263,692,656,115,1397,3361,3108,2832,1601,1187,3688,2952,2605,1105,1467,2625,2479,2380,847,797,2585,2366,2365,534,399,3598,3522,3499,1080,630,1832,2360,2366,464,2350,372,263,284,2518,2495,634,2592,385,380,85,2287,1962,1003,1767,1005,966,190
ACSSF,2011m1,co,000,0170,0000040,3600,4115,3185,2899,1450,2982,727,588,416,2921,2898,643,2802,597,589,77,4505,2862,2919,1057,3005,666,667,115,3365,3383,1244,3528,701,698,116,4231,2446,2069,1670,1536,1177,1174,202,3199,2794,1788,2463,1408,1371,229,2213,8095,6463,4109,5288,3944,8276,6509,4958,4317,4363,8214,5937,5921,3137,4557,6964,7021,7077,1635,2105,8066,7538,7616,2857,1500,3600,4115,3806,1691,3811,999,930,423,4505,4549,1651,4773,1035,1050,160,4231,3351,2575,2693,2195,2131,341
