ACSSF,2010m1,co,000,0037,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2776,3262,8358,.,4916,31414,7135,3445,1519,1190,3849,3754,1508,1098,4019,1644,393,429,1500,268,279,279,268,430,222,292,256,459,75,279,437,1165,215,221,1149,3426,1714,1359,1728,1499,1657,1476,1236,1422,3739,1634,1265,1608,1361,1435,1460,1049,1493,1644,512,315,508,356,629,317,563,716,268,279,279,279,279,268,279,279,279,1215,664,293,383,69,134,210,161,163,1165,345,280,434,439,210,462,449,123,3445,1519,1190,3849,3754,1508,1098,4019,1644,393,429,1500,268,279,279,268,594,242,292,471,1165,215,221,1149
ACSSF,2010m1,co,000,0037,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128,2577,3272,26774,8438,12976,21892,2951,1611,1437,3237,2905,1452,1406,2844,1222,172,151,1274,417,191,279,382,639,404,130,531,402,246,277,367,745,313,93,618,2936,1634,1306,1611,1640,1582,1415,736,1256,2902,1428,1259,1507,1327,1367,1333,663,1146,1222,685,188,470,713,841,276,165,330,417,191,225,279,104,103,217,279,279,719,523,327,502,145,264,279,88,191,745,591,279,205,123,204,159,216,206,2951,1611,1437,3237,2905,1452,1406,2844,1222,172,151,1274,417,191,279,382,715,534,305,644,745,313,93,618
ACSSF,2010m1,co,000,0037,0000023,4025,1926,1898,2090,2293,2851,1692,1486,1797,4092,1780,1826,1955,2122,2627,1670,1426,1529,2158,617,799,1026,713,881,408,415,551,535,120,279,279,322,279,188,279,93,874,343,346,646,129,158,132,120,134,653,409,84,232,253,100,321,279,150,1232,431,328,531,467,398,338,94,581,1118,2427,9049,20709,3431,16888,8373,4181,1871,2282,4302,4171,1699,2031,4467,2158,603,781,1767,535,120,279,510,846,383,394,682,653,398,279,494,1251,241,231,1203,4025,1926,1898,2090,2293,2851,1692,1486,1797,4092,1780,1826,1955,2122,2627,1670,1426,1529,2158,617,799,1026,713,881,408,415,551,535,120,279,279,322,279,188,279,93,1082,535,361,690,286,190,334,120,198,1232,431,328,531,467,398,338,94,581,4181,1871,2282,4302,4171,1699,2031,4467,2158,603,781,1767,535,120,279,510,1062,564,394,936,1251,241,231,1203
ACSSF,2010m1,co,000,0037,0000024,2463,1241,1061,1691,1361,1379,1049,929,1407,2606,1136,960,1441,1283,1215,877,829,1239,1204,226,432,639,350,475,343,260,441,615,389,336,76,125,173,68,149,78,344,298,279,68,279,279,279,108,279,840,89,372,494,360,286,279,75,279,736,263,130,333,258,264,173,81,275,3191,2937,7102,3535,14580,2039,7113,2463,740,710,2620,2606,561,697,2726,1204,279,121,1158,615,305,170,502,344,279,279,344,840,279,279,840,736,133,279,705,2463,1241,1061,1691,1361,1379,1049,929,1407,2606,1136,960,1441,1283,1215,877,829,1239,1204,226,432,639,350,475,343,260,441,615,389,336,76,125,173,68,149,78,888,330,372,497,360,286,279,133,279,736,263,130,333,258,264,173,81,275,2463,740,710,2620,2606,561,697,2726,1204,279,121,1158,615,305,170,502,888,279,279,888,736,133,279,705
ACSSF,2010m1,co,000,0037,0000025,4049,2396,2156,2786,2687,2805,2022,1106,1770,4270,1673,1805,2209,2393,2623,1877,1055,1624,2902,982,876,957,1060,1221,768,195,658,1439,828,624,802,425,534,307,295,558,960,397,149,619,366,82,66,279,182,475,146,223,134,82,253,124,179,141,1201,654,209,214,404,383,216,169,557,800,2285,2756,3655,2906,12917,11680,4198,1901,2361,4645,4368,1548,1756,4601,2902,989,846,2575,1439,699,400,1294,664,293,380,493,475,113,223,400,1200,464,377,987,4049,2396,2156,2786,2687,2805,2022,1106,1770,4270,1673,1805,2209,2393,2623,1877,1055,1624,2902,982,876,957,1060,1221,768,195,658,1439,828,624,802,425,534,307,295,558,1056,392,259,626,382,270,142,179,224,1201,654,209,214,404,383,216,169,557,4198,1901,2361,4645,4368,1548,1756,4601,2902,989,846,2575,1439,699,400,1294,774,298,429,639,1200,464,377,987
ACSSF,2010m1,co,000,0037,0000026,2983,1415,1300,1278,1516,1171,1030,673,1126,2169,1029,1011,901,897,745,783,437,988,1025,683,486,461,192,198,366,205,177,923,378,405,438,384,356,101,299,244,1301,690,213,515,620,388,173,406,212,1381,558,124,479,827,514,315,124,410,1292,515,606,378,459,414,372,229,489,3179,2329,7122,6941,6973,7646,8506,3522,1635,1737,2546,2366,1098,1260,1690,1025,818,267,765,893,258,400,807,1352,676,459,949,1381,332,525,1255,1314,405,416,1232,2983,1415,1300,1278,1516,1171,1030,673,1126,2169,1029,1011,901,897,745,783,437,988,1025,683,486,461,192,198,366,205,177,923,378,405,438,384,356,101,299,244,2057,841,254,721,1177,620,349,427,466,1292,515,606,378,459,414,372,229,489,3522,1635,1737,2546,2366,1098,1260,1690,1025,818,267,765,893,258,400,807,2100,739,666,1658,1314,405,416,1232
ACSSF,2010m1,co,000,0037,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2943,3163,4118,40987,124338,74887,16160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417,1260,806,1414,1087,1124,1172,741,1590,2202,934,787,1270,914,1094,1141,688,1386,1115,178,158,282,350,341,635,168,191,534,423,279,137,146,119,149,121,210,356,141,279,144,88,151,279,279,232,806,317,272,359,302,252,176,169,520,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0037,0000028,5167,2820,2432,3319,2966,2985,2143,1557,2152,5179,2537,1824,2850,2752,2875,2028,1403,1961,2645,947,1143,1205,821,864,653,242,709,888,454,506,181,279,279,141,279,188,1606,688,570,969,521,519,273,325,209,1161,656,89,556,321,239,275,366,208,1748,841,262,410,534,558,353,373,810,864,818,2250,1916,3896,18297,10893,5342,2001,2752,5780,5288,1779,2218,5601,2471,721,1209,2233,888,434,388,386,1584,550,487,1245,1161,214,741,935,1748,266,177,1738,5167,2820,2432,3319,2966,2985,2143,1557,2152,5179,2537,1824,2850,2752,2875,2028,1403,1961,2645,947,1143,1205,821,864,653,242,709,888,454,506,181,279,279,141,279,188,1968,926,595,1149,555,596,391,510,297,1748,841,262,410,534,558,353,373,810,5342,2001,2752,5780,5288,1779,2218,5601,2471,721,1209,2233,888,434,388,386,1957,598,872,1555,1748,266,177,1738
ACSSF,2010m1,co,000,0037,0000029,5323,3529,1958,4065,3550,4321,2820,2255,3288,5392,2566,2073,3332,2894,3477,2307,1843,2746,2771,1196,871,1435,978,1047,839,374,1079,2062,983,645,1059,795,843,415,384,741,1807,891,613,876,408,528,659,439,592,1617,550,505,700,695,664,405,534,585,2192,964,462,876,801,800,674,399,1116,1614,1099,3873,3161,9286,5698,8927,5301,3300,3190,6177,5391,2593,2822,5517,2771,1320,1123,2744,2040,967,744,1567,1768,630,704,1384,1617,626,498,1381,2169,599,369,1984,5323,3529,1958,4065,3550,4321,2820,2255,3288,5392,2566,2073,3332,2894,3477,2307,1843,2746,2771,1196,871,1435,978,1047,839,374,1079,2062,983,645,1059,795,843,415,384,741,2266,1080,744,1088,794,874,797,690,795,2192,964,462,876,801,800,674,399,1116,5301,3300,3190,6177,5391,2593,2822,5517,2771,1320,1123,2744,2040,967,744,1567,2248,864,849,1881,2169,599,369,1984
ACSSF,2010m1,co,000,0037,0000030,3068,2003,1406,2016,1445,1735,1359,851,1328,3331,1698,1271,1666,1359,1762,1218,749,1206,1486,960,270,787,336,337,352,159,323,416,260,189,65,279,374,70,279,107,826,520,238,268,270,233,104,279,106,1151,782,202,821,256,258,240,130,185,913,448,140,137,415,292,214,258,304,2547,2002,5733,37186,6462,5478,14323,3134,1835,1638,3411,3289,1610,1032,3439,1462,374,676,1220,416,270,179,397,777,421,508,402,1151,709,168,944,892,194,142,855,3068,2003,1406,2016,1445,1735,1359,851,1328,3331,1698,1271,1666,1359,1762,1218,749,1206,1486,960,270,787,336,337,352,159,323,416,260,189,65,279,374,70,279,107,1382,875,296,887,449,351,263,130,212,913,448,140,137,415,292,214,258,304,3134,1835,1638,3411,3289,1610,1032,3439,1462,374,676,1220,416,270,179,397,1378,828,572,1046,892,194,142,855
