ACSSF,2010m1,co,000,0002,0000024,4113,2878,3006,1638,336,870,3571,2619,2847,1540,227,753,2399,1390,1155,836,162,402,804,690,266,128,197,273,701,371,541,143,273,273,3474,1104,2245,2661,2156,1414,2944,1038,1953,2595,2015,1287,1904,395,921,749,786,541,633,88,377,364,220,134,568,273,108,364,257,247,4113,1501,3826,1705,1106,2379,1566,1706,1163,958,1609,3571,1316,3256,1364,1122,2104,1321,1434,1168,891,1486,2399,553,2107,761,236,872,595,619,316,456,571,804,143,785,401,253,198,343,371,67,273,154,701,222,614,257,80,267,92,317,21,164,91,2320,3308,9324,10269,22296,4323,1678,1871,4950,3850,1470,1781,4555,3243,1072,689,3250,930,280,266,818,842,78,273,840,4324,4638,3880,3845,4827,3163,3243,1673,2562,931,448,870,842,671,460,4113,2878,3006,1611,870,3571,2619,2847,1503,753,2399,1390,1155,855,402,804,690,266,239,273,701,371,541,143,273
ACSSF,2010m1,co,000,0002,0000025,5780,4262,5733,2496,1380,1592,6040,3967,5352,2420,846,1419,4147,2335,2366,1035,666,394,2301,1370,1341,693,524,233,1916,886,1302,347,621,56,5070,3097,4110,4793,3061,1485,5679,2989,3627,4208,3012,1425,3422,1282,1937,1872,750,372,1702,510,957,1038,795,255,1486,409,833,858,395,178,5780,2447,5760,2913,2637,3019,2777,3355,2155,1235,2034,6040,2295,6131,3042,2204,2487,2509,2804,2096,1188,1937,4147,1101,3548,1250,1069,1516,1429,790,603,320,683,2301,606,2300,971,734,986,797,621,275,273,429,1916,660,1638,606,355,482,797,741,306,273,265,907,1912,2034,3487,7270,7204,5542,6465,8901,8492,5155,5347,8624,5636,2181,3029,3836,3415,2037,1479,2089,2217,808,508,1909,7337,8795,7301,8529,8482,7378,5888,2755,5025,3355,1462,2851,2217,749,2191,5780,4262,5733,2825,1592,6040,3967,5352,2462,1419,4147,2335,2366,1275,394,2301,1370,1341,785,233,1916,886,1302,700,56
ACSSF,2010m1,co,000,0002,0000026,4450,3340,2848,1563,431,789,3238,2402,2592,1346,327,697,2430,2524,786,282,273,221,1465,1077,300,586,224,56,972,915,415,105,148,273,3895,1405,963,1855,2654,2150,2969,1401,905,1569,1912,2002,1189,122,272,615,859,444,1214,273,287,421,981,229,757,89,148,163,497,433,4450,1166,4482,2555,2047,1672,1794,1110,1218,766,1417,3238,1110,3300,1278,1484,1355,1327,983,1090,657,1274,2430,630,2238,1860,908,646,681,319,448,179,193,1465,428,1404,464,208,739,829,155,160,153,149,972,228,915,642,383,251,248,226,131,111,346,2714,3572,1833,4913,7296,4858,2914,2912,4471,3504,1836,2621,3515,2422,2045,822,1274,1458,584,451,1103,1056,399,323,868,5270,4539,3878,4041,3915,3562,2430,700,2389,1458,1030,959,1064,869,717,4450,3340,2848,1615,789,3238,2402,2592,1348,697,2430,2524,786,282,221,1465,1077,300,635,56,972,915,415,182,273
ACSSF,2010m1,co,000,0002,0000027,3559,2156,2427,1334,351,676,3040,1798,2242,1146,292,629,1421,820,842,493,141,92,961,776,413,187,122,244,411,283,243,105,273,157,3161,1215,1378,1749,2543,1474,2805,1209,1398,1540,2337,1482,903,51,286,540,359,229,852,273,166,409,705,234,388,273,174,307,123,150,3559,1200,3710,1773,1231,1249,1593,1217,1262,860,1674,3040,1190,3111,1483,1156,1234,1559,1211,1257,782,1584,1421,216,1314,622,218,149,570,233,299,148,321,961,138,951,309,228,201,137,281,374,92,522,411,126,398,221,181,198,123,273,78,273,179,3923,3744,6862,14358,10947,4004,2088,1633,4200,3539,1971,1607,3819,1840,426,273,1787,1036,320,273,1004,475,146,243,415,4004,4147,3369,3539,4095,3166,1840,980,1326,1036,802,701,475,393,287,3559,2156,2427,1358,676,3040,1798,2242,1168,629,1421,820,842,506,92,961,776,413,227,244,411,283,243,105,157
ACSSF,2010m1,co,000,0002,0000028,6515,4953,5843,3109,1729,1732,6482,4367,5693,2888,1548,1626,5020,2913,2942,1745,682,492,1453,1252,657,307,144,89,2426,1455,1766,740,193,362,5418,2932,3339,5094,3655,3003,5491,2906,3174,4610,3686,2945,3545,792,1413,2516,1315,807,984,273,559,492,422,232,1934,611,680,1058,851,657,6515,3125,6592,3494,2614,3582,3389,2885,2165,1919,2354,6482,2768,6193,2845,2492,2877,3071,2778,2196,1463,2393,5020,1217,4575,1701,905,1968,1441,1207,634,1119,808,1453,292,1417,785,293,601,281,704,141,273,322,2426,889,1956,965,769,934,646,533,586,291,606,970,1365,2013,6033,4379,7280,5616,4981,8544,7792,4469,4599,8685,6439,3051,1608,5146,1376,457,338,1199,3549,1838,1464,2584,7434,8490,9132,7826,8558,6174,6427,3289,5491,1376,823,1241,3603,1725,2926,6515,4953,5843,3562,1732,6482,4367,5693,3392,1626,5020,2913,2942,1771,492,1453,1252,657,318,89,2426,1455,1766,742,362
ACSSF,2010m1,co,000,0002,0000029,7632,8013,8337,3401,2084,2074,7620,7099,7445,3256,1362,1918,5220,3656,3046,1330,1040,598,4609,2646,2421,1092,866,433,2346,1544,1093,724,311,194,5847,4420,3966,4897,4704,3690,6294,4072,3418,4210,4325,3648,4548,2141,1868,1886,2032,1476,3595,1487,1606,1626,1497,1030,1876,432,744,799,902,841,7632,3978,7500,4605,3425,4443,3742,4045,3158,2043,3249,7620,3562,6984,4413,2739,3550,3431,3600,2675,1546,3202,5220,1594,4422,2503,1347,1902,1474,1181,1294,1130,1090,4609,1151,4090,1557,1464,1560,1623,1132,792,403,819,2346,516,2224,987,571,919,744,441,512,340,730,716,853,2354,1835,2659,9183,9891,6551,10747,9788,8790,6190,10004,6799,4650,1772,4601,5862,3622,930,4583,2671,1085,802,2052,9280,10417,10695,9888,9085,9326,6699,2854,6189,5912,2915,5449,2690,1411,2158,7632,8013,8337,3542,2074,7620,7099,7445,3258,1918,5220,3656,3046,1756,598,4609,2646,2421,1385,433,2346,1544,1093,814,194
ACSSF,2010m1,co,000,0002,0000030,4321,4118,3385,1488,520,728,3982,3197,2975,1229,545,695,3413,3131,1675,742,273,125,1272,1036,672,362,86,273,1122,933,602,221,165,107,3553,1099,1811,2397,2368,1925,3409,859,1617,2163,1856,1540,1743,446,606,1000,1054,855,853,90,204,410,569,227,838,232,294,347,525,403,4321,1660,4134,2595,1440,2068,1632,2171,1524,1063,1390,3982,1443,3725,1905,1294,1632,1470,1774,1139,737,1253,3413,573,3296,1894,754,1331,769,945,681,577,242,1272,591,1043,548,367,429,288,378,175,207,252,1122,344,1080,416,294,438,494,280,276,165,176,2163,2716,3775,7322,7872,4833,3757,2644,4671,4801,2994,2254,4807,3918,2394,977,2517,1383,662,277,1163,1361,767,438,1142,4883,5285,4721,4835,5107,4005,3902,2062,3109,1383,853,1068,1349,1098,992,4321,4118,3385,1579,728,3982,3197,2975,1385,695,3413,3131,1675,742,125,1272,1036,672,375,273,1122,933,602,269,107
ACSSF,2010m1,co,000,0002,0000031,3325,2545,3405,1741,703,794,3366,2292,3094,1723,638,541,2091,1443,886,454,317,573,1182,1112,433,215,72,273,835,337,563,209,24,25,3300,1797,1759,2073,1516,1239,2994,1599,1549,1900,1336,1236,1510,841,789,633,664,214,495,93,323,147,344,87,578,505,258,165,87,273,3325,1406,3346,1980,1741,1605,1508,1957,1049,606,1016,3366,1255,3270,1514,1619,1526,1445,1765,1042,606,983,2091,909,1772,1132,929,800,391,501,259,273,197,1182,109,1162,892,235,267,447,250,126,273,273,835,274,656,434,539,85,273,97,273,273,273,1772,1999,1597,8607,5744,4390,3553,2797,4670,4104,2795,2252,4464,2757,2059,1184,1770,1188,799,72,696,1409,513,1529,328,4390,4662,4174,4104,4460,3712,2757,1381,2475,1188,345,1222,1409,1390,173,3325,2545,3405,1789,794,3366,2292,3094,1626,541,2091,1443,886,576,573,1182,1112,433,222,273,835,337,563,210,25
ACSSF,2010m1,co,000,0002,0000032,3996,2098,2912,1132,473,615,3384,1992,2565,991,273,570,1196,859,614,369,432,181,1181,677,1013,254,67,273,1169,454,760,149,68,273,3155,290,1341,1736,2342,1706,2797,275,1293,1466,2161,1575,1176,131,280,293,843,527,1059,273,170,557,552,320,848,273,175,698,182,315,3996,1344,3484,1741,800,1055,988,1282,1117,933,1820,3384,1260,3033,1624,651,1040,915,1146,1097,853,1698,1196,234,1167,446,96,201,157,329,173,490,566,1181,279,1144,376,497,300,402,151,369,156,394,1169,385,847,310,52,155,109,365,92,171,379,3979,2878,27218,13308,11964,5528,1689,614,5468,4871,1559,578,4725,1737,409,61,1618,1487,333,288,1408,1892,387,101,1869,5528,4893,3959,4871,4769,3114,1737,1346,1107,1487,1291,723,1892,432,1871,3996,2098,2912,1212,615,3384,1992,2565,991,570,1196,859,614,612,181,1181,677,1013,270,273,1169,454,760,167,273
ACSSF,2010m1,co,000,0002,0000033,4009,3097,3296,2081,969,1054,3591,2439,3178,1766,788,932,2387,1467,1392,659,341,192,1712,1151,739,621,538,425,528,428,277,173,94,273,3471,1871,2649,2557,2009,1694,3014,1852,2290,2051,1847,1548,2148,393,1210,1201,558,326,1454,389,817,884,507,424,374,273,256,37,298,117,4009,1940,4057,1945,1667,1758,1892,1526,1494,903,1403,3591,1838,3376,1446,1550,1644,1531,1276,1282,888,1305,2387,702,2030,914,709,642,1019,552,438,142,516,1712,456,1563,815,568,748,572,623,416,79,134,528,282,444,242,155,171,61,111,104,273,142,2067,1718,4338,4267,13052,4688,3096,2390,4697,4406,3076,2169,4277,3257,1529,836,2806,2044,742,724,1843,637,112,146,632,4725,4436,4533,4421,4151,4240,3257,1772,2830,2044,1088,1765,627,335,551,4009,3097,3296,2089,1054,3591,2439,3178,1850,932,2387,1467,1392,708,192,1712,1151,739,798,425,528,428,277,180,273
