ACSSF,2010m1,co,000,0113,0000059,1440,3642,9660,8078,9153,25340,16072,45403,10178,213555,3436,20063,163078,6915,95863,13995,13825,77329,15484,.,4187,61034,1894,4295,12391,24690,8499,13706,7325,6418,783,4043,7307,2206,1525,11506,1631,1714,2495,11788,13187,20745,26724,42509,98762,16036,9234,15810,45078,11649,14037,9119,28778,13663,2839,9882,54886,.,55517,3995,19832,13569,3267,1558,2527,8921,22620,912,118118,12103,53713,7070,9446
ACSSF,2010m1,co,000,0113,0000060,2527,2289,6934,4590,7653,11305,39113,9899,57373,70079,10743,11490,167153,20000,48631,50266,85479,24174,4427,20250,1114,46643,4090,5850,8466,8594,8778,7125,12153,3866,10526,4201,6477,9980,7836,9751,14424,3698,6179,7494,8943,12757,113344,.,.,56454,13300,10394,178060,10257,19105,14977,7697,12592,3449,6126,16182,18048,50329,2747,7429,4313,4885,2884,1447,5501,2908,.,.,8155,9053,43598,3366
ACSSF,2010m1,co,000,0113,0000061,1632,3615,6819,5269,5693,6842,30524,92046,64397,.,3016,10539,.,7545,51263,34011,72760,.,4718,23075,5182,52407,4553,9127,9278,14266,3443,6347,3946,4251,.,5568,8583,2765,10542,11495,8977,2380,2671,12149,14531,26767,29935,.,.,55276,7406,8045,6436,12960,20284,20810,9071,15403,3548,3598,54645,.,54645,3378,12829,5071,3696,2832,3274,95829,.,88938,.,10188,23965,5711,24359
ACSSF,2010m1,co,000,0113,0000062,1359,2433,3107,6323,9487,60757,12931,19786,30301,18715,5639,13654,35527,11008,50726,40473,24379,97191,3417,40636,17233,61900,14194,12605,8966,10906,6814,7880,18640,5264,27017,6313,8378,4487,18343,3630,10692,1755,5804,12072,10341,22565,13680,46309,33689,36206,5932,33985,14969,8806,7432,10476,9036,24685,4272,3330,31723,31723,.,2804,7364,7465,1104,4311,2817,10316,.,15334,12667,3421,2490,22460,18581
ACSSF,2010m1,co,000,0113,0000063,1182,2250,8464,12881,13112,19365,13808,38002,17191,28749,5476,14837,92250,27160,31646,120118,.,10155,4942,.,19605,22118,27937,5444,4734,5266,7012,9649,27959,7215,26647,8939,9004,9264,9506,34006,23744,2768,5201,1060,1146,33476,30833,23104,64736,38861,4314,34342,10621,5747,8656,8328,10029,16347,3087,17332,17333,17333,.,7254,5432,4334,3810,8015,4182,20400,.,585,.,20331,16019,29794,1840
ACSSF,2010m1,co,000,0113,0000064,3264,7092,11980,15910,9877,42762,14374,13569,21878,16600,22547,85184,101334,21564,74047,40310,38940,.,26081,.,4089,42112,4111,3316,9492,39888,8990,7579,34346,3424,8442,5753,9881,12497,16929,17214,8217,3350,3666,15596,22157,23926,42234,60587,113085,17057,5201,11845,3404,12785,24284,7385,14323,14790,8148,5074,24742,34368,.,17601,29402,11441,9270,6371,9010,16268,1313,35176,.,6408,17573,16015,.
ACSSF,2010m1,co,000,0113,0000065,1957,3481,9719,19824,15077,15864,9262,23183,5978,85517,12614,13920,220021,19002,21472,34084,35886,23434,6658,4474,35739,16332,.,6679,7429,46360,8435,21476,13254,4505,.,6070,12774,2090,12790,1766,12802,3523,4359,5735,4605,14232,19153,21169,36508,54089,6122,42027,33141,13535,23192,26361,24479,24174,5028,12457,68274,37863,.,4134,9693,5205,3972,8153,8509,.,.,.,.,8373,19505,3753,66228
ACSSF,2010m1,co,000,0113,0000066,3174,4750,10891,14497,17105,34751,18419,6160,21154,20934,5974,19542,156088,1783,40979,38631,17121,27957,4572,38785,44455,.,27954,4047,10038,41277,5359,14420,6716,40761,.,48791,37752,12961,5771,35555,25154,3817,3192,15146,12884,8812,24340,20537,56218,12978,5152,15980,35626,4927,15402,28674,49973,26282,4066,15633,.,.,.,4172,7193,16869,5323,4633,11737,.,.,.,.,19720,911,172905,.
ACSSF,2010m1,co,000,0113,0000067,2640,5865,7713,11587,20955,10467,6918,5081,14783,15066,14238,31910,77224,30470,36493,105149,93415,49526,10470,49504,41926,50008,46940,5694,10738,38086,7487,9932,12563,10342,.,16588,4943,14641,22177,10553,30611,4376,5838,4301,4554,19657,13013,27381,27579,28158,11759,9676,63231,8567,9224,17500,20779,3862,2625,20964,26207,.,18007,3746,2669,7979,2796,8998,3782,.,.,.,.,7891,8605,8572,10701
ACSSF,2010m1,co,000,0113,0000068,2839,3481,13513,10212,21427,7726,18139,19590,22957,52627,10799,10171,188779,52699,19627,66108,31790,.,10701,14848,34659,69525,13290,6379,16708,57616,10168,13128,17281,4874,.,5278,7834,5019,16712,16646,16081,3122,4434,2774,14940,14623,45021,23440,34552,55331,5438,9280,.,9779,23080,17501,5541,9565,3505,17556,48157,78500,25048,5024,4992,7314,4841,5337,8594,16448,.,.,26075,4905,6548,4003,.
ACSSF,2010m1,co,000,0113,0000069,2697,2619,7768,26111,33200,23394,15610,37111,8857,73836,29140,38115,.,14556,36395,43781,10893,53879,7559,.,8829,5471,17652,7278,9303,40627,3084,8630,2678,8480,.,6982,8070,6787,7210,7046,7271,2559,2597,3831,17715,3243,5852,4831,29021,10262,7963,31399,11126,12797,24155,6079,10989,27943,2549,1342,53916,53916,.,4323,5709,1607,3368,4896,3369,26992,.,75208,69499,16219,14830,19484,46679
ACSSF,2010m1,co,000,0113,0000070,2867,3873,5556,10875,8423,14024,15202,10521,14632,.,15995,15249,28793,.,32268,13372,.,13372,5634,12868,13908,27966,19944,13109,6736,21776,6769,8678,18553,6514,36877,4788,11308,3265,10934,12970,7246,3427,6926,11082,18278,4457,34643,78848,.,.,11578,8739,31557,11556,5019,16454,21217,7319,1990,35127,18204,18204,.,4473,6802,6603,3631,12839,3019,13902,.,.,13902,4942,5725,7314,15998
ACSSF,2010m1,co,000,0113,0000071,2625,1105,3307,5539,20252,10996,14525,16020,25080,69153,5089,54156,70904,11898,22768,9575,62888,19631,4558,22330,14890,14150,39013,3475,13294,4795,8369,8335,3985,3118,11092,7013,5159,7038,10967,12062,3930,2433,1989,3974,4863,9928,12499,23223,9753,13436,13447,8305,44601,15596,55910,10852,8668,7829,4381,3958,28480,66160,23029,5729,4195,7284,2938,8048,7321,35295,.,.,.,3411,77378,15381,9020
ACSSF,2010m1,co,000,0113,0000072,1453,1592,5872,5277,5397,13956,22887,30929,20029,37219,30444,124567,.,37790,12279,8564,17594,9792,2655,41704,62081,1773,27664,3226,2941,26186,12021,9057,18494,5846,.,5627,18074,4886,18184,11102,8339,3347,4714,10609,17866,10390,17408,25218,.,6561,8343,15306,57734,12746,5839,34644,31204,18586,2831,4630,4033,.,18337,2674,7113,6278,3004,7716,4025,45369,.,.,45369,4994,13013,18554,11369
ACSSF,2010m1,co,000,0113,0000073,1953,2554,5630,8725,12119,10425,9999,16037,64839,21996,19979,18216,.,21355,64828,20067,.,80316,7444,30098,34088,37431,34867,9809,11373,12417,2947,10332,2599,5298,.,2681,20473,5429,8448,4395,33658,1478,2127,7028,14316,6808,52741,.,.,52741,18288,38253,75887,3592,36881,4086,13539,8585,2109,7315,54109,2002,.,2014,4527,2493,4725,12671,4292,16306,.,11797,.,3505,3646,.,.
ACSSF,2010m1,co,000,0113,0000074,4708,4628,10367,13729,8368,12614,11539,14700,18997,54371,26010,51084,38916,33073,28514,171148,60425,27237,8719,.,1677,.,6856,17211,13458,11971,19219,16938,14396,10995,.,5259,10711,18228,3887,9765,.,4150,4197,7926,11661,10029,9906,23444,32195,40109,7814,29951,12483,11662,12181,10261,15253,28120,3170,2553,.,.,.,4513,.,15519,2298,2169,4875,.,.,.,.,17159,8610,251538,53314
ACSSF,2010m1,co,000,0113,0000075,3467,3971,4546,11264,9679,29141,19338,10081,12499,24495,8912,11823,41736,16378,13950,52249,68929,5793,4663,.,18871,3467,31795,7799,6419,5880,9130,28303,10806,7728,35716,12397,6870,5304,23408,10083,5704,3731,2756,8586,18132,6838,25433,23472,51167,20817,11180,19023,33648,23244,11061,11930,13269,37266,3482,5995,32136,32136,.,2255,5075,5791,4812,7729,6008,.,.,.,.,6378,2405,16038,3400
ACSSF,2010m1,co,000,0113,0000076,4303,7338,5771,3212,9110,5856,20133,24550,32322,.,12048,96566,72991,25218,52359,97892,172553,14169,4067,39266,33802,33802,.,3634,14375,10808,11901,14177,6408,2554,.,3535,4993,15300,14545,34829,13728,2699,6514,8681,10779,14026,8956,12863,27287,60853,8618,3185,6866,17134,28311,19518,14174,27300,2955,13629,.,.,.,4485,1439,7899,4317,19428,4098,57737,.,57737,.,9801,6230,20661,48091
ACSSF,2010m1,co,000,0113,0000077,1745,7349,6276,8931,30041,4679,10958,11389,14414,23897,17435,20245,110448,12472,25694,24230,24230,.,8508,15132,12568,12568,.,12695,4183,2140,7162,11954,8194,32385,.,21973,41970,13940,29833,36308,23388,4061,4107,11498,8687,11700,28843,21176,5458,28908,1228,7317,22719,1068,13124,15102,13051,126936,1366,16907,16155,16155,.,5849,2460,3162,7369,22932,6327,16128,.,37001,.,11454,37401,12069,.
ACSSF,2010m1,co,000,0113,0000078,2664,4288,7318,9614,13751,20133,15535,8574,36694,7442,10983,80021,56647,19973,37067,59772,38273,35167,4096,26444,23070,29151,1684,2550,2986,10375,7603,7912,4491,5921,.,6554,11806,6145,5984,6494,16038,2760,6993,5029,9280,20604,20387,17870,62215,4829,3094,3502,9689,3913,15605,5064,8699,38426,1608,8009,32734,.,114338,5120,7864,7887,4334,15533,4701,.,.,.,.,27891,19074,58012,.
ACSSF,2010m1,co,000,0113,0000079,2525,3865,8674,18126,18638,19076,18139,31575,23326,7767,14027,23474,356721,17943,27533,13058,124283,.,2359,.,70866,64690,.,8563,4143,11599,9307,10450,5946,5667,.,5252,16431,6855,9038,7665,12691,2569,11086,22731,11836,22479,25110,44228,43134,116816,4899,9093,54603,14137,9728,15836,26525,16142,1077,10278,24010,12830,.,1988,3351,2121,3656,7696,5752,41321,.,1943,15909,7793,14314,22224,18099
ACSSF,2010m1,co,000,0113,0000080,2476,3027,8513,14294,19436,32012,2409,17812,1076,68358,16545,15513,29441,20298,38688,20476,27697,18163,7206,13002,19342,53628,31629,7487,5126,2986,7154,15742,14455,4789,40082,4997,12092,6988,25653,8346,18078,2431,5243,5459,6295,14160,30502,187789,54641,50862,8084,21325,68723,7656,37855,8157,19991,40496,7323,18393,29771,14431,13489,2041,19485,19661,3940,2911,3383,.,.,.,.,6407,8425,.,24394
ACSSF,2010m1,co,000,0113,0000081,2091,4943,4182,7538,18352,11157,7902,17902,10228,7135,21437,9827,112759,14541,24284,165780,165780,.,5057,95637,19642,11127,.,7254,14097,44864,13744,11416,15561,12269,.,4602,9734,7125,3848,12885,16497,3644,4467,11084,13352,37728,9337,36781,11755,25650,10940,15679,30284,10043,9991,19837,18086,24642,5995,11218,41137,121454,.,10879,10784,1573,4687,7139,3675,81565,.,125818,.,4785,11707,4155,7296
ACSSF,2010m1,co,000,0113,0000082,3644,3973,6034,8992,7568,13326,5145,14077,3991,88354,14541,13559,147078,30238,19512,36038,63036,63868,4302,10233,5165,37511,3042,15024,3084,40094,2571,2575,20470,8101,.,4860,11405,9047,5072,17923,1380,2207,3797,12419,15713,13057,9295,13666,21289,82207,13429,16763,45650,17592,47034,5045,8430,38138,2959,5096,36489,7862,46968,7077,2482,4066,4248,9109,3758,27190,.,.,.,13695,14446,23345,.
ACSSF,2010m1,co,000,0113,0000083,1847,3752,7667,18088,17891,14974,19420,2522,13973,92482,19377,50029,.,37939,39179,28953,22386,50749,5415,2002,22131,19539,10722,5057,8670,.,11677,16220,11372,5977,.,7351,14756,5345,3900,19639,31542,3512,4779,8003,18874,7707,11009,15683,107403,48724,13433,30002,27569,17271,31686,14889,13883,29482,3167,12687,19546,19546,.,6018,7294,15060,4039,5611,4528,.,.,.,.,7037,7829,5968,.
ACSSF,2010m1,co,000,0113,0000084,2064,3458,7263,8078,8781,19131,8267,10858,15553,15058,13265,33197,55964,24779,61394,117023,95273,32232,23247,.,9444,27357,9319,30002,22943,38110,12612,16065,14891,12698,.,11827,21396,12454,21011,19442,24360,3722,3930,12119,15227,16319,7810,32681,16574,48090,5234,2732,18375,8720,15826,9678,14601,15013,2764,14149,.,.,.,3016,7360,2665,4052,7411,5752,43521,.,77324,.,42645,3558,52226,31863
ACSSF,2010m1,co,000,0113,0000085,1412,5203,8203,8327,11848,12160,5293,6472,11164,865,19335,7218,.,11525,47177,30107,43889,31159,28526,.,14594,57696,15252,4790,34960,48629,10362,17928,4983,7730,2174,9566,12436,40076,75217,36725,18394,2424,6385,4874,9232,3929,26936,25273,16602,63135,8747,23046,1607,2451,30516,11256,9125,51775,6545,15154,62616,76226,55495,8098,2343,6800,3520,7512,7281,55227,.,.,.,9047,8332,43312,.
ACSSF,2010m1,co,000,0113,0000086,3241,4680,9378,11268,16594,35541,6560,6943,16252,.,14582,53557,17441,10511,78576,103117,74052,.,2404,10589,14006,14802,101614,11551,10786,23833,10600,30296,14133,3618,.,4956,10473,8406,6045,12961,5788,2913,7016,7187,18365,13357,22766,63548,25137,.,9383,20623,161028,9786,17971,21750,11946,11495,4908,11666,21713,21713,.,2003,22246,8088,4363,5176,4004,11526,.,.,.,7657,8431,10597,.
ACSSF,2010m1,co,000,0113,0000087,2259,3336,14713,20457,18804,15464,35202,51636,35077,55272,10571,61556,43296,25741,15060,40101,51644,.,2958,12521,46553,10368,.,3928,10542,7732,11363,25504,10165,11514,91052,15723,3277,13781,9722,5100,15925,2865,5935,11294,22220,8236,17425,23460,52443,30796,6601,19691,19460,8220,13033,11096,18996,29025,6406,7042,38609,35292,.,3473,9520,7183,2287,3041,5045,36823,.,.,.,5062,5144,1025,8653
ACSSF,2010m1,co,000,0113,0000088,2546,3636,6764,18488,28209,23735,9719,25057,4725,128697,14020,50765,93821,16887,24998,75540,261821,34833,5015,76255,53804,11827,6376,1792,10336,7559,3118,1264,22486,8179,.,6458,10034,4899,10871,13556,6080,3683,2667,14636,28853,14123,27137,104916,.,32362,16115,30397,.,25828,25104,8264,20190,8635,4194,6515,.,.,.,3795,2803,6025,5677,12400,4294,21961,.,33089,.,5269,7481,.,12881
ACSSF,2010m1,co,000,0113,0000089,2325,5901,5714,5780,7268,7541,16476,28068,13815,54494,18108,7206,42354,20767,49800,12868,29842,73831,3527,2329,9314,10507,38035,6135,4599,9314,5634,8471,11672,7492,.,14142,22214,8616,9838,20519,7095,2466,5353,6467,21028,5381,13484,15154,52183,.,8555,27409,25307,11947,15359,10425,13899,14003,2440,4574,48588,48588,.,3580,15301,4805,2347,8246,2864,.,.,.,.,12475,12838,6264,63169
ACSSF,2010m1,co,000,0113,0000090,1682,2289,10196,11197,10495,30550,3460,1316,55505,.,22308,11281,.,23167,66734,56699,.,29042,7305,50582,26122,35224,32739,4981,8996,31685,3125,11407,2951,4199,.,4233,12793,5294,9506,7279,10252,3545,9580,32762,22847,31063,9362,27831,.,.,9320,14315,.,5929,75431,20184,15622,.,4272,9773,42754,46158,.,3469,6091,5450,3062,13789,4458,25322,.,15046,16391,2762,5160,45074,6988
ACSSF,2010m1,co,000,0113,0000091,3379,6106,8626,6351,7433,53975,11177,23275,40820,70219,7612,39500,118613,5529,428580,54044,46291,58640,8690,33360,14417,36688,16245,15309,14204,14422,16057,29282,12188,12287,29818,17463,6077,3000,23555,8455,17861,3461,5744,11115,4001,21742,66347,32267,49935,58440,4492,7426,284985,18733,37310,11908,9130,6523,2845,2165,12047,46282,21419,4003,5207,6739,4111,8474,5508,16784,.,19282,44441,61536,10072,27918,39551
ACSSF,2010m1,co,000,0113,0000092,3997,9495,12531,9087,7733,38919,5316,5965,13540,.,43246,57855,88510,38569,112448,26018,26018,.,4121,.,13459,.,43916,3769,23184,11715,17761,25353,25515,12295,.,16228,13740,22862,24855,65677,20788,1719,4107,15510,39330,10401,37437,36879,.,.,2761,11641,59085,9571,17321,43936,37536,94180,3888,7335,7949,7949,.,4801,43129,5655,3513,10343,6112,.,.,.,.,16567,50496,23915,.
ACSSF,2010m1,co,000,0113,0000093,1913,2947,3250,9468,11244,3512,13146,16202,35557,8099,22300,60279,.,28471,64218,25216,57623,20880,3424,11107,46270,5921,12462,3541,8745,6906,8903,15400,11663,4877,.,6642,14650,4771,10374,11656,7625,1218,3347,7619,12038,7042,29590,41923,.,3795,8379,21491,45278,7125,18456,14738,24306,8844,2676,8909,17245,10231,10816,2943,3867,3351,2571,5970,4396,12432,.,23069,24045,4002,4152,11798,15027
ACSSF,2010m1,co,000,0113,0000094,2848,4237,5018,13286,14963,37178,14770,12393,20680,13368,5618,57959,66271,5934,12706,30450,17283,26085,3173,6209,52883,82780,27954,4273,9226,26061,6088,7199,7362,8194,8442,15689,7003,2225,5055,15168,34878,2700,4903,10068,7579,15689,19604,25212,25081,15399,6222,15198,18639,5392,11724,18597,27882,12752,2361,8625,16161,.,4485,3859,1617,8285,5725,5813,7080,142189,1313,.,.,9498,11941,10827,4686
ACSSF,2010m1,co,000,0113,0000095,2169,4719,4991,9972,11445,12459,16492,21003,17030,.,20858,21653,.,.,32268,13372,.,13372,24363,.,12214,8415,23063,244724,14791,.,4369,8604,13804,7165,36877,14236,14422,10005,12161,9521,17561,4756,8184,6992,11986,7942,37629,2056,.,5955,8541,1697,6435,10455,6471,27727,17732,11026,6093,43632,.,.,.,6743,11185,9777,6213,23034,3175,.,.,.,.,5619,20785,7423,14297
ACSSF,2010m1,co,000,0113,0000096,1080,2180,3319,14053,10872,10301,8089,5393,20495,82189,13843,19226,24980,9614,17548,21271,63454,11437,6365,17494,11888,9369,31395,5820,4014,13799,3913,7389,5427,4477,.,6241,2372,6358,8988,18356,6672,2774,2352,2970,3163,7051,6381,5092,11636,6492,9240,20522,13068,14392,10821,9273,9504,14185,2395,5074,30369,40083,.,2591,3788,6856,2670,3074,2462,74248,.,.,.,3924,2650,12773,2282
ACSSF,2010m1,co,000,0113,0000097,1822,2980,3478,9258,9577,15959,14073,31810,29615,15454,4492,18439,53454,21424,11223,9268,34696,62068,2018,3760,28838,111647,24952,1297,5142,5121,6997,3845,6850,3799,654,5064,7099,2314,5914,2497,6404,1962,3601,5192,10625,5501,10070,15904,21526,7859,6125,19764,13545,11016,11935,8705,5600,12963,3349,3493,36637,31088,.,1475,5366,2521,3277,5672,2526,20834,.,36332,.,7813,10633,.,31480
ACSSF,2010m1,co,000,0113,0000098,1808,2136,1293,4722,4854,3227,4352,4459,19512,36297,5701,38104,32814,6507,9541,15204,55762,47027,1647,20961,15736,5061,25372,2031,2008,3814,3841,7532,3598,2579,35716,2900,6752,5196,8232,9780,5909,935,2855,3604,3486,5352,5005,7425,6429,14684,3817,2357,13671,3756,6885,4719,3808,10177,1870,2096,25201,24773,59649,2042,1682,2320,1755,4556,2607,4378,.,7540,33116,2788,3684,7300,12719
ACSSF,2010m1,co,000,0113,0000099,1026,2899,6027,8949,9907,11275,6654,7711,11478,17839,17203,20991,45152,15318,43367,25710,45770,51806,15556,.,15571,44020,17544,3832,22523,23031,8422,10232,5053,6721,2174,7103,13874,21682,25389,18926,17164,2216,3447,3819,8673,7949,15181,22280,19591,17286,6770,15224,3612,7277,11847,8525,11329,13054,6308,13078,62616,76226,55495,2792,5163,4837,3797,4824,6287,41895,.,51393,.,8697,13520,31839,50181
ACSSF,2010m1,co,000,0113,0000100,1717,5376,5947,10444,15276,38040,8204,26915,37700,26408,3886,9308,.,10940,65970,63377,32121,10203,9283,.,21321,28805,.,18180,1797,30491,10922,11931,17931,15970,.,19635,9768,14647,17809,29828,37988,2940,6292,18071,27023,20717,36925,65658,.,.,15792,.,11903,33054,21653,5165,12942,19534,3561,9928,.,.,.,3872,1789,10033,5241,8333,7028,23915,.,.,.,5685,4470,33762,.
ACSSF,2010m1,co,000,0113,0000101,2014,2553,7961,5263,7754,11896,13202,15383,11790,41842,11210,17873,31492,15986,23790,42612,119100,40644,6747,6290,22701,17392,48846,4261,8685,20513,4782,7272,8500,12974,124039,12611,13288,17062,7121,32110,3739,2553,4280,9131,24817,5658,7961,26059,54624,17666,11501,12956,21638,7647,32163,2831,4386,1307,1925,3495,32986,144244,22471,2139,2671,3152,2628,3721,2890,62625,.,102436,.,3130,4107,26791,9832
ACSSF,2010m1,co,000,0113,0000102,2638,5448,5880,16491,14867,31926,18890,23534,37801,64214,11808,8552,111371,15044,16090,19873,22408,.,5652,.,9521,11686,39226,6115,13724,16116,7448,7134,35840,7154,12962,14713,7478,15901,11531,33450,25375,2752,11408,5075,31147,41074,26147,44531,.,11567,6533,14007,.,21915,25181,11662,9635,34187,2388,13655,.,.,.,5137,7472,4492,3063,5836,4129,82808,.,82808,.,5947,8393,.,4978
ACSSF,2010m1,co,000,0113,0000103,2193,3699,7044,24962,40623,28930,33163,89194,22528,.,7983,28462,53681,19620,50827,107706,77743,.,3789,.,13154,25955,6450,8141,3138,23409,10120,12637,9584,3995,6908,6004,11153,7464,12924,10133,9897,3332,3641,3591,4263,8107,8644,11828,6989,38858,5613,5592,2071,11969,28151,14166,9983,19837,3311,20003,31400,.,2037,2000,15071,9430,4833,13777,2752,9721,10956,2230,.,11608,15561,5059,23068
ACSSF,2010m1,co,000,0113,0000104,2194,3222,10871,22015,32271,1937,43456,35502,41841,.,26080,2081,.,.,49589,.,.,.,3201,39883,34027,47511,.,9265,6082,.,3069,11089,2738,4181,.,2953,21818,7142,10873,11788,22165,3681,11673,10112,48679,15260,29351,20769,79904,.,10522,6114,.,4408,46658,33895,33895,.,1420,12409,.,.,.,5756,2959,3030,3498,14878,3790,16391,.,.,16391,2925,4260,22502,6988
ACSSF,2010m1,co,000,0113,0000105,1865,1855,4539,6946,4654,8157,2534,11218,2978,24320,6030,9956,48888,15731,11983,30375,39601,14773,4349,12973,8760,22545,7677,6512,4359,11325,2115,5209,9756,4230,75219,5702,7893,4099,2753,10777,6527,804,2204,6576,5742,11939,10234,16505,12454,10042,4292,8528,12635,6173,12783,6226,7593,11967,2123,3408,14603,18953,17421,1556,6213,1365,2356,3432,2187,23683,.,38276,80592,3092,6777,13381,5809
ACSSF,2010m1,co,000,0113,0000106,2701,5130,7200,7159,8603,50957,19701,18784,27433,19351,9155,25466,.,34886,19241,249541,185969,.,5440,.,48172,3960,54788,8236,23555,.,10292,10774,8951,6271,.,38595,4225,8162,6939,15741,28137,2238,4885,12735,28932,12697,7140,19543,20844,55670,6916,.,20842,14348,4089,14262,11249,24796,3895,17074,569,569,.,3070,6990,3573,3162,3258,6415,112491,.,.,.,18524,3593,.,17982
ACSSF,2010m1,co,000,0113,0000107,1571,3831,5876,8785,29576,9034,7829,15520,5704,22568,14306,13920,170322,17357,53428,28766,36510,.,5714,2059,21674,24670,.,2761,5805,40751,5391,20314,17379,7496,.,9698,27553,1940,7696,2234,10278,2847,6403,16030,11764,22933,16005,25502,36050,40507,9821,14305,40393,15058,47041,14959,18022,24995,4446,15345,3247,3247,.,4540,9376,5497,3051,1995,4991,.,.,.,.,7916,11875,2099,33182
ACSSF,2010m1,co,000,0113,0000108,1520,7623,8456,7237,6808,2889,24092,31217,10367,15080,15950,34150,229642,19300,8198,20665,35263,76094,12944,.,22613,49182,28922,16693,20263,25938,8973,14410,15322,3594,103076,6334,7757,5663,3691,22576,12439,1777,2756,8221,41155,10317,23134,52203,170737,17639,7579,39738,.,9872,30963,19968,15364,18530,11092,8321,.,.,.,2928,100514,18897,4153,16039,3742,6070,.,14519,49991,14279,20937,97066,.
ACSSF,2010m1,co,000,0113,0000109,1968,3001,7293,6940,11329,11525,56732,.,21602,.,6164,6065,.,29074,90585,175683,175683,.,3452,13696,9717,28999,9727,2367,13104,21449,4643,10137,4149,4462,.,15599,14642,5107,14882,26619,4806,2729,7709,12029,12053,49295,32394,.,.,56567,11765,6493,.,9997,.,9087,22146,13968,3183,3256,17309,.,17309,2811,14351,7168,4046,5015,3754,91657,.,.,.,8824,30297,4583,14428
ACSSF,2010m1,co,000,0113,0000110,2326,4430,6040,10645,27783,15666,5711,12406,4029,60528,26111,37606,67139,41242,36023,40377,50284,40548,8913,34031,4770,14370,7686,12101,13524,20603,6709,18445,3993,4386,.,9447,8573,4537,7468,14790,9309,1722,4194,10685,11381,3641,12917,28400,45651,72268,5407,11641,16403,4301,15890,9915,10873,24493,2366,3267,69549,.,31052,7936,8716,4231,3853,4812,3850,31502,.,.,27600,13740,14149,4715,49814
ACSSF,2010m1,co,000,0113,0000111,3590,4598,13653,18784,25648,38689,32666,37584,62492,.,34845,51548,406230,.,26519,44971,44971,.,6443,8495,27761,19513,63962,6127,18970,.,15890,11727,15520,7468,.,10606,13502,7435,11091,11305,13326,2194,8817,5062,22827,16246,68984,120277,31831,.,7040,2389,.,22361,62928,10437,26023,3597,1935,4560,18204,18204,.,10576,6592,11876,4755,10082,9458,54180,.,.,.,6811,5184,.,24006
