ACSSF,2010m1,co,000,0173,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5750,2447,1554,1529,235,1463,146,152,965,203,903,298,616,436,279,392,1879,593,1479,945,85,1496,1077,1040,1002,307,154,481,95,1333,859,591,842,1632,521,1462,1165,772,82,242,765,279,2470,1511,1528,870,145,132,170,118,123,4832,4869,571,337,278,223,4894,4983,889,382,579,271,256,517,834,827,79
ACSSF,2010m1,co,000,0173,0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5875,2875,978,760,434,590,159,592,1091,316,686,569,352,278,279,244,2056,1472,1189,834,279,2532,1380,1115,1114,70,339,980,169,1601,1187,404,743,2457,787,1607,1929,522,313,142,322,279,563,141,78,431,311,279,635,635,279,5185,5077,446,332,108,255,4889,4680,864,1537,670,127,288,553,574,574,279
ACSSF,2010m1,co,000,0173,0000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0173,0000050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0173,0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4704,2369,775,713,264,681,217,260,1206,287,974,583,282,219,73,219,1638,489,353,1499,147,1843,1385,1154,1157,203,387,843,279,821,624,275,468,1303,965,954,348,1074,279,279,1074,279,694,252,145,63,635,268,473,464,54,4074,4016,962,192,892,242,3709,3000,1511,1507,953,226,308,866,1300,1300,279
ACSSF,2010m1,co,000,0173,0000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4893,2352,1123,1110,708,871,141,255,1132,523,875,359,280,246,279,137,1708,349,805,1360,279,3427,1999,1167,1166,302,310,1655,145,2433,1206,1471,1370,1492,991,1325,612,729,516,464,251,279,1093,694,261,279,224,883,514,514,279,2997,2697,499,143,419,234,2600,2542,119,869,803,388,440,619,1393,1388,53
ACSSF,2010m1,co,000,0173,0000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7513,2341,600,575,345,428,93,170,746,277,588,330,235,90,279,226,2025,383,930,1608,279,3033,1403,672,637,271,260,742,1075,1303,526,498,908,2205,1054,1173,1634,640,136,80,616,279,2061,1597,743,853,661,191,337,266,210,6387,6384,710,286,499,644,6123,5715,1992,1746,879,127,414,750,520,520,279
ACSSF,2010m1,co,000,0173,0000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0173,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0173,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0173,0000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
