ACSSF,2010e1,co,000,0011,0000040,217223,12606,204617,217223,207013,26435,180578,10210,217223,207013,17757,189256,10210,216564,3211,213353
ACSSF,2010e1,co,000,0011,0000041,114549,4027,110522,114549,109785,10827,98958,4764,114549,109785,5940,103845,4764,114005,989,113016
ACSSF,2010e1,co,000,0011,0000042,453194,31335,421859,453194,434565,67748,366817,18629,453194,434565,48121,386444,18629,451338,5718,445620
ACSSF,2010e1,co,000,0011,0000043,84803,6440,78363,84803,81093,10116,70977,3710,84803,81093,7230,73863,3710,83656,1333,82323
ACSSF,2010e1,co,000,0011,0000044,32640,2604,30036,32640,31304,4586,26718,1336,32640,31304,3229,28075,1336,32468,306,32162
ACSSF,2010e1,co,000,0011,0000045,47300,3003,44297,47300,45700,6805,38895,1600,47300,45700,5101,40599,1600,46611,175,46436
ACSSF,2010e1,co,000,0011,0000046,50272,3274,46998,50272,49096,7739,41357,1176,50272,49096,5698,43398,1176,50196,920,49276
ACSSF,2010e1,co,000,0011,0000047,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000048,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000049,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000050,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000051,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000052,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000053,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000054,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000055,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000056,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000057,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000058,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000059,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000060,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000061,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000062,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000063,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000064,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000065,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000066,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000067,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000068,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000069,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000070,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000071,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000072,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000073,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000074,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000075,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000076,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000077,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000078,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000079,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000080,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000081,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000082,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000083,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000084,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000085,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000086,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000087,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000088,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000089,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000090,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000091,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000092,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000093,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000094,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000095,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000096,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000097,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000098,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000099,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000100,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000101,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000102,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000103,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000104,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000105,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000106,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000107,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000108,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000109,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000110,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0011,0000111,,,,,,,,,,,,,,,,
