ACSSF,2010e1,co,000,0012,0000061,1959,887
ACSSF,2010e1,co,000,0012,0000062,2862,1464
ACSSF,2010e1,co,000,0012,0000063,1715,1358
ACSSF,2010e1,co,000,0012,0000064,1803,840
ACSSF,2010e1,co,000,0012,0000065,1912,772
ACSSF,2010e1,co,000,0012,0000066,1614,685
ACSSF,2010e1,co,000,0012,0000067,1758,711
ACSSF,2010e1,co,000,0012,0000068,1463,620
ACSSF,2010e1,co,000,0012,0000069,1590,602
ACSSF,2010e1,co,000,0012,0000070,1845,646
ACSSF,2010e1,co,000,0012,0000071,2348,859
ACSSF,2010e1,co,000,0012,0000072,1522,636
ACSSF,2010e1,co,000,0012,0000073,1461,596
ACSSF,2010e1,co,000,0012,0000074,1636,687
ACSSF,2010e1,co,000,0012,0000075,2012,782
ACSSF,2010e1,co,000,0012,0000076,1236,646
ACSSF,2010e1,co,000,0012,0000077,1419,783
ACSSF,2010e1,co,000,0012,0000078,1892,1050
ACSSF,2010e1,co,000,0012,0000079,1481,571
ACSSF,2010e1,co,000,0012,0000080,1639,683
ACSSF,2010e1,co,000,0012,0000081,1325,608
ACSSF,2010e1,co,000,0012,0000082,2063,893
ACSSF,2010e1,co,000,0012,0000083,1712,781
ACSSF,2010e1,co,000,0012,0000084,1914,719
ACSSF,2010e1,co,000,0012,0000085,2262,837
ACSSF,2010e1,co,000,0012,0000086,2046,697
ACSSF,2010e1,co,000,0012,0000087,1322,646
ACSSF,2010e1,co,000,0012,0000088,1291,614
ACSSF,2010e1,co,000,0012,0000089,1988,745
ACSSF,2010e1,co,000,0012,0000090,1510,572
ACSSF,2010e1,co,000,0012,0000091,1680,816
ACSSF,2010e1,co,000,0012,0000092,1306,438
ACSSF,2010e1,co,000,0012,0000093,2674,1049
ACSSF,2010e1,co,000,0012,0000094,3151,1343
ACSSF,2010e1,co,000,0012,0000095,954,316
ACSSF,2010e1,co,000,0012,0000096,3623,1478
ACSSF,2010e1,co,000,0012,0000097,3119,1415
ACSSF,2010e1,co,000,0012,0000098,7738,3675
ACSSF,2010e1,co,000,0012,0000099,3688,1366
ACSSF,2010e1,co,000,0012,0000100,865,312
ACSSF,2010e1,co,000,0012,0000101,2495,1058
ACSSF,2010e1,co,000,0012,0000102,1654,735
ACSSF,2010e1,co,000,0012,0000103,1382,561
ACSSF,2010e1,co,000,0012,0000104,827,328
ACSSF,2010e1,co,000,0012,0000105,7952,3392
ACSSF,2010e1,co,000,0012,0000106,1507,674
ACSSF,2010e1,co,000,0012,0000107,2104,834
ACSSF,2010e1,co,000,0012,0000108,1225,547
ACSSF,2010e1,co,000,0012,0000109,1395,659
ACSSF,2010e1,co,000,0012,0000110,2432,962
ACSSF,2010e1,co,000,0012,0000111,911,370
