ACSSF,2010e1,co,000,0168,0000035,52175,37304,3031,34273,14871,52175,37304,2369,34935,14871,32777,1781,30996,32777,1631,31146,32777,1753,31024,23631,1219,22412,23631,1150,22481,23631,1229,22402,29701,155,29546,27117,652,26465,27117,130,26987,27117,55,27062,9742,136,9606,9859,348,9511,1185,184,1001,9859,2751,7108,17258,1175,16083,27117,196,26921,374,0,374,17258,421,16837,17258,13418,5860,7558,3840,1333,2507,17258,7193,10065,2584,0,2584,29701,387,29314,29701,241,29460,29701,2014,27687,27117,817,26300,29701,268,29433,29701,0,29701,66725,7563,59162,66725,7465,59260,66725,7489,59236,66725,5476,61249,66725,5239,61486,66725,4444,62281,66725,7290,59435,66725,7119,59606,66725,7016,59709
ACSSF,2010e1,co,000,0168,0000036,83080,49315,3526,45789,33765,83080,49315,2587,46728,33765,42839,1042,41797,42839,1211,41628,42839,2136,40703,27348,627,26721,27348,599,26749,27348,1531,25817,48618,734,47884,43641,1675,41966,43641,353,43288,43641,222,43419,15959,67,15892,17237,867,16370,1829,333,1496,17237,4129,13108,26404,3106,23298,43641,164,43477,1459,165,1294,26404,852,25552,26404,17086,6999,10087,9318,2704,6614,26404,9703,16701,4977,0,4977,48618,968,47650,48618,654,47964,48618,9064,39554,43641,962,42679,48618,728,47890,48618,566,48052,104701,10939,93762,104701,9989,94712,104701,10205,94496,104701,5856,98845,104701,7286,97415,104701,4742,99959,104701,8230,96471,104701,9251,95450,104701,8843,95858
ACSSF,2010e1,co,000,0168,0000037,88632,65374,5062,60312,23258,88632,65374,4526,60848,23258,59012,3497,55515,59012,3649,55363,59012,3132,55880,42551,2381,40170,42551,2653,39898,42551,2189,40362,43508,708,42800,40119,1543,38576,40119,575,39544,40119,549,39570,12219,284,11935,12340,831,11509,1395,180,1215,12340,3034,9306,27779,5319,22460,40119,339,39780,920,123,797,27779,1322,26457,27779,23949,7657,16292,3830,1136,2694,27779,8793,18986,3389,0,3389,43508,1441,42067,43508,1062,42446,43508,4243,39265,40119,1231,38888,43508,793,42715,43508,443,43065,118899,7897,111002,118899,7548,111351,118899,7506,111393,118899,5535,113364,118899,6219,112680,118899,5519,113380,118899,6770,112129,118899,7006,111893,118899,7093,111806
ACSSF,2010e1,co,000,0168,0000038,82416,59850,2739,57111,22566,82416,59850,3075,56775,22566,53843,3131,50712,53843,3684,50159,53843,3003,50840,37713,2258,35455,37713,2811,34902,37713,2180,35533,44720,1065,43655,40975,1444,39531,40975,570,40405,40975,465,40510,14454,98,14356,14819,342,14477,1751,114,1637,14819,2326,12493,26156,2489,23667,40975,562,40413,861,292,569,26156,674,25482,26156,20576,6178,14398,5580,1364,4216,26156,7542,18614,3745,0,3745,44720,988,43732,44720,1442,43278,44720,5987,38733,40975,694,40281,44720,800,43920,44720,680,44040,105943,8587,97356,105943,8265,97678,105943,7812,98131,105943,5904,100039,105943,6286,99657,105943,4472,101471,105943,7154,98789,105943,7039,98904,105943,7014,98929
ACSSF,2010e1,co,000,0168,0000039,84677,65061,2968,62093,19616,84677,65061,2810,62251,19616,50647,1787,48860,50647,1759,48888,50647,1553,49094,27715,1148,26567,27715,999,26716,27715,899,26816,42475,514,41961,39893,1090,38803,39893,479,39414,39893,579,39314,20506,269,20237,21177,2197,18980,893,0,893,21177,3740,17437,18716,610,18106,39893,99,39794,493,91,402,18716,46,18670,18716,13651,4773,8878,5065,1059,4006,18716,5832,12884,2582,0,2582,42475,1560,40915,42475,120,42355,42475,1572,40903,39893,904,38989,42475,862,41613,42475,237,42238,96063,6876,89187,96063,6616,89447,96063,6341,89722,96063,3982,92081,96063,4536,91527,96063,3482,92581,96063,5589,90474,96063,5964,90099,96063,6030,90033
ACSSF,2010e1,co,000,0168,0000040,326632,231442,16248,215194,95190,326632,231442,14451,216991,95190,195102,10612,184490,195102,12426,182676,195102,10417,184685,128521,6574,121947,128521,8255,120266,128521,6488,122033,180535,3156,177379,167361,6999,160362,167361,2875,164486,167361,2777,164584,66192,1219,64973,69390,4830,64560,7227,1885,5342,69390,15590,53800,97971,6923,91048,167361,2062,165299,2853,502,2351,97971,1824,96147,97971,74994,27627,47367,22977,6236,16741,97971,33863,64108,13174,1173,12001,180535,7054,173481,180535,7131,173404,180535,29123,151412,167361,5989,161372,180535,5313,175222,180535,2605,177930,408032,42710,365322,408032,40989,367043,408032,40846,367186,408032,27785,380247,408032,32859,375173,408032,25014,383018,408032,35676,372356,408032,32872,375160,408032,36974,371058
ACSSF,2010e1,co,000,0168,0000041,243296,179581,10561,169020,63715,243296,179581,10961,168620,63715,155674,7185,148489,155674,7148,148526,155674,7683,147991,107053,4857,102196,107053,4639,102414,107053,4754,102299,128354,1379,126975,119559,4440,115119,119559,1119,118440,119559,941,118618,45601,620,44981,46823,2257,44566,5057,122,4935,46823,6542,40281,72736,4883,67853,119559,842,118717,1491,138,1353,72736,1083,71653,72736,60461,17620,42841,12275,3595,8680,72736,21215,51521,8795,185,8610,128354,4455,123899,128354,1973,126381,128354,11355,116999,119559,2543,117016,128354,1727,126627,128354,969,127385,323024,26316,296708,323024,24842,298182,323024,25288,297736,323024,18618,304406,323024,20213,302811,323024,15986,307038,323024,22732,300292,323024,21647,301377,323024,23178,299846
ACSSF,2010e1,co,000,0168,0000042,486146,345640,31347,314293,140506,486146,345640,30778,314862,140506,301802,21561,280241,301802,23787,278015,301802,19422,282380,207685,14587,193098,207685,16607,191078,207685,12954,194731,285859,4648,281211,262093,12420,249673,262093,2637,259456,262093,2115,259978,128294,2285,126009,130303,6617,123686,9604,1640,7964,130303,28032,102271,131790,11451,120339,262093,3003,259090,5959,1247,4712,131790,2929,128861,131790,99061,33758,65303,32729,9100,23629,131790,42858,88932,23766,1009,22757,285859,12972,272887,285859,7433,278426,285859,46307,239552,262093,9141,252952,285859,8138,277721,285859,4023,281836,597294,61659,535635,597294,57542,539752,597294,57803,539491,597294,45833,551461,597294,43763,553531,597294,37277,560017,597294,50603,546691,597294,51956,545338,597294,51919,545375
ACSSF,2010e1,co,000,0168,0000043,118832,92693,5969,86724,26139,118832,92693,6135,86558,26139,75032,3866,71166,75032,3789,71243,75032,4397,70635,42544,1444,41100,42544,1494,41050,42544,1707,40837,58197,1071,57126,54989,1723,53266,54989,229,54760,54989,287,54702,23613,232,23381,24366,904,23462,1643,324,1319,24366,4604,19762,30623,1486,29137,54989,395,54594,160,0,160,30623,163,30460,30623,23190,8069,15121,7433,2406,5027,30623,10475,20148,3208,51,3157,58197,2169,56028,58197,642,57555,58197,2936,55261,54989,1189,53800,58197,1168,57029,58197,470,57727,142529,13677,128852,142529,13450,129079,142529,12703,129826,142529,9530,132999,142529,10730,131799,142529,9247,133282,142529,11495,131034,142529,12080,130449,142529,11948,130581
ACSSF,2010e1,co,000,0168,0000044,52175,37304,3031,34273,14871,52175,37304,2369,34935,14871,32777,1781,30996,32777,1631,31146,32777,1753,31024,23631,1219,22412,23631,1150,22481,23631,1229,22402,29701,155,29546,27117,652,26465,27117,130,26987,27117,55,27062,9742,136,9606,9859,348,9511,1185,184,1001,9859,2751,7108,17258,1175,16083,27117,196,26921,374,0,374,17258,421,16837,17258,13418,5860,7558,3840,1333,2507,17258,7193,10065,2584,0,2584,29701,387,29314,29701,241,29460,29701,2014,27687,27117,817,26300,29701,268,29433,29701,0,29701,66725,7563,59162,66725,7465,59260,66725,7489,59236,66725,5476,61249,66725,5239,61486,66725,4444,62281,66725,7290,59435,66725,7119,59606,66725,7016,59709
ACSSF,2010e1,co,000,0168,0000045,72498,49906,3776,46130,22592,72498,49906,3524,46382,22592,42331,3700,38631,42331,3789,38542,42331,3439,38892,29942,2764,27178,29942,2915,27027,29942,2698,27244,36306,431,35875,33464,810,32654,33464,627,32837,33464,431,33033,13947,349,13598,14062,545,13517,999,316,683,14062,2363,11699,19402,1750,17652,33464,552,32912,617,0,617,19402,332,19070,19402,13997,3988,10009,5405,1737,3668,19402,5725,13677,2842,0,2842,36306,769,35537,36306,322,35984,36306,4781,31525,33464,1209,32255,36306,452,35854,36306,431,35875,90876,8158,82718,90876,8062,82814,90876,7880,82996,90876,6335,84541,90876,6336,84540,90876,5598,85278,90876,7072,83804,90876,7881,82995,90876,7606,83270
ACSSF,2010e1,co,000,0168,0000046,83080,49315,3526,45789,33765,83080,49315,2587,46728,33765,42839,1042,41797,42839,1211,41628,42839,2136,40703,27348,627,26721,27348,599,26749,27348,1531,25817,48618,734,47884,43641,1675,41966,43641,353,43288,43641,222,43419,15959,67,15892,17237,867,16370,1829,333,1496,17237,4129,13108,26404,3106,23298,43641,164,43477,1459,165,1294,26404,852,25552,26404,17086,6999,10087,9318,2704,6614,26404,9703,16701,4977,0,4977,48618,968,47650,48618,654,47964,48618,9064,39554,43641,962,42679,48618,728,47890,48618,566,48052,104701,10939,93762,104701,9989,94712,104701,10205,94496,104701,5856,98845,104701,7286,97415,104701,4742,99959,104701,8230,96471,104701,9251,95450,104701,8843,95858
ACSSF,2010e1,co,000,0168,0000047,537216,381684,33108,348576,155532,537216,381684,32666,349018,155532,334287,23015,311272,334287,25149,309138,334287,20884,313403,229640,15457,214183,229640,17528,212112,229640,14069,215571,316993,4904,312089,291112,14627,276485,291112,3076,288036,291112,2398,288714,143479,2439,141040,145535,7493,138042,11108,1830,9278,145535,30819,114716,145577,13145,132432,291112,3256,287856,6426,1247,5179,145577,3182,142395,145577,108718,38012,70706,36859,10272,26587,145577,48284,97293,25881,1055,24826,316993,13919,303074,316993,7883,309110,316993,51303,265690,291112,9774,281338,316993,8761,308232,316993,4423,312570,659425,66145,593280,659425,61917,597508,659425,62049,597376,659425,48898,610527,659425,47007,612418,659425,39856,619569,659425,54536,604889,659425,55947,603478,659425,55781,603644
ACSSF,2010e1,co,000,0168,0000048,573237,431014,30937,400077,142223,573237,431014,29812,401202,142223,380433,24474,355959,380433,25826,354607,380433,22575,357858,254826,15957,238869,254826,17393,237433,254826,14378,240448,339261,8584,330677,277746,7855,269891,277746,4103,273643,277746,3016,274730,89897,1360,88537,93268,6432,86836,8179,1254,6925,93268,16846,76422,184478,18084,166394,277746,2075,275671,6865,904,5961,184478,4263,180215,184478,146204,47537,98667,38274,9780,28494,184478,57317,127161,61515,701,60814,339261,14327,324934,339261,8550,330711,339261,32186,307075,277746,7447,270299,339261,11819,327442,339261,7209,332052,730776,60925,669851,730776,58670,672106,730776,57653,673123,730776,44311,686465,730776,46220,684556,730776,38111,692665,730776,53167,677609,730776,53919,676857,730776,54536,676240
ACSSF,2010e1,co,000,0168,0000049,560821,377604,32199,345405,183217,560821,377604,29164,348440,183217,322150,20800,301350,322150,21111,301039,322150,21632,300518,201099,12837,188262,201099,13152,187947,201099,13678,187421,350158,11219,338939,280715,11958,268757,280715,4670,276045,280715,2618,278097,77285,902,76383,84716,3904,80812,11785,4308,7477,84716,17542,67174,195999,26615,169384,280715,3217,277498,7210,1642,5568,195999,5869,190130,195999,129321,49692,79629,66678,18751,47927,195999,68443,127556,69443,655,68788,350158,18913,331245,350158,5108,345050,350158,47351,302807,280715,7904,272811,350158,16794,333364,350158,10172,339986,694534,72275,622259,694534,69079,625455,694534,69565,624969,694534,50315,644219,694534,52919,641615,694534,41669,652865,694534,61465,633069,694534,64033,630501,694534,62436,632098
ACSSF,2010e1,co,000,0168,0000050,570099,411431,30273,381158,158668,570099,411431,27214,384217,158668,350621,22334,328287,350621,23142,327479,350621,21564,329057,229221,14303,214918,229221,15277,213944,229221,13431,215790,305276,5011,300265,274040,8736,265304,274040,3905,270135,274040,1588,272452,87117,1126,85991,91083,3393,87690,7140,1740,5400,91083,19595,71488,182957,16198,166759,274040,2627,271413,4594,304,4290,182957,2592,180365,182957,130003,44980,85023,52954,15800,37154,182957,60780,122177,31236,923,30313,305276,10046,295230,305276,2601,302675,305276,30958,274318,274040,6438,267602,305276,8210,297066,305276,2788,302488,716497,68794,647703,716497,66996,649501,716497,65658,650839,716497,48479,668018,716497,50903,665594,716497,41728,674769,716497,60099,656398,716497,62127,654370,716497,61498,654999
ACSSF,2010e1,co,000,0168,0000051,569147,388786,29096,359690,180361,569147,388786,26290,362496,180361,316362,18892,297470,316362,21014,295348,316362,17756,298606,208101,10623,197478,208101,12776,195325,208101,9636,198465,306292,5400,300892,275368,10907,264461,275368,4784,270584,275368,3670,271698,89636,1507,88129,94268,5952,88316,9657,2716,6941,94268,19203,75065,181100,14015,167085,275368,3059,272309,4944,591,4353,181100,3014,178086,181100,136379,47920,88459,44721,12230,32491,181100,60150,120950,30924,1394,29530,306292,10968,295324,306292,7955,298337,306292,39537,266755,275368,8971,266397,306292,8478,297814,306292,4279,302013,684550,70603,613947,684550,67719,616831,684550,67950,616600,684550,48443,636107,684550,54539,630011,684550,42015,642535,684550,60620,623930,684550,53716,630834,684550,61006,623544
ACSSF,2010e1,co,000,0168,0000052,619670,469400,30983,438417,150270,619670,469400,31608,437792,150270,422399,24701,397698,422399,24370,398029,422399,22963,399436,303222,16445,286777,303222,16051,287171,303222,14344,288878,318711,4746,313965,301716,10419,291297,301716,3925,297791,301716,2894,298822,57728,1181,56547,59880,3306,56574,4737,323,4414,59880,13433,46447,241836,15875,225961,301716,3599,298117,5750,522,5228,241836,4537,237299,241836,201865,62757,139108,39971,11753,28218,241836,74510,167326,16995,192,16803,318711,9685,309026,318711,5414,313297,318711,19942,298769,301716,7541,294175,318711,6144,312567,318711,3248,315463,802241,60491,741750,802241,58501,743740,802241,58251,743990,802241,40384,761857,802241,45816,756425,802241,37166,765075,802241,53768,748473,802241,53118,749123,802241,54167,748074
ACSSF,2010e1,co,000,0168,0000053,525486,370631,25017,345614,154855,525486,370631,23174,347457,154855,320422,17884,302538,320422,19441,300981,320422,17111,303311,217140,10778,206362,217140,11895,205245,217140,9815,207325,277571,3642,273929,259888,9661,250227,259888,2459,257429,259888,2073,257815,96181,1099,95082,99043,5017,94026,8591,1245,7346,99043,18537,80506,160845,13994,146851,259888,2483,257405,2825,659,2166,160845,3705,157140,160845,122275,43319,78956,38570,10458,28112,160845,53777,107068,17683,428,17255,277571,7997,269574,277571,5199,272372,277571,38969,238602,259888,8245,251643,277571,4621,272950,277571,3028,274543,668850,53153,615697,668850,50456,618394,668850,51214,617636,668850,33833,635017,668850,36169,632681,668850,30586,638264,668850,46192,622658,668850,46688,622162,668850,46496,622354
ACSSF,2010e1,co,000,0168,0000054,92376,70624,6649,63975,21752,92376,70624,6139,64485,21752,62019,5246,56773,62019,5170,56849,62019,5523,56496,39923,3149,36774,39923,3289,36634,39923,3464,36459,63808,2233,61575,45165,1510,43655,45165,800,44365,45165,314,44851,10679,208,10471,12080,624,11456,2765,931,1834,12080,2352,9728,33085,3674,29411,45165,432,44733,1189,425,764,33085,560,32525,33085,23299,8115,15184,9786,2924,6862,33085,11039,22046,18643,155,18488,63808,2853,60955,63808,896,62912,63808,7372,56436,45165,891,44274,63808,2528,61280,63808,1487,62321,118286,13307,104979,118286,13070,105216,118286,12880,105406,118286,9568,108718,118286,11498,106788,118286,9239,109047,118286,12567,105719,118286,12179,106107,118286,12382,105904
ACSSF,2010e1,co,000,0168,0000055,122455,87211,8056,79155,35244,122455,87211,7150,80061,35244,74998,5332,69666,74998,5082,69916,74998,5470,69528,51465,4399,47066,51465,4230,47235,51465,4321,47144,67150,553,66597,61199,1419,59780,61199,1000,60199,61199,167,61032,14558,136,14422,15085,384,14701,1350,184,1166,15085,3833,11252,46114,4039,42075,61199,380,60819,1360,0,1360,46114,741,45373,46114,34250,13537,20713,11864,3215,8649,46114,16752,29362,5951,0,5951,67150,1786,65364,67150,241,66909,67150,3122,64028,61199,1342,59857,67150,1459,65691,67150,250,66900,154321,18308,136013,154321,17922,136399,154321,18160,136161,154321,13661,140660,154321,14049,140272,154321,12400,141921,154321,17529,136792,154321,16961,137360,154321,16990,137331
ACSSF,2010e1,co,000,0168,0000056,111703,72871,6766,66105,38832,111703,72871,6504,66367,38832,62023,4874,57149,62023,5028,56995,62023,4406,57617,38765,3470,35295,38765,3429,35336,38765,3092,35673,60582,998,59584,55773,2900,52873,55773,905,54868,55773,716,55057,14646,116,14530,15238,390,14848,1185,291,894,15238,2417,12821,40535,6401,34134,55773,580,55193,641,0,641,40535,1560,38975,40535,28411,10793,17618,12124,4465,7659,40535,15258,25277,4809,0,4809,60582,2450,58132,60582,804,59778,60582,6305,54277,55773,1728,54045,60582,1776,58806,60582,546,60036,138908,16054,122854,138908,15393,123515,138908,15850,123058,138908,11497,127411,138908,11104,127804,138908,9021,129887,138908,14283,124625,138908,14589,124319,138908,14396,124512
ACSSF,2010e1,co,000,0168,0000057,111500,87871,5754,82117,23629,111500,87871,5800,82071,23629,71142,3761,67381,71142,3684,67458,71142,4044,67098,40317,1291,39026,40317,1341,38976,40317,1435,38882,54852,1071,53781,51705,1723,49982,51705,302,51403,51705,217,51488,22541,232,22309,23294,868,22426,1643,324,1319,23294,4270,19024,28411,1295,27116,51705,395,51310,160,0,160,28411,163,28248,28411,21419,7721,13698,6992,2339,4653,28411,10060,18351,3147,51,3096,54852,2188,52664,54852,642,54210,54852,2880,51972,51705,1127,50578,54852,1241,53611,54852,470,54382,132555,12362,120193,132555,12135,120420,132555,11388,121167,132555,8465,124090,132555,9765,122790,132555,8198,124357,132555,10180,122375,132555,10765,121790,132555,10633,121922
ACSSF,2010e1,co,000,0168,0000058,191025,136551,9686,126865,54474,191025,136551,9017,127534,54474,118785,9704,109081,118785,10098,108687,118785,8137,110648,81450,6582,74868,81450,7060,74390,81450,5505,75945,96459,752,95707,89109,3084,86025,89109,1534,87575,89109,695,88414,24301,440,23861,25208,1094,24114,2103,698,1405,25208,3863,21345,63901,6635,57266,89109,965,88144,1328,0,1328,63901,1076,62825,63901,47666,13500,34166,16235,5063,11172,63901,18563,45338,7350,15,7335,96459,2087,94372,96459,682,95777,96459,8807,87652,89109,2629,86480,96459,2000,94459,96459,684,95775,250971,21246,229725,250971,20384,230587,250971,20213,230758,250971,15888,235083,250971,16192,234779,250971,13835,237136,250971,18186,232785,250971,19264,231707,250971,19121,231850
ACSSF,2010e1,co,000,0168,0000059,107012,73616,4281,69335,33396,107012,73616,3338,70278,33396,64057,2295,61762,64057,3326,60731,64057,2509,61548,44694,1755,42939,44694,2742,41952,44694,1754,42940,58782,1456,57326,50811,1508,49303,50811,511,50300,50811,391,50420,13768,155,13613,15286,582,14704,1330,230,1100,15286,3364,11922,35525,3524,32001,50811,604,50207,1508,304,1204,35525,571,34954,35525,21250,7485,13765,14275,3460,10815,35525,10945,24580,7971,842,7129,58782,3385,55397,58782,459,58323,58782,10614,48168,50811,962,49849,58782,3238,55544,58782,810,57972,132725,10636,122089,132725,10321,122404,132725,9845,122880,132725,7060,125665,132725,6988,125737,132725,4425,128300,132725,8496,124229,132725,9062,123663,132725,8855,123870
ACSSF,2010e1,co,000,0168,0000060,78554,50988,3579,47409,27566,78554,50988,2534,48454,27566,41786,1808,39978,41786,1898,39888,41786,2197,39589,24896,981,23915,24896,1013,23883,24896,1163,23733,51914,2902,49012,38792,1483,37309,38792,418,38374,38792,427,38365,10324,197,10127,11835,352,11483,1211,555,656,11835,2139,9696,26957,3310,23647,38792,365,38427,1904,467,1437,26957,514,26443,26957,16458,5966,10492,10499,2530,7969,26957,8496,18461,13122,302,12820,51914,2937,48977,51914,368,51546,51914,9747,42167,38792,1038,37754,51914,2831,49083,51914,2614,49300,93646,7365,86281,93646,7000,86646,93646,6992,86654,93646,5225,88421,93646,5094,88552,93646,3807,89839,93646,5937,87709,93646,6302,87344,93646,5639,88007
ACSSF,2010e1,co,000,0168,0000061,119249,71860,5960,65900,47389,119249,71860,4670,67190,47389,61576,2156,59420,61576,2094,59482,61576,3076,58500,38850,926,37924,38850,844,38006,38850,1889,36961,65738,1417,64321,60082,2620,57462,60082,1202,58880,60082,512,59570,18543,67,18476,19985,943,19042,2028,333,1695,19985,4259,15726,40097,5495,34602,60082,454,59628,1602,165,1437,40097,1779,38318,40097,26941,11340,15601,13156,3743,9413,40097,15083,25014,5656,0,5656,65738,2063,63675,65738,1066,64672,65738,10953,54785,60082,1681,58401,65738,1487,64251,65738,1054,64684,150417,16855,133562,150417,15651,134766,150417,15714,134703,150417,9927,140490,150417,11861,138556,150417,8146,142271,150417,13146,137271,150417,14265,136152,150417,13521,136896
ACSSF,2010e1,co,000,0168,0000062,137900,92851,6718,86133,45049,137900,92851,6383,86468,45049,78693,4864,73829,78693,5023,73670,78693,4538,74155,51139,3178,47961,51139,3398,47741,51139,2983,48156,88302,2526,85776,70191,3161,67030,70191,1370,68821,70191,603,69588,19149,336,18813,21161,1315,19846,2846,1084,1762,21161,5149,16012,49030,7185,41845,70191,1247,68944,1725,549,1176,49030,1326,47704,49030,30237,12684,17553,18793,4910,13883,49030,17594,31436,18111,0,18111,88302,5262,83040,88302,1091,87211,88302,8619,79683,70191,2176,68015,88302,4762,83540,88302,2478,85824,168146,17232,150914,168146,16486,151660,168146,16694,151452,168146,11766,156380,168146,11694,156452,168146,9018,159128,168146,14325,153821,168146,15225,152921,168146,14995,153151
ACSSF,2010e1,co,000,0168,0000063,110753,90853,10459,80394,19900,110753,90853,9890,80963,19900,81745,6701,75044,81745,6935,74810,81745,6749,74996,49648,3576,46072,49648,3744,45904,49648,3358,46290,112093,7125,104968,55150,827,54323,55150,1054,54096,55150,540,54610,16369,473,15896,18224,1230,16994,4011,2002,2009,18224,3944,14280,36926,3698,33228,55150,265,54885,3119,434,2685,36926,598,36328,36926,28520,10246,18274,8406,1624,6782,36926,11870,25056,56943,914,56029,112093,9514,102579,112093,5921,106172,112093,17979,94114,55150,2168,52982,112093,9624,102469,112093,6824,105269,135416,14484,120932,135416,14420,120996,135416,13858,121558,135416,13452,121964,135416,13367,122049,135416,12644,122772,135416,13485,121931,135416,13757,121659,135416,13613,121803
ACSSF,2010e1,co,000,0168,0000064,94585,69739,7899,61840,24846,94585,69739,8373,61366,24846,59635,6731,52904,59635,7146,52489,59635,5942,53693,41001,4807,36194,41001,5159,35842,41001,4010,36991,54921,1199,53722,47883,1777,46106,47883,663,47220,47883,650,47233,9025,0,9025,9821,292,9529,377,56,321,9821,1612,8209,38062,2581,35481,47883,783,47100,702,161,541,38062,1247,36815,38062,28105,9372,18733,9957,3244,6713,38062,12616,25446,7038,0,7038,54921,2340,52581,54921,169,54752,54921,4234,50687,47883,1745,46138,54921,1821,53100,54921,1429,53492,114598,9283,105315,114598,8972,105626,114598,8998,105600,114598,5830,108768,114598,6412,108186,114598,5778,108820,114598,8632,105966,114598,8621,105977,114598,8485,106113
ACSSF,2010e1,co,000,0168,0000065,102489,76990,5635,71355,25499,102489,76990,5175,71815,25499,67365,4440,62925,67365,4397,62968,67365,4476,62889,42289,2367,39922,42289,2301,39988,42289,2321,39968,53754,316,53438,52031,1943,50088,52031,662,51369,52031,483,51548,16904,139,16765,17282,789,16493,358,0,358,17282,4873,12409,34749,2589,32160,52031,458,51573,482,0,482,34749,537,34212,34749,27367,9119,18248,7382,2357,5025,34749,11476,23273,1723,0,1723,53754,781,52973,53754,607,53147,53754,5505,48249,52031,1396,50635,53754,570,53184,53754,388,53366,131927,12315,119612,131927,11939,119988,131927,12026,119901,131927,7889,124038,131927,8661,123266,131927,7320,124607,131927,11171,120756,131927,11408,120519,131927,11470,120457
ACSSF,2010e1,co,000,0168,0000066,94815,71556,3305,68251,23259,94815,71556,3194,68362,23259,56474,1895,54579,56474,1867,54607,56474,1790,54684,31512,1256,30256,31512,1107,30405,31512,1136,30376,48319,464,47855,45351,1100,44251,45351,429,44922,45351,529,44822,22127,269,21858,22798,2325,20473,1205,0,1205,22798,4038,18760,22553,732,21821,45351,169,45182,493,91,402,22553,116,22437,22553,16433,5799,10634,6120,1330,4790,22553,7129,15424,2968,0,2968,48319,1510,46809,48319,120,48199,48319,1627,46692,45351,904,44447,48319,871,47448,48319,187,48132,108011,7810,100201,108011,7584,100427,108011,7312,100699,108011,4646,103365,108011,4916,103095,108011,3589,104422,108011,6484,101527,108011,6902,101109,108011,6965,101046
ACSSF,2010e1,co,000,0168,0000067,94300,71968,2719,69249,22332,94300,71968,2651,69317,22332,64621,2753,61868,64621,3088,61533,64621,1833,62788,46674,1958,44716,46674,2279,44395,46674,1125,45549,50181,893,49288,47435,804,46631,47435,242,47193,47435,295,47140,11552,40,11512,11805,636,11169,1123,355,768,11805,1664,10141,35630,1591,34039,47435,246,47189,448,291,157,35630,411,35219,35630,29374,8610,20764,6256,1567,4689,35630,10177,25453,2746,0,2746,50181,1853,48328,50181,804,49377,50181,3011,47170,47435,793,46642,50181,1081,49100,50181,368,49813,123463,7826,115637,123463,7404,116059,123463,7031,116432,123463,4527,118936,123463,4895,118568,123463,3355,120108,123463,6382,117081,123463,6617,116846,123463,6596,116867
ACSSF,2010e1,co,000,0168,0000068,92642,66359,3620,62739,26283,92642,66359,3794,62565,26283,60894,4366,56528,60894,5048,55846,60894,4231,56663,43875,3129,40746,43875,3811,40064,43875,3032,40843,49599,775,48824,45686,1602,44084,45686,1030,44656,45686,381,45305,17577,135,17442,18004,889,17115,2305,419,1886,18004,3541,14463,27682,3845,23837,45686,530,45156,1002,145,857,27682,822,26860,27682,21198,6201,14997,6484,1864,4620,27682,8065,19617,3913,0,3913,49599,924,48675,49599,1381,48218,49599,5195,44404,45686,1063,44623,49599,982,48617,49599,478,49121,117701,10974,106727,117701,10400,107301,117701,10189,107512,117701,7867,109834,117701,8504,109197,117701,6407,111294,117701,9101,108600,117701,9047,108654,117701,9287,108414
ACSSF,2010e1,co,000,0168,0000069,98074,71548,5775,65773,26526,98074,71548,4972,66576,26526,64296,3907,60389,64296,3897,60399,64296,3530,60766,45315,2733,42582,45315,2843,42472,45315,2509,42806,48643,765,47878,44804,1892,42912,44804,751,44053,44804,655,44149,14891,422,14469,15104,921,14183,1345,0,1345,15104,3493,11611,29700,5745,23955,44804,352,44452,1269,123,1146,29700,1220,28480,29700,24137,8066,16071,5563,1829,3734,29700,9895,19805,3839,0,3839,48643,1958,46685,48643,922,47721,48643,5707,42936,44804,1490,43314,48643,899,47744,48643,500,48143,132056,9828,122228,132056,9285,122771,132056,9479,122577,132056,6669,125387,132056,7180,124876,132056,6122,125934,132056,8542,123514,132056,8741,123315,132056,8860,123196
ACSSF,2010e1,co,000,0168,0000070,113349,77340,5411,71929,36009,113349,77340,5247,72093,36009,67731,3969,63762,67731,4652,63079,67731,3544,64187,48108,2229,45879,48108,2682,45426,48108,2124,45984,53928,1028,52900,50683,1883,48800,50683,680,50003,50683,310,50373,15329,177,15152,15735,1184,14551,1177,138,1039,15735,3776,11959,34948,4711,30237,50683,554,50129,655,0,655,34948,953,33995,34948,26905,9546,17359,8043,2080,5963,34948,11626,23322,3245,183,3062,53928,1912,52016,53928,451,53477,53928,8673,45255,50683,1952,48731,53928,1627,52301,53928,971,52957,154095,10538,143557,154095,9826,144269,154095,9941,144154,154095,7052,147043,154095,7711,146384,154095,6727,147368,154095,8748,145347,154095,9160,144935,154095,9113,144982
ACSSF,2010e1,co,000,0168,0000071,129815,101064,6645,94419,28751,129815,101064,6931,94133,28751,92106,5804,86302,92106,5711,86395,92106,5618,86488,67468,3694,63774,67468,3600,63868,67468,3296,64172,62563,1365,61198,59718,2342,57376,59718,798,58920,59718,516,59202,10441,164,10277,10813,482,10331,737,0,737,10813,2143,8670,48905,3902,45003,59718,510,59208,856,194,662,48905,571,48334,48905,43094,12760,30334,5811,2251,3560,48905,15011,33894,2845,185,2660,62563,2211,60352,62563,451,62112,62563,3291,59272,59718,892,58826,62563,1204,61359,62563,656,61907,172001,15068,156933,172001,14430,157571,172001,14133,157868,172001,10522,161479,172001,12062,159939,172001,10685,161316,172001,13381,158620,172001,13040,158961,172001,12708,159293
