ACSSF,2010e1,co,000,0039,0000011,190519,16448,19058,6885,3004,21906,10576,3064,10402,15857,37778,24922,9298,11190,131,129025,8811,12623,3996,2233,15776,7544,2101,7600,10557,27013,15653,6361,8626,131,27256,3464,4182,1518,315,2185,1078,199,1101,1459,5466,3281,1246,1762,0,3805,155,0,0,0,439,80,0,296,593,72,1868,69,233,0,11766,556,715,384,224,1686,773,279,320,513,2657,2824,574,261,0,5005,130,429,142,22,1034,393,66,72,714,1098,626,110,169,0,13662,3332,1109,845,210,786,708,419,1013,2021,1472,670,938,139,0,190519,16448,19058,6885,3004,21906,10576,13466,15857,37778,24922,9298,11190,131,129025,8811,12623,3996,2233,15776,7544,9701,10557,27013,15653,6361,8626,131,27256,3464,4182,1518,315,2185,1078,1300,1459,5466,3281,1246,1762,0,3805,155,0,0,0,439,80,296,593,72,1868,69,233,0,16771,686,1144,526,246,2720,1166,737,1227,3755,3450,684,430,0,13662,3332,1109,845,210,786,708,1432,2021,1472,670,938,139,0
ACSSF,2010e1,co,000,0039,0000012,323315,23912,31332,13261,5615,35187,16162,4767,19188,27957,60710,48978,16133,19813,300,223217,12944,21531,8040,4011,26695,11794,3654,14045,18437,44443,29350,11794,16179,300,41547,4542,6325,3261,383,2973,1799,199,1510,2363,7923,6207,1573,2489,0,8515,155,304,37,0,686,80,85,732,793,744,4597,69,233,0,18366,1424,742,782,465,2206,773,279,665,1038,3108,5509,937,438,0,7422,438,478,159,22,1178,790,66,102,905,1606,1262,247,169,0,24248,4409,1952,982,734,1449,926,484,2134,4421,2886,2053,1513,305,0,323315,23912,31332,13261,5615,35187,16162,23955,27957,60710,48978,16133,19813,300,223217,12944,21531,8040,4011,26695,11794,17699,18437,44443,29350,11794,16179,300,41547,4542,6325,3261,383,2973,1799,1709,2363,7923,6207,1573,2489,0,8515,155,304,37,0,686,80,817,793,744,4597,69,233,0,25788,1862,1220,941,487,3384,1563,1112,1943,4714,6771,1184,607,0,24248,4409,1952,982,734,1449,926,2618,4421,2886,2053,1513,305,0
ACSSF,2010e1,co,000,0039,0000013,203101,2683,21294,17681,9644,23211,15274,5678,12825,24120,29993,18565,11364,10243,526,154898,1877,14769,14618,7244,18606,11475,4403,9826,17724,24245,12546,8847,8323,395,26451,360,5307,1908,1731,2155,2395,522,1080,3517,2935,2220,1520,801,0,9074,111,360,511,229,419,401,223,1079,1084,1096,2249,317,995,0,3633,64,246,0,53,1162,0,96,139,176,409,1024,195,0,69,2705,54,188,98,279,316,339,374,58,76,323,288,185,65,62,6340,217,424,546,108,553,664,60,643,1543,985,238,300,59,0,203101,2683,21294,17681,9644,23211,15274,18503,24120,29993,18565,11364,10243,526,154898,1877,14769,14618,7244,18606,11475,14229,17724,24245,12546,8847,8323,395,26451,360,5307,1908,1731,2155,2395,1602,3517,2935,2220,1520,801,0,9074,111,360,511,229,419,401,1302,1084,1096,2249,317,995,0,6338,118,434,98,332,1478,339,667,252,732,1312,380,65,131,6340,217,424,546,108,553,664,703,1543,985,238,300,59,0
ACSSF,2010e1,co,000,0039,0000014,286234,2467,20148,15680,8424,36345,15516,11592,26415,37817,55034,29067,13475,12148,2106,226705,1728,15337,11901,6505,27280,13437,10052,20429,29286,46770,22864,10553,9099,1464,26604,86,4374,2195,835,4069,943,611,1768,2619,4227,2431,1254,1192,0,11787,389,258,797,346,2272,496,275,832,1454,711,2323,351,1283,0,3749,0,50,45,65,1074,65,55,496,247,845,188,157,0,462,3105,60,0,263,0,364,392,0,0,708,404,223,273,418,0,14284,204,129,479,673,1286,183,599,2890,3503,2077,1038,887,156,180,286234,2467,20148,15680,8424,36345,15516,38007,37817,55034,29067,13475,12148,2106,226705,1728,15337,11901,6505,27280,13437,30481,29286,46770,22864,10553,9099,1464,26604,86,4374,2195,835,4069,943,2379,2619,4227,2431,1254,1192,0,11787,389,258,797,346,2272,496,1107,1454,711,2323,351,1283,0,6854,60,50,308,65,1438,457,551,955,1249,411,430,418,462,14284,204,129,479,673,1286,183,3489,3503,2077,1038,887,156,180
ACSSF,2010e1,co,000,0039,0000015,151166,1219,6768,18730,3637,13557,3691,4769,7553,27001,35460,17133,7507,4051,90,99057,566,4874,13916,2903,9194,2617,3385,5132,16327,22038,9990,5071,2999,45,14221,158,1164,1458,189,1676,363,54,372,2279,3401,2126,793,188,0,6705,66,209,188,0,387,351,114,188,858,1719,1555,426,644,0,7247,209,0,461,56,757,0,245,348,681,3164,1326,0,0,0,7454,0,114,641,209,564,106,274,295,1051,2403,1151,474,172,0,16482,220,407,2066,280,979,254,697,1218,5805,2735,985,743,48,45,151166,1219,6768,18730,3637,13557,3691,12322,27001,35460,17133,7507,4051,90,99057,566,4874,13916,2903,9194,2617,8517,16327,22038,9990,5071,2999,45,14221,158,1164,1458,189,1676,363,426,2279,3401,2126,793,188,0,6705,66,209,188,0,387,351,302,858,1719,1555,426,644,0,14701,209,114,1102,265,1321,106,1162,1732,5567,2477,474,172,0,16482,220,407,2066,280,979,254,1915,5805,2735,985,743,48,45
ACSSF,2010e1,co,000,0039,0000016,296453,2992,20458,18208,8709,27284,10500,11140,23801,50953,58839,36353,14784,11780,652,208487,2100,14132,13181,6780,20293,8188,8140,16156,32805,45771,21339,10868,8219,515,29818,211,4086,2293,696,2335,1023,539,943,4775,5150,5055,1199,1513,0,18479,335,551,441,156,1965,379,722,1064,4386,2343,4352,962,749,74,11532,83,212,319,97,935,106,429,2417,1342,1828,3142,324,298,0,9508,205,407,721,402,644,295,271,538,2011,1127,1713,482,629,63,18629,58,1070,1253,578,1112,509,1039,2683,5634,2620,752,949,372,0,296453,2992,20458,18208,8709,27284,10500,34941,50953,58839,36353,14784,11780,652,208487,2100,14132,13181,6780,20293,8188,24296,32805,45771,21339,10868,8219,515,29818,211,4086,2293,696,2335,1023,1482,4775,5150,5055,1199,1513,0,18479,335,551,441,156,1965,379,1786,4386,2343,4352,962,749,74,21040,288,619,1040,499,1579,401,3655,3353,2955,4855,806,927,63,18629,58,1070,1253,578,1112,509,3722,5634,2620,752,949,372,0
ACSSF,2010e1,co,000,0039,0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144784,1621,9087,10660,3313,17109,5386,26871,22288,25917,9524,6429,6423,156,115352,1265,7745,7899,2260,14429,4300,20344,15756,22152,8312,5422,5312,156,10456,96,473,241,136,1588,497,1913,1926,2031,681,578,296,0,3273,128,0,369,177,69,129,1411,205,128,68,0,589,0,2486,61,69,194,44,54,248,340,553,368,329,0,226,0,13217,71,800,1957,696,969,212,2863,3848,1238,134,429,0,0
ACSSF,2010e1,co,000,0039,0000018,295029,1170,18175,19898,4014,31987,10905,6993,16704,36550,58587,30510,16595,18270,24671,228978,741,14096,15852,3148,26735,8741,5287,13504,26574,47770,23180,12946,15759,14645,26898,101,2863,2059,372,3009,1101,343,616,2505,5505,2894,1886,1595,2049,2638,0,65,0,0,197,0,0,148,282,532,1119,119,46,130,14444,205,500,80,55,556,65,262,469,610,1492,2059,282,279,7530,4919,67,214,479,74,450,519,206,244,899,671,538,170,201,187,17152,56,437,1428,365,1040,479,895,1723,5680,2617,720,1192,390,130,295029,1170,18175,19898,4014,31987,10905,23697,36550,58587,30510,16595,18270,24671,228978,741,14096,15852,3148,26735,8741,18791,26574,47770,23180,12946,15759,14645,26898,101,2863,2059,372,3009,1101,959,2505,5505,2894,1886,1595,2049,2638,0,65,0,0,197,0,148,282,532,1119,119,46,130,19363,272,714,559,129,1006,584,1181,1509,2163,2597,452,480,7717,17152,56,437,1428,365,1040,479,2618,5680,2617,720,1192,390,130
ACSSF,2010e1,co,000,0039,0000019,266697,3429,20960,21568,8457,29303,11039,8955,20564,40606,50512,23087,12809,14947,461,209681,1925,15155,19095,6941,23635,9225,6348,16811,27199,42491,17703,10290,12499,364,22832,807,3335,650,379,3045,718,619,1149,3874,3697,2591,1092,828,48,7046,364,231,221,123,671,167,350,546,1307,956,848,196,1017,49,3255,122,146,247,0,615,73,0,290,287,812,441,222,0,0,5773,60,290,224,0,209,391,271,56,2520,622,603,31,496,0,18110,151,1803,1131,1014,1128,465,1367,1712,5419,1934,901,978,107,0,266697,3429,20960,21568,8457,29303,11039,29519,40606,50512,23087,12809,14947,461,209681,1925,15155,19095,6941,23635,9225,23159,27199,42491,17703,10290,12499,364,22832,807,3335,650,379,3045,718,1768,3874,3697,2591,1092,828,48,7046,364,231,221,123,671,167,896,1307,956,848,196,1017,49,9028,182,436,471,0,824,464,617,2807,1434,1044,253,496,0,18110,151,1803,1131,1014,1128,465,3079,5419,1934,901,978,107,0
ACSSF,2010e1,co,000,0039,0000020,148049,2557,9375,15632,3770,16915,4263,2727,9266,16786,38653,13484,7453,6971,197,117830,2103,6973,12564,3125,13304,3671,2168,7790,12966,30710,10210,6049,6085,112,13108,384,1665,1473,114,1692,257,173,393,1209,3129,1647,429,458,85,1063,0,0,43,0,150,0,219,0,217,283,151,0,0,0,3371,0,124,140,0,806,0,0,163,242,1172,547,129,48,0,5168,0,210,446,145,502,272,0,43,238,2121,637,174,380,0,7509,70,403,966,386,461,63,167,877,1914,1238,292,672,0,0,148049,2557,9375,15632,3770,16915,4263,11993,16786,38653,13484,7453,6971,197,117830,2103,6973,12564,3125,13304,3671,9958,12966,30710,10210,6049,6085,112,13108,384,1665,1473,114,1692,257,566,1209,3129,1647,429,458,85,1063,0,0,43,0,150,0,219,217,283,151,0,0,0,8539,0,334,586,145,1308,272,206,480,3293,1184,303,428,0,7509,70,403,966,386,461,63,1044,1914,1238,292,672,0,0
ACSSF,2010e1,co,000,0039,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0039,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0039,0000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116737,4510,9441,13023,3347,16791,6306,8692,11071,25236,8736,4350,5028,206,93865,3391,7144,10156,2321,13275,5437,7068,8551,20939,7161,3710,4506,206,12666,592,1428,1974,823,2427,536,662,905,2149,485,257,428,0,463,0,210,0,0,0,0,58,123,72,0,0,0,0,3845,137,191,248,16,897,265,337,294,850,536,74,0,0,5898,390,468,645,187,192,68,567,1198,1226,554,309,94,0
ACSSF,2010e1,co,000,0039,0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0039,0000025,154135,1383,15585,7687,4318,19210,9263,5156,11726,16747,28195,17693,7851,7349,1972,117981,860,9758,5161,3721,13776,8207,4393,9512,13204,23926,12690,6021,5288,1464,19332,86,5456,1658,532,2548,619,474,552,2043,2335,1277,844,908,0,8392,285,190,625,65,1675,280,174,585,582,342,2466,286,837,0,2407,0,50,0,0,559,0,0,303,64,474,407,88,0,462,1259,60,131,65,0,83,95,0,0,124,242,39,182,238,0,4764,92,0,178,0,569,62,115,774,730,876,814,430,78,46,154135,1383,15585,7687,4318,19210,9263,16882,16747,28195,17693,7851,7349,1972,117981,860,9758,5161,3721,13776,8207,13905,13204,23926,12690,6021,5288,1464,19332,86,5456,1658,532,2548,619,1026,2043,2335,1277,844,908,0,8392,285,190,625,65,1675,280,759,582,342,2466,286,837,0,3666,60,181,65,0,642,95,303,188,716,446,270,238,462,4764,92,0,178,0,569,62,889,730,876,814,430,78,46
ACSSF,2010e1,co,000,0039,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50091,174,1220,3792,1082,4825,1296,3567,8945,14601,6464,2939,1096,90,25804,0,597,2289,767,3144,836,1637,4552,6620,3015,1734,568,45,3631,57,225,204,135,370,0,197,411,797,741,352,142,0,3849,66,0,72,0,138,147,86,428,1542,863,293,214,0,10379,0,55,421,79,858,59,717,1401,4714,1475,428,172,0,6428,51,343,806,101,315,254,930,2153,928,370,132,0,45
ACSSF,2010e1,co,000,0039,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0039,0000028,201216,615,11435,13144,2434,22726,6948,5670,11985,26805,42024,23236,11984,12671,9539,160000,458,7986,10739,1888,19181,5421,4279,10253,19708,34475,17272,9276,10952,8112,19576,101,2678,1483,188,2242,909,343,411,1562,3961,2076,1383,1138,1101,1649,0,0,0,0,81,0,0,73,220,78,962,119,46,70,6220,0,300,80,0,486,0,262,429,600,1421,1964,216,279,183,3561,0,214,364,74,153,330,206,244,612,671,351,136,133,73,10210,56,257,478,284,583,288,580,575,4103,1418,611,854,123,0,201216,615,11435,13144,2434,22726,6948,17655,26805,42024,23236,11984,12671,9539,160000,458,7986,10739,1888,19181,5421,14532,19708,34475,17272,9276,10952,8112,19576,101,2678,1483,188,2242,909,754,1562,3961,2076,1383,1138,1101,1649,0,0,0,0,81,0,73,220,78,962,119,46,70,9781,0,514,444,74,639,330,1141,1212,2092,2315,352,412,256,10210,56,257,478,284,583,288,1155,4103,1418,611,854,123,0
ACSSF,2010e1,co,000,0039,0000029,296453,2992,20458,18208,8709,27284,10500,11140,23801,50953,58839,36353,14784,11780,652,208487,2100,14132,13181,6780,20293,8188,8140,16156,32805,45771,21339,10868,8219,515,29818,211,4086,2293,696,2335,1023,539,943,4775,5150,5055,1199,1513,0,18479,335,551,441,156,1965,379,722,1064,4386,2343,4352,962,749,74,11532,83,212,319,97,935,106,429,2417,1342,1828,3142,324,298,0,9508,205,407,721,402,644,295,271,538,2011,1127,1713,482,629,63,18629,58,1070,1253,578,1112,509,1039,2683,5634,2620,752,949,372,0,296453,2992,20458,18208,8709,27284,10500,34941,50953,58839,36353,14784,11780,652,208487,2100,14132,13181,6780,20293,8188,24296,32805,45771,21339,10868,8219,515,29818,211,4086,2293,696,2335,1023,1482,4775,5150,5055,1199,1513,0,18479,335,551,441,156,1965,379,1786,4386,2343,4352,962,749,74,21040,288,619,1040,499,1579,401,3655,3353,2955,4855,806,927,63,18629,58,1070,1253,578,1112,509,3722,5634,2620,752,949,372,0
ACSSF,2010e1,co,000,0039,0000030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73454,580,2653,5506,1848,9607,2058,5342,9577,20660,8696,4093,2693,141,56810,486,1704,3862,1429,7599,1681,4520,7617,15587,7020,2996,2253,56,6420,94,645,1060,114,915,117,161,710,1173,935,359,52,85,814,0,0,43,0,53,0,219,65,283,151,0,0,0,5700,0,209,258,0,825,197,43,322,2896,388,174,388,0,3710,0,95,283,305,215,63,399,863,721,202,564,0,0
ACSSF,2010e1,co,000,0039,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0039,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0039,0000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67140,733,5589,4689,1803,7718,3083,6194,10588,11930,7221,3621,3770,201,53173,323,4026,4184,1679,6038,2500,4885,7537,10356,5278,2911,3304,152,6278,319,1158,0,0,909,322,402,1376,780,665,296,51,0,2462,91,78,0,65,234,0,237,562,368,455,60,263,49,2414,0,68,247,0,325,194,156,163,290,612,207,152,0,2813,0,259,258,59,212,67,514,950,136,211,147,0,0
