ACSSF,2010e1,co,000,0058,0000011,279086,1738,0,0,0,229,805,438,712,2540,979,4817,4290,4426,6124,4202,60670,13773,20833,49862,23937,53785,18999,4106,1821,78711,1681,6719,3292,4062,6275,4428,744,6022,12379,14390,3541,3848,5107,2727,3496,78711,38010,8153,2760,287,1752,592,2762,22204,9397,1300,5312,2211,3984,7653,3049,458,1117,1416,1613,40701,10981,4397,879,1178,1332,3195,23066,6575,2309,2676,5619,5887,6654,1023,789,344,3220,1278,84728,2050,7088,3740,4551,6951,4475,814,6437,13076,15039,4139,4202,5344,2843,3979,279086,1738,1472,3252,5796,4290,4426,6124,4202,60670,13773,20833,49862,23937,53785,18999,4106,1821,78711,27201,6022,12379,14390,18719,75256,26363,5895,11889,13545,17564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71955,24876,5871,11314,13032,16862,4091,1653,24,748,812,854
ACSSF,2010e1,co,000,0058,0000012,470822,2348,0,0,191,798,1728,1488,1274,6032,1968,8384,7582,8277,8969,6933,101461,24824,33089,78700,39219,93833,32919,7312,3493,137557,3167,11934,5460,7659,10656,7574,788,10796,25931,22074,6633,6659,6672,4695,6859,137557,66657,15871,5603,826,3836,1140,4466,36812,15678,1697,10240,3226,5971,13974,5679,812,2806,2003,2674,70900,20642,7880,2015,2793,2203,5751,39048,10554,4319,5498,8750,9927,11210,1844,1127,758,4752,2729,150214,3781,12686,6155,8569,13169,7621,944,11318,27175,23507,7799,7572,7256,4870,7792,470822,2348,4205,7306,10352,7582,8277,8969,6933,101461,24824,33089,78700,39219,93833,32919,7312,3493,137557,47238,10796,25931,22074,31518,132007,45903,10610,24558,21032,29904,,,,,,,,,,,,,,,,,,,,,,,,,1629,416,0,780,223,210,1077,171,59,133,536,178,127446,43909,10504,23691,20359,28983,6176,2234,106,1573,996,1267
ACSSF,2010e1,co,000,0058,0000013,275849,4170,0,0,421,533,1731,1054,632,7658,2412,5733,8286,7065,10043,6111,70515,12776,18719,40978,20259,40334,13127,2072,1220,56753,3169,3139,1201,2221,4045,4180,519,4750,14671,6888,1595,2532,2625,1824,3394,56753,28688,12569,5717,804,3280,245,2523,13595,4913,797,4480,1012,2393,2524,1164,63,472,469,356,28065,12121,3633,841,3106,988,3553,13843,2871,1805,3084,3188,2895,2101,176,440,249,986,250,62033,3719,3254,1485,2621,4852,4288,519,4931,14890,7509,2076,2881,2821,2506,3681,275849,4170,3739,8290,8145,8286,7065,10043,6111,70515,12776,18719,40978,20259,40334,13127,2072,1220,56753,18474,4750,14671,6888,11970,50684,16117,4228,13372,6365,10602,1443,530,0,451,223,239,,,,,,,2448,1005,393,467,212,371,,,,,,,1026,269,46,201,52,458,,,,,,,45561,14625,3922,11694,5929,9391,6599,1948,352,1988,524,1787
ACSSF,2010e1,co,000,0058,0000014,378223,3287,0,70,42,552,1000,388,951,3431,1343,4017,4888,3041,4764,5152,70853,12312,24132,65237,32707,93252,35450,7898,3456,140056,7170,7937,3868,6868,11580,11612,1094,11556,33911,13988,5646,6343,4380,6904,7199,140056,67342,18278,6783,351,5497,808,4839,38838,19149,2128,10386,1416,5759,10226,4103,612,3188,962,1361,72714,24125,7940,2000,4921,1563,7701,39859,10497,5210,9342,5754,9056,8730,1657,1255,577,3485,1756,151973,7875,8648,4607,7602,13491,11779,1248,12210,35667,14749,6345,6753,5350,7633,8016,378223,3287,2052,4382,5360,4888,3041,4764,5152,70853,12312,24132,65237,32707,93252,35450,7898,3456,140056,50129,11556,33911,13988,30472,121476,42210,9884,30029,12968,26385,7815,2182,1042,2047,638,1906,,,,,,,7007,4166,630,1103,218,890,,,,,,,,,,,,,1755,735,0,399,0,621,115576,39901,9331,29096,12653,24595,7822,2967,553,1266,359,2677
ACSSF,2010e1,co,000,0058,0000015,189808,876,0,0,158,68,69,60,703,2273,173,637,1386,1338,1516,2032,22194,3785,6904,25948,10543,62653,30047,7299,9146,109145,4893,8397,7312,6390,9334,14872,590,6857,16383,8618,6437,6252,5796,3832,3182,109145,55146,16317,10386,612,2308,226,2785,30871,17141,1418,5676,1328,5308,7958,4926,515,1194,357,966,53999,17741,6842,1081,2777,1321,5720,30146,11061,2589,4325,3130,9041,6112,1432,642,103,2256,1679,121382,6281,8615,8113,7279,10753,15553,716,8087,17489,9291,7737,6867,6674,4337,3590,189808,876,355,2976,810,1386,1338,1516,2032,22194,3785,6904,25948,10543,62653,30047,7299,9146,109145,51788,6857,16383,8618,25499,102089,47866,6476,15322,8049,24376,,,,,,,,,,,,,4408,2782,174,609,210,633,,,,,,,,,,,,,,,,,,,98565,46661,6183,14653,7835,23233,4276,1424,293,842,370,1347
ACSSF,2010e1,co,000,0058,0000016,412273,5409,78,145,190,965,1537,1449,1827,8761,3717,7744,7546,9572,10011,8035,67386,13905,21831,54105,19524,104805,41460,16060,6211,168536,5767,11366,4717,10730,18598,11267,1797,13614,32636,10851,9802,10462,9841,10539,6549,168536,82913,38296,15996,1262,9990,1082,9966,34235,15136,1428,6860,1204,9607,10382,4950,652,2413,910,1457,85623,43760,15925,5192,7372,1680,13591,32665,10399,4016,5075,3592,9583,9198,1836,1064,926,2383,2989,187932,6700,12269,5107,12219,21810,11741,2178,14642,35063,12202,11650,11586,11472,11740,7553,412273,5409,4364,10588,11461,7546,9572,10011,8035,67386,13905,21831,54105,19524,104805,41460,16060,6211,168536,64242,13614,32636,10851,47193,149229,56015,12250,27987,9398,43579,7159,2428,427,1783,666,1855,,,,,,,6398,3511,502,1670,277,438,,,,,,,2041,537,187,462,254,601,3007,1526,248,473,256,504,141177,53318,11635,26410,8443,41371,10818,3311,802,1995,1547,3163
ACSSF,2010e1,co,000,0058,0000017,185024,868,0,0,0,0,61,0,253,309,35,128,1168,436,219,1705,24176,2792,9751,27519,13900,67425,27112,4417,2750,101704,7109,5480,2973,4547,7370,9637,439,8178,26444,9578,2745,5023,1915,4577,5689,101704,53419,17029,6789,156,5618,965,3501,30946,14783,1636,8856,1518,4153,5444,2393,215,1586,449,801,48285,18595,5224,1804,4016,2294,5257,26180,7809,3832,5910,3110,5519,3510,557,535,458,1242,718,110381,7934,5673,3554,5104,8008,10070,478,8826,27184,10173,3631,5774,2376,5248,6348,185024,868,61,562,163,1168,436,219,1705,24176,2792,9751,27519,13900,67425,27112,4417,2750,101704,37555,8178,26444,9578,19949,93114,33955,6961,24323,9174,18701,,,,,,,,,,,,,5739,2643,1044,1436,103,513,,,,,,,,,,,,,,,,,,,90382,32982,6553,23762,9042,18043,3175,1125,494,731,167,658
ACSSF,2010e1,co,000,0058,0000018,395176,1735,0,80,77,105,124,272,561,1287,699,2829,3188,5499,6304,5493,71002,15838,32727,73086,39457,83412,39547,6527,5327,134813,7992,6475,3543,9336,10460,11514,1452,10704,24748,19785,4606,7101,4828,4314,7955,134813,68656,17483,7024,719,4093,493,5154,39024,19720,2559,8007,2317,6421,12149,5492,276,2761,1971,1649,66157,22228,7441,1769,3506,3706,5806,36398,10049,4497,5706,7837,8309,7531,1046,884,675,3461,1465,148135,9069,7164,4667,10609,12322,11782,1552,11463,25983,20849,4910,8368,5372,4618,9407,395176,1735,658,1848,3528,3188,5499,6304,5493,71002,15838,32727,73086,39457,83412,39547,6527,5327,134813,50772,10704,24748,19785,28804,121686,45497,9785,22465,17977,25962,3720,1542,452,818,253,655,,,,,,,3633,1763,238,323,290,1019,,,,,,,1656,262,0,380,623,391,3423,1243,229,762,453,736,117628,43916,9390,21666,17429,25227,5727,1938,395,1108,1244,1042
ACSSF,2010e1,co,000,0058,0000019,371060,2311,0,0,168,383,1032,314,95,1540,104,1621,3355,3470,5201,5491,67050,15452,25908,58350,27707,97971,39491,8272,5774,151508,6996,8839,7294,7888,11603,15203,792,12677,31545,17109,6185,5414,5358,4909,9696,151508,75794,20976,9952,1117,3678,299,5930,41660,19619,1400,11324,2925,6392,13158,6801,745,3252,1139,1221,75714,22210,7601,2641,3240,2305,6423,43622,12631,5344,9445,6533,9669,9882,2011,1430,606,3908,1927,166779,8188,9324,8133,9070,13540,15506,1396,14127,33380,18265,7753,6380,5830,5479,10408,371060,2311,1897,1635,1725,3355,3470,5201,5491,67050,15452,25908,58350,27707,97971,39491,8272,5774,151508,58615,12677,31545,17109,31562,144378,55645,11884,29917,16623,30309,,,,,,,,,,,,,3668,1982,389,530,92,675,,,,,,,,,,,,,1356,463,138,116,294,345,138124,53332,11353,28459,16373,28607,7459,2650,732,1960,305,1812
ACSSF,2010e1,co,000,0058,0000020,193293,604,85,0,0,0,165,48,119,661,405,1199,1274,1490,2435,1288,29172,6878,12092,30484,16362,54294,22078,5028,7132,88532,3538,10316,4105,4023,4710,7284,381,8173,14340,11401,4054,4358,4067,2525,5257,88532,44493,12663,5932,295,2637,717,3082,24139,12991,733,4554,1288,4573,7691,3199,253,1511,1408,1320,44039,15364,4749,2080,1961,1689,4885,22797,6286,3864,3624,4006,5017,5878,1200,948,53,2293,1384,97251,3890,10688,4738,4653,6059,7458,381,9112,15021,12580,4496,4709,4721,2742,6003,193293,604,298,780,1604,1274,1490,2435,1288,29172,6878,12092,30484,16362,54294,22078,5028,7132,88532,34357,8173,14340,11401,20261,84713,32609,7644,13502,11168,19790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81182,30944,7508,12956,10917,18857,3786,1782,210,546,251,997
ACSSF,2010e1,co,000,0058,0000021,97920,661,0,0,73,0,38,391,253,241,499,947,1307,2752,1629,1364,23256,5568,7416,18224,8828,15860,6527,1011,1075,24473,804,1710,1036,1096,1662,1066,310,3813,4038,3720,837,739,707,982,1953,24473,11733,3346,1814,552,479,0,501,5607,2318,444,1134,281,1430,2780,1304,77,329,676,394,12740,4453,611,693,922,742,1485,6191,1244,1459,990,1383,1115,2096,393,588,184,638,293,25952,994,1882,1036,1096,1893,1066,310,3859,4086,3947,1009,817,772,1129,2056,97920,661,502,494,1446,1307,2752,1629,1364,23256,5568,7416,18224,8828,15860,6527,1011,1075,24473,7684,3813,4038,3720,5218,23031,6871,3733,3956,3490,4981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22368,6685,3733,3882,3256,4812,,,,,,
ACSSF,2010e1,co,000,0058,0000022,105248,563,0,59,0,302,495,165,209,605,732,1619,2067,2588,2957,1487,26319,6555,8687,17984,11286,13115,5919,805,730,20569,598,1319,492,1682,1516,1540,264,3054,2766,3016,802,896,943,522,1159,20569,9924,1476,638,131,168,80,459,5815,2725,678,929,535,948,2633,707,256,439,860,371,10645,1975,922,288,310,46,409,6673,2038,1295,869,917,1554,1997,381,406,51,578,581,23125,630,1375,1011,1958,1847,1683,264,3411,2819,3481,1021,955,943,522,1205,105248,563,1021,814,2351,2067,2588,2957,1487,26319,6555,8687,17984,11286,13115,5919,805,730,20569,7411,3054,2766,3016,4322,18463,6226,3054,2452,2811,3920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15893,5124,2740,1987,2515,3527,3975,1769,314,704,501,687
ACSSF,2010e1,co,000,0058,0000023,155010,1012,0,0,103,545,522,532,681,3905,1268,2799,2342,3082,3520,2453,35891,6300,11937,25792,13462,25877,9834,1509,1644,38864,1281,3517,1135,2605,2068,3281,391,2725,6261,7255,1408,1506,988,1765,2678,38864,17145,6001,2548,147,1069,357,1880,8714,4230,142,1648,946,1748,2430,1259,120,321,560,170,21719,9130,2799,955,1855,1766,1755,10942,3254,1212,1368,2986,2122,1647,188,149,0,640,670,41816,1657,3796,1220,2977,2442,3281,391,2985,6362,7385,1532,1639,1286,2055,2808,155010,1012,1702,4586,4067,2342,3082,3520,2453,35891,6300,11937,25792,13462,25877,9834,1509,1644,38864,14278,2725,6261,7255,8345,36252,12898,2614,6017,7062,7661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33675,12238,2495,5570,6345,7027,3357,1003,171,651,717,815
ACSSF,2010e1,co,000,0058,0000024,73288,522,0,0,168,0,0,164,148,0,0,217,463,400,1345,1098,14497,3609,6733,13310,5592,16469,7206,892,455,25022,1606,1132,1129,926,1506,1538,152,2392,6638,2849,513,665,818,948,2210,25022,12473,3343,882,192,1339,50,880,6968,2746,230,2294,362,1336,2162,961,113,596,349,143,12549,3974,1074,625,708,558,1009,6907,2046,1010,1551,765,1535,1668,280,222,150,765,251,27578,1864,1347,1189,1176,1969,1604,415,2680,7026,2849,606,713,818,1060,2262,73288,522,332,148,217,463,400,1345,1098,14497,3609,6733,13310,5592,16469,7206,892,455,25022,7989,2392,6638,2849,5154,24221,7899,2259,6112,2797,5154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22878,7583,2094,5748,2797,4656,1420,316,201,405,0,498
ACSSF,2010e1,co,000,0058,0000025,204876,2450,0,0,117,479,1264,766,1104,4657,669,3274,4233,2105,3804,3448,49176,8252,13394,34727,20836,36921,10714,1638,848,50121,3100,2544,1051,2537,3778,3276,279,4817,12774,5526,2151,2471,1377,1685,2755,50121,22859,7071,2503,241,2016,493,1818,12192,5928,1054,3012,628,1570,3596,1512,174,1136,283,491,27262,10904,3092,677,3128,810,3197,13398,2926,2292,3220,2022,2938,2960,604,379,262,1290,425,54097,3276,2687,1358,2765,4394,3394,279,4900,13228,5723,2616,2471,1826,2149,3031,204876,2450,2626,5761,3943,4233,2105,3804,3448,49176,8252,13394,34727,20836,36921,10714,1638,848,50121,16565,4817,12774,5526,10439,38723,12031,3501,10337,4899,7955,5988,1918,800,1428,437,1405,,,,,,,2955,1652,476,506,72,249,,,,,,,,,,,,,,,,,,,36323,10919,3280,9639,4792,7693,3977,1671,221,882,151,1052
ACSSF,2010e1,co,000,0058,0000026,55899,318,0,0,36,0,0,0,0,1106,173,150,579,285,284,344,4011,383,999,8048,1609,18141,11463,3261,4709,37574,1428,3081,4177,2388,3860,4603,326,1753,4084,2460,2705,2607,2198,1158,746,37574,18412,7421,4841,358,1140,0,1082,8392,4868,0,1200,444,1880,2599,1841,292,200,44,222,19162,7394,3170,345,1029,249,2601,9012,4523,440,466,766,2817,2756,620,318,49,957,812,42922,2069,3166,4405,2763,4584,4805,326,2256,4473,2553,3444,3046,2740,1365,927,55899,318,36,1106,323,579,285,284,344,4011,383,999,8048,1609,18141,11463,3261,4709,37574,19863,1753,4084,2460,9414,34776,18406,1531,3776,2266,8797,,,,,,,,,,,,,1985,1213,174,268,49,281,,,,,,,,,,,,,,,,,,,34162,18051,1531,3776,2212,8592,,,,,,
ACSSF,2010e1,co,000,0058,0000027,68814,306,0,70,0,0,0,0,0,406,177,549,122,374,245,910,8010,1103,3372,11708,4113,23708,10302,2236,1103,37349,1286,2098,1498,1589,2887,3294,492,2837,10072,3704,767,1957,1270,1407,2191,37349,18458,3626,1329,70,1133,188,906,11406,5585,107,3688,174,1852,3426,1135,150,1298,380,463,18891,4408,1724,519,633,185,1347,11596,2957,1407,3022,1911,2299,2887,414,584,298,866,725,40711,1343,2423,1555,1950,3422,3294,567,3202,10549,4057,767,2243,1451,1466,2422,68814,306,70,406,726,122,374,245,910,8010,1103,3372,11708,4113,23708,10302,2236,1103,37349,13144,2837,10072,3704,7592,35042,12135,2784,9530,3645,6948,,,,,,,,,,,,,1092,507,53,286,59,187,,,,,,,,,,,,,,,,,,,33954,11716,2712,9406,3645,6475,,,,,,
ACSSF,2010e1,co,000,0058,0000028,271127,1227,0,80,0,105,0,272,526,1221,187,2005,2739,4085,4891,3993,45904,9785,23066,49537,26122,57888,28736,5004,3754,95382,5390,4606,2410,7319,7503,8363,922,7272,16583,13910,3762,5289,3577,3043,5433,95382,49108,12951,5455,555,3196,264,3481,27061,13950,1807,5197,1574,4533,9096,4082,139,2166,1456,1253,46274,15019,5022,1307,2090,2138,4462,25767,7196,2995,3558,5823,6195,5488,808,469,376,2655,1180,104836,6289,5149,3145,8102,8700,8560,982,7849,17499,14637,4066,6243,3930,3314,6371,271127,1227,457,1747,2192,2739,4085,4891,3993,45904,9785,23066,49537,26122,57888,28736,5004,3754,95382,36513,7272,16583,13910,21104,85815,32417,6670,15063,12806,18859,2421,1097,288,491,176,369,,,,,,,2964,1443,128,273,199,921,,,,,,,,,,,,,2436,993,186,533,157,567,83039,31333,6275,14659,12258,18514,4124,1378,395,638,1061,652
ACSSF,2010e1,co,000,0058,0000029,412273,5409,78,145,190,965,1537,1449,1827,8761,3717,7744,7546,9572,10011,8035,67386,13905,21831,54105,19524,104805,41460,16060,6211,168536,5767,11366,4717,10730,18598,11267,1797,13614,32636,10851,9802,10462,9841,10539,6549,168536,82913,38296,15996,1262,9990,1082,9966,34235,15136,1428,6860,1204,9607,10382,4950,652,2413,910,1457,85623,43760,15925,5192,7372,1680,13591,32665,10399,4016,5075,3592,9583,9198,1836,1064,926,2383,2989,187932,6700,12269,5107,12219,21810,11741,2178,14642,35063,12202,11650,11586,11472,11740,7553,412273,5409,4364,10588,11461,7546,9572,10011,8035,67386,13905,21831,54105,19524,104805,41460,16060,6211,168536,64242,13614,32636,10851,47193,149229,56015,12250,27987,9398,43579,7159,2428,427,1783,666,1855,,,,,,,6398,3511,502,1670,277,438,,,,,,,2041,537,187,462,254,601,3007,1526,248,473,256,504,141177,53318,11635,26410,8443,41371,10818,3311,802,1995,1547,3163
