ACSSF,2010e1,co,000,0002,0000022,124800,39114,57239,16480,2958,9009,101691,28514,50418,13179,1556,8024,18173,8999,5084,2076,1237,777,3003,1101,1288,462,12,140,1933,500,449,763,153,68,103839,13561,32038,38051,12348,7841,87989,11366,27590,30838,11573,6622,12338,1815,3631,5741,449,702,1935,272,408,813,228,214,1577,108,409,659,98,303,124800,15006,109794,27773,15428,19194,15411,13994,7817,2921,7256,101691,12045,89646,20753,11934,15568,13029,11940,6937,2746,6739,18173,2448,15725,5620,3083,2654,1628,1716,553,175,296,3003,366,2637,788,162,633,370,277,327,0,80,1933,147,1786,612,249,339,384,61,0,0,141,20906,22563,12333,16907,16270,151805,30144,14917,106744,123291,18810,10211,94270,23127,9682,4206,9239,3604,1092,217,2295,1783,560,283,940,152559,105267,47292,124214,97912,26302,23122,5503,17619,3530,1485,2045,1693,367,1326,124800,39114,57239,19438,9009,101691,28514,50418,14735,8024,18173,8999,5084,3313,777,3003,1101,1288,474,140,1933,500,449,916,68
ACSSF,2010e1,co,000,0002,0000023,188389,54934,99690,21832,3748,8185,159591,39157,92654,18176,2669,6935,18048,9434,4734,2026,798,1056,7673,4893,1369,1099,218,94,3077,1450,933,531,63,100,151035,23075,40184,49247,25722,12807,134067,19021,35538,44616,22616,12276,10767,3025,3057,2706,1611,368,4546,490,1104,1671,1228,53,1655,539,485,254,267,110,188389,25038,163351,34631,18466,26693,21052,25756,15625,6708,14420,159591,20647,138944,25065,14130,22371,18190,24125,14638,6680,13745,18048,3324,14724,5455,3211,3006,1098,948,669,0,337,7673,474,7199,2943,467,1103,1577,502,269,0,338,3077,593,2484,1168,658,213,187,181,49,28,0,25629,28798,12084,16209,10440,237653,35256,21378,181019,206121,22834,17356,165931,20649,9429,2319,8901,7802,2212,586,5004,3081,781,1117,1183,237778,176711,61067,206183,166252,39931,20649,5740,14909,7865,2540,5325,3081,2179,902,188389,54934,99690,25580,8185,159591,39157,92654,20845,6935,18048,9434,4734,2824,1056,7673,4893,1369,1317,94,3077,1450,933,594,100
ACSSF,2010e1,co,000,0002,0000024,84628,23541,45504,10635,616,4332,73175,17810,42062,9070,306,3927,7688,3316,2530,1272,165,405,2231,1748,235,103,145,0,1534,667,677,190,0,0,71780,4264,18033,24667,15943,8873,63029,3637,15549,21846,14266,7731,6344,574,1956,1818,1228,768,1312,53,423,558,167,111,1095,0,105,445,282,263,84628,9307,75321,11868,6838,13064,8492,12472,7572,3539,11476,73175,8075,65100,9666,6229,10973,7211,10706,7023,2921,10371,7688,855,6833,1304,297,1499,756,1079,498,481,919,2231,86,2145,647,251,262,439,370,40,0,136,1534,291,1243,251,61,330,86,317,11,137,50,31350,32217,30520,23666,24199,103409,6190,5073,92146,89978,4497,4302,81179,9754,1307,613,7834,2293,340,158,1795,1384,46,0,1338,103422,79081,24341,90023,74968,15055,9754,2686,7068,2261,590,1671,1384,837,547,84628,23541,45504,11251,4332,73175,17810,42062,9376,3927,7688,3316,2530,1437,405,2231,1748,235,248,0,1534,667,677,190,0
ACSSF,2010e1,co,000,0002,0000025,239762,75077,117880,30079,5675,11051,191099,54603,99791,24063,2844,9798,27880,11214,10794,3672,1427,773,14681,7011,4538,1877,808,447,6102,2249,2757,467,596,33,198757,26804,54766,68585,36183,12419,163979,21757,43789,56100,31111,11222,20573,3450,6578,7665,2304,576,9909,1263,2977,3147,2043,479,4296,334,1422,1673,725,142,239762,30762,209000,40610,20542,35449,30551,32605,20890,7386,20967,191099,24148,166951,30315,14881,27279,23634,27260,18432,6737,18413,27880,4120,23760,5192,3250,4915,3934,2973,1461,649,1386,14681,1547,13134,4070,1909,2543,1691,1494,569,0,858,6102,947,5155,1033,502,712,1292,878,428,0,310,26872,29327,22215,16899,27276,305780,47047,37974,220759,245052,32396,28374,184282,36146,7635,6135,22376,17787,5962,2747,9078,6795,1054,718,5023,306249,186592,119657,245322,169213,76109,36842,11589,25253,17290,4682,12608,6795,1108,5687,239762,75077,117880,35754,11051,191099,54603,99791,26907,9798,27880,11214,10794,5099,773,14681,7011,4538,2685,447,6102,2249,2757,1063,33
ACSSF,2010e1,co,000,0002,0000026,78065,38711,28344,7302,713,2995,54768,19589,26003,6116,447,2613,14804,12559,1504,392,0,349,4906,3701,309,686,177,33,3587,2862,528,108,89,0,56787,3050,4777,10740,20192,18028,46699,2881,4092,8671,14978,16077,5322,115,262,1138,2866,941,2748,0,334,722,1469,223,2018,54,89,209,879,787,78065,6499,71566,17303,9050,10910,8143,6172,5787,3030,11171,54768,4482,50286,9268,5403,6952,5611,5110,5035,2622,10285,14804,1227,13577,5810,2855,2085,1175,614,544,212,282,4906,523,4383,1102,281,1374,1148,129,96,129,124,3587,267,3320,1123,511,499,209,319,112,67,480,23135,29868,11384,20430,15607,86719,17559,9103,60057,64357,8511,6038,49808,14147,7454,2060,4633,4796,1139,651,3006,3419,455,354,2610,84922,47643,37279,62664,41930,20734,14002,1679,12323,4796,2455,2341,3460,1579,1881,78065,38711,28344,8015,2995,54768,19589,26003,6563,2613,14804,12559,1504,392,349,4906,3701,309,863,33,3587,2862,528,197,0
ACSSF,2010e1,co,000,0002,0000027,78410,19845,47245,7245,665,3410,71098,16607,44796,6327,449,2919,3557,1146,1577,660,120,54,2724,1645,550,197,96,236,1031,447,322,61,0,201,65914,3026,8535,18679,22844,12830,60795,2996,7861,16577,21173,12188,2286,30,344,1009,598,305,1987,0,171,624,955,237,846,0,159,469,118,100,78410,8641,69769,11044,5180,7494,8728,9131,8724,3199,16269,71098,8089,63009,9308,4496,6907,7925,8480,7822,3017,15054,3557,248,3309,1045,241,154,602,269,419,126,453,2724,193,2531,457,264,227,118,382,426,56,601,1031,111,920,234,179,206,83,0,57,0,161,38813,40379,26915,39253,18851,95146,5361,2977,86808,86671,4200,2740,79731,4699,574,0,4125,2731,436,0,2295,1045,151,237,657,95146,79597,15549,86671,75689,10982,4699,1995,2704,2731,1423,1308,1045,490,555,78410,19845,47245,7910,3410,71098,16607,44796,6776,2919,3557,1146,1577,780,54,2724,1645,550,293,236,1031,447,322,61,201
ACSSF,2010e1,co,000,0002,0000028,320583,91999,162651,43568,7146,15219,258750,66295,139721,33866,5187,13681,40092,14668,15566,7365,1596,897,6615,4834,1220,375,121,65,15126,6202,6144,1962,242,576,262531,20958,54407,94907,54812,37447,219182,17247,44557,77701,46251,33426,29901,2473,6800,12928,5503,2197,2904,0,920,831,809,344,10544,1238,2130,3447,2249,1480,320583,37857,282726,58685,27928,49570,37436,38583,24597,10281,35646,258750,30612,228138,44937,22537,37795,29580,31648,21553,8366,31722,40092,4088,36004,7558,3159,8289,6320,4958,1945,1714,2061,6615,464,6151,2704,475,1157,472,764,175,0,404,15126,2693,12433,3486,1757,2329,1064,1213,924,201,1459,26194,27571,23713,13352,17281,391640,53030,31517,307093,317869,36139,24684,257046,49967,10862,4490,34615,5363,1142,476,3745,18441,4887,1867,11687,392521,252898,139623,318238,230807,87431,50508,14490,36018,5363,2005,3358,18412,5596,12816,320583,91999,162651,50714,15219,258750,66295,139721,39053,13681,40092,14668,15566,8961,897,6615,4834,1220,496,65,15126,6202,6144,2204,576
ACSSF,2010e1,co,000,0002,0000029,486279,197787,190519,62624,11511,23838,371355,136012,157327,50511,6128,21377,61262,34487,16904,5490,3080,1301,39097,18906,12336,4937,1988,930,14565,8382,3952,1686,315,230,410763,69016,84503,93718,100383,63143,325016,53993,67385,74111,77514,52013,47553,9514,9212,9830,13308,5689,27770,4485,6091,7482,6766,2946,10424,1024,1815,2295,2795,2495,486279,57307,428972,90377,43933,74059,51550,55474,39242,16686,57651,371355,45160,326195,63999,31857,55387,37530,44272,30652,13026,49472,61262,7100,54162,14296,5881,9007,7338,5403,5138,2578,4521,39097,3831,35266,8576,4895,6769,4767,4555,2683,741,2280,14565,1216,13349,3506,1300,2896,1915,1244,769,341,1378,25871,27314,21615,20812,21454,581669,125409,63271,392989,449917,84652,52874,312391,71615,25070,6924,39621,45212,12809,2251,30152,14925,2878,1222,10825,580158,315345,264813,449108,280415,168693,70636,15066,55570,45730,14166,31564,14684,5698,8986,486279,197787,190519,74135,23838,371355,136012,157327,56639,21377,61262,34487,16904,8570,1301,39097,18906,12336,6925,930,14565,8382,3952,2001,230
ACSSF,2010e1,co,000,0002,0000030,114847,48855,51067,10581,959,3385,82733,26961,43659,8129,816,3168,22856,16023,5011,1670,0,152,5032,3244,1228,508,52,0,4226,2627,1169,274,91,65,82165,3092,11418,24220,26397,17038,66780,2244,9682,20278,20377,14199,10136,635,1255,2704,3825,1717,2563,55,225,647,1345,291,2686,158,256,591,850,831,114847,11524,103323,26410,10669,16630,12383,13721,8574,4096,10840,82733,9035,73698,15103,7723,11348,9078,10461,6949,3105,9931,22856,1357,21499,9065,2018,3892,2156,2123,1135,750,360,5032,660,4372,1519,515,558,407,684,174,150,365,4226,472,3754,723,413,832,742,453,316,91,184,22906,28593,13917,18313,23483,134087,22447,10313,101327,100186,11235,7228,81723,24028,9390,2193,12445,5013,983,385,3645,4860,839,507,3514,133795,83085,50710,100041,72613,27428,23931,5874,18057,5013,2377,2636,4810,2221,2589,114847,48855,51067,11540,3385,82733,26961,43659,8945,3168,22856,16023,5011,1670,152,5032,3244,1228,560,0,4226,2627,1169,365,65
ACSSF,2010e1,co,000,0002,0000031,70939,24192,34015,8598,1234,2900,55246,14801,30217,7385,933,1910,11593,6851,2656,864,246,976,2617,2016,370,190,41,0,1483,524,772,159,14,14,53490,10143,13889,15461,8487,5510,45543,7847,11423,13969,7091,5213,6177,1812,1918,1225,978,244,918,55,318,126,366,53,852,429,230,141,52,0,70939,10003,60936,14755,8527,9663,7787,9190,5570,1779,3665,55246,7356,47890,8895,6005,7617,6715,8219,5156,1779,3504,11593,2374,9219,3807,1810,1828,634,650,329,0,161,2617,62,2555,1385,235,153,438,259,85,0,0,1483,211,1272,668,477,65,0,62,0,0,0,22805,26336,11569,7180,9494,87201,19246,8237,59718,69577,11719,5359,52499,13237,6169,1774,5294,2491,890,41,1560,1896,468,1063,365,87201,55043,32158,69577,49338,20239,13237,3532,9705,2491,491,2000,1896,1682,214,70939,24192,34015,9832,2900,55246,14801,30217,8318,1910,11593,6851,2656,1110,976,2617,2016,370,231,0,1483,524,772,173,14
