ACSSF,2010m1,co,000,0122,0000016,5481,911,2314,2183,1636,2988,1609,1593,2454,3382,3849,3519,1763,1861,5513,763,1122,1227,631,992,722,1248,1511,2461,3407,1261,869,1190,4146,68,334,138,279,743,315,313,390,1732,1789,3115,1232,790,4162,205,632,943,1370,2599,830,780,2147,1612,1156,1355,685,890,2343,516,1896,453,374,481,445,283,322,436,494,257,757,390,3122,105,513,1607,503,787,1220,381,91,911,699,627,674,260
ACSSF,2010m1,co,000,0122,0000017,2835,571,1778,1784,894,2165,1028,1997,2094,2234,2471,1652,1659,1315,3492,477,1216,1338,458,781,545,1557,1849,1823,2122,1085,1141,921,2182,183,116,163,279,421,279,279,127,846,878,1161,648,648,2766,165,688,790,648,2005,445,769,1343,1099,779,670,663,404,1156,192,912,169,103,352,495,515,79,79,150,154,210,98,1521,155,279,533,389,801,729,262,85,226,377,98,596,61
ACSSF,2010m1,co,000,0122,0000018,5482,604,2874,2610,931,3112,1886,1505,1654,2899,4026,3227,2160,2580,4057,357,1081,1538,332,1215,662,1100,1319,2229,3342,1083,1077,1726,3823,127,58,263,279,630,257,123,224,1409,2413,2648,1259,1145,3867,83,657,912,626,2391,950,878,1232,1272,1245,944,924,968,2664,385,2392,507,245,468,508,259,357,503,277,291,759,481,3320,113,519,1640,514,1297,1314,324,430,602,864,982,835,606
ACSSF,2010m1,co,000,0122,0000019,4500,904,2534,2144,1327,3330,1529,1473,2194,2908,3590,2822,1808,1802,4887,698,1085,1372,518,672,635,1101,1666,2181,2940,1201,979,1264,3292,73,229,310,279,436,121,195,289,1099,1533,2273,1110,1073,4113,276,791,1274,1076,2744,786,749,1428,1312,1165,974,883,616,2225,303,1938,464,153,466,479,338,266,433,321,217,688,148,2485,288,451,1448,740,945,1031,217,304,450,437,466,560,223
ACSSF,2010m1,co,000,0122,0000020,3934,914,1619,1842,899,2020,1115,863,1571,1644,3111,2440,1702,1344,4212,680,958,1387,345,867,614,556,880,1434,2845,731,880,919,3202,297,192,149,279,368,97,99,229,759,1242,1980,1188,927,2893,144,293,845,728,1565,365,586,1129,964,1004,980,300,424,1730,467,1263,491,111,450,191,224,262,149,548,313,377,293,1998,189,196,1404,289,535,731,279,219,431,269,423,404,128
ACSSF,2010m1,co,000,0122,0000021,3373,1319,965,1091,703,1652,865,520,1158,1164,2322,1642,924,1177,2237,602,514,696,118,379,232,394,595,738,1768,570,278,854,2063,279,122,126,178,200,279,279,156,457,1427,1194,730,738,1936,293,338,350,419,1583,446,363,677,550,745,541,260,278,1474,900,712,279,258,395,162,275,353,106,433,279,270,105,1457,373,343,721,449,540,685,99,200,181,252,203,183,146
ACSSF,2010m1,co,000,0122,0000022,2782,584,1113,1170,745,1809,759,424,769,1297,2024,1609,704,1024,1941,253,361,483,279,452,189,170,566,378,1592,735,211,538,1885,279,97,279,279,422,279,79,146,646,863,1205,473,791,2190,279,333,404,613,1543,272,385,479,838,556,656,122,317,1135,171,914,371,158,305,347,279,164,401,129,279,303,181,1395,400,348,840,280,721,574,159,127,151,404,242,294,279
ACSSF,2010m1,co,000,0122,0000023,4021,991,1693,2362,1010,2258,1306,632,1547,1751,2707,1507,1199,1478,3483,438,867,775,425,526,352,397,1040,1297,2182,646,374,753,2563,230,67,188,79,587,279,279,220,1215,1376,1247,621,879,2909,115,350,746,704,1876,575,407,991,481,1012,448,361,347,2469,795,1401,1489,48,251,475,183,256,383,167,279,602,321,2281,138,452,1468,553,906,1020,279,279,304,476,472,341,134
ACSSF,2010m1,co,000,0122,0000024,2438,415,1117,1315,620,1385,751,612,935,1472,1485,1387,743,665,1848,318,448,622,242,208,331,333,519,1141,1141,785,240,447,1291,279,279,80,279,196,279,61,117,807,565,884,485,305,1708,83,371,630,609,1295,373,297,748,787,497,420,258,323,1059,185,882,124,92,145,76,286,123,95,279,279,368,279,1144,279,175,839,69,373,564,154,186,279,101,67,283,279
ACSSF,2010m1,co,000,0122,0000025,3940,585,2359,1742,1130,2177,1572,1396,1506,2143,2625,2663,1265,1420,3229,479,506,704,431,665,453,1080,980,1500,2124,755,317,810,3418,279,86,279,279,489,381,126,309,924,1617,2403,1048,609,2894,362,370,466,600,1752,714,719,1082,1106,950,745,386,618,2478,279,2046,299,351,569,591,381,304,332,367,451,542,528,1894,279,506,1301,738,987,978,177,551,457,575,575,545,215
ACSSF,2010m1,co,000,0122,0000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0122,0000027,2338,334,773,819,728,1106,731,688,1098,1439,1296,1271,592,774,1958,264,507,614,236,435,415,518,843,1260,1121,403,368,448,1474,279,279,101,84,211,81,279,279,404,769,1048,319,458,1631,279,342,199,571,1008,416,386,777,440,502,390,214,229,887,203,415,279,279,402,201,279,279,381,109,279,296,326,904,279,279,659,415,175,409,132,279,279,190,279,145,279
ACSSF,2010m1,co,000,0122,0000028,5448,383,2140,2018,779,2666,1498,1312,1496,2254,3599,3137,1812,2421,3734,138,673,1099,209,822,590,964,1069,1835,2935,926,734,1633,3404,279,58,248,279,457,160,123,180,1330,1831,2588,817,889,3439,83,522,763,521,2206,786,793,1057,1116,1099,814,856,968,2372,290,1885,422,205,427,397,211,252,446,135,291,693,384,2787,113,380,1259,494,1187,1156,280,430,574,468,963,819,339
ACSSF,2010m1,co,000,0122,0000029,5481,911,2314,2183,1636,2988,1609,1593,2454,3382,3849,3519,1763,1861,5513,763,1122,1227,631,992,722,1248,1511,2461,3407,1261,869,1190,4146,68,334,138,279,743,315,313,390,1732,1789,3115,1232,790,4162,205,632,943,1370,2599,830,780,2147,1612,1156,1355,685,890,2343,516,1896,453,374,481,445,283,322,436,494,257,757,390,3122,105,513,1607,503,787,1220,381,91,911,699,627,674,260
ACSSF,2010m1,co,000,0122,0000030,2912,351,794,1003,662,1616,641,634,1018,1411,2350,1894,1313,862,2393,154,300,765,245,785,482,324,641,981,2082,631,702,592,2219,279,192,149,279,299,97,99,86,643,764,1554,887,509,2367,279,138,491,582,1353,265,519,802,659,707,739,248,360,997,284,753,279,279,366,128,279,279,109,78,132,205,104,1254,279,85,612,277,440,358,279,107,417,211,397,352,279
ACSSF,2010m1,co,000,0122,0000031,3276,562,859,1775,446,1407,803,418,927,994,1670,947,669,867,1980,196,210,289,197,174,155,172,655,760,1301,384,240,537,1537,279,279,128,279,581,279,279,134,437,783,824,457,459,1678,279,115,552,242,1081,150,384,590,384,590,352,157,263,1837,514,814,1305,279,190,330,279,279,118,166,279,408,139,1513,279,318,1089,341,791,672,279,279,234,232,279,279,134
ACSSF,2010m1,co,000,0122,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0122,0000033,2812,464,1477,1088,820,1411,955,747,907,1646,1806,1530,963,870,2353,379,536,599,131,288,310,563,528,1063,1517,558,485,642,2100,279,279,231,279,331,279,149,163,682,790,1340,640,426,2163,71,426,705,373,1074,597,326,834,599,763,401,465,274,1409,128,1249,120,279,137,210,119,193,328,139,162,316,279,1685,288,169,645,696,712,601,279,133,430,144,311,262,59
ACSSF,2010m1,co,000,0122,0000034,2119,311,779,1308,536,894,558,560,712,1114,1088,1324,680,541,1498,119,277,891,172,195,322,477,275,861,911,387,265,314,1661,279,279,97,279,159,279,279,93,700,638,1245,598,300,1552,100,99,621,477,678,156,299,611,456,577,295,232,283,810,193,719,133,279,157,279,279,279,118,279,279,152,279,1410,168,125,811,254,534,549,132,109,321,97,248,89,279
ACSSF,2010m1,co,000,0122,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0122,0000036,2256,413,1037,823,639,1717,589,419,637,1120,1622,1378,643,748,1861,81,206,374,279,395,78,170,467,276,1365,756,133,454,1438,279,279,279,279,371,279,79,141,576,783,907,418,621,1826,279,181,364,479,1426,238,367,400,784,472,546,279,255,1039,279,960,353,101,227,331,279,164,364,129,279,259,279,1250,400,312,640,317,713,402,42,127,114,351,242,294,279
ACSSF,2010m1,co,000,0122,0000037,3821,439,1151,1105,1117,1783,1423,847,988,1492,1461,1156,1653,768,1760,104,408,773,548,387,286,618,538,1024,1059,439,260,499,2293,279,147,129,245,307,103,279,223,766,708,971,1384,572,2554,152,65,235,945,1628,581,372,765,791,758,524,326,385,1423,450,1020,272,136,100,263,443,199,302,162,197,156,279,1828,279,327,785,215,698,1190,63,279,390,204,279,357,279
ACSSF,2010m1,co,000,0122,0000038,2538,359,1189,987,460,1517,1084,770,874,1206,1367,1191,797,1002,2137,137,451,640,236,314,482,471,642,986,1177,615,420,539,1562,279,279,279,279,241,82,167,279,583,705,877,583,514,2075,275,398,462,356,1296,634,393,554,460,714,345,193,632,1264,196,1049,264,64,257,191,320,84,211,161,112,358,222,1088,279,101,621,172,464,708,180,162,316,131,279,233,171
ACSSF,2010m1,co,000,0122,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0122,0000040,5448,383,2140,2018,779,2666,1498,1312,1496,2254,3599,3137,1812,2421,3734,138,673,1099,209,822,590,964,1069,1835,2935,926,734,1633,3404,279,58,248,279,457,160,123,180,1330,1831,2588,817,889,3439,83,522,763,521,2206,786,793,1057,1116,1099,814,856,968,2372,290,1885,422,205,427,397,211,252,446,135,291,693,384,2787,113,380,1259,494,1187,1156,280,430,574,468,963,819,339
ACSSF,2010m1,co,000,0122,0000041,3940,585,2359,1742,1130,2177,1572,1396,1506,2143,2625,2663,1265,1420,3229,479,506,704,431,665,453,1080,980,1500,2124,755,317,810,3418,279,86,279,279,489,381,126,309,924,1617,2403,1048,609,2894,362,370,466,600,1752,714,719,1082,1106,950,745,386,618,2478,279,2046,299,351,569,591,381,304,332,367,451,542,528,1894,279,506,1301,738,987,978,177,551,457,575,575,545,215
ACSSF,2010m1,co,000,0122,0000042,5481,911,2314,2183,1636,2988,1609,1593,2454,3382,3849,3519,1763,1861,5513,763,1122,1227,631,992,722,1248,1511,2461,3407,1261,869,1190,4146,68,334,138,279,743,315,313,390,1732,1789,3115,1232,790,4162,205,632,943,1370,2599,830,780,2147,1612,1156,1355,685,890,2343,516,1896,453,374,481,445,283,322,436,494,257,757,390,3122,105,513,1607,503,787,1220,381,91,911,699,627,674,260
ACSSF,2010m1,co,000,0122,0000043,2912,351,794,1003,662,1616,641,634,1018,1411,2350,1894,1313,862,2393,154,300,765,245,785,482,324,641,981,2082,631,702,592,2219,279,192,149,279,299,97,99,86,643,764,1554,887,509,2367,279,138,491,582,1353,265,519,802,659,707,739,248,360,997,284,753,279,279,366,128,279,279,109,78,132,205,104,1254,279,85,612,277,440,358,279,107,417,211,397,352,279
ACSSF,2010m1,co,000,0122,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0122,0000045,3276,562,859,1775,446,1407,803,418,927,994,1670,947,669,867,1980,196,210,289,197,174,155,172,655,760,1301,384,240,537,1537,279,279,128,279,581,279,279,134,437,783,824,457,459,1678,279,115,552,242,1081,150,384,590,384,590,352,157,263,1837,514,814,1305,279,190,330,279,279,118,166,279,408,139,1513,279,318,1089,341,791,672,279,279,234,232,279,279,134
ACSSF,2010m1,co,000,0122,0000046,2256,413,1037,823,639,1717,589,419,637,1120,1622,1378,643,748,1861,81,206,374,279,395,78,170,467,276,1365,756,133,454,1438,279,279,279,279,371,279,79,141,576,783,907,418,621,1826,279,181,364,479,1426,238,367,400,784,472,546,279,255,1039,279,960,353,101,227,331,279,164,364,129,279,259,279,1250,400,312,640,317,713,402,42,127,114,351,242,294,279
ACSSF,2010m1,co,000,0122,0000047,6945,909,2564,2254,1736,3412,1718,1872,2622,3408,4250,3870,1866,1889,6217,768,1086,1296,650,1027,741,1499,1631,2656,3730,1432,881,1208,4355,68,334,138,279,761,315,313,416,1729,1872,3264,1240,777,4567,205,636,1029,1447,2893,954,809,2196,1707,1217,1393,872,883,2574,516,2206,535,374,505,474,296,322,440,507,257,756,390,3342,105,495,1644,543,839,1228,381,129,911,757,627,781,272
ACSSF,2010m1,co,000,0122,0000048,6856,1443,2754,2949,1770,3745,2432,1614,2712,3789,4040,4712,2836,2259,5534,784,1170,1987,982,1000,863,1068,1634,2946,3499,2116,1088,1637,4994,286,197,284,350,775,240,167,530,1849,1809,3490,2009,1215,5641,342,705,1341,1399,3362,1275,981,1818,1675,1703,1314,763,1040,3372,844,2355,597,267,506,516,681,403,670,239,524,985,433,3100,143,378,1723,721,1230,1619,186,253,746,522,274,567,211
ACSSF,2010m1,co,000,0122,0000049,7908,2298,3310,2240,1499,3653,2300,1057,2353,2991,4586,4119,2162,1995,4343,1134,1084,974,390,756,521,858,1471,1926,3413,1260,951,1661,4705,297,236,314,191,742,182,79,507,1390,2029,3399,1387,1204,4665,457,723,611,1014,3454,1250,666,1198,1461,1301,1372,585,1188,3469,1438,2635,594,627,945,1142,312,503,481,517,314,674,435,2394,751,760,1607,613,1123,1332,264,251,449,572,488,486,352
ACSSF,2010m1,co,000,0122,0000050,6486,1895,2677,3659,1432,2948,1838,1226,2305,2614,4300,3188,2199,2064,5635,1028,1296,1922,546,1033,843,860,1329,2208,3930,1118,1033,1372,3726,453,225,323,83,686,97,239,293,1310,2303,2389,1280,1304,4014,444,495,1170,1177,2442,748,840,1671,1207,1560,1110,550,685,3648,1221,2088,1555,131,632,514,314,361,567,574,325,927,399,3497,411,500,2963,605,1236,1207,192,247,640,446,711,579,186
ACSSF,2010m1,co,000,0122,0000051,5342,1164,3146,2778,1074,3381,1982,1617,1670,3297,4465,3375,2234,2917,4183,473,1144,1712,332,1219,727,1169,1348,2438,3548,1321,1149,1817,4074,127,58,276,279,677,284,123,224,1620,2442,2886,1383,1303,4226,126,692,953,729,2529,969,886,1305,1272,1308,1108,958,1126,3096,912,2588,547,293,478,560,311,363,506,277,347,791,541,3357,373,536,1645,526,1394,1391,383,430,602,868,987,828,682
ACSSF,2010m1,co,000,0122,0000052,6621,1047,2686,2582,1797,3554,1973,2588,3461,3856,3871,3121,2392,2300,6071,813,1664,1779,842,1166,1018,1933,2866,2899,3745,1612,1559,1478,3898,311,239,276,84,517,524,169,220,1248,1634,2592,1103,1296,4981,362,886,982,1162,3713,903,1073,1942,1792,1194,1131,995,829,2224,428,1619,459,307,635,785,600,315,480,319,285,746,408,3266,155,328,1564,859,1267,1330,326,280,426,760,574,974,351
ACSSF,2010m1,co,000,0122,0000053,7478,1142,3521,2941,1549,3398,2742,1495,2180,3213,4027,2937,1983,1819,5469,763,907,1488,509,671,726,1137,1240,2620,2894,1380,730,1212,4669,56,244,240,124,584,126,160,445,1662,2004,2951,1633,888,4351,505,842,1284,968,2800,1319,881,1587,1603,1283,1110,723,660,3783,528,3221,535,374,846,521,461,342,580,439,438,806,632,3214,304,696,1843,984,1216,1952,164,628,678,661,518,676,237
ACSSF,2010m1,co,000,0122,0000054,2977,916,1486,814,389,2051,1361,482,1161,1285,1817,1688,1056,1209,1973,519,466,481,279,115,290,423,696,832,1312,652,307,1022,2140,54,279,279,279,381,127,279,428,876,642,1470,768,397,2220,122,356,169,205,2072,283,187,721,431,544,583,317,417,1938,624,1279,435,142,231,968,90,224,135,399,82,317,299,1319,382,476,558,234,397,693,23,279,188,256,327,199,131
ACSSF,2010m1,co,000,0122,0000055,3301,872,1487,1509,706,1333,889,566,1104,1285,2071,1030,939,1155,3174,658,888,1067,281,313,393,497,586,1097,1902,428,587,810,1830,297,279,279,279,210,279,279,219,405,940,977,611,770,1905,144,251,724,488,1080,322,238,805,711,592,311,184,248,1422,396,1162,491,111,247,134,224,262,97,527,274,353,131,1671,189,173,1245,216,385,606,279,190,108,143,119,194,128
ACSSF,2010m1,co,000,0122,0000056,3517,1309,969,1091,703,1625,858,520,1154,1166,2171,1650,889,1196,2243,607,508,696,118,369,229,394,594,738,1770,574,278,854,1985,279,122,126,178,185,279,279,156,460,1383,1188,698,738,1974,293,335,350,419,1571,446,363,671,550,739,539,260,278,1458,897,709,279,258,395,162,275,353,106,234,279,254,279,1424,373,343,721,449,540,669,99,200,181,279,203,183,146
ACSSF,2010m1,co,000,0122,0000057,3161,351,681,1003,656,1512,628,622,964,1413,2239,1950,1232,857,2362,154,300,773,231,782,482,324,632,996,1957,631,607,574,2248,279,192,149,279,299,97,99,86,645,764,1583,867,488,2243,279,138,491,582,1270,240,506,715,654,691,733,248,360,899,284,587,279,279,366,128,279,279,109,78,132,205,104,1126,279,85,541,277,406,358,279,107,417,211,386,352,279
ACSSF,2010m1,co,000,0122,0000058,3998,985,1692,2362,1010,2258,1306,632,1547,1751,2707,1507,1199,1478,3492,453,867,775,425,526,352,397,1040,1297,2182,646,374,753,2563,230,67,188,79,587,279,279,220,1215,1376,1247,621,879,2909,115,350,746,704,1876,575,407,991,481,1012,448,361,347,2470,795,1409,1489,48,251,475,183,256,383,167,279,602,321,2281,138,452,1468,553,906,1020,279,279,304,476,472,341,134
ACSSF,2010m1,co,000,0122,0000059,3220,1564,919,1843,479,1285,907,522,637,1122,1830,934,868,1005,2056,838,304,243,156,583,269,358,357,762,1443,188,283,673,1733,274,78,152,26,290,279,216,103,388,963,832,399,569,1599,406,234,529,231,1140,475,259,508,378,663,283,217,303,1752,1146,816,79,86,247,109,189,96,328,92,110,552,251,1876,305,111,1749,327,299,671,132,279,85,117,59,314,91
ACSSF,2010m1,co,000,0122,0000060,3254,1204,1114,830,615,1118,910,307,449,733,1230,840,668,721,1694,732,531,478,279,239,126,185,311,448,1023,274,252,293,1084,229,53,199,279,201,67,279,50,192,656,618,444,500,1252,25,51,148,393,936,431,279,331,422,488,229,287,264,1556,725,938,99,379,357,519,87,108,108,151,16,323,32,1219,245,235,645,130,353,421,213,19,223,159,151,87,11
ACSSF,2010m1,co,000,0122,0000061,2735,423,1101,1185,745,1853,756,421,761,1255,1972,1611,671,1039,1909,120,345,483,279,466,189,170,560,371,1521,735,211,529,1892,279,97,279,279,422,279,79,146,597,856,1194,434,797,2194,279,333,404,613,1559,258,385,483,838,547,656,94,317,1119,279,920,371,158,257,347,279,164,401,129,279,303,181,1405,400,348,857,280,713,588,150,127,151,404,242,294,279
ACSSF,2010m1,co,000,0122,0000062,2852,1042,1411,690,655,1518,1051,553,1278,1508,1795,1616,1025,1159,2290,725,517,223,352,433,245,414,827,1173,1611,476,716,613,1845,262,203,133,74,375,99,279,90,630,765,1430,545,406,1969,250,319,268,522,1194,588,290,804,739,718,405,308,808,1700,600,1278,139,228,569,422,138,153,146,23,116,351,286,1307,167,185,576,223,493,716,279,279,175,307,152,199,176
ACSSF,2010m1,co,000,0122,0000063,2698,1129,1679,832,492,1467,838,695,1589,1584,1870,3316,1125,1094,2357,753,579,495,273,212,301,391,1130,975,1621,1513,425,616,2833,95,141,279,279,538,58,279,475,996,784,2612,782,498,2505,44,600,169,421,1386,629,500,901,445,614,1017,240,652,1464,648,1147,175,130,102,223,157,60,126,38,431,475,239,826,113,206,542,29,164,411,279,279,239,117,213,130,213
ACSSF,2010m1,co,000,0122,0000064,3890,513,738,909,691,1211,714,505,1004,1781,1558,1361,1188,837,2514,345,461,621,234,299,262,501,717,1533,1362,922,488,636,1423,73,279,108,279,92,279,279,128,500,557,836,516,342,1627,127,293,382,589,907,481,254,562,509,418,492,415,371,1137,290,648,171,279,264,90,123,279,189,178,405,540,124,998,87,152,443,238,482,509,76,118,279,153,251,183,279
ACSSF,2010m1,co,000,0122,0000065,2748,448,890,1537,697,1080,666,733,882,1473,1504,1488,954,703,2146,192,313,1143,287,377,333,669,444,1176,1340,539,360,486,1756,235,279,97,247,202,279,279,93,765,686,1306,748,340,1935,123,130,820,520,865,289,387,693,615,753,497,232,312,965,193,854,209,279,202,279,279,85,118,279,279,266,279,1500,168,125,835,266,557,588,132,109,321,135,286,111,279
ACSSF,2010m1,co,000,0122,0000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
