ACSSF,2010m1,co,000,0022,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2476,3628,2940,2474,173,2471,20,1639,279,103,241,152,556,2430,497,927,478,2723,281,198,1920,1996,167,347,674,103,403,818,688,279,279,260,141,103,501,1048,2991,2474,20,2476,3628,2940,2474
ACSSF,2010m1,co,000,0022,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,2398,4385,4003,2395,575,2270,67,4004,359,362,850,407,964,1891,530,713,421,3440,477,517,2920,1338,279,1214,722,345,495,642,1960,192,346,1250,443,133,697,238,4193,2395,67,2398,4385,4003,2395
ACSSF,2010m1,co,000,0022,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,2769,3930,3717,2765,778,2715,72,1202,96,246,208,662,710,2233,1206,1704,378,2768,192,258,2287,1771,504,502,1461,267,1869,589,533,466,371,1036,218,172,258,193,4683,2765,72,2769,3930,3717,2765
ACSSF,2010m1,co,000,0022,0000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,1947,3286,2789,1952,380,1859,51,796,380,818,500,482,754,2386,1056,1246,286,1896,615,584,1767,1487,253,788,1127,131,936,800,1417,243,279,1151,420,253,494,398,2973,1952,51,1947,3286,2789,1952
ACSSF,2010m1,co,000,0022,0000040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,5885,8419,7805,5880,2153,5207,45,3271,1596,1092,1530,736,2058,4066,1733,2859,1325,6439,460,688,4572,3235,660,2807,2805,489,1711,1331,1782,993,990,2404,586,508,1928,890,6910,5880,45,5885,8419,7805,5880
ACSSF,2010m1,co,000,0022,0000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,3342,6067,5368,3345,517,3361,119,2876,1112,391,547,838,1147,2703,991,1571,712,3715,851,748,3469,2254,233,1124,1457,254,1192,951,1886,504,2364,1737,329,615,483,958,6875,3345,119,3342,6067,5368,3345
ACSSF,2010m1,co,000,0022,0000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5222,6519,5116,5222,2141,4851,0,2666,1373,1523,1168,833,1155,4246,3449,2729,770,5526,974,688,4524,2828,626,1667,2008,845,1891,856,1583,249,2923,1677,867,784,1085,373,6038,5222,0,5222,6519,5116,5222
ACSSF,2010m1,co,000,0022,0000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,2986,3655,3680,2987,511,3055,33,1318,1187,330,789,1294,1324,2692,1868,1190,1044,3653,559,595,2833,1501,414,2022,1080,176,614,616,1166,166,272,1851,1123,615,973,426,3809,2987,33,2986,3655,3680,2987
ACSSF,2010m1,co,000,0022,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2081,3176,3281,2082,533,2135,43,1095,115,268,611,891,593,1774,1555,814,693,2541,191,209,2039,1077,148,1598,835,692,483,260,836,184,465,1412,368,261,331,117,3113,2082,43,2081,3176,3281,2082
ACSSF,2010m1,co,000,0022,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,2757,3341,3118,2762,450,2689,53,1349,117,242,555,440,777,1349,205,811,190,3548,279,119,2057,1128,338,1693,997,113,600,433,743,143,634,1306,357,115,671,279,3519,2762,53,2757,3341,3118,2762
