ACSSF,2010m1,co,000,0006,0000034,4162,4523,8759,12093,15578,24277,18928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2766,1315,1032,2757,2484,869,998,2484,992,693,112,786,296,273,273,296,697,330,115,626,773,104,126,754,2756,1863,1325,1321,746,1153,273,2480,1609,1174,1118,729,1036,273,992,414,458,477,179,299,273,296,133,273,259,273,273,273,697,291,528,283,273,100,273,773,529,213,491,273,209,273
ACSSF,2010m1,co,000,0006,0000035,4674,4175,8980,44775,3964,47100,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0006,0000036,1806,2068,5963,26774,8729,10206,44698,3332,1572,1429,3183,3257,1396,1424,2904,1054,147,178,1040,417,191,273,382,618,400,130,501,301,246,277,152,644,313,273,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3332,1572,1429,3183,3257,1396,1424,2904,1054,147,178,1040,417,191,273,382,662,532,305,542,644,313,273,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0006,0000037,5765,5181,27786,30667,18118,25556,10747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0006,0000038,3233,2907,17268,4531,23005,54594,31617,3278,672,909,3053,3021,453,868,2843,831,255,323,696,573,270,170,493,291,153,273,248,352,241,273,245,571,76,114,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3278,672,909,3053,3021,453,868,2843,831,255,323,696,573,270,170,493,454,283,273,341,571,76,114,559,3278,1830,1303,1890,633,626,280,3021,1783,1213,1781,560,435,280,831,391,319,483,350,359,273,573,366,143,306,313,273,273,454,229,107,220,269,129,273,571,450,107,272,200,199,273
ACSSF,2010m1,co,000,0006,0000039,1815,2891,9506,4295,7148,10109,8506,4372,1944,1514,4011,3567,1506,1193,3214,1427,824,368,1363,1015,320,416,851,1513,676,459,1060,1470,300,534,1350,1314,405,416,1232,4393,3314,2260,1861,1142,1088,204,3588,2304,1889,1584,1032,955,185,1427,1036,743,514,487,458,273,1038,627,584,406,185,263,273,1460,1196,368,506,273,165,273,1470,1298,511,479,273,138,273,1292,1144,207,448,330,273,81,4372,1944,1514,4011,3567,1506,1193,3214,1427,824,368,1363,1015,320,416,851,2315,730,665,1820,1314,405,416,1232,4393,3314,2260,1861,1142,1088,204,3588,2304,1889,1584,1032,955,185,1427,1036,743,514,487,458,273,1038,627,584,406,185,263,273,2267,1986,641,727,273,217,273,1292,1144,207,448,330,273,81
ACSSF,2010m1,co,000,0006,0000040,895,887,2764,1447,4655,26889,10893,5397,2012,2942,5589,5293,1724,2384,5381,2383,800,1263,2240,1116,472,558,619,1399,550,472,1001,1185,263,741,893,1748,266,177,1738,5419,3633,3560,3538,2393,2683,620,5299,3184,3098,3317,1852,2124,608,2383,1260,834,950,1053,1120,273,1116,109,878,443,273,432,273,1429,701,753,527,346,239,286,1185,688,466,173,221,550,273,1748,1159,539,751,354,397,273,5397,2012,2942,5589,5293,1724,2384,5381,2383,800,1263,2240,1116,472,558,619,1778,633,859,1274,1748,266,177,1738,5419,3633,3560,3538,2393,2683,620,5299,3184,3098,3317,1852,2124,608,2383,1260,834,950,1053,1120,273,1116,109,878,443,273,432,273,1784,980,861,554,447,603,286,1748,1159,539,751,354,397,273
ACSSF,2010m1,co,000,0006,0000041,3167,1747,6618,5650,3508,17653,11680,5161,1627,1645,4743,4389,1361,1363,4185,2549,609,621,2151,948,518,257,776,768,331,380,533,661,92,211,575,1200,464,377,987,5208,3652,2579,3103,1422,1934,909,4389,3075,2187,2489,1311,1622,493,2549,1314,704,832,542,1030,273,948,324,591,607,82,346,273,1046,387,445,412,115,130,538,661,429,161,269,311,149,273,1201,682,630,625,324,115,77,5161,1627,1645,4743,4389,1361,1363,4185,2549,609,621,2151,948,518,257,776,967,346,425,798,1200,464,377,987,5208,3652,2579,3103,1422,1934,909,4389,3075,2187,2489,1311,1622,493,2549,1314,704,832,542,1030,273,948,324,591,607,82,346,273,1226,573,476,459,327,199,538,1201,682,630,625,324,115,77
ACSSF,2010m1,co,000,0006,0000042,1712,689,1985,3095,8272,8708,8927,9584,4231,2970,8615,8525,3415,2448,7497,3619,1598,992,3286,2854,1194,766,2686,1637,574,685,1248,1792,633,585,1488,2169,599,369,1984,9630,7048,4839,5389,3109,3844,264,8534,5724,3971,4958,2940,3387,251,3628,1793,1694,1869,1621,1339,273,2874,1987,1577,1328,751,818,80,1671,837,1020,934,331,235,273,1792,1174,973,505,408,643,273,2192,1322,715,1039,538,677,273,9584,4231,2970,8615,8525,3415,2448,7497,3619,1598,992,3286,2854,1194,766,2686,2153,811,924,1736,2169,599,369,1984,9630,7048,4839,5389,3109,3844,264,8534,5724,3971,4958,2940,3387,251,3628,1793,1694,1869,1621,1339,273,2874,1987,1577,1328,751,818,80,2195,1416,1395,1070,558,687,273,2192,1322,715,1039,538,677,273
ACSSF,2010m1,co,000,0006,0000043,1862,1245,6875,10977,9548,4328,14323,4507,2128,1447,3948,4380,1867,964,3857,1377,362,626,1171,347,260,179,134,807,421,508,469,1215,743,168,948,892,194,142,855,4412,3208,2139,2265,1057,1328,149,4324,2973,1795,2229,966,1190,110,1377,764,881,698,459,398,88,347,270,179,90,273,70,273,853,489,312,660,108,273,273,1215,1184,305,364,167,163,273,913,811,194,312,72,104,273,4507,2128,1447,3948,4380,1867,964,3857,1377,362,626,1171,347,260,179,134,1373,852,572,991,892,194,142,855,4412,3208,2139,2265,1057,1328,149,4324,2973,1795,2229,966,1190,110,1377,764,881,698,459,398,88,347,270,179,90,273,70,273,1386,1285,437,734,193,163,273,913,811,194,312,72,104,273
ACSSF,2010m1,co,000,0006,0000044,4674,4175,8980,44775,3964,47100,18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0006,0000045,2065,3570,4662,1158,7058,29936,15894,3832,1952,893,3221,3494,1709,882,3069,1341,795,235,973,506,273,71,501,645,355,106,545,619,373,273,460,750,171,155,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3832,1952,893,3221,3494,1709,882,3069,1341,795,235,973,506,273,71,501,928,517,106,770,750,171,155,721,3824,1884,1956,1695,1432,1460,273,3528,1743,1914,1382,1096,1250,273,1341,666,448,454,787,686,273,506,202,273,273,322,273,273,951,525,457,556,134,180,273,702,315,187,605,153,164,273
ACSSF,2010m1,co,000,0006,0000046,1806,2068,5963,26774,8729,10206,44698,3332,1572,1429,3183,3257,1396,1424,2904,1054,147,178,1040,417,191,273,382,618,400,130,501,301,246,277,152,644,313,273,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3332,1572,1429,3183,3257,1396,1424,2904,1054,147,178,1040,417,191,273,382,662,532,305,542,644,313,273,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0006,0000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
