ACSSF,2010e1,co,000,0038,0000011,190519,63843,38108,42855,29491,16091,131,129025,41901,26890,30374,18420,11309,131,27256,8664,3986,4823,7296,2487,0,3805,539,2062,934,34,236,0,11766,3378,2869,3157,1482,880,0,5005,2056,739,1120,444,646,0,13662,7305,1562,2447,1815,533,0,190519,120680,107302,13378,13489,21093,10151,4707,19895,504,129025,81653,73967,7686,10762,16399,6262,3450,10372,127,27256,18349,16712,1637,1126,2870,1940,710,2070,191,3805,2976,2878,98,106,331,0,32,360,0,11766,7703,7139,564,943,585,1202,468,768,97,5005,2980,2825,155,134,641,357,47,846,0,13662,7019,3781,3238,418,267,390,0,5479,89,190519,63843,38108,42855,29491,16091,131,129025,41901,26890,30374,18420,11309,131,27256,8664,3986,4823,7296,2487,0,3805,539,2062,934,34,236,0,16771,5434,3608,4277,1926,1526,0,13662,7305,1562,2447,1815,533,0,190519,134169,35951,19895,504,129025,92415,26111,10372,127,27256,19475,5520,2070,191,3805,3082,363,360,0,16771,11760,3300,1614,97,13662,7437,657,5479,89
ACSSF,2010e1,co,000,0038,0000012,323315,107042,68141,72638,48293,26901,300,223217,72950,45762,52925,32115,19165,300,41547,12025,7525,7380,10141,4476,0,8515,1073,4540,2147,338,417,0,18366,5710,5301,4012,2212,1131,0,7422,2702,1391,1264,1039,1026,0,24248,12582,3622,4910,2448,686,0,323315,210164,186159,24005,23786,33381,15233,7723,32292,736,223217,144439,130869,13570,18860,26099,10956,5970,16681,212,41547,28823,26028,2795,1842,4517,2151,948,3075,191,8515,6936,6838,98,515,331,0,32,701,0,18366,11979,11287,692,1263,984,1300,663,2080,97,7422,4955,4610,345,288,788,436,47,908,0,24248,13032,6527,6505,1018,662,390,63,8847,236,323315,107042,68141,72638,48293,26901,300,223217,72950,45762,52925,32115,19165,300,41547,12025,7525,7380,10141,4476,0,8515,1073,4540,2147,338,417,0,25788,8412,6692,5276,3251,2157,0,24248,12582,3622,4910,2448,686,0,323315,233950,56337,32292,736,223217,163299,43025,16681,212,41547,30665,7616,3075,191,8515,7451,363,701,0,25788,18485,4218,2988,97,24248,14050,1115,8847,236
ACSSF,2010e1,co,000,0038,0000013,203101,56692,35351,55531,27862,27414,251,154898,45213,25677,44026,19439,20354,189,26451,5189,4792,5319,6551,4600,0,9074,2649,2437,2170,717,1101,0,3633,264,974,1903,343,149,0,2705,384,656,639,462,502,62,6340,2993,815,1474,350,708,0,203101,155864,149415,6449,10882,11744,6854,6167,11350,240,154898,119505,115567,3938,8712,9680,5217,5150,6634,0,26451,20787,20297,490,1002,1596,516,209,2226,115,9074,6495,6495,0,728,193,784,618,256,0,3633,2802,2802,0,173,127,87,69,375,0,2705,2019,2019,0,42,0,157,62,300,125,6340,4256,2235,2021,225,148,93,59,1559,0,203101,56692,35351,55531,27862,27414,251,154898,45213,25677,44026,19439,20354,189,26451,5189,4792,5319,6551,4600,0,9074,2649,2437,2170,717,1101,0,6338,648,1630,2542,805,651,62,6340,2993,815,1474,350,708,0,203101,166746,24765,11350,240,154898,128217,20047,6634,0,26451,21789,2321,2226,115,9074,7223,1595,256,0,6338,5036,502,675,125,6340,4481,300,1559,0
ACSSF,2010e1,co,000,0038,0000014,286234,107887,48348,77043,25764,26446,746,226705,88412,38616,59997,18695,20657,328,26604,6951,4266,6635,5219,3533,0,11787,3170,2780,3809,687,1341,0,3749,1058,637,1333,240,109,372,3105,1184,604,331,405,581,0,14284,7112,1445,4938,518,225,46,286234,211809,198170,13639,20635,16653,7099,12573,16583,882,226705,168730,158602,10128,17461,14121,5498,9665,10422,808,26604,19680,18475,1205,1637,1445,817,1178,1847,0,11787,9857,9857,0,115,289,587,782,157,0,3749,2477,2423,54,505,200,0,462,105,0,3105,1807,1742,65,275,257,149,306,311,0,14284,9258,7071,2187,642,341,48,180,3741,74,286234,107887,48348,77043,25764,26446,746,226705,88412,38616,59997,18695,20657,328,26604,6951,4266,6635,5219,3533,0,11787,3170,2780,3809,687,1341,0,6854,2242,1241,1664,645,690,372,14284,7112,1445,4938,518,225,46,286234,232444,36325,16583,882,226705,186191,29284,10422,808,26604,21317,3440,1847,0,11787,9972,1658,157,0,6854,5064,1374,416,0,14284,9900,569,3741,74
ACSSF,2010e1,co,000,0038,0000015,151166,81173,23568,30743,6684,8953,45,99057,50605,15757,20901,4999,6795,0,14221,6195,2726,3382,1029,889,0,6705,3822,1507,944,235,197,0,7247,4162,1424,1267,65,329,0,7454,4817,1245,1192,0,200,0,16482,11572,909,3057,356,543,45,151166,102790,91503,11287,10602,9029,11010,2932,14426,377,99057,71655,65519,6136,7533,7035,4177,1717,6776,164,14221,9234,8331,903,914,926,1450,150,1334,213,6705,3797,3797,0,623,407,1373,431,74,0,7247,3704,3495,209,553,342,1931,285,432,0,7454,4733,4242,491,204,123,1807,240,347,0,16482,9667,6119,3548,775,196,272,109,5463,0,151166,81173,23568,30743,6684,8953,45,99057,50605,15757,20901,4999,6795,0,14221,6195,2726,3382,1029,889,0,6705,3822,1507,944,235,197,0,14701,8979,2669,2459,65,529,0,16482,11572,909,3057,356,543,45,151166,113392,22971,14426,377,99057,79188,12929,6776,164,14221,10148,2526,1334,213,6705,4420,2211,74,0,14701,9194,4728,779,0,16482,10442,577,5463,0
ACSSF,2010e1,co,000,0038,0000016,296453,125697,52752,71455,21911,24198,440,208487,92293,31682,50406,15116,18550,440,29818,9834,6738,6178,3954,3114,0,18479,5484,6643,4716,851,785,0,11532,4440,3334,3276,288,194,0,9508,4301,2537,1387,752,531,0,18629,9345,1818,5492,950,1024,0,296453,213469,201491,11978,27400,17524,11370,8194,18097,399,208487,150526,143048,7478,21234,12433,8041,5929,9987,337,29818,21730,21415,315,1971,2181,1864,681,1391,0,18479,15001,14888,113,909,1108,502,859,100,0,11532,8395,8162,233,1167,486,521,378,585,0,9508,6421,6184,237,1191,695,376,258,567,0,18629,11396,7794,3602,928,621,66,89,5467,62,296453,125697,52752,71455,21911,24198,440,208487,92293,31682,50406,15116,18550,440,29818,9834,6738,6178,3954,3114,0,18479,5484,6643,4716,851,785,0,21040,8741,5871,4663,1040,725,0,18629,9345,1818,5492,950,1024,0,296453,240869,37088,18097,399,208487,171760,26403,9987,337,29818,23701,4726,1391,0,18479,15910,2469,100,0,21040,17174,2714,1152,0,18629,12324,776,5467,62
ACSSF,2010e1,co,000,0038,0000017,144784,79128,13840,39005,6041,6697,73,115352,62959,11270,30738,5107,5205,73,10456,4290,1399,3626,644,497,0,3273,2478,75,278,73,369,0,569,225,61,220,0,63,0,1917,1101,277,246,45,248,0,13217,8075,758,3897,172,315,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144784,79128,13840,39005,6041,6697,73,115352,62959,11270,30738,5107,5205,73,10456,4290,1399,3626,644,497,0,3273,2478,75,278,73,369,0,2486,1326,338,466,45,311,0,13217,8075,758,3897,172,315,0,144784,116236,18594,9954,0,115352,94444,15821,5087,0,10456,8165,1674,617,0,3273,2322,718,233,0,2486,1877,226,383,0,13217,9428,155,3634,0
ACSSF,2010e1,co,000,0038,0000018,295029,109221,51349,64687,24761,28999,16012,228978,86237,38780,53432,19799,22363,8367,26898,8353,5536,5097,3077,3982,853,2638,393,1304,489,0,392,60,14444,2306,2772,1377,842,602,6545,4919,1707,1276,354,292,1103,187,17152,10225,1681,3938,751,557,0,295029,184603,174352,10251,21558,21266,7426,43229,16665,282,228978,146188,140736,5452,16852,18625,5772,31313,10095,133,26898,17300,16092,1208,2683,1658,1240,3286,731,0,2638,1864,1864,0,472,0,0,251,51,0,14444,4873,4710,163,474,204,296,7809,639,149,4919,3418,2852,566,544,174,69,366,348,0,17152,10960,8098,2862,533,605,49,204,4801,0,295029,109221,51349,64687,24761,28999,16012,228978,86237,38780,53432,19799,22363,8367,26898,8353,5536,5097,3077,3982,853,2638,393,1304,489,0,392,60,19363,4013,4048,1731,1134,1705,6732,17152,10225,1681,3938,751,557,0,295029,206161,71921,16665,282,228978,163040,55710,10095,133,26898,19983,6184,731,0,2638,2336,251,51,0,19363,9309,8918,987,149,17152,11493,858,4801,0
ACSSF,2010e1,co,000,0038,0000019,266697,115553,37789,70767,20741,21434,413,209681,89489,30557,56315,15566,17390,364,22832,9471,3478,4387,3259,2237,0,7046,3130,1327,1981,290,269,49,3255,514,741,1299,389,312,0,5773,3279,451,1044,449,550,0,18110,9670,1235,5741,788,676,0,266697,187844,174072,13772,20254,19467,8600,9959,20527,46,209681,149986,141400,8586,15881,17030,7070,7916,11752,46,22832,16262,15102,1160,1519,1457,641,906,2047,0,7046,4638,4625,13,687,434,319,801,167,0,3255,2258,2080,178,453,40,212,0,292,0,5773,3280,2743,537,338,395,270,229,1261,0,18110,11420,8122,3298,1376,111,88,107,5008,0,266697,115553,37789,70767,20741,21434,413,209681,89489,30557,56315,15566,17390,364,22832,9471,3478,4387,3259,2237,0,7046,3130,1327,1981,290,269,49,9028,3793,1192,2343,838,862,0,18110,9670,1235,5741,788,676,0,266697,208098,38026,20527,46,209681,165867,32016,11752,46,22832,17781,3004,2047,0,7046,5325,1554,167,0,9028,6329,1146,1553,0,18110,12796,306,5008,0
ACSSF,2010e1,co,000,0038,0000020,148049,67179,23497,34860,11297,11019,197,117830,53156,18381,28620,8382,9179,112,13108,4599,2991,2395,2170,868,85,1063,428,151,344,0,140,0,3371,985,756,1236,350,44,0,5168,2949,744,884,129,462,0,7509,5062,474,1381,266,326,0,148049,97047,88767,8280,11407,12517,12740,3373,10886,79,117830,78792,72865,5927,8722,10985,9282,2597,7373,79,13108,9162,8470,692,830,1031,548,444,1093,0,1063,715,715,0,39,0,207,37,65,0,3371,1724,1724,0,479,56,838,48,226,0,5168,2200,2200,0,438,387,1633,247,263,0,7509,4454,2793,1661,899,58,232,0,1866,0,148049,67179,23497,34860,11297,11019,197,117830,53156,18381,28620,8382,9179,112,13108,4599,2991,2395,2170,868,85,1063,428,151,344,0,140,0,8539,3934,1500,2120,479,506,0,7509,5062,474,1381,266,326,0,148049,108454,28630,10886,79,117830,87514,22864,7373,79,13108,9992,2023,1093,0,1063,754,244,65,0,8539,4841,3209,489,0,7509,5353,290,1866,0
ACSSF,2010e1,co,000,0038,0000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63248,20654,12865,16196,6990,6543,0,51015,16181,9628,13788,5954,5464,0,6369,2574,1214,1429,579,573,0,163,163,0,0,0,0,0,2328,541,507,557,421,302,0,3373,1195,1516,422,36,204,0,63248,47888,11009,4243,108,51015,39859,8467,2626,63,6369,4439,1603,327,0,163,163,0,0,0,2328,1438,716,174,0,3373,1989,223,1116,45
ACSSF,2010e1,co,000,0038,0000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63729,18441,13049,17879,6091,8148,121,51624,15882,9855,15383,4015,6415,74,7212,1416,1582,1417,1591,1206,0,556,134,118,179,60,65,0,2309,332,987,414,425,151,0,2028,677,507,486,0,311,47,63729,46906,12362,4408,53,51624,38756,10037,2778,53,7212,4851,1789,572,0,556,491,65,0,0,2309,1940,270,99,0,2028,868,201,959,0
ACSSF,2010e1,co,000,0038,0000023,116737,36998,19583,29820,14363,15911,62,93865,30472,16237,24230,10058,12806,62,12666,2477,1077,3234,3672,2206,0,463,253,0,0,210,0,0,2435,903,729,499,128,176,0,1410,536,98,473,0,303,0,5898,2357,1442,1384,295,420,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116737,36998,19583,29820,14363,15911,62,93865,30472,16237,24230,10058,12806,62,12666,2477,1077,3234,3672,2206,0,463,253,0,0,210,0,0,3845,1439,827,972,128,479,0,5898,2357,1442,1384,295,420,0,116737,93515,16628,6594,0,93865,74760,14774,4331,0,12666,10979,1278,409,0,463,391,72,0,0,3845,3605,240,0,0,5898,3780,264,1854,0
ACSSF,2010e1,co,000,0038,0000024,52913,20101,6983,16288,4586,4786,169,42918,16726,5745,13137,2783,4358,169,4381,1917,223,865,1126,250,0,1399,223,483,521,172,0,0,354,0,112,159,83,0,0,1417,476,51,651,163,76,0,2444,759,369,955,259,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52913,20101,6983,16288,4586,4786,169,42918,16726,5745,13137,2783,4358,169,4381,1917,223,865,1126,250,0,1399,223,483,521,172,0,0,1771,476,163,810,246,76,0,2444,759,369,955,259,102,0,52913,41265,6529,5073,46,42918,34289,5452,3131,46,4381,3244,340,797,0,1399,974,425,0,0,1771,1047,213,511,0,2444,1711,99,634,0
ACSSF,2010e1,co,000,0038,0000025,154135,42881,31674,39826,20462,18546,746,117981,35508,24008,31114,13032,13991,328,19332,3476,2947,3956,6260,2693,0,8392,1148,2509,2517,637,1581,0,2407,499,777,621,70,68,372,1259,377,226,278,264,114,0,4764,1873,1207,1340,199,99,46,154135,112807,109326,3481,11209,9002,3592,8517,8200,808,117981,86066,83508,2558,9251,7530,2793,6424,5109,808,19332,14306,13902,404,1152,1137,266,796,1675,0,8392,7154,7154,0,38,163,391,550,96,0,2407,1404,1404,0,436,0,0,462,105,0,1259,565,500,65,140,94,94,239,127,0,4764,3312,2858,454,192,78,48,46,1088,0,154135,42881,31674,39826,20462,18546,746,117981,35508,24008,31114,13032,13991,328,19332,3476,2947,3956,6260,2693,0,8392,1148,2509,2517,637,1581,0,3666,876,1003,899,334,182,372,4764,1873,1207,1340,199,99,46,154135,124016,21111,8200,808,117981,95317,16747,5109,808,19332,15458,2199,1675,0,8392,7192,1104,96,0,3666,2545,889,232,0,4764,3504,172,1088,0
ACSSF,2010e1,co,000,0038,0000026,50091,30485,7746,9321,1099,1395,45,25804,14664,4392,5243,628,877,0,3631,1940,713,777,114,87,0,3849,2389,693,555,65,147,0,4752,2961,722,901,0,168,0,5627,3816,952,743,0,116,0,6428,4715,274,1102,292,0,45,50091,31056,27123,3933,3051,2076,7210,1252,5401,45,25804,18399,16731,1668,2004,1164,1811,565,1816,45,3631,1934,1703,231,108,267,675,0,647,0,3849,1780,1780,0,374,304,1088,261,42,0,4752,2311,2252,59,180,147,1931,141,42,0,5627,3292,2801,491,204,123,1526,240,242,0,6428,3340,1856,1484,181,71,179,45,2612,0,50091,30485,7746,9321,1099,1395,45,25804,14664,4392,5243,628,877,0,3631,1940,713,777,114,87,0,3849,2389,693,555,65,147,0,10379,6777,1674,1644,0,284,0,6428,4715,274,1102,292,0,45,50091,34107,10538,5401,45,25804,20403,3540,1816,45,3631,2042,942,647,0,3849,2154,1653,42,0,10379,5987,4108,284,0,6428,3521,295,2612,0
ACSSF,2010e1,co,000,0038,0000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51342,42297,5933,3038,74,42378,35506,4890,1982,0,2925,2299,626,0,0,1180,958,222,0,0,714,714,0,0,0,4145,2820,195,1056,74
ACSSF,2010e1,co,000,0038,0000028,201216,76546,37755,46880,15749,18949,5337,160000,62318,28297,38994,11959,13908,4524,19576,5441,3818,3695,2620,3445,557,1649,191,1147,243,0,68,0,6220,1558,2620,1144,471,244,183,3561,1467,641,177,225,978,73,10210,5571,1232,2627,474,306,0,201216,131564,124328,7236,16928,12818,5210,22303,12111,282,160000,104009,99921,4088,13892,11356,3830,19466,7314,133,19576,12958,12107,851,2013,1043,966,1933,663,0,1649,1348,1348,0,134,0,0,116,51,0,6220,4633,4580,53,313,204,296,462,163,149,3561,2523,1957,566,263,106,69,252,348,0,10210,6093,4415,1678,313,109,49,74,3572,0,201216,76546,37755,46880,15749,18949,5337,160000,62318,28297,38994,11959,13908,4524,19576,5441,3818,3695,2620,3445,557,1649,191,1147,243,0,68,0,9781,3025,3261,1321,696,1222,256,10210,5571,1232,2627,474,306,0,201216,148492,40331,12111,282,160000,117901,34652,7314,133,19576,14971,3942,663,0,1649,1482,116,51,0,9781,7732,1389,511,149,10210,6406,232,3572,0
