ACSSF,2010m1,co,000,0055,0000075,,,,,,,,,,,,,,,,,,,,4121,1742,529,517,291,246,269,286,255,86,140,386,268,94,279,378,1023,780,3469,5886,3211,727,638,620,481,567,772,639,441,501,670,338,439,555,586,749,212,3476,1681,1030,214,703,166,437,1003,4121,1742,686,810,413,1398,3469,5886,3211,946,1924,977,806,3476
ACSSF,2010m1,co,000,0055,0000076,,,,,,,,,,,,,,,,,,,,4141,1841,233,279,103,142,174,173,184,134,84,162,351,114,149,259,1242,1090,3283,4790,2101,602,344,413,339,448,458,310,315,192,382,250,376,242,716,661,179,3640,665,371,165,304,279,94,515,4141,1841,233,513,430,1656,3283,4790,2101,710,1258,982,693,3640
ACSSF,2010m1,co,000,0055,0000077,,,,,,,,,,,,,,,,,,,,4991,2559,732,386,477,421,332,367,226,179,169,127,287,218,121,221,1731,1775,3987,,,,,,,,,,,,,,,,,,,,1269,484,187,274,223,242,1124,4991,2559,912,1031,403,2294,3987,3226,1108,270,617,346,650,2397
ACSSF,2010m1,co,000,0055,0000078,,,,,,,,,,,,,,,,,,,,5079,2602,446,446,566,306,460,247,327,377,394,258,356,255,354,502,1659,761,4329,,,,,,,,,,,,,,,,,,,,1237,1079,161,768,359,552,532,5079,2602,588,1323,759,1843,4329,3639,1319,427,1067,552,474,3050
ACSSF,2010m1,co,000,0055,0000079,,,,,,,,,,,,,,,,,,,,3752,1433,339,304,279,222,299,187,124,168,143,188,333,200,319,345,989,340,2935,6402,3245,757,739,661,560,728,538,710,606,795,605,674,732,802,539,721,331,4129,,,,,,,,3752,1433,522,638,606,1042,2935,6402,3245,1020,2104,1255,819,4129
ACSSF,2010m1,co,000,0055,0000080,,,,,,,,,,,,,,,,,,,,3855,2421,631,416,616,482,548,516,683,533,616,423,392,453,398,654,1310,395,2976,3676,1563,544,140,220,309,330,470,275,88,273,136,224,309,294,162,573,279,2498,816,463,291,222,139,270,530,3855,2421,826,1821,962,1302,2976,3676,1563,562,943,523,573,2498
ACSSF,2010m1,co,000,0055,0000081,,,,,,,,,,,,,,,,,,,,4649,2478,341,460,115,307,172,432,482,709,372,183,331,392,542,354,1224,863,3589,3355,1605,227,638,410,334,287,431,478,302,120,302,313,159,228,259,440,222,2446,926,657,303,196,160,435,592,4649,2478,596,1302,801,1452,3589,3355,1605,651,974,530,591,2446
ACSSF,2010m1,co,000,0055,0000082,,,,,,,,,,,,,,,,,,,,5299,2316,612,624,309,456,376,342,252,413,413,356,481,437,563,570,1049,588,4294,3600,1907,425,236,375,426,322,325,400,342,202,377,424,333,327,276,716,167,2374,1277,1009,135,464,351,514,476,5299,2316,1022,1125,1202,1193,4294,3600,1907,490,1278,647,736,2374
ACSSF,2010m1,co,000,0055,0000083,,,,,,,,,,,,,,,,,,,,4405,2269,398,328,263,521,512,299,235,567,518,463,449,319,351,256,1183,684,3383,,,,,,,,,,,,,,,,,,,,722,550,66,371,189,181,398,4405,2269,551,1464,705,1376,3383,2478,1303,436,834,594,403,1681
ACSSF,2010m1,co,000,0055,0000084,,,,,,,,,,,,,,,,,,,,5052,2799,582,652,661,529,814,510,509,730,587,483,652,507,640,657,1235,666,4048,,,,,,,,,,,,,,,,,,,,1740,1124,198,786,286,223,871,5052,2799,861,1981,1277,1442,4048,2111,1203,103,568,445,768,1380
ACSSF,2010m1,co,000,0055,0000085,,,,,,,,,,,,,,,,,,,,4256,2755,1086,798,760,988,765,773,593,910,1075,661,709,836,837,783,1205,934,3579,2133,1153,417,271,336,214,236,209,201,147,385,298,169,128,344,228,501,133,1408,1315,1134,425,640,380,247,623,4256,2755,1381,1745,1254,1537,3579,2133,1153,441,514,423,519,1408
ACSSF,2010m1,co,000,0055,0000086,2114,1505,190,224,413,397,98,304,120,248,169,356,206,260,93,299,533,279,1297,6174,4033,882,724,896,607,986,862,944,680,571,401,662,573,459,711,1877,1046,4161,3313,1851,323,279,394,281,465,218,463,243,366,327,278,333,166,401,645,131,2179,2114,1505,286,1127,502,533,1297,6174,4033,1186,2285,1142,1977,4161,3313,1851,323,1307,562,646,2179
ACSSF,2010m1,co,000,0055,0000087,,,,,,,,,,,,,,,,,,,,5372,2630,466,394,228,398,532,196,664,446,579,485,500,531,608,424,1127,476,3537,,,,,,,,,,,,,,,,,,,,1867,1490,428,825,61,571,833,5372,2630,608,1447,938,1139,3537,2594,1358,497,834,361,767,1826
ACSSF,2010m1,co,000,0055,0000088,,,,,,,,,,,,,,,,,,,,4223,2382,311,366,373,231,254,263,325,246,338,318,340,330,420,414,1589,519,3209,,,,,,,,,,,,,,,,,,,,927,597,72,417,129,381,687,4223,2382,469,880,809,1654,3209,3547,1405,443,1142,440,342,2517
ACSSF,2010m1,co,000,0055,0000089,2780,2126,157,379,323,150,447,288,429,141,435,578,328,88,194,244,909,279,1144,7197,3795,533,718,433,1040,606,750,729,753,415,545,929,619,673,750,1303,706,4872,3565,2280,190,500,501,480,391,351,579,363,422,536,146,183,359,315,645,105,1986,2780,2126,408,1464,506,909,1144,7197,3795,922,2182,1750,1520,4872,3565,2280,538,1782,504,658,1986
ACSSF,2010m1,co,000,0055,0000090,,,,,,,,,,,,,,,,,,,,3471,1686,436,300,502,316,186,436,330,272,255,345,338,315,304,161,974,227,2895,4520,2368,375,283,278,741,494,798,486,332,419,239,296,512,484,519,741,135,2889,1919,1011,283,775,440,440,1255,3471,1686,550,1076,619,961,2895,4520,2368,480,1649,924,749,2889
ACSSF,2010m1,co,000,0055,0000091,,,,,,,,,,,,,,,,,,,,3546,2040,531,600,283,512,459,583,344,334,293,387,369,439,394,493,911,401,2719,,,,,,,,,,,,,,,,,,,,,,,,,,,3546,2040,938,1135,719,1008,2719,1371,991,76,671,512,507,1320
ACSSF,2010m1,co,000,0055,0000092,,,,,,,,,,,,,,,,,,,,5344,3557,675,498,672,549,491,573,836,455,471,602,619,472,509,691,2062,697,3105,,,,,,,,,,,,,,,,,,,,1360,1062,172,511,339,646,602,5344,3557,783,2101,1133,2065,3105,1888,1221,298,923,172,360,1121
ACSSF,2010m1,co,000,0055,0000093,2670,2005,248,496,431,216,279,187,517,214,230,189,325,471,222,110,515,247,1146,5579,2888,563,469,724,631,533,376,445,497,334,343,215,525,369,222,923,506,4047,5773,3099,561,553,895,670,923,779,731,625,868,711,478,568,485,621,1026,147,4023,2670,2005,610,971,835,566,1146,5579,2888,766,1996,712,1102,4047,5773,3099,745,2203,1041,1008,4023
ACSSF,2010m1,co,000,0055,0000094,,,,,,,,,,,,,,,,,,,,4339,2737,841,619,470,500,891,772,400,530,639,481,490,573,559,755,2395,1733,3740,2666,1552,475,430,496,258,417,343,247,79,298,415,301,614,208,439,579,215,1675,2036,1119,435,764,155,636,1532,4339,2737,1040,1545,1174,2611,3740,2666,1552,679,863,738,579,1675
ACSSF,2010m1,co,000,0055,0000095,,,,,,,,,,,,,,,,,,,,3485,1729,407,316,300,671,284,280,277,372,587,635,249,470,372,428,856,350,2728,3253,1771,366,473,151,575,232,196,502,469,548,374,366,248,315,401,466,119,2069,1462,705,211,410,391,279,851,3485,1729,501,1451,893,938,2728,3253,1771,609,1279,713,492,2069
ACSSF,2010m1,co,000,0055,0000096,2969,2065,360,180,555,331,357,105,208,346,400,304,385,282,319,316,658,659,1463,5515,3087,657,683,846,484,822,738,649,488,822,878,731,832,592,725,1425,730,4365,4669,2510,481,518,626,290,472,386,584,354,440,538,417,312,567,598,639,392,3323,2969,2065,455,1290,904,894,1463,5515,3087,881,2158,1122,1517,4365,4669,2510,732,1680,984,665,3323
ACSSF,2010m1,co,000,0055,0000097,2255,1842,332,352,405,94,389,158,486,131,482,477,227,279,124,238,546,156,1091,5786,3372,608,764,617,857,619,417,817,622,443,365,739,691,722,721,1544,672,4508,3989,2246,443,369,523,688,566,538,593,163,501,527,357,336,292,562,687,142,2504,2255,1842,491,1483,428,597,1091,5786,3372,961,1945,1216,1678,4508,3989,2246,565,1794,884,695,2504
ACSSF,2010m1,co,000,0055,0000098,2890,1919,311,224,693,240,311,477,317,489,170,182,194,363,195,130,517,357,1864,1134,3508,1051,732,687,572,612,529,471,471,420,544,672,341,459,717,2699,2143,3092,1133,2440,1085,1030,1078,766,1114,965,869,830,957,867,825,927,1044,1063,1308,579,2311,2890,1919,391,1401,549,639,1864,1134,3508,1107,988,842,3357,3092,1133,2440,1392,1371,1471,1415,2311
ACSSF,2010m1,co,000,0055,0000099,1718,1201,397,236,360,407,307,339,279,198,237,253,355,279,261,222,316,279,1067,1265,1996,1226,893,963,1137,833,830,681,1010,1189,835,946,843,929,783,1326,1248,2098,652,659,412,305,363,225,253,304,211,303,385,304,394,197,340,253,642,166,644,1718,1201,413,746,521,316,1067,1265,1996,1516,1236,1360,1731,2098,652,659,473,380,271,646,644
ACSSF,2010m1,co,000,0055,0000100,,,,,,,,,,,,,,,,,,,,5077,2910,434,434,549,659,265,630,274,497,365,355,717,439,583,624,1066,709,3120,,,,,,,,,,,,,,,,,,,,2336,1840,322,1141,392,769,840,5077,2910,594,1413,1480,1278,3120,3093,1956,517,1438,413,600,1615
ACSSF,2010m1,co,000,0055,0000101,,,,,,,,,,,,,,,,,,,,4643,3543,839,365,605,554,834,551,510,520,520,514,496,586,747,674,2209,1056,4119,,,,,,,,,,,,,,,,,,,,1151,806,118,705,392,279,640,4643,3543,888,1801,1026,2373,4119,2878,1953,362,915,836,1066,1717
ACSSF,2010m1,co,000,0055,0000102,,,,,,,,,,,,,,,,,,,,1755,2542,865,729,640,833,643,525,474,882,549,484,638,310,554,556,2104,529,1995,505,1270,646,375,217,376,294,488,308,365,279,246,439,279,187,408,481,93,1236,1370,1062,586,602,190,533,615,1755,2542,1040,1073,884,2026,1995,505,1270,682,435,554,501,1236
ACSSF,2010m1,co,000,0055,0000103,,,,,,,,,,,,,,,,,,,,3871,1875,487,761,513,350,253,490,704,263,311,401,455,731,388,464,1144,525,3017,3726,2132,682,629,481,462,576,694,852,506,598,518,352,353,394,641,532,120,2900,1084,870,157,499,356,418,464,3871,1875,900,1211,1042,1241,3017,3726,2132,921,1486,779,559,2900
ACSSF,2010m1,co,000,0055,0000104,,,,,,,,,,,,,,,,,,,,3942,1799,417,169,220,201,339,255,381,191,353,321,274,139,121,279,753,225,3052,4101,1996,408,364,150,706,205,628,282,298,317,221,187,419,451,112,735,135,2709,1446,769,219,536,257,462,924,3942,1799,449,1082,328,823,3052,4101,1996,541,1240,649,744,2709
ACSSF,2010m1,co,000,0055,0000105,1804,1274,229,341,137,290,181,141,325,250,77,242,328,193,245,288,686,237,1099,1959,2271,1086,747,986,875,1126,931,948,1161,947,839,952,956,874,1016,2230,1235,2903,551,1518,725,661,603,630,493,695,754,441,445,488,628,395,480,422,1112,304,1484,1804,1274,402,527,550,802,1099,1959,2271,1479,1444,1157,2241,2903,551,1518,912,833,713,1232,1484
ACSSF,2010m1,co,000,0055,0000106,,,,,,,,,,,,,,,,,,,,3599,2016,496,160,269,696,508,310,506,513,352,348,385,535,496,461,895,631,2814,,,,,,,,,,,,,,,,,,,,721,516,153,320,178,279,426,3599,2016,520,1259,818,1067,2814,2618,1492,507,857,477,491,1463
ACSSF,2010m1,co,000,0055,0000107,,,,,,,,,,,,,,,,,,,,4351,2523,757,467,536,636,442,529,635,979,447,708,356,572,576,512,1026,492,3393,2577,1709,481,346,529,450,421,495,214,327,622,335,609,261,226,513,623,184,2051,1033,677,279,395,296,352,608,4351,2523,956,1932,1000,1192,3393,2577,1709,594,1152,861,628,2051
ACSSF,2010m1,co,000,0055,0000108,,,,,,,,,,,,,,,,,,,,4389,2623,1029,583,760,635,445,767,805,490,654,385,566,510,313,566,1146,416,3211,3108,1867,394,195,131,504,587,297,270,450,282,294,210,150,206,520,941,156,1697,,,,,,,,4389,2623,1111,1900,955,1211,3211,3108,1867,464,1414,531,955,1697
ACSSF,2010m1,co,000,0055,0000109,,,,,,,,,,,,,,,,,,,,2452,1646,346,542,382,530,375,370,376,163,284,328,354,332,277,337,1134,510,2342,2199,1702,782,492,643,612,457,485,631,464,244,798,451,559,350,571,936,325,1961,1830,1103,107,703,703,365,1024,2452,1646,638,733,599,1176,2342,2199,1702,940,1089,834,919,1961
ACSSF,2010m1,co,000,0055,0000110,,,,,,,,,,,,,,,,,,,,5259,2737,663,658,447,546,776,651,602,641,501,632,905,640,570,661,1262,587,4321,6537,3372,530,789,669,725,630,546,921,543,720,916,553,671,495,540,1132,190,4220,1281,786,104,488,369,402,820,5259,2737,918,1709,1333,1437,4321,6537,3372,1007,2114,1067,1180,4220
ACSSF,2010m1,co,000,0055,0000111,,,,,,,,,,,,,,,,,,,,2979,1272,172,309,244,406,301,96,428,343,433,279,291,227,242,279,525,216,2478,5405,2611,498,466,364,410,433,533,405,477,482,321,263,197,430,359,985,284,3537,1119,664,312,378,118,114,620,2979,1272,355,776,398,605,2478,5405,2611,634,1585,709,916,3537
