ACSSF,2010m1,co,000,0038,0000030,3068,2384,2131,2308,997,1254,163,3331,2098,1902,2026,817,1054,110,1486,687,718,783,463,440,108,416,304,179,373,279,70,279,826,489,259,656,108,279,279,1151,1139,213,355,154,197,279,913,811,194,312,72,104,279,3068,3297,3003,1197,1080,917,1845,494,1191,279,3331,3279,2947,1050,986,890,1360,438,879,279,1486,1187,1115,382,380,245,193,141,647,279,416,420,420,279,65,279,262,63,107,279,826,684,684,279,73,95,407,83,108,279,1151,471,471,279,220,192,1110,208,121,279,913,575,466,296,401,96,114,279,456,279,3068,2384,2131,2308,997,1254,163,3331,2098,1902,2026,817,1054,110,1486,687,718,783,463,440,108,416,304,179,373,279,70,279,1382,1260,340,732,181,197,279,913,811,194,312,72,104,279,3068,3075,1993,1191,279,3331,3181,1657,879,279,1486,1228,319,647,279,416,419,270,107,279,1382,825,1127,161,279,913,800,152,456,279
ACSSF,2010m1,co,000,0038,0000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3274,1980,1523,1678,1851,1535,101,2791,1851,1554,1265,953,1441,101,1767,430,297,516,1589,685,279,526,228,279,279,322,279,279,817,357,449,584,159,141,279,702,315,187,605,153,164,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0038,0000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0038,0000033,2738,2319,2044,2166,1401,1685,233,3037,2208,1781,2079,1012,1300,179,1510,880,571,479,699,666,279,763,428,384,406,133,283,80,706,103,226,376,151,323,279,557,266,286,143,169,329,279,704,507,199,504,279,109,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2738,2319,2044,2166,1401,1685,233,3037,2208,1781,2079,1012,1300,179,1510,880,571,479,699,666,279,763,428,384,406,133,283,80,983,312,371,407,226,466,279,704,507,199,504,279,109,279,2738,2695,1354,1072,279,3037,2980,1339,815,279,1510,1336,482,241,279,763,676,227,101,279,983,788,162,366,279,704,488,118,456,279
ACSSF,2010m1,co,000,0038,0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2084,1502,1662,1549,810,1327,279,2016,1332,1199,1278,763,1146,279,1439,647,784,604,305,450,279,613,247,385,196,272,279,279,556,273,391,277,279,100,279,773,529,213,491,279,209,279,2084,2233,919,793,358,2016,2176,856,602,194,1439,1155,387,245,310,613,536,231,55,279,556,550,115,98,279,773,662,104,324,279
ACSSF,2010m1,co,000,0038,0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0038,0000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363,1852,1415,1840,1040,1250,121,2514,1691,1266,1678,861,1028,121,1183,421,707,563,657,583,279,417,217,191,225,104,103,279,709,189,533,347,402,148,279,644,149,469,170,279,351,279,2363,2227,1419,884,92,2514,2330,1222,674,92,1183,964,624,339,279,417,385,103,279,279,709,656,211,115,279,644,293,91,533,279
ACSSF,2010m1,co,000,0038,0000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3832,1764,2318,2535,1381,1828,184,3162,1706,1969,1769,1097,1108,184,1467,581,661,629,788,716,279,599,343,253,325,279,276,279,1098,165,366,1053,372,132,279,1169,528,279,284,165,1079,279,3832,3771,1263,1470,207,3162,3121,1083,1109,279,1467,1284,587,329,279,599,554,179,117,279,1098,1087,100,304,207,1169,1118,126,435,279
ACSSF,2010m1,co,000,0038,0000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572,2196,1539,2083,1260,1099,72,2439,1727,1345,1796,932,877,72,1586,639,663,596,682,645,279,1141,748,281,575,303,189,279,454,281,270,230,159,111,279,571,450,107,272,200,199,279,2572,2576,1429,947,186,2439,2438,1231,545,279,1586,1391,371,555,186,1141,817,716,303,279,454,363,280,121,279,571,421,155,359,279
ACSSF,2010m1,co,000,0038,0000039,2983,2676,1443,1362,539,629,81,2169,1545,1247,1055,384,500,279,1025,897,422,388,140,105,279,923,716,416,379,109,240,279,1301,1107,368,490,279,165,279,1381,1221,509,441,279,138,279,1292,1144,207,448,330,279,81,2983,2983,2779,1302,850,671,2017,486,1230,76,2169,2296,2191,572,779,442,580,295,738,76,1025,704,613,267,127,240,701,279,542,279,923,632,632,279,358,261,502,202,68,279,1301,883,877,99,147,153,944,137,71,279,1381,853,768,471,176,160,1057,251,265,279,1292,940,580,880,155,122,166,81,901,279,2983,2676,1443,1362,539,629,81,2169,1545,1247,1055,384,500,279,1025,897,422,388,140,105,279,923,716,416,379,109,240,279,2057,1851,659,670,279,217,279,1292,1144,207,448,330,279,81,2983,2912,2133,1230,76,2169,2187,767,738,76,1025,719,789,542,279,923,715,612,68,279,2057,1225,1709,247,279,1292,925,223,901,279
ACSSF,2010m1,co,000,0038,0000040,5186,3724,3370,3457,2331,2631,1191,5189,3298,2730,3381,1762,2075,1163,2645,1035,1184,947,1029,1199,454,888,188,879,205,279,114,279,1606,719,1056,527,397,240,286,1161,685,446,196,221,597,120,1748,1159,539,751,354,397,279,5186,5028,4898,1251,2525,1732,1232,3030,1959,346,5189,5044,5024,837,1952,1601,1062,2689,1220,226,2645,1851,1781,528,1120,669,397,1118,361,279,888,905,905,279,162,279,279,140,85,279,1606,1364,1347,88,332,172,330,432,209,240,1161,1038,881,560,286,123,115,257,270,279,1748,1174,942,685,242,130,96,124,1048,279,5186,3724,3370,3457,2331,2631,1191,5189,3298,2730,3381,1762,2075,1163,2645,1035,1184,947,1029,1199,454,888,188,879,205,279,114,279,1968,974,1115,580,492,651,309,1748,1159,539,751,354,397,279,5186,5060,3443,1959,346,5189,4825,3027,1220,226,2645,2078,1311,361,279,888,907,140,85,279,1968,1694,674,345,240,1748,1202,202,1048,279
ACSSF,2010m1,co,000,0038,0000041,4090,3276,3448,3031,2480,1934,640,4368,2961,3218,2724,1844,1741,222,2902,1285,928,1233,1418,1010,279,1439,530,864,654,456,686,279,960,396,367,321,115,110,526,475,259,235,190,308,135,279,1201,682,630,625,324,115,77,4090,4113,4033,1090,1842,1686,903,1481,1239,999,4368,3796,3723,943,1925,1549,832,1206,1124,999,2902,2540,2508,281,692,517,199,418,726,279,1439,1373,1373,279,64,149,305,386,116,279,960,542,542,279,405,279,279,678,177,279,475,314,312,108,170,109,117,255,205,279,1201,1032,961,298,165,117,77,77,438,279,4090,3276,3448,3031,2480,1934,640,4368,2961,3218,2724,1844,1741,222,2902,1285,928,1233,1418,1010,279,1439,530,864,654,456,686,279,1056,465,446,363,324,173,526,1201,682,630,625,324,115,77,4090,4252,2521,1239,999,4368,4249,2138,1124,999,2902,2761,746,726,279,1439,1378,519,116,279,1056,698,755,255,279,1201,1047,161,438,279
ACSSF,2010m1,co,000,0038,0000042,5323,5395,4056,4204,2310,3168,461,5392,4636,3312,4004,2017,2754,461,2771,1770,1413,1309,1100,910,279,2062,1177,1536,1275,508,399,279,1807,960,1068,935,300,197,279,1617,990,919,537,538,402,279,2192,1322,715,1039,538,677,279,5323,5257,5028,1673,2369,2200,1586,1406,2059,439,5392,5159,5164,1269,2047,1608,1311,1233,1486,430,2771,2392,2372,216,670,787,796,361,585,279,2062,1963,1968,136,379,571,296,385,118,279,1807,1644,1649,194,548,390,311,364,379,279,1617,1325,1305,218,547,452,328,320,401,279,2192,1622,1378,907,499,386,113,143,1347,102,5323,5395,4056,4204,2310,3168,461,5392,4636,3312,4004,2017,2754,461,2771,1770,1413,1309,1100,910,279,2062,1177,1536,1275,508,399,279,2266,1363,1419,1060,644,437,279,2192,1322,715,1039,538,677,279,5323,5221,2768,2059,439,5392,5167,2191,1486,430,2771,2345,1249,585,279,2062,2019,712,118,279,2266,2146,913,519,279,2192,1672,420,1347,102
ACSSF,2010m1,co,000,0038,0000043,3068,2384,2131,2308,997,1254,163,3331,2098,1902,2026,817,1054,110,1486,687,718,783,463,440,108,416,304,179,373,279,70,279,826,489,259,656,108,279,279,1151,1139,213,355,154,197,279,913,811,194,312,72,104,279,3068,3297,3003,1197,1080,917,1845,494,1191,279,3331,3279,2947,1050,986,890,1360,438,879,279,1486,1187,1115,382,380,245,193,141,647,279,416,420,420,279,65,279,262,63,107,279,826,684,684,279,73,95,407,83,108,279,1151,471,471,279,220,192,1110,208,121,279,913,575,466,296,401,96,114,279,456,279,3068,2384,2131,2308,997,1254,163,3331,2098,1902,2026,817,1054,110,1486,687,718,783,463,440,108,416,304,179,373,279,70,279,1382,1260,340,732,181,197,279,913,811,194,312,72,104,279,3068,3075,1993,1191,279,3331,3181,1657,879,279,1486,1228,319,647,279,416,419,270,107,279,1382,825,1127,161,279,913,800,152,456,279
ACSSF,2010m1,co,000,0038,0000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0038,0000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3274,1980,1523,1678,1851,1535,101,2791,1851,1554,1265,953,1441,101,1767,430,297,516,1589,685,279,526,228,279,279,322,279,279,817,357,449,584,159,141,279,702,315,187,605,153,164,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,co,000,0038,0000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363,1852,1415,1840,1040,1250,121,2514,1691,1266,1678,861,1028,121,1183,421,707,563,657,583,279,417,217,191,225,104,103,279,709,189,533,347,402,148,279,644,149,469,170,279,351,279,2363,2227,1419,884,92,2514,2330,1222,674,92,1183,964,624,339,279,417,385,103,279,279,709,656,211,115,279,644,293,91,533,279
ACSSF,2010m1,co,000,0038,0000047,6750,6059,4258,4593,2537,3390,461,6614,5352,3550,4383,2386,2978,461,3015,1825,1473,1441,1100,913,279,2264,1232,1575,1305,517,396,279,1859,958,1069,1010,300,209,279,1676,1000,969,537,580,402,279,2369,1380,719,1180,550,677,279,6750,6067,5835,1879,2691,2195,1630,1406,2249,439,6614,6014,5931,1464,2436,1627,1351,1243,1749,430,3015,2671,2662,231,668,787,796,404,639,279,2264,2145,2148,136,379,571,282,385,118,279,1859,1693,1686,216,548,400,311,364,379,279,1676,1380,1365,218,547,452,337,320,401,279,2369,1752,1499,975,513,386,113,143,1311,102,6750,6059,4258,4593,2537,3390,461,6614,5352,3550,4383,2386,2978,461,3015,1825,1473,1441,1100,913,279,2264,1232,1575,1305,517,396,279,2316,1369,1456,1131,678,443,279,2369,1380,719,1180,550,677,279,6750,6220,2890,2249,439,6614,6166,2308,1749,430,3015,2643,1277,639,279,2264,2208,713,118,279,2316,2209,915,519,279,2369,1781,420,1311,102
ACSSF,2010m1,co,000,0038,0000048,7000,5304,5047,5696,3296,3104,317,6833,4619,4068,4264,2860,2549,239,3844,1905,1842,1827,1522,1069,279,2704,1324,1752,1173,633,590,279,2582,1436,1381,1229,266,425,279,1862,1416,812,566,695,431,101,2820,2168,763,1345,627,372,81,7000,7005,7133,2528,2507,2715,2417,1740,3311,367,6833,6737,6399,1915,2025,2027,1407,1570,2212,76,3844,3175,3096,516,643,1020,793,367,1118,186,2704,2403,2403,279,876,417,744,283,530,279,2582,1964,1922,184,431,295,937,457,1043,279,1862,1470,1434,495,310,178,1112,314,451,207,2820,2004,1365,1539,612,440,267,168,1737,224,7000,5304,5047,5696,3296,3104,317,6833,4619,4068,4264,2860,2549,239,3844,1905,1842,1827,1522,1069,279,2704,1324,1752,1173,633,590,279,3213,2081,1582,1342,728,592,101,2820,2168,763,1345,627,372,81,7000,7291,3512,3311,367,6833,6669,2469,2212,76,3844,3410,1264,1118,186,2704,2527,895,530,279,3213,2445,1862,1116,207,2820,2082,565,1737,224
ACSSF,2010m1,co,000,0038,0000049,7893,4256,4668,4685,3358,2258,346,6744,3843,3707,3881,2554,2106,347,3686,1764,1419,1563,1824,1040,279,1611,595,1260,517,118,296,279,2433,882,1414,1113,832,508,279,1368,765,568,610,479,437,279,2411,1419,1281,863,717,534,80,7893,7122,6522,2147,2369,3011,2257,1863,2295,381,6744,5784,5240,1477,1855,2801,2001,1329,1556,240,3686,3087,2994,682,621,1286,760,691,707,246,1611,1522,1501,236,135,262,279,51,395,279,2433,1968,1977,232,542,339,423,908,416,175,1368,1020,993,286,222,409,374,69,500,279,2411,1784,1123,1453,787,333,457,130,1297,131,7893,4256,4668,4685,3358,2258,346,6744,3843,3707,3881,2554,2106,347,3686,1764,1419,1563,1824,1040,279,1611,595,1260,517,118,296,279,2824,1136,1473,1319,1027,691,279,2411,1419,1281,863,717,534,80,7893,7379,4038,2295,381,6744,6150,3794,1556,240,3686,3064,1600,707,246,1611,1525,263,395,279,2824,2354,1068,630,175,2411,2075,596,1297,131
ACSSF,2010m1,co,000,0038,0000050,6728,5651,3755,3988,3664,3478,248,6102,5091,3533,3734,2595,3200,213,3712,1621,1505,1529,2091,1476,108,891,476,504,442,412,174,279,2029,864,846,910,958,331,279,1670,1340,511,643,159,435,279,2269,1373,874,1149,427,459,279,6728,5821,5805,2350,2494,2219,2657,1260,2418,380,6102,5560,5681,1965,2163,2285,2154,1259,1939,233,3712,3055,2889,554,767,880,561,312,1043,310,891,852,847,58,121,120,324,154,123,279,2029,1603,1539,218,831,310,597,84,253,279,1670,1164,1160,103,277,227,1110,210,304,279,2269,1576,1361,967,593,191,245,65,1152,20,6728,5651,3755,3988,3664,3478,248,6102,5091,3533,3734,2595,3200,213,3712,1621,1505,1529,2091,1476,108,891,476,504,442,412,174,279,2391,1500,1075,1112,961,502,279,2269,1373,874,1149,427,459,279,6728,5922,3777,2418,380,6102,5440,3433,1939,233,3712,3174,1136,1043,310,891,878,378,123,279,2391,2021,1232,432,279,2269,1787,340,1152,20
ACSSF,2010m1,co,000,0038,0000051,5421,4226,4106,4169,3069,3204,2068,6296,3928,3295,3998,2506,2729,1567,3432,1571,1604,1201,1305,1245,582,1177,393,882,464,279,435,101,2337,1019,1097,602,503,435,1439,1219,680,639,299,250,611,183,2555,2106,642,1042,493,454,279,5421,6027,5688,1789,2784,2536,1849,3749,2389,346,6296,5811,5868,1126,2307,2300,1594,3257,1498,227,3432,2511,2378,724,1168,835,484,1386,450,279,1177,1073,1073,279,402,279,279,210,85,279,2337,1521,1444,319,437,189,339,1608,522,240,1219,1129,996,560,510,213,179,289,270,279,2555,1827,1363,1097,531,831,96,247,1237,279,5421,4226,4106,4169,3069,3204,2068,6296,3928,3295,3998,2506,2729,1567,3432,1571,1604,1201,1305,1245,582,1177,393,882,464,279,435,101,2823,1226,1338,664,597,736,1445,2555,2106,642,1042,493,454,279,5421,5655,4820,2389,346,6296,5660,4418,1498,227,3432,2698,1596,450,279,1177,1153,210,85,279,2823,1957,1843,577,240,2555,1934,866,1237,279
ACSSF,2010m1,co,000,0038,0000052,6210,5988,3841,4976,2196,3163,234,6107,5158,3569,4493,1868,2647,234,3721,1886,1176,1897,950,1285,279,1393,1103,568,852,166,454,279,800,599,224,452,238,108,279,1087,879,436,347,213,396,279,3014,2263,764,1564,407,423,279,6210,6860,6785,2349,3239,2776,1461,2194,2505,1007,6107,6107,6060,1635,3130,2511,1345,1789,1969,999,3721,3004,2812,796,1024,1000,507,564,772,279,1393,1187,1188,21,274,286,287,552,297,279,800,695,593,358,116,194,279,208,236,279,1087,962,949,131,203,183,87,249,335,279,3014,2616,2218,1358,624,256,149,274,1295,120,6210,5988,3841,4976,2196,3163,234,6107,5158,3569,4493,1868,2647,234,3721,1886,1176,1897,950,1285,279,1393,1103,568,852,166,454,279,1349,1047,477,616,303,412,279,3014,2263,764,1564,407,423,279,6210,6628,3881,2505,1007,6107,6286,3527,1969,999,3721,3365,1247,772,279,1393,1199,682,297,279,1349,1222,466,352,279,3014,2798,382,1295,120
ACSSF,2010m1,co,000,0038,0000053,7588,5612,4631,4364,3756,3211,733,7181,4854,3835,3660,2662,2498,357,3508,1610,1211,1461,1995,1388,279,1762,791,1183,930,550,640,80,1370,480,577,655,376,362,526,1580,1065,424,783,453,548,279,2534,1158,821,1097,502,1134,77,7588,7140,7078,1814,2203,2060,1660,1833,2572,77,7181,6219,6345,1276,2188,1869,1385,1608,2022,77,3508,3317,3228,523,674,619,435,408,768,279,1762,1603,1603,279,362,212,379,506,237,279,1370,876,876,279,592,114,253,678,278,279,1580,832,743,428,384,275,396,289,1069,279,2534,1907,1454,1196,500,205,104,77,1006,279,7588,5612,4631,4364,3756,3211,733,7181,4854,3835,3660,2662,2498,357,3508,1610,1211,1461,1995,1388,279,1762,791,1183,930,550,640,80,2064,1158,765,997,579,642,526,2534,1158,821,1097,502,1134,77,7588,7176,3257,2572,77,7181,6414,2675,2022,77,3508,3488,922,768,279,1762,1595,666,237,279,2064,1247,910,1117,279,2534,2038,247,1006,279
ACSSF,2010m1,co,000,0038,0000054,2885,1851,2122,2212,1896,1253,212,2658,1771,1634,2050,1206,926,212,1752,961,674,665,870,506,279,636,279,586,173,66,247,279,1724,316,656,930,683,288,279,581,386,217,276,170,176,279,1099,587,417,351,614,242,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2885,1851,2122,2212,1896,1253,212,2658,1771,1634,2050,1206,926,212,1752,961,674,665,870,506,279,636,279,586,173,66,247,279,1881,498,686,973,708,342,279,1099,587,417,351,614,242,279,2885,2691,1621,1300,66,2658,2677,1290,1021,279,1752,1452,846,365,279,636,610,91,101,279,1881,1596,804,269,279,1099,903,156,641,66
ACSSF,2010m1,co,000,0038,0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3330,3048,1812,1882,1428,1668,94,3457,2861,1685,1819,1277,1542,94,1679,955,625,546,861,380,279,234,133,279,118,279,159,279,782,326,364,277,293,213,279,978,701,243,451,270,175,279,3330,3199,2387,1226,130,3457,3110,2315,1074,130,1679,1462,637,356,279,234,234,279,279,279,782,695,133,212,279,978,832,161,408,279
ACSSF,2010m1,co,000,0038,0000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3553,2302,1985,2006,1439,1400,279,3846,2221,1756,1944,1393,1317,279,1589,942,594,800,436,326,279,268,268,279,279,279,279,279,594,282,287,378,180,211,279,1095,461,961,325,279,213,279,3553,3634,1920,1121,106,3846,3809,1823,855,106,1589,1276,776,285,279,268,268,279,279,279,594,472,210,292,279,1095,898,181,543,279
ACSSF,2010m1,co,000,0038,0000057,3280,2340,2153,2194,899,1126,163,3542,2169,1928,1938,811,1045,110,1254,621,696,783,297,290,108,416,304,179,373,279,70,279,826,489,259,656,108,279,279,1161,1145,213,355,154,197,279,777,694,194,312,72,104,279,3280,3276,3044,1144,1051,916,1758,494,1196,279,3542,3284,2989,979,954,891,1324,438,881,279,1254,896,856,351,380,245,193,141,647,279,416,420,420,279,65,279,262,63,107,279,826,684,684,279,73,95,407,83,108,279,1161,471,471,279,220,211,1110,208,121,279,777,561,459,296,263,96,114,279,456,279,3280,2340,2153,2194,899,1126,163,3542,2169,1928,1938,811,1045,110,1254,621,696,783,297,290,108,416,304,179,373,279,70,279,1395,1270,340,732,181,197,279,777,694,194,312,72,104,279,3280,3194,1937,1196,279,3542,3249,1641,881,279,1254,962,319,647,279,416,419,270,107,279,1395,825,1135,161,279,777,615,152,456,279
ACSSF,2010m1,co,000,0038,0000058,4005,3477,2548,2914,2492,2326,101,4097,3030,2497,2213,1659,2165,101,2158,836,533,1290,1659,878,279,535,247,279,279,322,279,279,874,528,464,476,159,163,279,653,443,121,383,279,255,279,1231,756,731,681,282,253,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4005,3477,2548,2914,2492,2326,101,4097,3030,2497,2213,1659,2165,101,2158,836,533,1290,1659,878,279,535,247,279,279,322,279,279,1082,535,490,643,159,311,279,1231,756,731,681,282,253,279,4005,3933,2169,1322,279,4097,3763,2178,1045,279,2158,2155,515,398,279,535,510,120,279,279,1082,1056,238,279,279,1231,1054,196,718,279
ACSSF,2010m1,co,000,0038,0000059,3141,2027,1639,1573,1774,1868,58,3137,1725,1458,1410,1503,1576,58,1528,607,462,556,481,996,279,232,170,176,279,279,279,279,1030,546,136,215,771,189,279,496,307,207,386,41,190,279,828,549,380,313,253,230,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3141,2027,1639,1573,1774,1868,58,3137,1725,1458,1410,1503,1576,58,1528,607,462,556,481,996,279,232,170,176,279,279,279,279,1158,675,255,455,772,267,279,828,549,380,313,253,230,279,3141,2907,1493,988,42,3137,2749,1432,667,39,1528,1246,488,424,279,232,232,279,279,279,1158,946,555,267,279,828,607,127,510,20
ACSSF,2010m1,co,000,0038,0000060,3257,1671,1084,1266,1546,1199,80,2297,1260,1028,1191,1141,772,279,1831,677,505,490,869,574,279,279,279,279,279,279,279,279,576,292,316,136,222,208,279,386,232,89,216,111,190,279,809,567,335,173,211,126,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3257,1671,1084,1266,1546,1199,80,2297,1260,1028,1191,1141,772,279,1831,677,505,490,869,574,279,279,279,279,279,279,279,279,687,408,322,240,229,286,279,809,567,335,173,211,126,80,3257,2957,1163,913,229,2297,1816,1116,694,12,1831,1638,536,207,246,279,279,279,279,279,687,499,402,235,279,809,565,420,522,96
ACSSF,2010m1,co,000,0038,0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2888,1903,1879,2218,1119,1419,121,2847,1790,1629,2015,944,1221,121,1211,461,765,576,660,630,279,417,217,191,225,104,103,279,727,204,538,347,402,163,279,746,254,495,281,279,351,279,2888,2927,1721,1068,92,2847,2896,1542,813,92,1211,1002,727,359,279,417,385,103,279,279,727,685,222,115,279,746,412,97,557,279
ACSSF,2010m1,co,000,0038,0000062,2873,2318,1736,1879,1637,1287,241,2829,1719,1557,1774,1137,1191,241,1843,756,515,811,1097,483,279,529,208,288,291,279,118,279,844,473,391,324,214,71,279,477,254,304,279,151,205,279,1395,1124,487,551,313,34,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2873,2318,1736,1879,1637,1287,241,2829,1719,1557,1774,1137,1191,241,1843,756,515,811,1097,483,279,529,208,288,291,279,118,279,938,503,488,324,264,216,279,1395,1124,487,551,313,34,279,2873,2878,2012,1678,232,2829,2340,1764,1027,197,1843,1547,711,569,279,529,502,84,133,279,938,773,344,320,175,1395,1170,186,754,45
ACSSF,2010m1,co,000,0038,0000063,2972,2366,2851,2481,1551,825,279,4388,2004,2238,2020,1464,623,279,1827,1157,1193,360,374,170,279,2600,526,1947,888,457,211,279,2092,944,1460,626,229,371,279,1059,571,454,364,585,307,279,1802,1327,493,825,288,181,279,2972,3120,3181,1220,1339,1360,856,757,1358,224,4388,3632,3390,988,959,1162,616,541,865,279,1827,1441,1380,304,245,717,363,279,251,279,2600,2386,2386,279,453,202,279,279,600,279,2092,1720,1722,168,472,213,249,430,885,279,1059,960,931,184,193,195,271,279,351,279,1802,1264,1005,817,202,439,279,103,853,224,2972,2366,2851,2481,1551,825,279,4388,2004,2238,2020,1464,623,279,1827,1157,1193,360,374,170,279,2600,526,1947,888,457,211,279,2196,1057,1508,720,610,501,279,1802,1327,493,825,288,181,279,2972,3191,1693,1358,224,4388,3666,1489,865,279,1827,1486,837,251,279,2600,2439,202,600,279,2196,1910,553,836,279,1802,1284,434,853,224
ACSSF,2010m1,co,000,0038,0000064,3698,2493,1450,1605,1005,941,279,3463,2191,1226,1467,935,811,279,1185,763,315,576,201,344,279,466,347,238,170,279,279,279,1000,484,430,291,109,230,279,663,538,126,235,100,226,279,1258,890,207,752,134,141,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3698,2493,1450,1605,1005,941,279,3463,2191,1226,1467,935,811,279,1185,763,315,576,201,344,279,466,347,238,170,279,279,279,1184,788,438,354,152,326,279,1258,890,207,752,134,141,279,3698,3366,1408,1155,279,3463,3261,1141,888,279,1185,1061,336,285,279,466,355,277,279,279,1184,748,476,453,279,1258,1130,126,425,279
ACSSF,2010m1,co,000,0038,0000065,2729,2117,1756,1951,965,1418,279,2472,1826,1332,1476,949,1266,279,1685,713,778,798,393,495,279,634,302,385,235,272,279,279,580,274,414,326,279,89,279,601,418,233,255,279,100,279,1094,685,239,708,279,205,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2729,2117,1756,1951,965,1418,279,2472,1826,1332,1476,949,1266,279,1685,713,778,798,393,495,279,634,302,385,235,272,279,279,802,447,464,418,279,134,279,1094,685,239,708,279,205,279,2729,2914,1435,1016,358,2472,2635,1220,793,194,1685,1454,493,236,310,634,578,226,55,279,802,595,402,150,279,1094,974,174,448,279
