ACSSF,2010e1,co,000,0006,0000024,31703,34176,16029,15035,4675,16730,30652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0006,0000025,32494,36435,30085,15386,15017,41147,26000,114096,9106,7964,97026,91511,5862,5192,80457,10163,959,1254,7950,3905,891,333,2681,2143,419,565,1159,1656,55,131,1470,4718,920,489,3309,114549,45876,21370,29788,7758,8926,831,91511,38641,16029,23727,5986,6660,468,10163,3463,1874,2142,1177,1507,0,3905,710,1249,1472,52,422,0,2550,451,874,727,70,111,317,1656,738,137,380,274,127,0,4764,1873,1207,1340,199,99,46,114096,9106,7964,97026,91511,5862,5192,80457,10163,959,1254,7950,3905,891,333,2681,3799,474,696,2629,4718,920,489,3309,114549,45876,21370,29788,7758,8926,831,91511,38641,16029,23727,5986,6660,468,10163,3463,1874,2142,1177,1507,0,3905,710,1249,1472,52,422,0,4206,1189,1011,1107,344,238,317,4764,1873,1207,1340,199,99,46
ACSSF,2010e1,co,000,0006,0000026,36386,41556,31886,22293,16698,30553,30202,94009,9909,6174,77926,61932,5304,3245,53383,9652,1512,526,7614,5022,760,644,3618,4844,1185,557,3102,6315,660,663,4992,6244,488,539,5217,94955,51847,14593,18165,5382,4795,173,62196,32275,9731,12397,4191,3474,128,9652,4607,1530,1973,738,804,0,5086,2538,1390,764,161,233,0,5278,3417,722,971,0,168,0,6315,4295,946,958,0,116,0,6428,4715,274,1102,292,0,45,94009,9909,6174,77926,61932,5304,3245,53383,9652,1512,526,7614,5022,760,644,3618,11159,1845,1220,8094,6244,488,539,5217,94955,51847,14593,18165,5382,4795,173,62196,32275,9731,12397,4191,3474,128,9652,4607,1530,1973,738,804,0,5086,2538,1390,764,161,233,0,11593,7712,1668,1929,0,284,0,6428,4715,274,1102,292,0,45
ACSSF,2010e1,co,000,0006,0000027,43170,44540,38518,30590,31319,147724,32359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0006,0000028,30640,31738,22437,10733,15499,21966,35952,216764,14464,16148,186152,174965,10223,11494,153248,21105,2205,2502,16398,2122,563,596,963,5072,890,771,3411,3290,245,545,2500,10210,338,240,9632,217223,85133,39492,52783,16079,21592,2144,175006,69918,30432,44006,12500,16189,1961,21105,6521,3875,4378,2526,3805,0,2122,65,1175,448,0,434,0,5490,1474,2075,1144,354,260,183,3290,1584,703,180,225,598,0,10210,5571,1232,2627,474,306,0,216764,14464,16148,186152,174965,10223,11494,153248,21105,2205,2502,16398,2122,563,596,963,8362,1135,1316,5911,10210,338,240,9632,217223,85133,39492,52783,16079,21592,2144,175006,69918,30432,44006,12500,16189,1961,21105,6521,3875,4378,2526,3805,0,2122,65,1175,448,0,434,0,8780,3058,2778,1324,579,858,183,10210,5571,1232,2627,474,306,0
ACSSF,2010e1,co,000,0006,0000029,38766,40575,30329,35827,26348,34613,42261,451961,33559,30150,388252,328569,20037,19978,288554,46481,6001,4240,36240,36713,4391,2705,29617,10498,1009,1374,8115,11192,1148,1086,8958,18508,973,767,16768,453194,189865,69543,110967,39275,43178,366,328753,139665,45733,80866,28225,33947,317,46604,15188,7345,11782,7803,4486,0,36774,16085,8614,8097,1527,2402,49,11242,4176,3095,3415,318,238,0,11192,5406,2938,1315,452,1081,0,18629,9345,1818,5492,950,1024,0,451961,33559,30150,388252,328569,20037,19978,288554,46481,6001,4240,36240,36713,4391,2705,29617,21690,2157,2460,17073,18508,973,767,16768,453194,189865,69543,110967,39275,43178,366,328753,139665,45733,80866,28225,33947,317,46604,15188,7345,11782,7803,4486,0,36774,16085,8614,8097,1527,2402,49,22434,9582,6033,4730,770,1319,0,18629,9345,1818,5492,950,1024,0
ACSSF,2010e1,co,000,0006,0000030,30139,31141,22188,10704,12892,21020,36989,83656,9285,5828,68543,66308,6762,3568,55978,7168,587,1266,5315,493,204,151,138,1881,420,500,961,4153,1097,166,2890,3653,215,177,3261,84803,39828,14472,20161,4299,5939,104,66993,31132,10850,16675,3286,4994,56,7168,2206,2340,1175,759,640,48,493,246,151,53,0,43,0,2286,832,493,892,69,0,0,4153,2576,407,828,143,199,0,3710,2836,231,538,42,63,0,83656,9285,5828,68543,66308,6762,3568,55978,7168,587,1266,5315,493,204,151,138,6034,1517,666,3851,3653,215,177,3261,84803,39828,14472,20161,4299,5939,104,66993,31132,10850,16675,3286,4994,56,7168,2206,2340,1175,759,640,48,493,246,151,53,0,43,0,6439,3408,900,1720,212,199,0,3710,2836,231,538,42,63,0
ACSSF,2010e1,co,000,0006,0000031,26715,30266,20861,29232,15488,25765,22132,46611,6704,3157,36750,36836,4489,2585,29762,5749,1553,318,3878,375,0,42,333,1221,328,101,792,995,232,0,763,1435,102,111,1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46611,6704,3157,36750,36836,4489,2585,29762,5749,1553,318,3878,375,0,42,333,2216,560,101,1555,1435,102,111,1222,47300,15459,9045,12132,4879,5785,0,37179,12452,7357,9880,3442,4048,0,5749,1611,835,863,1061,1379,0,375,165,0,0,210,0,0,2397,727,659,732,74,205,0,1600,504,194,657,92,153,0
ACSSF,2010e1,co,000,0006,0000032,31899,32174,23490,8287,9557,45479,38679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,co,000,0006,0000033,36455,40366,26051,21821,17706,24157,29359,74577,4106,3897,66574,60838,2958,2826,55054,7888,610,836,6442,1216,176,0,1040,899,43,64,792,923,109,126,688,2813,210,45,2558,74710,32130,13063,19208,5714,4595,0,60838,27438,10053,15233,4533,3581,0,7888,2588,1951,2087,661,601,0,1216,165,423,403,170,55,0,1032,43,227,315,200,247,0,923,419,184,126,150,44,0,2813,1477,225,1044,0,67,0,74577,4106,3897,66574,60838,2958,2826,55054,7888,610,836,6442,1216,176,0,1040,1822,152,190,1480,2813,210,45,2558,74710,32130,13063,19208,5714,4595,0,60838,27438,10053,15233,4533,3581,0,7888,2588,1951,2087,661,601,0,1216,165,423,403,170,55,0,1955,462,411,441,350,291,0,2813,1477,225,1044,0,67,0
